Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4621.3 at 16:39 9/9/2010  Report at 19:05 Thursday 9/9/2010. Processed 19:11 Thursday 9/9/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.55,2.61,3.55,3.40,ONT,1300 Smiles Ltd,3.55,20,88,3.45,4.00,13.7,f,1.53,0.15,3.86,21,16.9,
0.18,0.08,-,-,TQH,3Q Hldgs Ltd,0.08,,-,0.07,0.08,-,,-,-0.07,-,0.84,9.5,
0.05,0.015,-,-,FCS,4C Sec Solution,0.045,,-,0.031,0.04,-,,-,0.10,-,-0.58,-,
0.275,0.03,0.056,0.056,AAY,Aacl Hldgs Ltd,0.056,,490,0.057,0.078,-,,-,-,-,-,-,
0.48,0.365,0.43,0.42,ABP,Abacus Prop stp,0.425,,32312,0.42,0.425,3.9,,0.39,0.58,9.18,1.53,27.8,
1.47,1.21,1.28,1.25,ALR,Aberdeen Leaders,1.25,-0.5,350,1.25,1.28,9.5,f,1.08,1.31,7.60,10.29,12.1,
2.60,1.43,2.16,2.10,ACR,Acrux Ltd,2.15,6,881,2.15,2.17,-,,-,-,-,29.08,7.4,
0.11,0.027,-,-,ACW,Actinogen Ltd,0.07,,-,0.045,0.068,-,,-,0.03,-,-1.85,-,
0.003,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.02,-,,-,-,-,-,-,
0.021,0.002,0.002,0.002,ACU,Acuvax Ltd,0.002,-0.1,40000,0.002,0.003,-,,-,-,-,-0.34,-,
0.74,0.30,0.32,0.315,ADA,Adacel Tech,0.32,2,110,0.315,0.32,-,,-,0.19,-,-3.5,-,
0.305,0.145,0.20,0.195,AAU,Adcorp Aust,0.195,,310,0.195,0.20,-,,-,0.08,-,-11.03,-,
3.435,2.293,3.37,3.33,ABC,Adelaide Brighton,3.36,1,12292,3.35,3.37,15.5,f,1.52,1.16,4.61,23.6,14.2,
1.56,1.144,1.56,1.545,AYT,Adelaide Managed unt,1.545,,3212,1.545,1.55,15.35,,0.14,1.63,9.94,2.11,73.2,
0.118,0.05,-,-,ADQ,ADG Global Supply,0.05,,-,0.06,0.08,-,,-,0.01,-,-1.09,-,
0.013,0.008,-,-,ADQO,  opt mar11,0.008,,-,-,0.009,-,,-,-,-,-,-,
0.016,0.002,-,-,ADL,Admerex Ltd,0.003,,-,0.003,0.004,-,,-,-,-,-0.56,-,
4.19,2.75,3.98,3.95,ADG,Adtrans Grp,3.95,-12,268,3.95,4.04,23,f,1.60,2.54,5.82,36.7,10.8,
0.019,0.005,0.016,0.015,ASC,Adultshop Com,0.015,,9698,0.014,0.016,-,,-,0.02,-,-0.19,-,
0.008,0.002,0.005,0.005,ASCO,  opt dec11,0.005,-0.1,938,0.005,0.007,-,,-,-,-,-,-,
0.038,0.016,0.016,0.016,ABV,Adv Braking Tech,0.016,,1500,0.016,0.018,-,,-,-,-,-0.16,-,
0.64,0.33,-,-,AMT,Adv Surg Dsgn & Mnft,0.47,,-,0.29,0.47,-,,-,0.16,-,-1.31,-,
0.125,0.033,0.05,0.05,AES,Advanced Energy,0.05,0.1,120,0.04,0.05,-,,-,0.01,-,-0.09,-,
0.093,0.031,-,-,ACE,Advanced Engine,0.035,,-,0.032,0.037,-,,-,-0.03,-,-2.3,-,
0.07,0.03,0.05,0.05,ANM,Advanced Magnesium,0.05,,10,0.05,0.054,-,,-,0.03,-,-1.66,-,
0.86,0.235,0.86,0.85,ASW,Advanced Share,0.86,1,311,0.855,0.86,3.6,f,1.00,0.11,4.19,3.61,23.8,
0.20,0.055,0.195,0.19,AEI,Aeris Environmental,0.195,0.5,224,0.19,0.195,-,,-,0.01,-,-1.93,-,
1.83,1.01,1.83,1.75,AVE,Aevum Ltd,1.79,3,3599,1.79,1.80,5,,3.84,2.02,2.79,19.2,9.3,
0.002,0.001,0.001,0.001,AFT,AFT Corp,0.001,,62416,0.001,0.002,-,,-,-,-,-,-,
15.69,13.37,15.60,15.42,AGK,AGL Energy Ltd,15.59,18,15618,15.56,15.59,59,,1.34,5.89,3.78,79.3,19.7,
0.175,0.121,0.14,0.14,AGJ,Agricultural Land unt,0.14,,210,0.13,0.135,2.02,,-,0.38,14.43,-2.28,-,
2.45,2.00,2.00,2.00,AHC,AHC Ltd,2.00,-4,20,1.50,2.04,-,,-,4.94,-,-0.31,-,
16.50,13.95,-,-,ENY,Aii200energy etf unt,15.18,,-,14.92,15.04,-,,-,-,-,-,-,
5.09,4.18,-,-,FIN,Aii200financials etf unt,4.49,,-,4.53,4.56,-,,-,-,-,-,-,
5.98,4.83,5.23,5.23,FIX,Aii200finxareit etf unt,5.23,5,48,5.22,5.26,-,,-,-,-,-,-,
3.97,3.21,-,-,IDD,Aii200industrials etf unt,3.43,,-,3.66,3.69,-,,-,-,-,-,-,
5.65,4.60,5.19,5.18,RSR,Aii200res etf unt,5.18,,56,5.18,5.22,-,,-,-,-,-,-,
4.83,3.90,4.40,4.40,MAM,Aii300metals&Min etf unt,4.40,-1,2,4.41,4.45,-,,-,-,-,-,-,
0.22,0.08,0.10,0.10,AGI,Ainsworth Game Tech,0.10,-2.5,64,0.10,0.115,-,,-,0.01,-,-1,-,
1.145,0.83,-,-,AIZ,Air New Zealand,1.02,,-,0.96,1.02,5.52,,1.12,1.15,5.41,6.17,16.5,
0.11,0.065,-,-,AIG,Aircruising Aust,0.065,,-,-,0.08,-,,-,-0.11,-,-3.63,-,
