Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4420.0 at 2012-03-30T17:00:14. Report at Friday, March 30, 2012. Processed Saturday at 2012-03-31T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.50,3.00,5.28,5.28,ONT,1300 Smiles,5.28,-,2,4.90,5.27,16.60,f,1.57,.55,3.14,26.01,20.3,,
.08,.041,-,-,TQH,3Q Hldgs,.068,-,-,-,-,-,,-,-.05,-,1.79,3.8,,
.061,.01,.011,.011,AYI,A1 Invest & Res,.011,-,1000,.011,.012,-,,-,.02,-,.03,36.7,,
.066,.02,-,-,AAY,AACL Hldgs,.035,-,-,-,-,-,,-,.01,-,1.65,2.1,,
.017,.005,.006,.006,AAQ,AAQ Hldgs,.006,-,13544,.005,.006,-,,-,-,-,-.21,-,,
2.39,1.78,1.985,1.96,ABP,Abacus Prop stp,1.98,+1.5,18241,1.95,2.00,16.50,,.15,2.43,8.33,2.52,78.6,,
1.30,.98,1.08,1.06,ALR,Aberdeen Leaders,1.08,+1,195,1.07,1.09,9.50,f,.37,1.07,8.80,3.48,31.0,,
.60,.50,-,-,AKG,Academies A'asia,.60,-,-,.41,.575,4.00,f,1.35,.09,6.67,5.39,11.1,,
4.30,2.59,4.03,3.95,ACR,Acrux,3.98,-1,5543,3.96,4.00,-,,-,.16,-,2.73,145.8,,
.069,.018,.021,.021,ACW,Actinogen,.021,+.1,90,.021,.029,-,,-,.01,-,-2.30,-,,
.01,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.001,-,-,ACWOA,  opt sep15,.002,-,-,-,-,-,,-,-,-,-,-,,
.003,.001,.001,.001,ACU,Acuvax,.001,-,5000,.001,.002,-,,-,-,-,-.03,-,,
.36,.18,.35,.35,ADA,Adacel Tech,.35,+1,317,.35,.365,-,,-,.13,-,.80,43.7,,
.22,.125,-,-,AAU,Adcorp Aust,.18,-,-,-,-,2.00,f,1.16,.07,11.11,2.31,7.8,,
.044,.001,.015,.015,ABN,AdEffective,.015,-,2250,.015,.016,-,,-,-,-,-,-,,
3.39,2.22,2.93,2.89,ABC,Adelaide Brighton,2.90,-,14541,2.90,2.94,16.50,f,1.41,1.22,5.69,23.30,12.4,,
.09,.05,.07,.07,ADQ,ADG Global Supply,.07,-,1318,.073,.075,-,,-,.04,-,.65,10.8,,
.03,.016,.023,.022,ABV,Adv Braking Tech,.023,-,3834,.02,.023,-,,-,.01,-,-.02,-,,
.30,.15,-,-,AMT,Adv Surg Dsgn & Mnft,.24,-,-,.10,.20,-,,-,.10,-,-6.28,-,,
.905,.605,.75,.72,ASW,Advanced Share Reg,.75,+4,206,.73,.75,3.85,f,1.15,.13,5.13,4.42,17.0,,
.30,.155,-,-,AEI,Aeris Environmental,.225,-,-,-,-,-,,-,-.02,-,-1.88,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.02,5.0,,
.022,.01,.013,.011,AGX,Agenix,.012,-.1,22663,.012,.013,-,,-,-,-,-.27,-,,
15.79,12.50,14.97,14.75,AGK,AGL Energy,14.75,-16,18227,14.70,14.85,60.00,f,1.58,6.98,4.07,94.90,15.5,,
.20,.13,-,-,AGJ,Agricultural Land unt,.16,-,-,-,-,1.49,,-,.33,9.31,-1.01,-,,
2.30,1.90,-,-,AHC,AHC,2.20,-,-,-,-,10.00,,-,4.92,4.55,-6.74,-,,
18.26,11.87,14.22,14.19,ENY,All 200 Energy etf unt,14.19,-10,18,14.11,14.50,-,p,-,-,-,-,-,,
4.70,3.55,4.27,4.24,FIN,All 200 Financials etf unt,4.27,+12,245,4.23,4.25,-,p,-,-,-,-,-,,
5.45,4.34,-,-,FIX,All 200 Fin-x-A-REIT etf unt,5.09,-,-,5.06,5.09,-,p,-,-,-,-,-,,
3.86,3.00,-,-,IDD,All 200 Industrials etf unt,3.85,-,-,3.49,4.22,-,p,-,-,-,-,-,,
6.42,4.33,4.66,4.66,RSR,All 200 Resources etf unt,4.66,-,10,4.60,4.68,-,p,-,-,-,-,-,,
5.58,3.75,-,-,MAM,All 300 Metals & Mining etf unt,3.85,-,-,3.87,3.89,-,p,-,-,-,-,-,,
1.61,.225,1.61,1.55,AGI,Ainsworth Game Tech,1.60,+3,4368,1.57,1.61,-,,-,.23,-,21.81,7.3,,
.96,.655,-,-,AIZ,Air New Zealand,.665,-,-,.65,.67,3.01,,.54,1.07,4.53,1.62,41.0,,
.08,.035,-,-,AIG,Aircruising Aust,.079,-,-,-,-,-,,-,-.19,-,-4.88,-,,
