Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4708.2 at 16:47 24/11/2009  Report at 19:05 Tuesday 24/11/2009. Processed 19:32 Tuesday 24/11/2009.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.00,2.40,-,-,ONT,1300 Smiles Ltd,2.70,,-,2.65,2.70,11.4,f,1.64,0.13,4.22,18.7,14.4,
0.195,0.105,-,-,TQH,3Q Hldgs Ltd,0.18,,-,0.13,0.18,-,,-,-0.10,-,1.07,16.8,
0.09,0.015,-,-,FCS,4C Sec Solution,0.023,,-,0.023,0.03,-,,-,0.03,-,-4.2,-,
0.48,0.147,0.445,0.425,ABP,Abacus Prop stpld,0.43,-1,30264,0.425,0.43,7.75,,-,0.62,18.02,-11.81,-,
1.44,0.90,1.39,1.365,ALR,Aberdeen Leaders,1.365,0.5,255,1.365,1.39,9,f,-,1.42,6.59,-21.34,-,
0.05,0.001,-,-,ACX,ACMA Engineering,0.001,,-,0.015,-,-,,-,-0.01,-,-0.33,-,
2.43,0.42,2.43,2.29,ACR,Acrux Ltd,2.39,11,7877,2.38,2.40,-,,-,0.09,-,-4.84,-,
0.10,0.017,-,-,ACW,Actinogen Ltd,0.053,,-,0.021,0.059,-,,-,0.05,-,-2.32,-,
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-,
0.05,0.016,0.02,0.019,ACU,Acuvax Ltd,0.02,0.2,15240,0.018,0.02,-,,-,-,-,-0.43,-,
0.84,0.325,-,-,ADA,Adacel Tech,0.54,,-,0.56,0.585,-,,-,0.22,-,8.2,6.6
0.345,0.165,0.26,0.24,AAU,Adcorp Aust,0.24,-2,120,0.245,0.295,1,,0.45,0.08,4.17,0.45,53.3
3.01,1.445,2.69,2.56,ABC,Adelaide Brighton,2.60,-6,16491,2.59,2.60,14,f,1.49,1.15,5.38,20.8,12.5
1.76,1.10,1.325,1.30,AYT,Adelaide Managed unt,1.325,1,468,1.31,1.325,15.47,,0.81,1.79,11.68,12.59,10.5
0.165,0.058,0.09,0.09,ADQ,ADG Global Supply,0.09,-2,533,0.09,0.10,-,,-,-,-,-8.68,-
0.016,0.004,0.011,0.011,ADL,Admerex Ltd,0.011,-0.2,2500,0.011,0.013,-,,-,0.01,-,-2.68,-
3.25,1.65,-,-,ADG,Adtrans Grp,3.20,,-,3.20,3.50,16,f,1.74,2.37,5.00,27.9,11.5
0.012,0.003,0.011,0.01,ASC,Adultshop Com,0.01,0.1,36667,0.01,0.011,-,,-,0.04,-,-0.28,-
0.003,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.002,0.003,-,,-,-,-,-,-
0.038,0.005,0.03,0.03,ABV,Adv Braking Tech,0.03,,1000,0.029,0.03,-,,-,0.01,-,-0.36,-
0.64,0.28,0.62,0.62,AMT,Adv Surg Dsgn & Mnft,0.62,-2,20,0.62,0.63,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.061,,-,0.063,0.08,-,,-,0.01,-,-0.06,-
0.093,0.031,0.06,0.057,ACE,Advanced Engine,0.057,-1,2400,0.06,0.067,-,,-,-0.04,-,-1.9,-
0.124,0.013,0.055,0.055,ANM,Advanced Magnesium,0.055,,328,0.055,0.06,-,,-,0.01,-,-3.07,-
