Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4942.2 at 16:42 8/1/2010  Report at 19:05 Friday 8/1/2010. Processed 19:39 Friday 8/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.70,2.70,ONT,1300 Smiles Ltd,2.70,,37,2.68,2.70,11.4,f,1.64,0.13,4.22,18.7,14.4
0.195,0.105,-,-,TQH,3Q Hldgs Ltd,0.16,,-,0.16,0.18,-,,-,-0.10,-,1.07,15.0
0.09,0.015,0.018,0.018,FCS,4C Sec Solution,0.018,,207,0.018,0.021,-,,-,0.03,-,-4.2,-
0.48,0.191,0.455,0.45,ABP,Abacus Prop stpld,0.455,-1.5,23926,0.45,0.455,5.75,,-,0.62,12.64,-11.81,-
0.44,0.43,-,-,ABPNA,  new,0.44,,-,-,-,-,,-,-,-,-,-
1.44,0.90,1.42,1.40,ALR,Aberdeen Leaders,1.42,3,414,1.395,1.415,9,f,-,1.45,6.34,-21.34,-
2.54,0.42,2.14,2.07,ACR,Acrux Ltd,2.12,3,1254,2.12,2.15,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.05,,-,0.05,0.055,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-
0.05,0.012,0.015,0.015,ACU,Acuvax Ltd,0.015,0.1,1028,0.014,0.017,-,,-,-,-,-0.43,-
0.84,0.325,0.59,0.56,ADA,Adacel Tech,0.56,-3,107,0.56,0.59,-,,-,0.22,-,8.2,6.8
0.34,0.165,-,-,AAU,Adcorp Aust,0.26,,-,0.235,0.26,1,,0.45,0.08,3.85,0.45,57.8
3.01,1.445,2.67,2.62,ABC,Adelaide Brighton,2.63,-2,12607,2.63,2.64,14,f,1.49,1.15,5.32,20.8,12.6
1.76,1.10,1.38,1.375,AYT,Adelaide Managed unt,1.375,1.5,433,1.37,1.45,15.47,,0.81,1.81,11.25,12.59,10.9
0.142,0.058,-,-,ADQ,ADG Global Supply,0.06,,-,0.06,0.068,-,,-,-,-,-8.68,-
-,-,-,-,ADQO,  opt mar11,-,,-,0.003,-,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.01,,-,0.01,0.011,-,,-,0.01,-,-2.68,-
3.53,1.65,-,-,ADG,Adtrans Grp,3.45,,-,3.45,3.70,16,f,1.74,2.37,4.64,27.9,12.4
