Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4192.1 at 2011-12-23T14:42:04. Report at Friday, December 23, 2011. Processed Tuesday at 2011-12-27T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.25,3.00,-,-,ONT,1300 Smiles,3.95,-,-,3.85,3.95,15.50,f,1.56,.24,3.92,24.20,16.3,,
.08,.041,-,-,TQH,3Q Hldgs,.08,-,-,.064,.071,-,,-,-.05,-,1.84,4.3,,
.09,.028,.035,.035,AYI,A1 Invest & Res,.035,-.5,100,.035,.04,-,,-,.01,-,-.94,-,,
.066,.02,.041,.035,AAY,AACL Hldgs,.035,-,359,.025,.049,-,,-,-,-,.22,15.9,,
.725,.007,.01,.009,AAQ,AAQ Hldgs,.009,-.1,16210,.008,.009,-,,-,-,-,-.30,-,,
2.45,1.78,1.98,1.925,ABP,Abacus Prop stp,1.96,+1.5,1474,1.95,1.975,16.50,,.28,2.76,8.42,4.66,42.1,,
1.345,.98,1.04,1.035,ALR,Aberdeen Leaders,1.035,-,107,1.025,1.035,9.50,f,.34,1.04,9.18,3.24,31.9,,
.60,.48,-,-,AKG,Academies A'asia,.60,-,-,-,-,4.00,f,1.35,.09,6.67,5.40,11.1,,
4.30,2.49,2.84,2.75,ACR,Acrux,2.84,+13,2102,2.80,2.84,-,,-,-,-,34.73,8.2,,
.085,.018,-,-,ACW,Actinogen,.05,-,-,-,-,-,,-,.02,-,-1.66,-,,
.01,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.001,-,-,ACWOA,  opt sep15,.002,-,-,-,-,-,,-,-,-,-,-,,
.005,.001,.001,.001,ACU,Acuvax,.001,-,19801,.001,.001,-,,-,-,-,-.05,-,,
.375,.18,-,-,ADA,Adacel Tech,.24,-,-,-,-,-,,-,.09,-,-3.60,-,,
.25,.125,-,-,AAU,Adcorp Aust,.17,-,-,-,-,2.00,f,1.15,.09,11.76,2.29,7.4,,
.002,.001,-,-,ABN,AdEffective,.001,-,-,-,-,-,,-,-,-,-.02,-,,
3.514,2.22,2.95,2.88,ABC,Adelaide Brighton,2.90,+1,4572,2.87,2.92,16.50,f,1.38,1.17,5.69,22.80,12.7,,
.09,.05,-,-,ADQ,ADG Global Supply,.062,-,-,-,-,-,,-,.04,-,.47,13.2,,
.038,.016,.022,.02,ABV,Adv Braking Tech,.022,+.3,7410,.02,.022,-,,-,.01,-,.06,36.7,,
.36,.15,.18,.17,AMT,Adv Surg Dsgn & Mnft,.18,+2.5,50,.10,.18,-,,-,.11,-,-9.25,-,,
1.20,.605,-,-,ASW,Advanced Share Reg,.675,-,-,-,-,3.85,f,1.08,.13,5.70,4.17,16.2,,
.30,.155,-,-,AEI,Aeris Environmental,.21,-,-,.21,.24,-,,-,.02,-,-2.16,-,,
.002,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.03,3.3,,
.032,.011,.012,.012,AGX,Agenix,.012,-,1145,.012,.015,-,,-,-,-,-.40,-,,
15.79,12.50,14.51,14.38,AGK,AGL Energy,14.45,+12,8743,14.44,14.46,60.00,f,2.04,6.95,4.15,122.40,11.8,,
.20,.13,-,-,AGJ,Agricultural Land unt,.14,-,-,-,-,2.45,,1.09,.36,17.50,2.68,5.2,,
2.30,1.80,-,-,AHC,AHC,2.21,-,-,-,-,10.00,,.35,4.95,4.52,3.45,64.1,,
18.26,11.87,-,-,ENY,All 200 Energy etf unt,12.86,-,-,11.98,14.12,-,p,-,-,-,-,-,,
4.87,3.55,-,-,FIN,All 200 Financials etf unt,4.22,-,-,4.23,4.26,-,p,-,-,-,-,-,,
5.54,4.34,4.90,4.90,FIX,All 200 Fin-x-A-REIT etf unt,4.90,+9,8,4.88,4.91,-,p,-,-,-,-,-,,
3.90,3.00,-,-,IDD,All 200 Industrials etf unt,3.50,-,-,3.17,3.76,-,p,-,-,-,-,-,,
6.42,4.33,-,-,RSR,All 200 Resources etf unt,4.48,-,-,4.50,4.53,-,p,-,-,-,-,-,,
5.58,3.80,-,-,MAM,All 300 Metals & Mining etf unt,3.85,-,-,3.86,3.89,-,p,-,-,-,-,-,,
.48,.185,.475,.455,AGI,Ainsworth Game Tech,.455,-1.5,452,.455,.48,-,,-,.09,-,8.00,5.7,,
1.175,.66,-,-,AIZ,Air New Zealand,.71,-,-,.67,.70,3.90,,1.51,1.03,5.49,5.87,12.1,,
.08,.035,-,-,AIG,Aircruising Aust,.079,-,-,-,-,-,,-,-.16,-,-5.00,-,,
2.75,1.33,-,-,AJL,AJ Lucas Grp,1.35,-,-,-,-,-,,-,.95,-,-17.50,-,,
.86,.25,.32,.31,ACL,Alchemia,.31,-1,1330,.305,.32,-,,-,.01,-,-7.00,-,,
18.99,10.50,-,-,AAI,Alcoa Inc cdi,11.00,-,-,-,-,9.70,,2.44,-,.88,23.62,46.6,,
2.15,1.72,1.965,1.935,LEP,ALE Prop Grp stp,1.965,-.5,221,1.945,1.985,19.75,,1.65,2.22,10.05,32.49,6.0,,
3.554,.995,1.03,1.01,ALS,Alesco Corp,1.03,+2,183,1.01,1.03,8.50,f,1.83,.84,8.25,15.56,6.6,,
.145,.06,.061,.061,AJX,Alexium Int'l,.061,-,777,.061,.098,-,,-,-.01,-,-2.37,-,,
