Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4919.1 at 2013-01-30T16:54:05. Report at Wednesday, January 30, 2013. Processed Thursday at 2013-01-31T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,3.96,5.50,5.42,ONT,1300 Smiles,5.42,+1,225,5.42,5.50,17.80,f,1.49,.59,3.28,26.60,20.4,,
.48,.37,.42,.395,TIX,360 Cap Indust Fund ord unt,.415,+.5,7758,.395,.42,-,,-,-,-,-,-,,
.099,.052,-,-,TQH,3Q Hldgs,.09,-,-,.09,.094,-,,-,-.04,-,1.47,6.1,,
.04,.004,.005,.005,AYI,A1 Invest & Res,.005,-,5000,.005,.006,-,,-,.02,-,-1.20,-,,
.037,.015,.02,.02,AAY,AACL Hldgs,.02,-.1,2000,.02,.021,-,,-,-.03,-,-3.11,-,,
.01,.003,.006,.006,AAQ,AAQ Hldgs,.006,+.1,32668,.005,.006,-,,-,-,-,-.16,-,,
2.30,1.815,2.16,2.135,ABP,Abacus Prop stp,2.15,-,5371,2.14,2.15,16.50,,.13,2.34,7.67,2.11,101.9,,
1.22,.975,1.20,1.18,ALR,Aberdeen Leaders,1.20,-,199,1.19,1.20,9.50,f,.31,1.11,7.92,2.98,40.3,,
.80,.44,.59,.58,AKG,Academies A'asia,.58,+3,600,.50,.64,4.50,f,1.40,.10,7.76,6.30,9.2,,
4.77,2.64,3.47,3.28,ACR,Acrux,3.46,+26,15633,3.46,3.47,8.00,,.56,.17,2.31,4.44,77.9,,
.052,.01,.013,.012,ACW,Actinogen,.012,+.2,1210,.012,.013,-,,-,-,-,-2.12,-,,
.003,.001,-,-,ACWOA,  opt sep15,.001,-,-,.001,-,-,,-,-,-,-,-,,
.002,.001,-,-,ACU,Acuvax,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.43,.20,-,-,ADA,Adacel Tech,.30,-,-,.285,.39,-,,-,.14,-,5.40,5.6,,
.22,.10,.11,.11,AAU,Adcorp Aust,.11,-1,100,.12,.135,1.75,f,1.47,.09,15.91,2.57,4.3,,
.044,.001,-,-,ABN,AdEffective,.01,-,-,.006,.01,-,,-,-,-,-1.35,-,,
.005,.002,-,-,ABNO,  opt jun14,.004,-,-,.003,.004,-,,-,-,-,-,-,,
