Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4503.9 at 16:42 18/8/2010  Report at 19:05 Wednesday 18/8/2010. Processed 19:15 Wednesday 18/8/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
0.16,0.055,0.13,0.13,AEI,Aeris Environmental,0.13,1,110,0.13,0.135,-,,-,-,-,-2.05,-,
1.70,1.01,1.665,1.65,AVE,Aevum Ltd,1.65,,1108,1.65,1.67,4,,1.05,2.07,2.42,4.2,39.3,
0.002,0.001,-,-,AFT,AFT Corp,0.001,,-,-,-,-,,-,-,-,-0.01,-,
15.69,13.37,15.39,15.25,AGK,AGL Energy Ltd,15.32,10,10784,15.32,15.35,57,f,0.47,6.21,3.72,27,56.7,
0.175,0.13,-,-,AGJ,Agricultural Land unt,0.13,,-,-,-,2.12,,-,0.38,16.31,-2.28,-,
2.45,2.00,-,-,AHC,AHC Ltd,2.04,,-,-,-,-,,-,4.89,-,14.09,14.5,
16.50,13.95,15.13,15.13,ENY,Aii200energy etf unt,15.13,8,1,15.03,15.12,-,,-,-,-,-,-,
5.09,4.18,-,-,FIN,Aii200financials etf unt,4.35,,-,4.41,4.44,-,,-,-,-,-,-,
5.98,4.83,-,-,FIX,Aii200finxareit etf unt,5.30,,-,5.09,5.13,-,,-,-,-,-,-,
3.97,3.21,-,-,IDD,Aii200industrials etf unt,3.45,,-,3.47,3.50,-,,-,-,-,-,-,
5.65,4.60,-,-,RSR,Aii200res etf unt,5.13,,-,5.06,5.11,-,,-,-,-,-,-,
4.83,3.90,4.34,4.34,MAM,Aii300metals&Min etf unt,4.34,,3,4.27,4.30,-,,-,-,-,-,-,
0.22,0.08,0.11,0.11,AGI,Ainsworth Game Tech,0.11,,80,0.105,0.12,-,,-,0.01,-,-4.95,-,
1.145,0.83,0.925,0.925,AIZ,Air New Zealand,0.925,1,14,0.915,0.94,5.17,,0.75,1.12,5.59,3.9,23.7,
0.11,0.065,-,-,AIG,Aircruising Aust,0.065,,-,-,-,-,,-,-0.11,-,-8.38,-,
5.60,1.96,2.10,2.05,AJL,AJ Lucas Grp,2.09,3,825,2.09,2.10,5.5,,2.91,1.32,2.63,16,13.1,
0.81,0.345,0.50,0.49,ACL,Alchemia Ltd,0.49,,685,0.49,0.50,-,,-,0.09,-,-4.6,-,
47.10,12.50,13.50,13.50,AAI,Alcoa Inc cdi,13.50,3,1,12.50,13.50,11.4,,-,-,0.84,-14.02,-,
2.43,1.905,2.01,1.955,LEP,ALE Prop Grp stp,1.99,-4,2729,1.97,1.995,24,,4.00,2.39,12.06,95.98,2.1,
5.91,2.25,2.89,2.76,ALS,Alesco Corp,2.88,11,22262,2.86,2.89,7,,-,0.60,2.43,-132.84,-,
0.205,0.01,0.18,0.18,AJX,Alexium Int Grp,0.18,,1318,0.175,0.18,-,,-,-,-,-0.13,-,
0.105,0.041,0.059,0.055,AEJ,Alinta Energy Grp stp,0.055,-0.5,15238,0.055,0.059,-,,-,-1.53,-,-58.71,-,
0.21,0.024,0.033,0.029,ABQ,Allied Brands Ltd,0.033,-0.2,4825,0.03,0.033,0.5,,4.60,0.06,15.15,2.3,1.4,
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,-,-,,-,-,-,-,-,
0.36,0.048,0.32,0.29,AEA,Altera Res Ltd,0.30,-2,854,0.27,0.30,-,,-,-,-,-3,-,
0.16,0.06,-,-,AEAO,  opt feb12,0.15,,-,-,-,-,,-,-,-,-,-,
1.15,0.91,1.085,1.08,AIQ,Alternative Invest unt,1.08,-0.5,271,1.08,1.10,47,,-,1.53,43.52,-44.5,-,
0.39,0.20,0.255,0.23,ALU,Altium Ltd,0.23,,1228,0.18,0.23,-,,-,0.09,-,-6.97,-,
0.078,0.019,-,-,AMA,AMA Grp Ltd,0.05,,-,-,-,-,,-,-0.09,-,7.75,0.6,
6.24,4.561,5.78,5.70,AHD,Amalgamated Hldgs,5.75,-4,778,5.75,5.79,35,f,1.96,4.65,6.09,68.5,8.4,
0.63,0.34,-,-,AMO,Ambertech Ltd,0.40,,-,0.38,0.41,5.5,f,1.69,0.61,13.75,9.3,4.3,
0.42,0.25,0.285,0.28,AMB,Ambition Grp Ltd,0.285,-1.5,182,0.285,0.33,-,,-,0.15,-,-10.32,-,
104.17,100.00,-,-,AKS,Amcbf One,102.00,,-,-,-,-,,-,-,-,-,-,
104.00,103.19,-,-,AKU,Amcbf Thr,104.00,,-,-,-,-,,-,-,-,-,-,
102.69,101.00,-,-,AKT,Amcbf Two,101.95,,-,100.15,101.95,-,,-,-,-,-,-,
0.72,0.595,0.63,0.62,AMH,Amcil Ltd,0.62,-0.5,1857,0.62,0.625,2,f,1.87,0.73,3.23,3.73,16.6,
0.365,0.19,0.315,0.31,AMM,Amcom Telecomm,0.315,0.5,659,0.31,0.315,0.9,f,3.09,0.18,2.86,2.78,11.3,
7.04,5.26,6.67,6.59,AMC,Amcor Ltd,6.62,5,54254,6.61,6.64,29.5,,0.71,2.25,4.46,20.9,31.7,
3.80,2.11,3.55,3.45,AEC,Ammtec Ltd,3.46,-1,483,3.46,3.53,17.5,f,1.16,1.11,5.06,20.34,17.0,
1.17,0.675,0.855,0.835,AGF,AMP Capital China unt,0.855,0.5,4142,0.845,0.86,8.47,,-,0.93,9.91,-1.38,-,
6.97,5.06,5.44,5.30,AMP,AMP Ltd,5.32,-3,63122,5.32,5.34,30,p,1.24,0.80,5.64,37.1,14.3,
0.295,0.15,-,-,ANQ,Anaeco Ltd,0.165,,-,-,-,-,,-,-,-,-5.5,-,
0.004,0.001,-,-,ANQOA,  opt may12,0.001,,-,-,-,-,,-,-,-,-,-,
0.115,0.019,0.025,0.025,ALT,Analytica Ltd,0.025,0.1,700,0.025,0.028,-,,-,-,-,-0.24,-,
13.73,9.07,13.21,12.92,ANN,Ansell Ltd,12.98,-14,5739,12.95,13.02,29,,2.82,1.92,2.23,81.7,15.9,
0.06,0.032,-,-,ANO,Antaria Ltd,0.045,,-,-,-,-,,-,0.04,-,1.46,3.1,
0.105,0.006,0.057,0.053,ADO,Anteo Diagnostics,0.053,-0.2,14295,0.053,0.054,-,,-,-,-,-0.8,-,
0.07,0.001,0.041,0.041,ADOO,  opt sep10,0.041,,3899,0.036,0.041,-,,-,-,-,-,-,
0.025,0.005,-,-,ADOOA,  opt feb11,0.015,,-,-,-,-,,-,-,-,-,-,
0.20,0.013,0.018,0.015,ANP,Antisense Therapeutic,0.015,-0.2,6620,0.015,0.016,-,,-,-,-,-0.55,-,
26.23,18.73,22.69,22.34,ANZ,ANZ Banking Grp,22.54,14,90174,22.50,22.55,108,f,1.34,9.99,4.79,144.8,15.6,
13.55,8.93,12.51,12.51,APE,AP Eagers Ltd,12.51,1,42,12.51,12.99,62,f,1.96,8.81,4.96,121.6,10.3,
0.022,0.009,-,-,APP,APA Financial,0.019,,-,-,-,-,,-,-,-,0.1,19.0,
3.83,2.67,3.72,3.68,APA,APA Grp stp,3.71,,8932,3.70,3.72,31.75,,0.79,-,8.56,25,14.8,
0.115,0.024,0.04,0.038,AEZ,APN European Retail stp,0.038,-0.3,4256,0.038,0.04,-,,-,0.24,-,-11.22,-,
2.61,1.645,1.93,1.855,APN,APN News & Media,1.875,-17.5,134321,1.86,1.89,4,f,4.17,-0.78,2.13,16.7,11.2,
0.41,0.165,0.23,0.22,APD,APN Prop Grp,0.23,1,2291,0.22,0.23,1.25,f,-,0.21,5.43,-17.88,-,
0.04,0.007,0.011,0.011,AOP,Apollo Cons,0.011,0.1,9500,0.01,0.011,-,,-,-,-,0.18,6.1,
0.352,0.15,-,-,AQL,Aquacarotene Ltd,0.15,,-,-,-,-,,-,-,-,-0.27,-,
0.047,0.008,-,-,APB,Arafura Pearls,0.018,,-,-,-,-,,-,0.12,-,-7.66,-,
6.40,3.891,6.31,6.04,ARP,ARB Corp,6.20,40,746,6.20,6.23,17.5,f,2.31,1.22,2.82,40.44,15.3,
1.845,0.92,0.95,0.92,AAD,Ardent Leisure stp,0.935,,7382,0.93,0.94,14.3,,0.19,1.10,15.29,2.73,34.2,
7.05,5.61,5.98,5.82,ARG,Argo Invest,5.83,-8,1247,5.83,5.85,25,f,1.04,6.03,4.29,26,22.4,
0.878,0.006,-,-,ASV,Argus Solutions,0.061,,-,0.063,0.075,-,,-,-,-,-0.44,-,
0.37,0.23,-,-,ARA,Ariadne Aust,0.29,,-,-,-,1,,-,0.32,3.45,-2.46,-,
5.75,3.34,3.59,3.53,ALL,Aristocrat Leisure,3.56,6,23150,3.45,3.58,4.5,,-,0.07,1.26,-31.3,-,
0.025,0.007,-,-,AEM,Artist & Entertain,0.008,,-,-,-,-,,-,-,-,-1.54,-,
0.30,0.075,0.098,0.09,AKW,Arturus Capital,0.09,1.4,759,0.08,0.09,-,,-,0.25,-,21.65,0.4,
0.345,0.14,0.28,0.275,APH,Ascent Pharmahealth,0.275,,75,0.275,0.29,-,,-,0.06,-,3.7,7.4,
1.94,1.435,1.71,1.685,AIO,Asciano Grp stp,1.695,-0.5,81000,1.695,1.70,-,,-,0.10,-,-41.9,-,
0.43,0.08,0.13,0.13,AFA,ASF Grp Ltd,0.13,1,650,0.11,0.13,-,,-,0.02,-,-1.19,-,
1.55,0.81,1.43,1.39,ASZ,ASG Grp Ltd,1.40,5,3441,1.39,1.40,6,f,1.57,0.06,4.29,9.43,14.8,
0.19,0.007,-,-,AJJ,Asia Liver Trans,0.068,,-,-,-,0.5,,-,0.01,7.35,-0.25,-,
0.001,0.001,-,-,AJJO,  opt sep10,-,,-,-,-,-,,-,-,-,-,-,
1.06,0.98,1.04,1.04,AUF,Asian Masters Fund,1.04,2,319,1.04,1.20,1,f,-,1.01,0.96,-1.19,-,
0.37,0.20,-,-,AKF,ASK Funding Ltd,0.21,,-,-,-,1.3,,2.46,0.34,6.19,3.2,6.6,
0.575,0.31,0.465,0.45,APZ,Aspen Grp stp,0.465,,1105,0.455,0.465,4.2,,-,0.68,9.03,-3.37,-,
0.20,0.10,-,-,ASP,Aspermont Ltd,0.12,,-,-,-,-,,-,-0.03,-,0.88,13.6,
1.165,0.75,-,-,AIR,Astivita Renewables,0.99,,-,-,-,-,,-,0.46,-,27.61,3.6,
0.85,0.51,-,-,AKR,Astra Capital Ltd,0.72,,-,0.73,0.90,-,,-,1.62,-,-1.87,-,
0.515,0.29,0.315,0.305,AJA,Astro Jap Prop stp,0.305,-0.5,3595,0.305,0.31,8.5,,-,0.76,27.87,-36.49,-,
2.70,1.61,1.90,1.83,ATR,Astron Ltd,1.85,-1,69,1.85,1.90,-,,-,-,-,1.8,102.8,
37.16,28.02,30.00,29.65,ASX,ASX Ltd,30.00,28,10250,29.85,30.07,163.6,f,1.10,3.19,5.45,180.6,16.6,
0.215,0.11,-,-,ACG,Atcor Medical,0.13,,-,-,-,-,,-,0.04,-,-3.06,-,
0.145,0.08,-,-,ATP,Atlas Southsea Pearl,0.10,,-,-,-,-,,-,0.13,-,-6.75,-,
0.02,0.01,-,-,ATW,Atos Wellness,0.02,,-,-,-,-,,-,0.02,-,-0.4,-,
1.654,1.375,-,-,AIA,Auckland Airport,1.57,,-,1.52,1.55,6.68,,0.84,1.22,4.25,5.63,27.9,
2.00,1.56,-,-,AFV,Aurora Funds Ltd,1.60,,-,1.40,1.60,-,,-,-,-,-,-,
7.50,0.977,-,-,AIB,Aurora Global Tr unt,1.14,,-,-,-,23.5,,-,1.14,20.61,-5.76,-,
5.40,4.40,-,-,AUP,Aurora Prop unt,5.23,,-,5.24,5.35,-,,-,5.34,-,-,-,
7.35,0.942,1.09,1.08,ABW,Aurora SAE ord unt,1.08,-2.5,160,1.005,1.08,9.5,,-,1.05,8.80,-30.42,-,
1.12,0.965,-,-,AOD,Aurora Sandringham ,0.975,,-,0.975,0.98,6.2,p,-,1.00,6.36,-4.69,-,
1.72,1.58,-,-,AQF,AUS Gov Index Fund,1.60,,-,-,-,-,f,-,-,-,-,-,
2.34,1.282,1.785,1.73,ASL,Ausdrill Ltd,1.76,3,5058,1.75,1.775,11,f,1.87,1.60,6.25,20.62,8.5,
5.95,1.71,2.35,2.31,AAX,Ausenco Ltd,2.34,-1,3421,2.32,2.34,9.5,f,2.00,0.62,4.06,19,12.3,
1.68,1.22,1.68,1.57,AAC,Aust Agriculture,1.62,5,11587,1.615,1.65,-,,-,-,-,-13.4,-,
0.016,0.003,0.004,0.004,AAK,Aust China Hldgs,0.004,,8150,0.003,0.005,-,,-,0.02,-,0.03,13.3,
0.005,0.001,-,-,AAKO,  opt dec13,0.001,,-,-,-,-,,-,-,-,-,-,
0.66,0.31,-,-,AEU,Aust Education unt,0.635,,-,-,-,-,,-,1.29,-,9.4,6.8,
6.55,5.90,-,-,AYF,Aust Enhanced unt,6.32,,-,6.32,6.40,50,p,0.02,6.44,7.91,1,632.0,
37.00,20.00,21.00,21.00,AEF,Aust Ethical,21.00,-150,5,21.00,22.50,182,f,0.76,8.11,8.67,139,15.1,
5.41,4.52,4.85,4.72,AFI,Aust Foundation,4.78,4,3409,4.77,4.80,21,f,0.89,4.70,4.39,18.6,25.7,
2.09,1.445,1.915,1.87,AIX,Aust Infra unt,1.875,-1,14944,1.855,1.875,10,,1.94,2.62,5.33,19.37,9.7,
1.265,1.05,1.16,1.13,ALF,Aust Leaders,1.16,4,1584,1.155,1.17,7,f,7.66,1.33,6.03,53.65,2.2,
0.10,0.003,-,-,ALFO,  opt nov10,0.004,,-,-,-,-,,-,-,-,-,-,
0.939,0.365,0.435,0.425,API,Aust Pharmaceutical,0.43,,1477,0.43,0.445,3,f,2.03,0.79,6.98,6.1,7.0,
0.50,0.18,0.40,0.39,APK,Aust Power,0.395,-2.5,2491,0.395,0.42,-,,-,-,-,-3.1,-,
7.90,6.40,-,-,AUI,Aust United Invest,6.99,,-,6.79,6.95,25.5,f,0.73,6.68,3.65,18.7,37.4,
0.39,0.195,0.365,0.33,AVG,Aust Vintage Ltd,0.335,1.5,2836,0.33,0.36,-,,-,0.96,-,7.1,4.7,
3.12,1.935,2.30,2.24,ASB,Austal Ltd,2.25,-5,1668,2.25,2.28,6,,0.72,1.30,2.67,4.35,51.7,
1.465,0.84,0.98,0.965,AUN,Austar United,0.975,,64914,0.97,0.98,-,,-,-0.28,-,3.5,27.9,
5.65,4.40,4.80,4.78,AUB,Austbrokers Hldgs,4.78,,49,4.76,4.98,21,f,1.55,0.92,4.39,32.49,14.7,
1.925,1.315,1.685,1.65,AEO,Austereo Grp Ltd,1.65,-2,337,1.65,1.89,9.7,f,1.41,-0.01,5.88,13.66,12.1,
3.69,1.98,3.58,3.52,ANG,Austin Engineer,3.58,8,3271,3.52,3.58,9.5,f,2.97,0.65,2.65,28.25,12.7,
0.33,0.135,-,-,ACK,Austock Grp Ltd,0.15,,-,0.15,0.155,-,,-,0.24,-,-6.58,-,
1.25,0.75,-,-,AYX,Austofix Grp Ltd,0.99,,-,-,-,-,,-,0.24,-,-2.5,-,
3.05,2.20,2.77,2.75,ALZ,Australand Prop stp,2.77,,4812,2.76,2.77,12,,1.24,3.44,4.33,14.9,18.6,
0.055,0.008,-,-,AIY,Authorised Invest,0.03,,-,0.01,0.03,-,,-,0.03,-,0.05,60.0,
0.016,0.01,-,-,AIYO,  opt feb13,0.016,,-,-,-,-,,-,-,-,-,-,
0.07,0.04,0.047,0.043,ATJ,Auto Tech Ltd,0.047,,730,0.047,0.048,-,,-,0.02,-,-4.29,-,
0.011,0.003,-,-,ATJO,  opt jun11,0.003,,-,-,-,-,,-,-,-,-,-,
0.11,0.038,-,-,AIE,Autodom Ltd,0.06,,-,0.05,0.06,-,,-,0.05,-,2.09,2.9,
2.88,1.82,2.53,2.45,AHE,Automotive Hldgs,2.50,,462,2.46,2.50,17,f,1.66,0.75,6.80,28.14,8.9,
0.235,0.024,0.03,0.028,AVX,Avexa Ltd,0.029,,12926,0.029,0.03,-,,-,0.04,-,-4.17,-,
0.22,0.105,0.115,0.115,AVH,Avita Medical Ltd,0.115,,500,0.11,0.115,-,,-,0.05,-,-3.66,-,
0.63,0.37,0.45,0.45,AVJ,AVJennings,0.45,,540,0.44,0.50,1.5,f,3.46,1.08,3.33,5.19,8.7,
1.455,0.865,1.455,1.435,AWB,AWB Ltd,1.445,1,538356,1.44,1.445,-,,-,1.85,-,3.67,39.4,
0.011,0.003,0.005,0.004,AWL,AWH Corp Ltd,0.005,0.1,5400,0.004,0.005,-,,-,-,-,-0.2,-,
6.72,4.05,5.55,5.50,AXA,AXA Asia Pacific,5.50,-4,14390,5.43,5.50,18.5,p,1.66,1.01,3.36,30.79,17.9,
0.075,0.017,0.028,0.027,AXI,Axiom Prop,0.028,0.1,1050,0.028,0.029,-,,-,0.04,-,-3.74,-,
13.49,9.74,10.37,10.30,BOQ,Bank of Qld,10.34,9,6482,10.28,10.35,52,f,1.78,7.20,5.03,92.4,11.2,
0.02,0.01,-,-,BBX,BBX Hldgs,0.01,,-,0.01,0.03,-,,-,0.06,-,19.48,0.1,
0.135,0.037,0.075,0.07,BEC,Becton Prop Grp stp,0.075,0.6,3814,0.068,0.075,-,,-,0.16,-,-141.93,-,
1.40,0.815,0.90,0.90,BFG,Bell Financial Grp,0.90,5,350,0.87,0.90,8,f,1.41,0.25,8.89,11.3,8.0,
1.30,1.00,-,-,BET,Belmont Hldgs,1.00,,-,-,-,-,,-,1.78,-,-1.38,-,
10.48,7.72,8.79,8.63,BEN,Bendigo & Adelaide,8.79,19,15897,8.77,8.79,58,f,1.16,5.27,6.60,67.4,13.0,
0.09,0.025,0.028,0.028,BLT,Benitec Ltd,0.028,,950,0.028,0.029,-,,-,-,-,-0.65,-,
0.037,0.006,-,-,BLTO,  opt apr14,0.006,,-,-,-,-,,-,-,-,-,-,
0.006,0.001,-,-,BLTOA,  opt apr11,0.001,,-,-,-,-,,-,-,-,-,-,
0.329,0.22,0.23,0.23,BEL,Bentley Capital,0.23,0.5,395,0.23,0.24,1,f,10.62,0.41,4.35,10.62,2.2,
0.737,0.35,-,-,BER,Berklee Ltd,0.52,,-,0.47,0.58,-,,-,1.23,-,19.64,2.6,
0.78,0.50,-,-,BYI,Beyond Intl,0.72,,-,0.58,-,6,,1.36,0.45,8.33,8.18,8.8,
0.03,0.007,-,-,BSI,Beyond Sportswear,0.01,,-,0.005,0.018,-,,-,-0.01,-,-0.57,-,
0.215,0.095,0.195,0.18,BGL,Bigair Grp Ltd,0.18,-1.5,2843,0.18,0.19,-,,-,0.07,-,1.7,10.6,
12.32,8.28,9.00,8.70,BBG,Billabong Intl,8.81,-5,5644,8.70,8.89,36,p,1.59,0.84,4.09,57.2,15.4,
0.228,0.08,-,-,BDM,Biodiem Ltd,0.15,,-,0.11,0.13,-,,-,-,-,-4.26,-,
0.075,0.02,-,-,BOD,bioMD Ltd,0.021,,-,0.023,0.027,-,,-,-,-,-0.95,-,
0.016,0.003,-,-,BODOA,  opt dec11,0.003,,-,-,-,-,,-,-,-,-,-,
0.43,0.22,-,-,BNO,Bionomics Ltd,0.30,,-,-,-,-,,-,0.06,-,-2.4,-,
0.06,0.011,0.016,0.015,BPO,BioProspect Ltd,0.016,,2250,0.014,0.016,-,,-,-,-,-0.65,-,
3.336,0.85,0.98,0.95,BTA,Biota Hldgs,0.98,,7923,0.95,0.98,-,,-,0.60,-,36.6,2.7,
0.31,0.145,-,-,BTC,Biotech Capital,0.155,,-,0.155,0.17,-,,-,0.31,-,0.47,33.0,
0.175,0.058,0.066,0.064,BIT,Biotron Ltd,0.064,-0.4,314,0.064,0.074,-,,-,-,-,-1.56,-,
0.037,0.01,-,-,BITO,  opt dec11,0.013,,-,0.008,0.013,-,,-,-,-,-,-,
0.27,0.155,0.175,0.16,BIS,Bisalloy Steel,0.16,-0.5,497,0.16,0.175,-,,-,0.03,-,-3.44,-,
0.05,0.035,-,-,BSN,Bisan Ltd,0.039,,-,-,-,-,,-,0.04,-,-2.07,-,
1.325,1.09,1.26,1.25,BKI,BKI Invest Ltd,1.26,,2350,1.255,1.26,5.25,f,1.44,1.38,4.17,7.57,16.6,
0.013,0.003,-,-,BKM,BKM Management,0.008,,-,-,-,-,,-,-,-,-0.2,-,
24.00,17.71,23.30,23.15,BKL,Blackmores Ltd,23.15,4,19,23.15,23.27,99,f,1.33,3.76,4.28,132,17.5,
0.029,0.013,0.018,0.018,BIV,Blue Capital Ltd,0.018,,100,0.018,0.025,-,,-,0.02,-,-1.23,-,
3.40,2.03,2.36,2.26,BSL,BlueScope Steel,2.27,-6,333238,2.26,2.28,5,f,1.38,2.53,2.20,6.9,32.9,
0.28,0.082,0.098,0.098,BLG,Bluglass Ltd,0.098,,70,0.099,0.10,-,,-,0.04,-,-5.12,-,
4.10,2.43,3.25,3.15,BLY,Boart Longyear,3.15,-2,28870,3.14,3.16,-,,-,0.14,-,-0.67,-,
0.24,0.065,0.065,0.065,BNE,Bone Medical Ltd,0.065,-0.5,53,0.065,0.075,-,,-,-0.01,-,-2.96,-,
0.70,0.21,0.44,0.43,BOL,Boom Logistics,0.43,-1,12442,0.43,0.44,-,,-,0.53,-,2.1,20.5,
6.40,4.15,4.45,4.36,BLD,Boral Ltd,4.44,4,40453,4.41,4.48,12.5,f,1.82,4.23,2.82,22.7,19.6,
0.195,0.059,0.082,0.08,BPH,BPH Corp Ltd,0.082,0.3,1997,0.08,0.082,-,,-,0.07,-,-2.68,-,
8.14,5.48,7.67,7.50,BKN,Bradken Ltd,7.56,-3,4753,7.50,7.58,34,f,1.59,2.10,4.50,54.1,14.0,
0.35,0.20,0.23,0.23,BRC,Brain Resource,0.23,-0.5,142,0.215,0.25,-,,-,-0.01,-,1.6,14.4,
8.37,5.11,5.36,5.11,BXB,Brambles Ltd,5.30,5,83586,5.28,5.34,25,p,1.38,0.66,4.72,34.45,15.4,
0.033,0.013,-,-,BNV,Brand New Vintage,0.019,,-,-,-,-,,-,0.02,-,-0.19,-,
0.273,0.085,0.10,0.09,BVA,Bravura Solutions,0.09,-0.8,3935,0.09,0.098,-,,-,-0.06,-,-1.97,-,
0.015,0.008,-,-,BPK,Bremer Park Ltd,0.008,,-,-,-,-,,-,-,-,-0.5,-,
2.45,1.055,2.12,2.10,BRG,Breville Grp Ltd,2.10,-5,210,2.05,2.12,7.5,,1.68,0.59,3.57,12.62,16.6,
16.80,11.35,11.68,11.53,BKW,Brickworks Ltd,11.63,9,201,11.56,11.75,39.5,f,2.54,9.06,3.40,100.5,11.6,
0.515,0.225,-,-,BYL,Brierty Ltd,0.25,,-,-,-,1.5,f,2.65,0.33,6.00,3.98,6.3,
0.40,0.30,-,-,BBL,Brisbane Broncos,0.365,,-,-,-,0.5,,1.02,0.12,1.37,0.51,71.6,
1.40,1.00,-,-,BCS,Brisconnection Tr stp,1.00,,-,-,-,-,,-,-0.54,-,15.06,6.6,
0.005,0.002,0.003,0.003,BRO,Broad Invest,0.003,,163,0.003,0.004,-,,-,-,-,-0.66,-,
0.34,0.17,0.21,0.19,BSA,BSA Ltd,0.19,-3,801,0.185,0.19,2,f,1.49,-0.01,10.53,2.99,6.4,
3.189,2.081,2.63,2.60,BTT,BT Invest Mngmnt,2.60,,174,2.59,2.65,10.4,f,1.42,0.32,4.00,14.76,17.6,
0.38,0.185,-,-,BUG,Buderim Ginger,0.20,,-,0.21,0.26,-,,-,0.66,-,-4.19,-,
2.09,1.66,1.95,1.88,BWP,Bunnings Warehouse unt,1.95,5,6767,1.92,1.95,12.08,,1.84,1.88,6.19,22.18,8.8,
0.017,0.002,-,-,BPG,Byte Power Grp,0.003,,-,-,-,-,,-,-,-,-0.37,-,
