Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5241.7 at 2013-09-16T16:42:36. Report at Monday, September 16, 2013. Processed Tuesday at 2013-09-17T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.79,5.00,6.60,6.60,ONT,1300 Smiles,6.60,+5,12,6.57,6.59,18.50,f,1.45,.62,2.80,26.90,24.5,,
2.26,1.423,2.17,2.10,TIX,360 Cap Indust Fund ord unt,2.17,+6,2721,2.13,2.17,13.50,,1.84,.02,6.22,24.80,8.8,,
.008,.001,.002,.002,AYI,A1 Invest & Res,.002,+.1,9480,.002,.003,-,,-,-,-,-.66,-,,
.03,.003,-,-,AAY,AACL Hldgs,.012,-,-,.012,.013,-,,-,.01,-,3.98,.3,,
2.51,1.925,2.28,2.24,ABP,Abacus Prop stp,2.27,+4,2863,2.26,2.27,16.50,,.83,2.32,7.27,13.68,16.6,,
1.365,1.015,1.34,1.31,ALR,Aberdeen Leaders,1.34,+4,606,1.32,1.34,9.50,f,.31,1.16,7.09,2.97,45.1,,
.986,.55,.90,.90,AKG,Academies A'asia,.90,-,7464,.90,.935,5.00,f,1.36,.10,5.56,6.80,13.2,,
4.12,2.64,3.40,3.32,ACR,Acrux,3.33,-4,3164,3.33,3.35,8.00,,.52,.14,2.40,4.16,80.0,,
.039,.008,-,-,ACW,Actinogen,.008,-,-,.005,.008,-,,-,-,-,-.18,-,,
.002,.001,-,-,ACWOA,  opt sep15,-,-,-,-,.001,-,,-,-,-,-,-,,
