Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5194.8 at 2013-05-13T16:43:36. Report at Monday, May 13, 2013. Processed Tuesday at 2013-05-14T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,5.00,5.92,5.89,ONT,1300 Smiles,5.92,+2,70,5.80,5.92,19.20,f,1.51,.65,3.24,28.92,20.5,,
.53,.356,.515,.505,TIX,360 Cap Indust Fund ord unt,.51,-,14087,.505,.515,-,,-,-,-,-,-,,
.015,.002,-,-,AYI,A1 Invest & Res,.003,-,-,.003,.004,-,,-,-,-,-1.31,-,,
.03,.015,-,-,AAY,AACL Hldgs,.02,-,-,.01,.018,-,,-,-.03,-,2.48,.8,,
2.51,1.895,2.51,2.46,ABP,Abacus Prop stp,2.47,+1,6549,2.46,2.48,16.50,,.41,2.30,6.68,6.83,36.2,,
1.365,.975,1.32,1.30,ALR,Aberdeen Leaders,1.30,-1,484,1.30,1.33,9.50,f,.28,1.27,7.31,2.64,49.2,,
.80,.46,-,-,AKG,Academies A'asia,.71,-,-,.71,.75,5.00,f,1.40,.12,7.04,7.01,10.1,,
4.77,2.64,3.97,3.81,ACR,Acrux,3.92,+7,8998,3.90,3.92,8.00,,.34,.11,2.04,2.73,143.6,,
.039,.01,-,-,ACW,Actinogen,.013,-,-,.013,.019,-,,-,-,-,-.15,-,,
.003,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,-,-,,-,-,-,-,-,,
.414,.241,.34,.34,ADA,Adacel Tech,.34,-,560,.34,.355,-,,-,.13,-,1.80,18.9,,
.22,.10,.11,.11,AAU,Adcorp Aust,.11,-,348,.11,.115,.75,,-,.04,6.82,-6.79,-,,
.016,.007,.01,.01,ABN,AdEffective,.01,+.3,6354,.011,.015,-,,-,-,-,.15,6.7,,
.005,.002,-,-,ABNO,  opt jun14,.002,-,-,.002,.004,-,,-,-,-,-,-,,
3.70,2.80,3.45,3.38,ABC,Adelaide Brighton,3.40,-2,11485,3.39,3.40,16.50,f,1.47,1.29,4.85,24.20,14.0,,
.075,.04,.041,.04,ADQ,ADG Global Supply,.041,+.1,3822,.03,.043,-,,-,.05,-,.67,6.1,,
.059,.024,.045,.041,ADJ,Adslot,.043,+.3,26744,.042,.044,-,,-,.02,-,-.91,-,,
.024,.013,.019,.019,ABV,Adv Braking Tech,.019,-,15000,.016,.019,-,,-,-,-,-.07,-,,
.16,.105,-,-,AMT,Adv Surg Dsgn & Mnft,.105,-,-,.05,.09,-,,-,.10,-,.35,30.0,,
.76,.645,.675,.66,ASW,Advanced Share Reg,.675,+1.5,100,.665,.675,3.70,f,.99,.14,5.48,3.67,18.4,,
