Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4829.3 at 16:33 9/3/2010  Report at 19:05 Tuesday 9/3/2010. Processed 19:29 Tuesday 9/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.90,2.90,ONT,1300 Smiles Ltd,2.90,,67,2.77,2.90,12.5,f,1.54,0.08,4.31,19.23,15.1
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.14,,-,0.14,0.17,-,,-,-0.08,-,3.28,4.3
0.07,0.015,-,-,FCS,4C Sec Solution,0.02,,-,0.02,0.03,-,,-,0.01,-,-2.77,-
0.48,0.255,0.435,0.425,ABP,Abacus Prop stp,0.435,1,46230,0.43,0.435,5.75,,-,0.60,13.22,-2.32,-
1.45,0.90,-,-,ALR,Aberdeen Leaders,1.385,,-,1.355,1.385,9,f,0.85,1.41,6.50,7.67,18.1
2.54,0.43,2.28,2.23,ACR,Acrux Ltd,2.26,5,3259,2.22,2.27,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.07,,-,0.05,0.06,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.001,-,,-,-,-,-,-
0.05,0.012,0.014,0.012,ACU,Acuvax Ltd,0.014,0.2,1350,0.011,0.014,-,,-,-,-,-0.37,-
0.84,0.32,-,-,ADA,Adacel Tech,0.38,,-,0.345,0.435,-,,-,0.21,-,2.7,14.1
0.31,0.17,0.19,0.185,AAU,Adcorp Aust,0.185,-0.5,544,0.19,0.20,1,,-,0.07,5.41,-2.18,-
3.01,1.47,2.45,2.42,ABC,Adelaide Brighton,2.44,,35015,2.43,2.44,13.5,f,1.51,1.21,5.53,20.4,12.0
1.575,1.10,-,-,AYT,Adelaide Managed unt,1.30,,-,1.30,1.31,13.82,,0.49,1.78,10.63,6.83,19.0
0.123,0.058,-,-,ADQ,ADG Global Supply,0.072,,-,0.064,0.072,-,,-,0.02,-,-11.08,-
0.01,0.01,-,-,ADQO,  opt mar11,0.01,,-,0.013,0.015,-,,-,-,-,-,-
0.016,0.004,0.007,0.007,ADL,Admerex Ltd,0.007,0.2,4000,0.006,0.007,-,,-,-,-,-0.4,-
3.70,1.90,3.70,3.70,ADG,Adtrans Grp,3.70,,2,3.51,3.70,20,f,1.86,2.44,5.41,37.1,10.0
0.014,0.004,0.011,0.01,ASC,Adultshop Com,0.011,0.1,83271,0.011,0.012,-,,-,0.02,-,-0.19,-
0.005,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.003,0.005,-,,-,-,-,-,-
0.038,0.005,0.022,0.022,ABV,Adv Braking Tech,0.022,0.3,500,0.019,0.022,-,,-,-,-,-0.32,-
0.64,0.28,0.53,0.51,AMT,Adv Surg Dsgn & Mnft,0.51,-2,67,0.51,0.54,-,,-,0.22,-,-0.1,-
0.085,0.02,-,-,AES,Advanced Energy,0.06,,-,0.05,0.06,-,,-,0.01,-,-0.09,-
0.093,0.031,0.053,0.052,ACE,Advanced Engine,0.053,0.3,4368,0.052,0.055,-,,-,-0.05,-,-2.58,-
0.124,0.017,0.056,0.056,ANM,Advanced Magnesium,0.056,-0.4,311,0.045,0.056,-,,-,0.02,-,-2.64,-
0.435,0.15,-,-,ASW,Advanced Share,0.395,,-,0.38,0.395,2.75,f,1.15,0.11,6.96,3.16,12.5
0.185,0.05,0.085,0.085,AEI,Aeris Environmental,0.085,-0.5,20,0.085,0.095,-,,-,-,-,-2.05,-
1.67,0.55,1.18,1.17,AVE,Aevum Ltd,1.17,-1.5,563,1.17,1.19,4,,1.05,2.07,3.42,4.2,27.9
0.002,0.001,0.002,0.001,AFT,AFT Corp,0.001,-0.1,141866,0.001,0.002,-,,-,-,-,-0.01,-
15.46,13.07,14.79,14.53,AGK,AGL Energy Ltd,14.68,2,23619,14.65,14.69,57,f,0.47,6.21,3.88,27,54.4
0.28,0.13,-,-,AGJ,Agricultural Land unt,0.13,,-,0.15,0.35,2.12,,-,0.38,16.31,-2.28,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,2.00,-,-,,-,4.89,-,14.09,16.0
0.22,0.06,0.16,0.155,AGI,Ainsworth Game Tech,0.16,3,123,0.15,0.175,-,,-,0.01,-,-4.95,-
1.12,0.61,1.02,1.005,AIZ,Air New Zealand,1.02,1.5,19,0.98,1.02,5.17,,0.75,1.12,5.07,3.9,26.2
0.12,0.098,-,-,AIG,Aircruising Aust,0.11,,-,-,-,-,,-,-0.11,-,-8.38,-
5.60,2.03,3.00,2.94,AJL,AJ Lucas Grp,2.97,-2,775,2.94,3.00,5.5,,2.91,1.32,1.85,16,18.6
0.81,0.169,0.64,0.62,ACL,Alchemia Ltd,0.62,-2,936,0.62,0.625,-,,-,0.09,-,-4.6,-
47.10,44.00,-,-,AAI,Alcoa Inc cdi,45.19,,-,-,45.25,12.39,,-,-,0.27,-137.14,-
2.43,1.459,2.20,2.19,LEP,ALE Prop Grp stp,2.20,1,115,2.18,2.22,27,,3.55,2.39,12.27,95.98,2.3
5.91,0.685,4.66,4.50,ALS,Alesco Corp,4.56,-8,11581,4.35,4.63,14,f,-,0.65,3.07,-17.36,-
0.13,0.032,0.081,0.073,AEJ,Alinta Energy Grp stp,0.077,0.4,383010,0.076,0.077,-,,-,-1.53,-,-58.71,-
0.245,0.10,0.13,0.125,ABQ,Allied Brands Ltd,0.13,,1820,0.125,0.13,0.5,,4.60,0.06,3.85,2.3,5.7
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,0.001,-,,-,-,-,-,-
0.225,0.014,0.20,0.195,AEA,Altera Res Ltd,0.20,0.5,200,0.19,0.20,-,,-,-,-,-3.25,-
0.075,0.065,0.065,0.065,AEAO,  opt jan12,0.065,-1,150,0.065,0.085,-,,-,-,-,-,-
1.45,0.575,1.04,1.03,AIQ,Alternative Invest unt,1.04,,1014,1.035,1.05,47,,-,1.46,45.19,-44.5,-
0.50,0.235,0.30,0.25,ALU,Altium Ltd,0.30,1,125,0.245,0.30,2,,-,0.09,6.67,-6.97,-
0.078,0.017,0.062,0.062,AMA,AMA Grp Ltd,0.062,,72,0.062,0.063,-,,-,-0.09,-,7.75,0.8
6.24,3.598,5.68,5.55,AHD,Amalgamated Hldgs,5.55,-14,320,5.50,5.55,35,f,1.96,4.65,6.31,68.5,8.1
0.63,0.35,-,-,AMO,Ambertech Ltd,0.63,,-,0.60,0.63,5.5,f,1.69,0.61,8.73,9.3,6.8
0.40,0.101,-,-,AMB,Ambition Grp Ltd,0.40,,-,0.35,0.40,-,,-,0.14,-,-13.07,-
0.72,0.43,0.685,0.685,AMH,Amcil Ltd,0.685,0.5,500,0.685,0.69,2,,-,0.74,2.92,-1.14,-
0.345,0.11,0.305,0.295,AMM,Amcom Telecomm,0.305,1,25481,0.305,0.31,0.9,f,3.09,0.18,2.95,2.78,11.0
6.35,3.631,5.99,5.91,AMC,Amcor Ltd,5.96,-4,28005,5.95,5.97,29.5,,0.71,2.25,4.95,20.9,28.5
3.00,1.30,2.60,2.57,AEC,Ammtec Ltd,2.59,,91,2.57,2.59,16.5,f,1.18,1.05,6.37,19.39,13.4
1.265,0.775,0.925,0.905,AGF,AMP Capital China unt,0.92,-0.5,1402,0.905,0.925,8.47,,1.18,1.33,9.21,10.02,9.2
6.97,3.86,6.17,6.06,AMP,AMP Ltd,6.10,-3,89038,6.10,6.11,30,p,1.24,0.80,4.92,37.1,16.4
0.39,0.175,0.225,0.22,ANQ,Anaeco Ltd,0.225,-1.5,855,0.225,0.235,-,,-,-,-,-5.5,-
0.015,0.001,-,-,ANQO,  opt may10,0.001,,-,-,0.05,-,,-,-,-,-,-
0.004,0.001,-,-,ANQOA,  opt may12,0.001,,-,0.001,-,-,,-,-,-,-,-
0.115,0.019,0.115,0.053,ALT,Analytica Ltd,0.06,2.3,1224906,0.06,0.063,-,,-,-,-,-0.24,-
12.25,7.58,12.06,11.71,ANN,Ansell Ltd,11.77,-23,9032,11.70,11.88,29,,2.82,1.92,2.46,81.7,14.4
0.065,0.029,-,-,ANO,Antaria Ltd,0.04,,-,0.04,0.05,-,,-,0.04,-,1.46,2.7
0.105,0.004,0.062,0.059,ADO,Anteo Diagnostics,0.062,0.3,147763,0.061,0.062,-,,-,-,-,-0.8,-
0.07,0.001,0.045,0.045,ADOO,  opt sep10,0.045,,3000,0.045,0.047,-,,-,-,-,-,-
0.025,0.015,-,-,ADOOA,  opt feb11,0.015,,-,0.02,0.045,-,,-,-,-,-,-
0.20,0.029,0.049,0.049,ANP,Antisense Therapeutic,0.049,,150,0.049,0.052,-,,-,-,-,-0.55,-
25.25,12.83,23.96,23.66,ANZ,ANZ Banking Grp,23.82,2,86220,23.78,23.84,102,f,1.67,10.72,4.28,170.4,14.0
13.00,4.70,12.85,12.60,APE,AP Eagers Ltd,12.85,34,2,12.60,12.85,62,f,1.96,8.81,4.82,121.6,10.6
0.028,0.009,-,-,APP,APA Financial,0.016,,-,0.017,0.028,-,,-,-,-,0.1,16.0
3.68,2.54,3.53,3.44,APA,APA Grp stp,3.48,,12137,3.45,3.50,31.75,,0.79,-,9.12,25,13.9
0.115,0.017,0.05,0.045,AEZ,APN European Retail stp,0.05,0.3,8864,0.047,0.05,-,,-,0.24,-,-11.22,-
2.61,0.954,2.40,2.35,APN,APN News & Media,2.40,1,14485,2.36,2.44,4,f,4.17,-0.78,1.67,16.7,14.4
0.41,0.09,0.27,0.27,APD,APN Prop Grp,0.27,,900,0.27,0.28,1.25,f,-,0.21,4.63,-17.88,-
0.04,0.007,0.009,0.007,AOP,Apollo Cons,0.007,,11635,0.007,0.009,-,,-,-,-,-0.91,-
0.018,0.008,-,-,AQL,Aquacarotene Ltd,0.015,,-,0.014,0.016,-,,-,-,-,-0.27,-
-,-,-,-,AQLN,  def,-,,-,-,-,-,,-,-,-,-,-
0.058,0.021,0.025,0.025,APB,Arafura Pearls,0.025,,5,0.022,0.025,-,,-,0.12,-,-7.66,-
5.70,2.377,5.68,5.52,ARP,ARB Corp,5.56,-7,242,5.56,5.68,17.5,f,2.31,1.22,3.15,40.44,13.7
1.845,0.795,1.42,1.40,AAD,Ardent Leisure stp,1.41,,17104,1.40,1.41,14.3,,0.19,1.10,10.14,2.73,51.6
7.05,4.65,6.50,6.45,ARG,Argo Invest,6.46,-3,1121,6.46,6.49,25,f,-,6.56,3.87,-11.1,-
1.098,0.006,0.22,0.22,ASV,Argus Solutions,0.22,,2,0.22,0.24,-,,-,-,-,-0.44,-
0.37,0.205,0.25,0.25,ARA,Ariadne Aust,0.25,,4004,0.25,0.255,1,,-,0.32,4.00,-2.46,-
5.75,3.24,4.46,4.32,ALL,Aristocrat Leisure,4.42,7,13444,4.30,4.43,4.5,,-,0.07,1.02,-31.3,-
0.78,0.395,-,-,ARJ,ARK Fund Ltd (The),0.41,,-,-,-,7,f,1.15,1.08,17.07,8.07,5.1
0.025,0.005,0.012,0.011,AEM,Artist & Entertain,0.012,,2127,0.011,0.012,-,,-,-,-,-1.54,-
0.30,0.07,0.20,0.165,AKW,Arturus Capital,0.20,3.5,1511,0.18,0.20,-,,-,0.25,-,21.65,0.9
0.285,0.12,0.28,0.24,APH,Ascent Pharmahealth,0.24,,6186,0.245,0.26,-,,-,0.06,-,3.7,6.5
1.94,0.436,1.895,1.845,AIO,Asciano Grp stp,1.875,3.5,203611,1.87,1.875,-,,-,0.10,-,-41.9,-
0.43,0.06,0.10,0.098,AFA,ASF Grp Ltd,0.098,1.2,1000,0.087,0.105,-,,-,0.02,-,-1.19,-
1.30,0.425,1.255,1.24,ASZ,ASG Grp Ltd,1.245,-0.5,9280,1.245,1.25,6,f,1.57,0.06,4.82,9.43,13.2
0.267,0.007,-,-,AJJ,Asia Liver Trans,0.10,,-,0.02,0.075,-,,-,-0.02,-,-2.51,-
0.002,0.001,-,-,AJJO,  opt sep10,-,,-,-,-,-,,-,-,-,-,-
1.06,0.77,-,-,AUF,Asian Masters Fund,1.00,,-,1.00,1.025,-,,-,1.02,-,-1.19,-
0.37,0.125,-,-,AKF,ASK Funding Ltd,0.21,,-,0.21,0.25,1.3,,4.15,0.35,6.19,5.4,3.9
0.575,0.241,0.52,0.50,APZ,Aspen Grp stp,0.515,0.5,18354,0.50,0.52,5.18,,-,0.68,10.06,-3.37,-
0.271,0.11,-,-,ASP,Aspermont Ltd,0.15,,-,0.115,0.135,-,,-,-0.03,-,0.88,17.0
1.15,0.75,0.90,0.90,AIR,Astivita Renewables,0.90,,24,0.90,0.99,-,,-,0.38,-,8.23,10.9
0.90,0.008,-,-,AKR,Astra Capital Ltd,0.67,,-,0.67,0.70,-,,-,1.62,-,-1.87,-
