ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 19, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5591.5 at 2015-06-19T16:40:06. Report at Friday, June 19, 2015. Processed Saturday at 2015-06-20T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,5.566,.442,1.136,.154,.38,17.11,24.60,26.4,17.00,1.45,2.62,f,1300 Smiles,,6.50,+14,6.41,6.50,6.53,6.36,+1.49,7.00,5.70,,
1ST,1216.86,9.423,-,.009,-,-,-,-,-,-,-,,1ST Available,,.16,-1,.15,.155,.17,.16,-6.59,.22,.145,,
TIX,831.474,19.638,10.937,.382,2.19,1.15,48.68,5.2,21.00,2.32,8.37,,360 Capital Indust,,2.51,+4,2.47,2.51,2.54,2.45,+.91,2.79,2.17,,
TGP,543.978,27.320,21.619,.261,-,-,15.09,7.0,5.52,2.73,5.26,,360 Capital Grp,,1.05,+4,1.02,1.12,1.15,.99,+3.25,1.41,.765,,
TOF,456.782,11.991,8.326,.163,2.10,1.00,4.70,44.7,17.00,.28,8.10,,360 Capital Office,,2.10,+1,2.08,2.11,2.14,2.08,-.23,2.24,1.925,,
TOT,165.800,1.484,-,.047,-,-,-,-,-,-,-,,360 Capital Total Re,,1.19,+1,1.19,1.20,1.19,1.17,+.14,1.35,1.16,,
3DM,3695.53,322.793,46.016,.018,.01,9.00,-.24,-,-,-,-,,3D Medical,†,.09,-1,.09,.092,.098,.089,-10.71,.195,.004,,
3PL,2841.71,19.356,-,.317,.10,23.50,-2.29,-,-,-,-,,3P Learning,,2.35,-5,2.28,2.45,2.40,2.18,-2.79,2.85,1.94,,
8CO,-,.954,-,.003,-,-,-.61,-,-,-,-,,8common,,.185,-,.18,.245,.185,.185,-.71,.295,.145,,
8IH,46.800,17.040,-,.314,-,-,-,-,-,-,-,,8I Hldgs,,.88,+6,.84,.885,.88,.84,+6.61,1.13,.25,,
NNW,328.912,35.909,30.079,.024,.04,4.00,.13,123.1,-,-,-,,99 Wuxian,,.16,-2,.16,.165,.175,.16,-11.82,.73,.15,,
AYI,-,12.005,67.643,.004,-,-,.04,2.5,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.71,.002,.001,,
ABP,6284.19,86.047,77.504,1.682,2.42,1.26,24.24,12.5,17.00,1.43,5.59,,Abacus Prop,,3.04,+9,3.01,3.05,3.04,2.895,+2.34,3.337,2.44,,
ALR,128.358,2.876,2.998,.070,1.31,.87,2.86,39.9,7.00,.41,6.14,f,Aberdeen Leaders,,1.14,-1,1.13,1.14,1.21,1.10,-1.58,1.275,1.04,,
AKG,113.504,4.755,3.176,.046,-.01,-,6.20,11.9,4.50,1.38,6.08,f,Academies A'asia,,.74,-6,.70,.79,.80,.74,-8.21,1.40,.645,,
ACX,340.425,6.283,-,.512,-,-,27.00,11.5,-,-,-,,Aconex,,3.11,+6,3.06,3.11,3.40,3.06,+1.26,3.40,1.65,,
ACQ,452.494,8.798,3.751,.037,.92,.78,-8.05,-,-,-,-,,Acorn Capital Invest,,.72,-2,.715,.73,.74,.71,-3.41,.94,.71,,
ACQO,90.000,6.535,4.793,-,-,-,-,-,-,-,-,,  opt oct15,,.001,-,.001,.002,.001,.001,-.71,.037,.001,,
ACR,1812.15,66.300,201.679,.137,.09,9.11,6.01,13.6,8.00,.75,9.76,f,Acrux,,.82,-5,.82,.845,.865,.82,-6.46,2.10,.755,,
ACW,1677.58,143.194,11.329,.048,.01,7.90,-.58,-,-,-,-,,Actinogen,,.079,-,.077,.079,.08,.076,-.71,.15,.011,,
ACWOA,-,1.193,-,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,.001,.002,.002,-.71,.006,.001,,
ACU,4438.61,92.842,-,.013,-,-,-.04,-,-,-,-,,Acuvax,†,.15,-2,.15,.155,.175,.135,-12.47,.215,.001,,
ADA,40.500,1.175,.460,.048,.12,5.00,-2.60,-,.75,-,1.25,,Adacel Tech,,.60,+2,.585,.625,.60,.58,+2.74,.62,.20,,
ADH,35334.9,35.335,-,.463,-,-,-,-,-,-,-,,Adairs,,2.79,-,2.74,2.80,2.80,2.57,-,2.80,2.57,,
AAU,63.080,.840,2.463,.002,-.03,-,-1.78,-,-,-,-,,Adcorp Aust,,.036,-.1,.036,.057,.037,.036,-3.41,.064,.035,,
ABC,6914.74,180.018,223.518,2.939,1.35,3.36,26.90,16.8,17.00,1.58,3.75,f,Adelaide Brighton,,4.53,-1,4.53,4.57,4.61,4.465,-.93,4.80,3.12,,
AHZ,24389.9,551.043,538.332,.125,.01,6.80,-1.22,-,-,-,-,,ADMEDUS,,.068,+.1,.068,.069,.07,.064,+.78,.167,.057,,
ADJ,4046.98,123.114,226.819,.101,.69,.14,-1.04,-,-,-,-,,Adslot,,.096,-,.096,.10,.10,.096,-.71,.17,.077,,
ABV,1371.71,62.243,41.381,.010,-,-,-.64,-,-,-,-,,Adv Braking Tech,,.007,-,.006,.007,.007,.006,-.71,.009,.005,,
ABVO,166.667,2.648,1.000,-,-,-,-,-,-,-,-,,  opt aug16,,.002,-,.002,.003,.002,.002,-.71,.003,.002,,
ASW,8.000,.811,.447,.029,.15,4.47,3.69,18.2,3.85,.96,5.75,f,Advanced Share Reg,,.67,-,.67,.69,.67,.67,-.71,.71,.595,,
AER,42.765,3.432,-,.004,-,-,-,-,-,-,-,,Aeeris,,.205,-,.16,.21,.205,.18,-.71,.25,.18,,
AEI,83.375,17.524,.899,.066,.01,47.00,-1.36,-,-,-,-,,Aeris Environmental,,.47,-3,.47,.49,.50,.47,-6.71,.60,.087,,
AFJ,3874.31,90.139,55.279,.198,-.15,-,-2.90,-,-,-,-,,Affinity Education,,.855,-7.5,.85,.87,.94,.825,-8.77,1.480,.825,,
AFT,1000.00,3.372,5.521,.008,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-.71,.001,.001,,
AHA,-,12.591,12.093,.003,-,-,-.03,-,-,-,-,,AG Financial,,.009,-,.006,.015,.009,.009,-.71,.063,.006,,
AGX,1235.70,16.560,39.496,.002,.01,1.30,.79,1.6,-,-,-,,Agenix,,.013,-.3,.013,.015,.013,.012,-19.46,.022,.01,,
AGXO,-,.363,.144,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,-,.001,.001,.001,-.71,.001,.001,,
AGL,12564.1,200.302,154.000,10.978,8.49,1.92,103.90,15.7,63.00,1.65,3.87,f,AGL Energy,,16.27,+41,16.08,16.30,16.40,15.56,+1.88,16.66,12.55,,
AGJ,12.000,1.395,1.298,.010,.11,.91,1.76,5.7,.52,3.38,5.20,,Agricultural Land,,.10,+1,.09,.10,.10,.09,+10.40,.105,.076,,
APW,497.813,36.034,113.694,.061,-,-,5.82,2.3,.32,18.19,2.37,,AIMS Prop Sec Fund,,.135,-1,.135,.14,.14,.135,-7.61,.15,.105,,
AGI,3639.27,98.203,53.837,.848,.71,3.70,19.00,13.8,10.00,1.90,3.80,f,Ainsworth Game Tech,,2.63,-19,2.62,2.64,2.82,2.60,-7.45,3.98,2.03,,
AIZ,616.001,3.698,7.830,2.490,1.45,1.53,21.72,10.2,11.15,1.95,5.02,,Air New Zealand,,2.22,-13,2.12,2.24,2.42,2.10,-6.24,2.90,1.595,,
AJL,7910.54,13.463,10.568,.139,.38,1.37,-9.60,-,-,-,-,,AJ Lucas Grp,,.52,+14.5,.49,.54,.58,.375,+37.96,.94,.215,,
ACL,4785.34,186.793,37.280,.011,.04,.88,-5.30,-,-,-,-,,Alchemia,,.035,-.1,.035,.036,.036,.035,-3.49,.68,.035,,
AAI,-,.392,.022,.219,-,-,-246.13,-,9.90,-,.47,,Alcoa Inc,,20.90,-,5.00,21.00,20.90,20.90,-.71,26.86,15.55,,
LEP,675.923,13.323,9.616,.744,1.96,1.94,15.98,23.8,16.85,.95,4.43,,ALE Prop Grp,,3.80,+5,3.74,3.80,3.80,3.62,+.62,3.94,2.90,,
AJX,5952.80,214.395,25.712,.175,-.01,-,-2.25,-,-,-,-,,Alexium Int'l,,.67,+10,.67,.675,.67,.54,+16.83,.835,.082,,
AEB,407.600,16.971,16.987,.019,.01,5.60,-.80,-,-,-,-,,Algae.Tec,,.056,+.2,.056,.06,.06,.055,+2.99,.105,.04,,
AMT,7.000,.530,.222,.017,.07,3.79,-.45,-,-,-,-,,Allegra Orthopaedics,,.265,+4.5,.125,.27,.265,.22,+19.75,.325,.05,,
AQZ,207.649,22.655,15.428,.043,-,-,-20.80,-,5.70,-,14.25,f,Alliance Aviation,,.40,-2,.40,.42,.43,.40,-5.47,1.455,.36,,
ALQ,12935.6,301.429,166.879,2.521,.05,123.80,-43.37,-,21.00,-,3.39,p,ALS,,6.19,+12,6.14,6.20,6.19,5.92,+1.27,9.30,4.33,,
AIQ,1024.67,13.159,6.057,.016,.14,.86,.58,20.7,-,-,-,,Alternative Invest,,.12,-,.115,.125,.12,.12,-.71,.125,.093,,
ALU,1900.08,56.037,27.345,.608,.41,11.46,14.27,32.9,16.00,.89,3.40,,Altium,,4.70,+9,4.61,4.72,4.77,4.48,+1.24,5.31,2.27,,
AMA,2229.08,59.431,56.944,.217,-,-,2.24,29.0,1.60,1.40,2.46,f,AMA Grp,,.65,+5,.64,.65,.66,.595,+7.62,.66,.27,,
AHD,372.449,10.719,7.486,1.991,5.23,2.41,52.80,23.9,43.00,1.23,3.41,f,Amalgamated Hldgs,,12.60,-20,12.60,12.72,12.85,12.50,-2.27,13.37,8.83,,
AMO,3.000,1.745,1.186,.004,.32,.42,-4.29,-,-,-,-,,Ambertech,,.135,-1.5,.135,.17,.135,.135,-10.71,.20,.11,,
AMB,160.177,2.885,2.529,.010,.17,.88,-.27,-,-,-,-,,Ambition Grp,,.15,-1,.145,.15,.16,.14,-6.96,.16,.10,,
AKY,.044,.006,.014,.015,19.58,.98,316.00,6.1,233.00,1.36,12.17,,AMCB Fund No 5,,19.15,-5,-,19.15,19.20,19.15,-.97,24.959,18.258,,
AMH,167.258,6.986,7.560,.218,.96,.94,2.33,38.6,2.50,.93,2.78,f,AMCIL,,.90,-2.5,.90,.92,.92,.90,-3.41,1.010,.83,,
AMM,7712.91,163.531,61.072,.701,.40,6.50,8.11,32.1,9.00,.90,3.46,f,Amcom Telco,,2.60,+28,2.57,2.60,2.77,2.32,+11.36,2.99,1.84,,
AMC,19287.8,462.828,424.095,17.049,-.06,-,66.03,21.7,47.90,1.38,3.35,,Amcor,,14.30,-11,14.17,14.40,14.70,14.10,-1.47,14.78,9.88,,
AOW,155.000,10.915,-,.013,-,-,-1.23,-,-,-,-,,American Patriot Oil,,.175,-,.155,.17,.175,.175,-.71,.21,.11,,
AOWO,12.500,1.670,-,.002,-,-,-,-,-,-,-,,  opt oct16,,.021,-,.023,-,.021,.021,-.71,.06,.02,,
AMP,48292.8,894.879,988.128,18.161,1.42,4.32,30.30,20.3,26.00,1.17,4.23,p,AMP,,6.14,-19,6.13,6.17,6.33,6.05,-3.71,6.83,5.02,,
AGF,8339.14,119.418,45.210,.622,2.21,.73,48.82,3.3,2.92,16.72,1.81,,AMP Capital China,,1.61,-15.5,1.61,1.62,1.765,1.555,-9.49,1.875,.65,,
AYK,.364,.013,.039,.085,84.76,1.01,320.84,26.6,312.00,1.03,3.66,f,Aust Masters YF4,,85.32,+8,85.33,-,85.32,85.24,-.62,90.91,84.64,,
AYD,.810,.006,.026,.056,61.42,1.01,449.89,13.7,395.00,1.14,6.39,f,Aust Masters YF1,,61.77,-6,61.79,-,61.83,61.77,-.81,79.918,61.62,,
AYJ,.100,.009,.032,.073,74.08,1.01,485.00,15.4,480.00,1.01,6.41,f,Aust Masters YF3,,74.83,+29,74.84,-,74.83,74.54,-.32,76.347,73.563,,
AYH,-,.007,.009,.034,80.00,1.01,420.00,19.2,382.00,1.10,4.74,f,Aust Masters YF2,,80.56,-,80.70,-,80.56,80.56,-.71,90.726,79.745,,
ANQ,19924.6,278.376,1068.86,.010,-,-,-.20,-,-,-,-,,AnaeCo,,.004,-,.003,.004,.004,.003,-.71,.008,.003,,
ALT,3800.45,137.891,265.105,.010,-,-,-.46,-,-,-,-,,Analytica,,.011,+.1,.01,.011,.011,.01,+9.29,.049,.01,,
ANR,195.066,6.850,-,.023,.02,45.00,-2.61,-,-,-,-,,Anatara Lifesciences,,.90,+13,.87,.90,.95,.755,+16.17,.95,.28,,
AB1,100.000,7.548,7.246,.008,-,-,-13.45,-,-,-,-,,Animoca Brands,†,.18,-2,.18,.19,.20,.18,-10.71,.338,.013,,
