ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 9, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4300.5 at 2012-03-09T16:37:55. Report at Friday, March 9, 2012. Processed Saturday at 2012-03-10T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,277.080,.458,.121,.128,.55,9.8,26.01,20.8,16.60,1.57,3.07,f,1300 Smiles,,5.40,+52,5.35,5.44,5.50,4.90,+12.11,5.50,3.00,,
TQH,47.800,.167,.219,.010,-.05,-,1.79,3.4,-,-,-,,3Q Hldgs,,.06,-.3,.058,.064,.06,.06,-3.30,.08,.041,,
AYI,92.213,.218,.937,.012,.02,1.3,.03,90.0,-,-,-,,A1 Invest & Res,,.027,-1,.026,.028,.037,.026,-25.57,.065,.026,,
AAY,-,4.151,.358,.003,.01,2.5,1.65,1.5,-,-,-,,AACL Hldgs,,.025,-,-,-,.025,.025,+1.46,.066,.02,,
AAQ,1957.66,26.004,68.703,.003,-,-,-.21,-,-,-,-,,AAQ Hldgs,,.006,-.1,-,-,.007,.006,-12.83,.017,.006,,
ABPDC,6245.50,7.140,-,.815,2.43,.8,2.52,76.2,-,-,-,,Abacus Prop Grp,†,1.92,+.5,1.92,1.95,1.965,1.90,+1.72,2.01,1.89,,
ALR,92.005,.968,1.097,.063,1.05,1.0,3.48,30.2,9.50,.37,9.05,f,Aberdeen Leaders,,1.05,-1,1.05,1.06,1.06,1.05,+.51,1.30,.98,,
AKG,-,-,.048,.028,.09,6.7,5.39,11.1,4.00,1.35,6.67,f,Academies A'asia,,.60,-,-,-,.58,.58,+1.46,.60,.50,,
ACR,6133.72,27.741,11.456,.629,.16,23.6,2.73,138.5,-,-,-,,Acrux,,3.78,+4,3.72,3.79,3.87,3.71,+2.53,4.30,2.49,,
ACW,26.143,.535,.782,.001,.01,2.8,-2.30,-,-,-,-,,Actinogen,,.028,-.7,.021,.026,.035,.028,-18.54,.069,.018,,
ACWO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,+1.46,.01,.001,,
ACWOA,-,.198,.142,-,-,-,-,-,-,-,-,,  opt sep15,,.003,-,-,-,.003,.003,+1.46,.015,.001,,
ACU,654.340,40.053,492.468,.002,-,-,-.03,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,+1.46,.003,.001,,
ADA,18.000,.330,.680,.025,.13,2.4,.80,38.8,-,-,-,,Adacel Tech,,.31,-,.31,.34,.31,.31,+1.46,.36,.18,,
AAU,40.000,.653,10.779,.012,.07,2.8,2.31,8.4,2.00,1.16,10.26,f,Adcorp Aust,,.195,+1,.185,.20,.195,.185,+6.86,.25,.125,,
ABN,454.000,.740,80.205,.002,-,-,-,-,-,-,-,,AdEffective,†,.02,+,-,-,.018,.017,+6.72,.044,.001,,
ABNR,1500.00,1.500,-,-,-,-,-,-,-,-,-,,  rts23mard,,.001,-,-,-,.001,.001,-,.001,.001,,
ABC,13143.5,79.674,83.188,1.852,1.22,2.4,23.30,12.5,16.50,1.41,5.67,f,Adelaide Brighton,,2.91,-2,2.87,2.92,2.91,2.81,+.78,3.39,2.22,,
ADQ,30.000,2.392,3.130,.015,.04,1.7,.65,10.2,-,-,-,,ADG Global Supply,,.066,-,-,-,.066,.066,+1.46,.09,.05,,
ABV,900.000,16.075,23.165,.017,.01,1.8,-.02,-,-,-,-,,Adv Braking Tech,,.018,+.1,.017,.018,.018,.018,+7.34,.03,.016,,
AMT,-,.060,.054,.008,.10,2.4,-6.28,-,-,-,-,,Adv Surg Dsgn & Mnft,,.24,-,.13,.24,.24,.24,+1.46,.30,.15,,
ASW,98.895,.339,1.192,.030,.13,5.4,4.42,15.8,3.85,1.15,5.50,f,Advanced Share Reg,,.70,+5,.70,.71,.71,.65,+9.15,.93,.605,,
AEI,-,1.227,1.338,.024,-.02,-,-1.88,-,-,-,-,,Aeris Environmental,,.225,-,-,-,.225,.225,+1.46,.30,.155,,
AFT,-,25.700,223.112,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,+1.46,.002,.001,,
AGX,1312.59,7.349,10.891,.008,-,-,-.27,-,-,-,-,,Agenix,,.011,-,-,-,.011,.011,+1.46,.025,.01,,
AGK,11585.0,67.727,45.375,6.542,6.98,2.0,94.90,14.8,60.00,1.58,4.26,f,AGL Energy,,14.08,+24,13.95,14.09,14.08,13.54,+3.19,15.79,12.50,,
AGJ,-,.248,.173,.016,.33,.5,-1.01,-,1.49,-,9.31,,Agricultural Land,,.16,-,-,-,.145,.145,+1.46,.20,.13,,
AHC,-,.039,.020,.012,4.92,.4,-6.74,-,10.00,-,4.55,,AHC,,2.20,-,-,-,2.20,2.20,+1.46,2.30,1.90,,
ENY,2.571,.018,.428,.003,-,-,-,-,-,-,-,p,All 200 Energy,,14.25,-25,4.74,25.48,14.25,13.76,-.27,18.26,11.87,,
FIN,.126,.076,.619,.002,-,-,-,-,-,-,-,p,All 200 Financials,,4.00,-10,1.305,7.23,4.10,4.00,-.98,4.70,3.55,,
FIX,1.797,.068,.567,.003,-,-,-,-,-,-,-,p,All 200 Fin-x-A-REIT,,4.85,+5,1.58,8.56,4.85,4.81,+2.50,5.45,4.34,,
