ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 18, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5519.2 at 2014-07-18T16:41:35. Report at Friday, July 18, 2014. Processed Saturday at 2014-07-19T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,8.302,1.227,1.544,.146,.61,10.10,20.85,29.5,15.00,1.39,2.44,f,1300 Smiles,,6.16,+5,6.10,6.39,6.19,6.09,+.00,7.25,5.35,,
TIX,300.680,12.475,68.915,.210,1.94,1.19,17.12,13.4,18.45,.93,8.02,,360 Cap Indust Fund,,2.30,+7.0,2.28,2.30,2.35,2.20,+2.31,2.35,1.952,,
TGP,1286.12,24.753,22.820,.205,.60,1.38,7.66,10.8,4.75,1.61,5.76,,360 Capital Grp,†,.825,+.5,.81,.85,.85,.795,-.21,.91,.465,,
TOF,3381.03,17.377,-,.154,-,-,-,-,-,-,-,,360 Capital Office,,1.985,-.5,1.965,1.985,2.00,1.96,-1.07,2.05,1.92,,
TPN,936.997,13.722,-,.306,-,-,-,-,-,-,-,,3P Learning,,2.27,-6,2.24,2.30,2.34,2.23,-3.39,2.39,2.13,,
NNW,1068.19,36.931,-,.067,-,-,-,-,-,-,-,,99 Wuxian,,.64,-1,.62,.64,.685,.61,-2.35,.73,.30,,
AYI,2000.00,69.643,32.132,-,-,-,-.54,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.81,.003,.001,,
ABP,2955.02,96.264,80.433,1.305,2.34,1.09,18.46,13.8,16.75,1.10,6.59,,Abacus Prop,,2.54,+4,2.51,2.54,2.59,2.50,+.79,2.60,2.14,,
ALR,201.898,4.063,5.733,.074,1.16,1.04,2.93,41.3,7.00,.42,5.79,f,Aberdeen Leaders,,1.21,-,1.21,1.245,1.25,1.20,-.81,1.385,1.18,,
AKG,136.325,4.086,3.206,.073,.16,8.13,8.70,14.9,5.00,1.74,3.85,f,Academies A'asia,,1.30,-10,1.30,1.35,1.40,1.21,-7.96,1.40,.78,,
