ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 4, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4742.9 at 2013-01-04T16:45:35. Report at Friday, January 4, 2013. Processed Saturday at 2013-01-05T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,38.625,.035,.009,.127,.59,9.12,26.60,20.2,17.80,1.49,3.31,f,1300 Smiles,,5.38,+8,5.27,5.35,5.45,5.25,+.28,6.54,3.86,,
TIX,215.562,.216,-,.073,-,-,-,-,-,-,-,,360 Cap Indust Fund,,.40,-1,.40,.42,.42,.40,-3.67,.48,.40,,
TQH,-,-,-,.013,-.04,-,1.47,6.1,-,-,-,,3Q Hldgs,,.089,-,.089,.10,.089,.089,-1.23,.099,.052,,
AYI,-,-,.004,.002,.02,.25,-1.20,-,-,-,-,,A1 Invest & Res,,.005,-,.003,.008,.005,.005,-1.23,.04,.004,,
AAY,35.000,.035,.200,.002,-.03,-,-3.11,-,-,-,-,,AACL Hldgs,,.02,+.4,.01,.02,.02,.015,+23.77,.037,.015,,
AAQ,250.000,.250,.550,.002,-,-,-.16,-,-,-,-,,AAQ Hldgs,,.004,-,.004,.005,.004,.004,-1.23,.011,.003,,
ABP,772.843,.574,2.300,.970,2.34,.93,2.11,103.3,16.50,.13,7.57,,Abacus Prop,†,2.18,+1,2.16,2.23,2.22,2.16,-.77,2.30,1.80,,
ALR,348.814,.314,.049,.071,1.11,1.06,2.98,39.6,9.50,.31,8.05,f,Aberdeen Leaders,,1.18,+2,1.18,1.19,1.20,1.15,+.49,1.20,.975,,
AKG,2.000,-,-,.031,.10,6.50,6.30,10.3,4.50,1.40,6.92,f,Academies A'asia,,.65,-3,.65,.695,.65,.65,-5.64,.80,.44,,
ACR,1184.25,1.061,1.220,.475,.17,16.76,4.44,64.2,8.00,.56,2.81,,Acrux,,2.85,-,2.84,2.91,2.92,2.81,-1.23,4.77,2.64,,
ACW,55.000,.055,-,.001,-,-,-2.12,-,-,-,-,,Actinogen,,.012,+.2,.009,.015,.012,.01,+18.77,.052,.01,,
ACWOA,-,-,-,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,.001,.002,.001,.001,-1.23,.003,.001,,
ACU,3500.00,2.500,.500,.002,-,-,-.02,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,-1.23,.002,.001,,
ADA,3.000,-,-,.029,.14,2.57,5.40,6.7,-,-,-,,Adacel Tech,,.36,-2.5,.36,.36,.36,.36,-7.72,.43,.20,,
AAU,63.000,.060,.027,.009,.09,1.61,2.57,5.6,1.75,1.47,12.07,f,Adcorp Aust,,.145,+3,.14,.145,.145,.14,+24.86,.22,.10,,
ABN,-,-,-,.003,-,-,-1.35,-,-,-,-,,AdEffective,†,.015,-,.009,.014,.015,.015,-1.23,.044,.001,,
ABNO,125.000,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,.004,+.1,.003,.004,.004,.004,+32.10,.005,.002,,
ABC,5425.58,4.949,1.596,2.040,1.23,2.60,24.20,13.2,16.50,1.47,5.16,f,Adelaide Brighton,,3.20,+7,3.18,3.24,3.23,3.09,+1.01,3.40,2.80,,
ADQ,575.000,.560,-,.015,.05,1.30,.79,8.2,-,-,-,,ADG Global Supply,,.065,+.7,.061,.065,.065,.061,+10.84,.08,.043,,
ADJ,3689.05,1.048,.378,.028,.02,2.00,-1.08,-,-,-,-,,Adslot,,.04,-.6,.04,.042,.045,.04,-14.27,.089,.027,,
ABV,1287.47,1.097,1.490,.021,.01,1.90,-.01,-,-,-,-,,Adv Braking Tech,,.019,-.2,.019,.022,.022,.019,-10.75,.024,.013,,
AMT,-,-,-,.004,.11,.95,-.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.105,-,.045,-,.105,.105,-1.23,.25,.105,,
ASW,21.550,.021,.013,.031,.14,5.14,3.73,19.3,3.70,1.01,5.14,f,Advanced Share Reg,,.72,+2,.71,.72,.72,.70,+1.63,.76,.62,,
AEI,-,-,-,.019,-.02,-,-1.23,-,-,-,-,,Aeris Environmental,,.165,-,.165,.22,.165,.165,-1.23,.26,.13,,
AFT,-,-,-,.007,-,-,-,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-1.23,.001,.001,,
AGX,121.165,.076,.015,-,-,-,-5.00,-,-,-,-,,Agenix,†,.025,+.3,.025,.036,.027,.023,+12.41,.375,.018,,
AGK,3810.84,3.021,2.558,8.445,7.26,2.11,23.80,64.5,61.00,.39,3.97,f,AGL Energy,,15.35,-17,15.28,15.39,15.61,15.20,-2.33,16.01,13.031,,
AGJ,-,-,-,.009,.21,.43,-10.73,-,3.18,-,35.33,,Agricultural Land,,.09,-,.10,.12,.09,.09,-1.23,.19,.089,,
AHC,20.000,.020,-,.011,4.90,.41,-4.64,-,10.00,-,5.00,f,AHC,,2.00,+8,2.00,2.29,2.00,1.92,+2.94,2.21,1.92,,
ENY,11.319,.011,-,.002,-,-,-,-,-,-,-,,All 200 Energy,,12.52,+3,12.45,12.50,12.54,12.41,-.99,14.60,11.50,,
FIN,-,-,-,.002,-,-,-,-,-,-,-,,All 200 Financials,,4.99,-21.5,4.80,4.84,4.99,4.775,-5.55,4.99,3.962,,
FIX,1.117,-,.002,.002,-,-,-,-,-,-,-,,All 200 Fin-x-A-REIT,,5.96,-46.9,5.59,5.62,5.99,5.521,-9.06,5.99,4.62,,
IDD,-,-,-,-,-,-,-,-,-,-,-,,All 200 Industrials,,3.52,-7.6,3.62,3.64,3.52,3.444,-3.39,3.86,3.18,,
RSR,18.340,.018,.003,.004,-,-,-,-,-,-,-,,All 200 Resources,,4.35,-,4.36,4.50,4.35,4.33,-1.23,4.89,3.69,,
MAM,1.650,.002,.003,.002,-,-,-,-,-,-,-,,All 300 Metals & Mining,,3.70,+1,3.71,3.74,3.77,3.652,-.96,4.17,3.01,,
AGI,715.625,.646,.692,.917,.36,7.92,23.00,12.4,-,-,-,,Ainsworth Game Tech,,2.85,+8,2.84,2.89,2.90,2.77,+1.66,2.90,.49,,
AIZ,32.000,.032,.408,1.102,1.16,.86,5.09,19.6,3.64,1.40,3.64,,Air New Zealand,,1.00,-3.5,1.01,1.04,1.05,1.00,-4.61,1.10,.65,,
AJL,527.927,.499,.937,.222,.45,3.71,-133.20,-,-,-,-,,AJ Lucas Grp,,1.67,+44,1.65,1.67,1.67,1.23,+34.54,1.67,.495,,
