ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 3, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4320.1 at 2012-02-03T16:37:28. Report at Friday, February 3, 2012. Processed Saturday at 2012-02-04T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,7.983,.055,.073,.094,.24,16.5,24.20,16.4,15.50,1.56,3.91,f,1300 Smiles,,3.96,+10,3.96,4.03,4.00,3.86,+3.24,4.20,3.00,,
TQH,-,-,.137,.013,-.05,-,1.84,4.3,-,-,-,,3Q Hldgs,,.08,-,-,-,.08,.08,+.65,.08,.041,,
AYI,31.000,.070,.744,.018,.01,4.0,-.94,-,-,-,-,,A1 Invest & Res,,.04,-,-,-,.04,.037,+.65,.082,.028,,
AAY,-,.200,.110,.005,-,-,.22,15.9,-,-,-,,AACL Hldgs,,.035,-,-,-,.035,.035,+.65,.066,.02,,
AAQ,2674.44,10.596,-,.004,-,-,-.30,-,-,-,-,,AAQ Hldgs,,.009,+.1,.008,.009,.009,.009,+13.15,.145,.007,,
ABP,4932.48,15.877,20.117,.710,2.76,.7,4.66,39.4,16.50,.28,8.99,,Abacus Prop,,1.835,+1.5,1.83,1.845,1.845,1.81,+1.48,2.45,1.78,,
ALR,45.500,.498,.593,.063,1.04,1.0,3.24,31.9,9.50,.34,9.18,f,Aberdeen Leaders,,1.035,+.5,1.035,1.185,1.04,1.03,+1.14,1.345,.98,,
AKG,-,-,.006,.028,.09,6.7,5.40,11.1,4.00,1.35,6.67,f,Academies A'asia,,.60,-,-,-,.60,.60,+.65,.60,.48,,
ACR,2749.72,10.796,5.609,.601,-,-,34.73,10.4,-,-,-,,Acrux,,3.61,+25,3.61,3.62,3.65,3.26,+8.09,4.30,2.49,,
ACW,-,.040,.709,.003,.02,2.5,-1.66,-,-,-,-,,Actinogen,,.05,-,.03,.055,.05,.05,+.65,.085,.018,,
ACWO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,+.65,.01,.001,,
ACWOA,-,.010,.079,-,-,-,-,-,-,-,-,,  opt sep15,,.003,-,-,-,.003,.003,+.65,.015,.001,,
ACU,2367.52,30.726,244.595,.002,-,-,-.05,-,-,-,-,,Acuvax,,.001,-.1,.001,.002,.002,.001,-49.35,.003,.001,,
ADA,-,.015,.255,.019,.09,2.7,-3.60,-,-,-,-,,Adacel Tech,,.24,-,-,-,.24,.24,+.65,.36,.18,,
AAU,-,.127,10.073,.010,.09,1.9,2.29,7.4,2.00,1.15,11.76,f,Adcorp Aust,,.17,-,.16,.18,.17,.17,+.65,.25,.125,,
ABN,-,-,26.058,.005,-,-,-.02,-,-,-,-,,AdEffective,,.001,-,-,-,.001,.001,+.65,.002,.001,,
ABC,5846.94,28.636,35.634,1.877,1.17,2.5,22.80,12.9,16.50,1.38,5.59,f,Adelaide Brighton,,2.95,-11,2.93,2.96,3.09,2.87,-2.94,3.514,2.22,,
ADQ,259.242,.852,.366,.015,.04,1.6,.47,13.8,-,-,-,,ADG Global Supply,,.065,+.3,.065,.069,.065,.06,+5.49,.09,.05,,
ABV,780.301,4.493,15.822,.017,.01,1.8,.06,30.0,-,-,-,,Adv Braking Tech,,.018,-,.018,.019,.019,.017,+.65,.032,.016,,
AMT,-,.010,.011,.007,.11,1.8,-9.25,-,-,-,-,,Adv Surg Dsgn & Mnft,,.20,-,-,-,.20,.20,+.65,.36,.15,,
ASW,15.000,.091,.730,.028,.13,5.0,4.17,15.6,3.85,1.08,5.92,f,Advanced Share Reg,,.65,-3,-,-,.68,.65,-3.76,1.18,.605,,
AEI,36.000,.221,.373,.022,.02,10.5,-2.16,-,-,-,-,,Aeris Environmental,,.21,-1,.215,.23,.22,.205,-3.89,.30,.155,,
AFT,2000.00,18.000,76.777,.007,-,-,.03,3.3,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,+.65,.002,.001,,
AGX,695.000,2.632,3.119,.011,-,-,-.40,-,-,-,-,,Agenix,,.014,+.2,.012,.013,.014,.012,+17.32,.032,.011,,
