ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 18, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 5026.1 at 2011-02-18T16:38:24. Report at Friday, February 18, 2011. Processed Saturday at 2011-02-19T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,12.367,.094,.098,.083,.15,26.0,21.00,18.6,13.70,1.53,3.51,f,1300 Smiles,,3.90,+10,3.80,3.90,3.90,3.80,+1.51,4.25,2.68,,
TQH,82.500,.219,.547,.013,-.07,-,.84,9.3,-,-,-,,3Q Hldgs,,.078,-,.07,-,.08,.078,-1.12,.17,.061,,
FCS,73.995,.389,1.565,.006,.10,.4,-.58,-,-,-,-,,4C Sec Solution,,.036,+.1,.032,.035,.036,.035,+1.74,.048,.015,,
AAY,100.000,.230,-,.004,-,-,-,-,-,-,-,,AACL Hldgs,,.07,-.6,.07,.08,.076,.07,-9.01,.275,.03,,
AAQ,24138.1,43.838,-,.009,.16,.1,-5.06,-,-,-,-,,AAQ Hldgs,†,.021,+.3,.021,.022,.022,.017,+15.55,.725,.015,,
ABP,2643.87,25.613,116.158,.837,2.83,.8,2.91,77.7,9.90,.29,4.38,,Abacus Prop,†,2.26,-1,2.25,2.27,2.29,2.24,-1.56,2.37,1.825,,
ALR,85.612,.893,.961,.080,1.37,1.0,4.77,27.9,9.50,.50,7.14,f,Aberdeen Leaders,,1.33,+3,1.33,1.34,1.33,1.305,+1.19,1.47,1.21,,
AKG,-,.006,.057,.021,.15,3.3,4.95,10.1,4.00,1.24,8.00,f,Academies A'asia,,.50,-,.50,.56,.48,.48,-1.12,.56,.365,,
ACR,807.562,7.602,7.016,.582,-,-,29.08,12.0,-,-,-,,Acrux,,3.50,-3,3.47,3.50,3.55,3.44,-1.97,3.67,1.72,,
ACW,19.650,.744,.220,.004,.03,2.4,-1.85,-,-,-,-,,Actinogen,,.072,-1.3,.064,.072,.075,.072,-16.41,.105,.023,,
ACWO,-,-,.006,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,.002,-,.01,.01,-1.12,.014,.001,,
ACWOA,-,.142,-,-,-,-,-,-,-,-,-,,  opt sep15,,.015,-,.015,-,.015,.015,-1.12,.015,.01,,
ACU,9962.03,333.694,5.897,.004,-,-,-.34,-,-,-,-,,Acuvax,,.002,-.1,.002,.003,.003,.002,-34.45,.009,.001,,
ADA,110.000,.365,.652,.025,.19,1.6,-3.50,-,-,-,-,,Adacel Tech,,.30,-2,.30,.35,.34,.285,-7.37,.69,.28,,
AAU,97.601,10.435,.793,.015,.08,3.0,-11.03,-,-,-,-,,Adcorp Aust,,.24,+1,.23,.25,.24,.225,+3.23,.24,.145,,
ABN,-,62.458,-,.010,-,-,.04,5.0,-,-,-,,AdEffective,,.002,-,.001,.002,.002,.002,-1.12,.003,.001,,
ABC,11486.5,59.892,54.018,2.153,1.19,2.8,23.90,14.2,16.50,1.45,4.87,f,Adelaide Brighton,,3.39,-2,3.38,3.39,3.51,3.36,-1.70,3.72,2.293,,
AYT,404.146,3.107,1.437,.024,.29,.9,11.88,2.1,11.60,1.02,46.40,,Adelaide Mgd,†,.25,+1.0,.245,.25,.25,.245,+2.89,.296,.147,,
ADQ,833.989,2.054,.903,.015,.01,7.8,-1.09,-,-,-,-,,ADG Global Supply,,.078,+.7,.078,.08,.08,.071,+8.74,.082,.05,,
ADQO,-,-,-,-,-,-,-,-,-,-,-,,  opt mar11,,.008,-,-,.004,.008,.008,-1.12,.013,.008,,
ABV,1689.82,19.368,7.336,.027,-,-,-.16,-,-,-,-,,Adv Braking Tech,,.028,-.4,.028,.029,.03,.028,-13.62,.038,.014,,
AMT,3.334,.020,.052,.011,.16,1.9,-1.31,-,-,-,-,,Adv Surg Dsgn & Mnft,,.30,+1,.31,.34,.29,.28,+2.45,.54,.28,,
AES,-,.065,.096,.018,.01,4.0,-.10,-,-,-,-,,Advanced Energy,,.04,-,.031,.045,.04,.04,-1.12,.125,.035,,
ACE,528.678,1.904,3.639,.004,-.03,-,-2.30,-,-,-,-,,Advanced Engine,,.02,-.3,.015,.02,.023,.02,-14.16,.059,.02,,
ANM,205.684,2.454,1.707,.012,.03,1.5,-1.66,-,-,-,-,,Advanced Magnesium,,.044,+.4,.042,.044,.044,.04,+8.88,.062,.039,,
ASW,108.272,1.014,1.672,.049,.11,10.5,3.61,31.9,3.70,.98,3.22,f,Advanced Share Reg,,1.15,+10.5,1.10,1.15,1.18,1.05,+8.93,1.20,.375,,
AEI,80.000,.630,.434,.022,.01,22.0,-1.93,-,-,-,-,,Aeris Environmental,,.22,+2,.20,.245,.22,.20,+8.88,.39,.055,,
AFT,30218.6,185.740,453.070,.006,-,-,-,-,-,-,-,,AFT Corp,,.001,-,.001,.002,.002,.001,-1.12,.002,.001,,
AGX,2565.11,8.157,-,.017,-,-,.57,4.2,-,-,-,,Agenix,,.024,-.8,.024,.026,.027,.024,-26.12,.047,.017,,
AGXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun11,,.001,-,-,.001,.001,.001,-1.12,.01,.001,,
AGK,4205.61,31.250,38.567,6.759,5.89,2.5,79.30,18.6,59.00,1.34,4.00,,AGL Energy,,14.75,-9,14.74,14.79,14.98,14.72,-1.72,16.92,13.51,,
AGJ,-,.019,.048,.018,.37,.5,2.25,8.4,2.02,1.11,10.63,,Agricultural Land,,.19,-,.15,.40,.19,.19,-1.12,.19,.121,,
AHC,-,.017,.057,.011,4.94,.4,-.31,-,10.00,-,5.05,f,AHC,,1.98,-,-,2.00,1.98,1.98,-1.12,2.25,1.80,,
ENY,1.757,.412,-,.003,-,-,-,-,-,-,-,p,AII 200 Energy,,16.45,+8,16.45,16.58,16.47,16.37,-.63,16.62,13.95,,
FIN,8.487,.547,-,.002,-,-,-,-,-,-,-,p,AII 200 Financials,,4.72,+1,4.71,4.72,4.74,4.71,-.90,5.09,4.18,,
FIX,62.366,.487,-,.002,-,-,-,-,-,-,-,p,AII 200 Fin X-A-REIT,,5.54,+8,5.25,5.52,5.54,5.46,+.35,5.98,4.83,,
IDD,-,.401,-,.002,-,-,-,-,-,-,-,p,AII 200 Industrials,,3.85,-,3.86,3.89,3.85,3.85,-1.12,3.97,3.21,,
RSR,37.208,.401,-,.008,-,-,-,-,-,-,-,p,AII 200 Resources,,6.03,-,6.03,6.06,6.08,6.03,-1.12,6.10,4.60,,
MAM,62.947,1.245,-,.003,-,-,-,-,-,-,-,p,AII 300 Metals & Mining,,5.26,+6,5.25,5.44,5.31,5.20,+.04,5.32,3.90,,
AGI,143.627,1.964,1.044,.070,.01,25.0,-1.00,-,-,-,-,,Ainsworth Game Tech,,.25,+3,.25,.265,.255,.22,+12.52,.32,.08,,
AIZ,1390.49,4.368,2.890,1.139,1.15,.9,6.17,17.0,5.45,1.13,5.19,,Air New Zealand,,1.05,-2,1.04,1.05,1.065,1.015,-2.99,1.175,.83,,
AIG,-,-,-,-,-.11,-,-3.63,-,-,-,-,,Aircruising Aust,,.065,-,.04,.06,.065,.065,-1.12,.11,.065,,
AJL,195.415,2.648,9.110,.157,1.19,2.0,-11.00,-,-,-,-,,AJ Lucas Grp,,2.37,-7,2.34,2.43,2.47,2.33,-3.99,3.39,1.70,,
ACL,649.865,5.798,7.005,.134,.07,10.0,-5.00,-,-,-,-,,Alchemia,,.70,-.5,.69,.72,.72,.67,-1.83,.77,.345,,
AAI,10.131,.030,-,14.696,-,-,-14.02,-,10.88,-,.64,,Alcoa Inc,,16.97,-3,16.50,18.48,16.97,16.97,-1.29,45.25,11.50,,
LEP,638.436,5.653,6.475,.297,2.26,.8,6.98,27.4,22.00,.32,11.52,,ALE Prop Grp,,1.91,+8.5,1.90,1.91,1.92,1.80,+3.54,2.30,1.80,,
ALS,1401.08,12.649,8.039,.311,.72,4.6,-141.41,-,1.50,-,.45,f,Alesco Corp,,3.30,-14,3.28,3.35,3.63,3.28,-5.19,4.76,2.25,,
AJX,181.334,2.678,16.136,.008,.03,3.5,-3.54,-,-,-,-,,Alexium Int'l,,.105,-.5,.105,.11,.115,.105,-5.66,.205,.024,,
AEB,327.973,4.015,-,.012,-,-,-,-,-,-,-,,Algae.Tec,,.40,+1.5,.40,.41,.425,.385,+2.78,.67,.17,,
AEJ,17930.6,73.793,42.644,.078,-1.13,-,-76.57,-,-,-,-,,Alinta Energy Grp,,.097,-,.096,.097,.098,.095,-1.12,.099,.041,,
AEA,2818.88,28.343,1.321,.057,-,-,-2.67,-,-,-,-,,Altera Res,,.52,-3,.51,.52,.56,.48,-6.57,.75,.14,,
AEAO,526.200,4.623,-,.004,-,-,-,-,-,-,-,,  opt feb12,,.29,-6,.27,.29,.35,.29,-18.26,.46,.06,,
AIQ,146.935,.976,4.972,.101,1.39,.6,-2.79,-,-,-,-,,Alternative Invest,†,.775,+1.5,.76,.78,.775,.76,+.86,.83,.657,,
ALU,273.000,.725,.259,.015,.03,5.0,-13.61,-,-,-,-,,Altium,,.15,-.5,.145,.185,.17,.15,-4.34,.33,.15,,
AMA,996.818,3.547,6.477,.040,.08,1.8,2.01,7.2,-,-,-,,AMA Grp,,.145,+1.5,.14,.145,.145,.135,+10.42,.15,.033,,
AHD,99.164,1.316,11.190,.959,4.57,1.3,66.40,9.2,37.00,1.79,6.08,f,Amalgamated Hldgs,,6.09,-2,6.05,6.10,6.19,6.00,-1.44,6.78,5.21,,
AMO,6.430,.065,.407,.010,.56,.6,5.20,6.5,3.50,1.49,10.29,,Ambertech,,.34,-,.34,.37,.34,.34,-1.12,.63,.32,,
AMB,256.057,.465,.484,.024,.16,2.3,3.02,11.9,-,-,-,,Ambition Grp,,.36,+3,.335,.36,.36,.33,+7.97,.42,.275,,
AKS,-,-,-,.046,-,-,-,-,-,-,-,f,AMCB Fund No 1,,84.00,-,81.00,95.00,84.00,84.00,-1.12,87.688,81.57,,
AKU,.280,-,-,.034,-,-,-,-,-,-,-,f,AMCB Fund No 3,,82.00,-72,79.00,82.00,82.72,82.00,-1.99,84.00,79.00,,
AKT,-,-,-,.015,-,-,-,-,-,-,-,f,AMCB Fund No 2,†,42.48,-,33.00,-,33.478,33.478,-1.12,35.087,32.63,,
AMH,613.612,4.159,1.484,.144,.78,.9,4.45,15.5,2.00,2.22,2.90,,AMCIL,,.69,+.5,.685,.69,.70,.68,-.39,.70,.595,,
AMM,3009.42,18.710,65.300,.229,.16,2.0,2.73,11.7,1.40,1.95,4.38,f,Amcom Telco,,.32,-,.315,.32,.33,.315,-1.12,.365,.265,,
AMC,17076.8,100.332,166.491,8.235,1.49,4.5,15.80,42.5,29.50,.54,4.39,,Amcor,,6.72,+9,6.71,6.74,6.82,6.64,+.24,7.04,5.73,,
