ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 23, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5468.2 at 2015-01-23T16:38:36. Report at Friday, January 23, 2015. Processed Saturday at 2015-01-24T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,16.540,.030,.037,.141,.35,17.06,21.00,28.4,14.50,1.45,2.43,f,1300 Smiles,,5.97,-14,5.96,6.04,6.10,5.96,-5.88,6.98,5.35,,
TIX,991.195,2.147,.905,.323,2.21,1.19,45.00,5.9,18.75,2.40,7.10,,360 Capital Indust,,2.64,+3,2.64,2.68,2.69,2.51,-2.44,2.69,1.991,,
TGP,1485.67,1.709,1.529,.266,.61,1.75,12.05,8.9,5.06,2.38,4.73,,360 Capital Grp,,1.07,+4.5,1.03,1.07,1.07,1.02,+.80,1.07,.65,,
TOF,321.749,2.105,-,.166,-,-,-,-,-,-,-,,360 Capital Office,,2.13,+6,2.13,2.14,2.13,2.07,-.69,2.13,1.92,,
3PL,128.314,.550,-,.299,-,-,-,-,-,-,-,,3P Learning,,2.22,-5,2.11,2.30,2.30,2.14,-5.79,2.60,1.94,,
8CO,10.000,.010,-,.003,-,-,-,-,-,-,-,,8common,,.20,-,.15,.20,.20,.20,-3.59,.295,.20,,
8IH,1015.77,1.432,-,.143,-,-,-,-,-,-,-,,8I Hldgs,,.40,+6,.36,.40,.40,.34,+14.06,.40,.25,,
NNW,2369.26,3.638,1.867,.059,.02,19.50,.10,390.0,-,-,-,,99 Wuxian,,.39,-,.385,.39,.415,.355,-3.59,.73,.30,,
AYI,-,.800,-,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-3.59,.002,.001,,
ABP,3869.59,11.420,13.830,1.564,2.38,1.28,22.27,13.7,17.00,1.31,5.59,,Abacus Prop,,3.04,+6,3.02,3.04,3.04,2.90,-1.58,3.23,2.20,,
ALR,115.244,.421,.292,.070,1.18,.96,3.02,37.4,7.25,.42,6.42,f,Aberdeen Leaders,,1.13,+2,1.115,1.13,1.13,1.09,-1.79,1.36,1.04,,
AKG,72.320,.425,.080,.074,.05,24.00,9.80,12.2,5.50,1.78,4.58,f,Academies A'asia,,1.20,+6,1.20,1.25,1.21,1.14,+1.67,1.40,.835,,
ACX,220.036,.363,-,.306,-,-,-,-,-,-,-,,Aconex,,1.86,+15.5,1.825,1.88,1.95,1.72,+5.50,1.95,1.65,,
ACQ,402.900,.700,-,.038,-,-,-,-,-,-,-,,Acorn Capital Invest,,.74,+.5,.74,.77,.74,.715,-2.91,.96,.715,,
ACQO,63.500,.583,-,-,-,-,-,-,-,-,-,,  opt oct15,,.003,-,.003,.01,.003,.003,-3.59,.04,.002,,
ACR,4051.58,9.401,5.375,.249,.12,12.46,16.80,8.9,8.00,2.10,5.35,f,Acrux,,1.495,-3.5,1.485,1.495,1.645,1.41,-5.88,2.452,.75,,
ACW,1859.63,20.300,.083,.029,.01,5.90,-.29,-,-,-,-,,Actinogen,,.059,-.4,.055,.06,.063,.052,-9.94,.079,.011,,
ACWOA,200.000,.200,-,-,-,-,-,-,-,-,-,,  opt sep15,,.005,+.4,-,.008,.005,.001,+396.4,.005,.001,,
ACU,-,1.000,-,.002,-,-,-.04,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,-3.59,.001,.001,,
ADA,83.134,.085,-,.022,.09,3.11,-2.90,-,-,-,-,,Adacel Tech,,.28,-1.5,.28,.295,.295,.26,-8.67,.49,.20,,
AAU,1.350,.043,.154,.003,-.02,-,-4.30,-,-,-,-,,Adcorp Aust,,.051,+.2,.051,.09,.051,.049,+.49,.095,.04,,
ABC,6749.90,18.442,13.019,2.308,1.33,2.68,22.10,16.1,16.50,1.34,4.63,f,Adelaide Brighton,,3.56,-1,3.55,3.56,3.72,3.50,-3.87,4.375,3.12,,
AHZ,4262.10,20.597,94.697,.180,.02,6.25,-.55,-,-,-,-,,ADMEDUS,,.125,-.5,.12,.125,.135,.12,-7.43,.185,.094,,
ADJ,13746.0,22.315,47.868,.126,-,-,-1.20,-,-,-,-,,Adslot,,.12,+2,.115,.12,.125,.10,+16.41,.17,.062,,
ABV,741.375,2.591,2.289,.010,-,-,-.67,-,-,-,-,,Adv Braking Tech,,.007,-,.007,.008,.008,.006,-3.59,.014,.005,,
ABVO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug16,,.002,-,.002,.003,.002,.002,-3.59,.003,.002,,
ASW,-,.004,.049,.028,.14,4.64,3.68,17.7,3.70,.99,5.69,f,Advanced Share Reg,,.65,-,.62,.64,.65,.65,-3.59,.72,.595,,
AEI,309.414,1.061,.134,.034,-.02,-,-.91,-,-,-,-,,Aeris Environmental,,.24,-2,.225,.25,.26,.215,-11.28,.30,.08,,
AFJ,1067.06,2.614,5.376,.214,.18,7.08,-4.39,-,-,-,-,,Affinity Education,,1.275,+.5,1.25,1.29,1.29,1.245,-3.19,1.446,1.07,,
AFT,-,-,1.000,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-3.59,.001,.001,,
AHA,99.632,.283,.857,.006,-,-,-.60,-,-,-,-,,AG Financial,,.025,-1.5,.017,.03,.04,.025,-41.09,.063,.025,,
AGX,-,.433,21.100,.002,-,-,.65,2.2,-,-,-,,Agenix,,.014,-,.011,.015,.014,.014,-3.59,.029,.01,,
AGXO,-,.107,.043,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.012,.001,.001,-3.59,.005,.001,,
AGL,7144.03,19.882,11.587,9.405,7.75,1.80,102.20,13.7,63.00,1.62,4.51,f,AGL Energy,,13.97,+37,13.92,14.02,14.175,13.50,-.87,15.590,12.55,,
