ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 25, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5574.2 at 2014-07-25T16:37:06. Report at Friday, July 25, 2014. Processed Saturday at 2014-07-26T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,11.226,1.239,1.561,.147,.61,10.16,20.85,29.7,15.00,1.39,2.42,f,1300 Smiles,,6.20,+4,6.10,6.20,6.29,6.09,-.35,7.25,5.35,,
TIX,883.218,13.358,69.274,.212,1.94,1.20,17.12,13.6,18.60,.92,8.02,,360 Cap Indust Fund,,2.32,+2,2.29,2.33,2.35,2.26,-.13,2.35,1.952,,
TGP,963.739,25.717,23.104,.203,.60,1.36,7.66,10.6,5.00,1.53,6.13,,360 Capital Grp,†,.815,-1,.815,.825,.835,.81,-2.21,.91,.465,,
TOF,1981.84,19.359,-,.157,-,-,-,-,-,-,-,,360 Capital Office,,2.02,+3.5,2.01,2.02,2.02,1.97,+.77,2.05,1.92,,
TPN,791.965,14.514,-,.297,-,-,-,-,-,-,-,,3P Learning,,2.20,-7,2.20,2.22,2.28,2.14,-4.08,2.39,2.13,,
NNW,2019.51,38.951,-,.068,-,-,-,-,-,-,-,,99 Wuxian,,.655,+1.5,.655,.66,.68,.60,+1.35,.73,.30,,
AYI,13882.7,83.526,32.132,-,-,-,-.54,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.002,.001,-1.00,.003,.001,,
ABP,2427.32,98.692,83.468,1.331,2.34,1.11,18.46,14.0,16.75,1.10,6.47,,Abacus Prop,,2.59,+5,2.57,2.60,2.59,2.52,+.97,2.60,2.14,,
ALR,280.749,4.344,5.890,.074,1.16,1.04,2.93,41.3,7.00,.42,5.79,f,Aberdeen Leaders,,1.21,-,1.205,1.21,1.23,1.205,-1.00,1.385,1.18,,
AKG,134.005,4.220,3.206,.076,.16,8.50,8.70,15.6,5.00,1.74,3.68,f,Academies A'asia,,1.36,+6,1.36,1.39,1.40,1.30,+3.62,1.40,.80,,
ACQ,370.276,5.837,-,.047,-,-,-,-,-,-,-,,Acorn Capital Invest,,.915,-.5,.915,.925,.94,.905,-1.54,.96,.85,,
ACQO,145.379,6.145,-,.002,-,-,-,-,-,-,-,,  opt oct15,,.035,-,.035,.039,.037,.035,-1.00,.04,.025,,
ACR,9833.19,248.460,103.669,.253,.22,6.91,17.87,8.5,8.00,2.23,5.26,,Acrux,,1.52,+46,1.52,1.53,1.52,1.04,+42.40,3.257,.75,,
ACW,-,11.706,2.176,.003,.01,1.60,-.47,-,-,-,-,,Actinogen,†,.016,-,.018,.05,.016,.016,-1.00,.045,.01,,
ACWOA,-,-,.107,-,-,-,-,-,-,-,-,,  opt sep15,†,-,-,-,.001,.001,.001,-1.00,.001,.001,,
ADA,-,.561,.941,.021,.14,1.86,.70,37.1,-,-,-,,Adacel Tech,,.26,-,.25,.30,.26,.26,-1.00,.57,.215,,
