ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 1, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5406.5 at 2013-11-01T16:49:36. Report at Friday, November 1, 2013. Processed Saturday at 2013-11-02T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,11.168,2.366,2.415,.154,.62,10.52,26.90,24.2,18.50,1.45,2.84,f,1300 Smiles,,6.52,+2,6.52,6.60,6.55,6.50,-.08,7.25,5.00,,
TIX,695.953,92.063,-,.198,.02,105.00,24.80,8.5,18.15,1.37,8.64,,360 Cap Indust Fund,†,2.10,-3,2.08,2.10,2.11,2.08,-1.80,2.26,1.423,,
TGP,1705.11,62.889,5.813,.181,.58,1.26,-7.40,-,6.25,-,8.56,,Trafalgar Corp,†,.73,+2.5,.72,.73,.79,.715,+3.14,.79,.465,,
NNW,2556.30,19.993,-,.028,-,-,-,-,-,-,-,,99 Wuxian,,.415,-2,.41,.415,.435,.37,-5.09,.60,.37,,
AYI,1805.50,53.255,32.439,-,-,-,-.66,-,-,-,-,,A1 Invest & Res,,.002,-,.001,.002,.002,.002,-.39,.006,.001,,
AAY,196.959,5.677,7.856,.001,.01,.90,3.98,.2,-,-,-,,AACL Hldgs,,.009,-.5,.008,.009,.015,.009,-36.10,.03,.003,,
ABP,2221.21,112.539,170.321,1.080,2.32,1.01,13.68,17.1,16.50,.83,7.05,,Abacus Prop,,2.34,+3,2.33,2.35,2.355,2.30,+.91,2.51,2.00,,
ALR,180.899,8.086,8.082,.080,1.16,1.14,2.97,44.4,9.50,.31,7.20,f,Aberdeen Leaders,,1.32,-,1.32,1.34,1.35,1.315,-.39,1.365,1.04,,
AKG,42.000,6.858,.078,.054,.10,10.10,6.80,14.9,5.00,1.36,4.95,f,Academies A'asia,,1.01,-2.5,1.01,1.10,1.025,1.00,-2.83,1.06,.55,,
ACR,4384.39,144.987,214.575,.440,.14,18.86,4.16,63.5,8.00,.52,3.03,,Acrux,,2.64,-14,2.64,2.65,2.83,2.62,-5.42,4.12,2.62,,
ACW,17.900,4.058,4.646,.001,-,-,-.18,-,-,-,-,,Actinogen,,.01,+.3,.01,.05,.01,.007,+42.47,.025,.005,,
ACWOA,387.000,.493,.453,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,.001,.01,.001,.001,-.39,.001,.001,,
ADA,8.380,1.483,1.320,.034,.13,3.31,1.00,43.0,-,-,-,,Adacel Tech,,.43,-,.45,.485,.435,.43,-.39,.57,.241,,
AAU,5.620,7.685,4.357,.005,.02,3.75,-11.20,-,.75,-,10.00,,Adcorp Aust,,.075,-,.071,.08,.075,.075,-.39,.15,.065,,
ABN,13645.8,204.269,42.242,.006,-,-,.02,125.0,-,-,-,,AdEffective,,.025,-.3,.025,.026,.027,.022,-11.10,.039,.007,,
ABNO,4699.90,108.055,66.820,.002,-,-,-,-,-,-,-,,  opt jun14,,.011,-.1,.009,.011,.012,.009,-8.72,.02,.002,,
ABC,6975.02,397.281,350.830,2.426,1.30,2.92,23.20,16.4,16.50,1.41,4.34,f,Adelaide Brighton,,3.80,+14,3.79,3.81,3.86,3.65,+3.44,3.86,3.00,,
ADQ,491.000,41.854,12.575,.005,.04,.47,-.38,-,-,-,-,,ADG Global Supply,,.019,+.1,.013,.019,.019,.017,+5.17,.07,.01,,
ADJ,32626.6,293.006,135.489,.081,.01,11.50,-.94,-,-,-,-,,Adslot,,.115,-1.5,.11,.115,.155,.105,-11.92,.155,.024,,
ABV,2888.03,106.165,78.389,.017,-,-,-.08,-,-,-,-,,Adv Braking Tech,,.015,-,.015,.016,.016,.015,-.39,.024,.013,,
AMT,15.000,.199,.633,.002,.09,.56,-1.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.05,-.5,.05,-,.055,.05,-9.48,.12,.05,,
ASW,32.330,1.756,4.118,.029,.14,4.89,3.70,18.5,3.70,1.00,5.40,f,Advanced Share Reg,,.685,-,.68,.685,.69,.68,-.39,.758,.619,,
AEI,31.212,1.372,4.048,.016,-.01,-,-.77,-,-,-,-,,Aeris Environmental,,.135,+.5,.135,.14,.135,.13,+3.46,.22,.13,,
AFT,-,7.765,51.700,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-.39,.001,.001,,
AGX,4143.80,23.425,217.315,.003,-,-,-.67,-,-,-,-,,Agenix,†,.025,+.7,.025,.026,.027,.02,+36.46,.073,.014,,
AGXO,-,.950,-,-,-,-,-,-,-,-,-,,  opt jun15,,.003,-,.001,.012,.003,.003,-.39,.01,.001,,
AGK,6928.38,353.650,354.759,8.605,7.56,2.04,70.70,21.8,63.00,1.12,4.09,f,AGL Energy,,15.41,+1,15.37,15.55,15.64,15.23,-.32,16.60,13.66,,
AGJ,555.696,5.441,3.019,.011,.12,.72,-5.99,-,2.82,-,32.79,,Agricultural Land,,.086,-.9,.086,.09,.095,.086,-9.86,.145,.083,,
AHC,-,.183,.079,.012,4.82,.44,1.08,194.4,10.00,.11,4.76,f,AHC,,2.10,-,2.10,-,2.10,2.10,-.39,2.20,1.92,,
AGI,1030.32,76.348,124.899,1.404,.54,8.07,16.00,27.3,8.00,2.00,1.83,,Ainsworth Game Tech,,4.36,-43,4.35,4.38,4.76,4.20,-9.36,4.79,1.90,,
AIZ,19.916,10.803,7.039,1.610,1.33,1.09,13.98,10.4,6.73,2.08,4.63,,Air New Zealand,,1.455,-8.5,1.42,1.49,1.49,1.405,-6.09,1.49,.93,,
AJL,755.459,22.537,34.021,.317,.40,2.96,-97.60,-,-,-,-,,AJ Lucas Grp,,1.185,-9.5,1.17,1.19,1.295,1.10,-7.81,1.893,.596,,
ACL,2393.74,84.161,85.670,.188,.05,11.60,-1.60,-,-,-,-,,Alchemia,,.58,-3.5,.575,.58,.62,.515,-6.08,.675,.285,,
AAI,-,1.210,.013,6.842,-,-,12.06,65.5,10.07,1.20,1.27,,Alcoa Inc,,7.90,-2.7,-,-,7.90,7.873,-.73,8.75,7.50,,
LEP,279.069,31.914,36.788,.530,1.90,1.43,8.21,33.0,16.00,.51,5.90,,ALE Prop Grp,,2.71,-2,2.70,2.71,2.71,2.64,-1.13,2.94,2.25,,
AJX,1024.22,42.329,18.971,.025,-.02,-,-1.74,-,-,-,-,,Alexium Int'l,,.15,-,.15,.155,.165,.155,-.39,.175,.04,,
AEB,273.934,22.232,30.533,.045,-,-,-2.00,-,-,-,-,,Algae.Tec,,.16,-,.155,.16,.165,.15,-.39,.33,.15,,
AEBO,-,-,6.873,-,-,-,-,-,-,-,-,,  opt jan14,,-,-,-,-,.06,.06,-.39,.075,.06,,
