ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 6, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4199.0 at 2012-07-06T16:42:06. Report at Friday, July 6, 2012. Processed Saturday at 2012-07-07T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,84.523,1.580,.323,.147,.55,11.3,26.01,23.8,16.60,1.57,2.68,f,1300 Smiles,,6.20,+21,6.20,6.30,6.39,6.00,+1.97,6.39,3.00,,
TQH,-,.287,1.347,.009,-.05,-,1.79,3.0,-,-,-,,3Q Hldgs,,.054,-,-,-,.054,.054,-1.54,.08,.054,,
AYI,671.800,26.178,4.668,.007,.02,.8,.03,50.0,-,-,-,,A1 Invest & Res,,.015,+.2,-,-,.015,.011,+13.85,.059,.006,,
AAY,-,6.380,1.485,.003,.01,2.2,1.65,1.3,-,-,-,,AACL Hldgs,,.022,-,.002,.022,.022,.022,-1.54,.066,.02,,
AAQ,-,93.294,128.905,.002,-,-,-.21,-,-,-,-,,AAQ Hldgs,,.005,-,-,-,.005,.005,-1.54,.017,.003,,
ABP,5398.97,116.174,80.215,.848,2.43,.8,2.52,77.4,16.50,.15,8.46,,Abacus Prop,†,1.95,-9,1.95,1.98,2.10,1.95,-5.95,2.25,1.78,,
ALR,722.303,4.030,4.083,.061,1.11,.9,3.48,29.0,9.50,.37,9.41,f,Aberdeen Leaders,,1.01,+1.5,.99,1.00,1.03,.995,-.03,1.19,.98,,
AKG,-,.040,.137,.022,.09,5.1,5.39,8.5,4.00,1.35,8.70,f,Academies A'asia,,.46,-,.47,.56,.46,.46,-1.54,.60,.44,,
ACR,2928.81,125.671,58.636,.706,.16,26.5,2.73,155.3,-,-,-,,Acrux,,4.24,+4,4.15,4.25,4.30,4.15,-.58,4.77,2.59,,
ACW,54.000,3.293,1.632,.002,.01,3.0,-2.30,-,-,-,-,,Actinogen,,.03,-,-,-,.03,.03,-1.54,.06,.018,,
ACWO,-,.006,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-1.54,.001,.001,,
ACWOA,100.000,.448,.160,-,-,-,-,-,-,-,-,,  opt sep15,,.002,+.1,.002,.005,.003,.001,+98.46,.005,.001,,
ACU,-,296.380,735.627,.002,-,-,-.03,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,-1.54,.002,.001,,
ADA,-,.890,1.370,.031,.13,3.0,.80,48.1,-,-,-,,Adacel Tech,,.385,-,.20,.385,.385,.385,-1.54,.43,.20,,
AAU,15.000,2.356,12.250,.011,.07,2.6,2.31,8.0,2.00,1.16,10.81,f,Adcorp Aust,,.185,+1.5,-,-,.19,.18,+7.29,.205,.125,,
ABN,-,32.211,366.902,.002,-,-,-,-,-,-,-,,AdEffective,†,.01,-,-,-,.01,.01,-1.54,.044,.001,,
ABNO,10695.1,42.169,-,-,-,-,-,-,-,-,-,,  opt jun14,,.002,-.1,-,-,.003,.002,-34.87,.004,.002,,
ABC,4821.90,219.930,227.956,2.059,1.22,2.6,23.30,13.9,16.50,1.41,5.11,f,Adelaide Brighton,,3.23,+5,3.18,3.26,3.29,3.18,+.04,3.29,2.22,,
ADQ,100.000,6.672,6.845,.014,.04,1.6,.65,9.5,-,-,-,,ADG Global Supply,,.062,+.5,-,-,.062,.057,+7.24,.085,.05,,
ABV,744.239,39.785,56.346,.018,.01,1.7,-.02,-,-,-,-,,Adv Braking Tech,,.017,-,.017,.018,.017,.017,-1.54,.027,.016,,
AMT,-,.095,.369,.005,.10,1.4,-6.28,-,-,-,-,,Adv Surg Dsgn & Mnft,,.145,-,-,-,.145,.145,-1.54,.25,.145,,
ASW,36.042,1.248,2.050,.029,.13,5.2,4.42,15.4,3.85,1.15,5.66,f,Advanced Share Reg,,.68,+1,-,-,.68,.66,-.04,.825,.605,,
AEI,70.000,3.196,4.697,.018,-.02,-,-1.88,-,-,-,-,,Aeris Environmental,,.165,+.5,.165,.17,.17,.16,+1.59,.30,.155,,
AFT,500.000,49.700,352.556,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,-1.54,.001,.001,,
AGX,9979.91,108.570,30.723,.002,-,-,-.27,-,-,-,-,,Agenix,,.003,-.1,.003,.005,.005,.003,-26.54,.02,.003,,
AGK,8822.64,210.123,154.935,7.964,6.98,2.1,94.90,15.4,60.00,1.58,4.11,f,AGL Energy,,14.59,-18,14.58,14.67,14.89,14.54,-2.76,15.45,12.101,,
AGJ,62.792,1.814,.644,.014,.33,.4,-1.01,-,1.49,-,10.64,,Agricultural Land,,.14,-3,-,-,.17,.14,-19.18,.20,.13,,
AHC,40.000,.079,.062,.012,4.92,.4,-6.74,-,-,-,-,,AHC,,2.05,-15,-,-,2.20,2.00,-8.35,2.30,2.00,,
ENY,2.436,.084,.608,.003,-,-,-,-,-,-,-,,All 200 Energy,,12.11,+17,10.91,12.11,12.12,11.847,-.11,15.03,11.83,,
FIN,-,.176,.772,.002,-,-,-,-,-,-,-,,All 200 Financials,,4.29,-6.6,3.86,4.30,4.224,4.224,-3.07,4.46,3.55,,
FIX,1.000,.259,1.004,.004,-,-,-,-,-,-,-,,All 200 Fin-x-A-REIT,,5.04,+8,4.90,5.10,5.04,5.04,+.08,5.19,4.34,,
IDD,-,.099,.581,.002,-,-,-,-,-,-,-,,All 200 Industrials,,3.38,-6.2,2.96,3.59,3.318,3.318,-3.37,3.86,3.00,,
RSR,1.500,1.101,1.095,.007,-,-,-,-,-,-,-,,All 200 Resources,,3.96,+9,3.60,4.00,3.97,3.96,+.79,5.64,3.86,,
MAM,125.616,.298,1.541,.002,-,-,-,-,-,-,-,,All 300 Metals & Mining,,3.36,+17,3.02,3.67,3.39,3.188,+3.79,5.04,3.18,,
AGI,1611.84,86.685,15.772,.664,.23,9.3,21.81,9.9,-,-,-,,Ainsworth Game Tech,,2.15,+5,2.11,2.16,2.20,2.05,+.84,2.20,.315,,
AIZ,19.400,2.531,8.492,.781,1.07,.7,1.62,43.8,3.01,.54,4.24,,Air New Zealand,,.71,+4,-,-,.71,.67,+4.43,.96,.65,,
AIG,-,-,.174,-,-.19,-,-4.88,-,-,-,-,,Aircruising Aust,,.079,-,.079,.12,.079,.079,-1.54,.08,.079,,
AJL,92.729,23.198,7.833,.107,.86,1.2,-9.40,-,-,-,-,,AJ Lucas Grp,,1.04,-1.5,1.035,1.08,1.08,1.03,-2.96,1.50,.87,,
ACL,612.900,55.725,20.593,.140,.06,8.3,-6.40,-,-,-,-,,Alchemia,,.50,+5,.49,.505,.50,.44,+9.57,.86,.25,,
AAI,-,.012,.036,7.361,-,-,86.58,9.8,9.67,8.95,1.14,,Alcoa Inc,,8.50,-,6.05,10.00,8.50,8.50,-1.54,14.00,8.50,,
LEP,224.844,19.925,18.225,.350,2.14,1.0,6.98,31.4,17.75,.39,8.11,,ALE Prop Grp,,2.19,+5,2.18,2.19,2.20,2.14,+.80,2.23,1.72,,
ALS,810.758,58.870,44.698,.185,.83,2.4,21.32,9.2,10.00,2.13,5.09,f,Alesco Corp,,1.965,+2,1.96,1.97,1.97,1.89,-.51,2.879,.995,,
AJX,-,16.350,9.180,.010,-.02,-,-1.99,-,-,-,-,,Alexium Int'l,,.079,-,-,-,.079,.079,-1.54,.115,.06,,
AEB,277.601,23.491,7.412,.016,-,-,-1.00,-,-,-,-,,Algae.Tec,,.32,-2,.32,.345,.355,.32,-7.42,.63,.30,,
AEBO,-,4.810,-,-,-,-,-,-,-,-,-,,  opt jan14,,.085,-,-,-,.085,.085,-1.54,.11,.035,,
AQZ,1.000,12.597,-,.195,-,-,-,-,-,-,-,,Alliance Aviation,,2.17,-,2.10,2.18,2.17,2.15,-1.54,2.36,1.59,,
AHZ,5253.10,118.268,60.627,.018,.01,2.3,-.72,-,-,-,-,,Allied Healthcare,,.023,+.5,.02,.024,.023,.018,+26.24,.079,.016,,
AZG,3234.25,85.432,95.631,.037,.07,1.9,2.00,6.8,-,-,-,,Allmine Grp,,.135,-2,.135,.145,.165,.135,-14.44,.265,.095,,
AIQ,47.650,44.349,3.720,.051,.69,.6,-.07,-,-,-,-,,Alternative Invest,,.39,-,.39,.40,.40,.385,-1.54,.458,.284,,
ALU,136.874,5.687,5.081,.039,-.06,-,-9.76,-,-,-,-,,Altium,,.38,-,.38,.385,.38,.34,-1.54,.40,.085,,
AMA,583.750,24.584,13.958,.040,-.04,-,3.28,4.3,1.00,3.28,7.14,,AMA Grp,,.14,-.5,.14,.145,.145,.14,-4.98,.155,.09,,
AHD,786.705,7.193,9.249,1.040,5.19,1.3,58.80,11.2,37.00,1.59,5.61,f,Amalgamated Hldgs,,6.60,+15,6.45,6.60,6.82,6.36,+.79,6.82,5.10,,
AMO,22.666,.497,.320,.007,.55,.4,-2.45,-,-,-,-,,Ambertech,,.24,-,.24,.29,.24,.24,-1.54,.31,.205,,
AMB,1.467,8.192,2.406,.011,.19,.8,2.03,7.9,-,-,-,,Ambition Grp,,.16,-2,.14,.205,.18,.16,-12.65,.25,.12,,
AKY,-,.005,.007,.066,83.25,1.0,270.00,31.0,230.00,1.17,2.75,f,AMCB Fund No 5,,83.72,-,-,-,83.72,83.72,-1.54,84.592,81.214,,
AKX,-,.005,.005,.022,29.66,1.0,250.00,11.9,135.00,1.85,4.53,f,AMCB Fund No 4,,29.81,-,-,-,29.81,29.81,-1.54,30.957,28.138,,
AMH,170.863,8.687,14.819,.148,.82,.9,3.93,18.1,3.50,1.12,4.93,,AMCIL,,.71,-1,.71,.735,.735,.71,-2.93,.76,.60,,
AMM,873.019,28.529,113.151,.267,.32,3.5,13.23,8.4,4.80,2.76,4.34,f,Amcom Telco,†,1.105,+2.5,1.10,1.105,1.12,1.06,+.78,1.15,.196,,
AMC,29423.4,584.558,534.869,8.688,1.20,6.0,27.40,26.3,36.00,.76,5.00,,Amcor,,7.20,+11,7.17,7.23,7.23,6.97,+.02,7.80,5.87,,
AMP,29201.3,1152.96,1738.33,11.088,.89,4.3,26.30,14.6,29.00,.91,7.57,p,AMP,,3.83,-2,3.83,3.84,3.93,3.82,-2.06,4.93,3.61,,
AGF,2727.42,26.535,34.564,.228,.88,.7,-14.40,-,2.05,-,3.20,,AMP Capital China,,.64,-,.635,.65,.665,.63,-1.54,.79,.60,,
ANQ,3809.85,12.960,6.659,.022,-.03,-,-5.30,-,-,-,-,,AnaeCo,,.05,+1,.048,.05,.06,.044,+23.46,.08,.038,,
ALT,1316.77,202.656,84.958,.012,-,-,-.23,-,-,-,-,,Analytica,,.021,+.4,.02,.023,.021,.016,+21.99,.035,.016,,
ALTO,2117.35,35.370,-,-,-,-,-,-,-,-,-,,  opt sep12,,.002,+.1,.001,.003,.002,.001,+98.46,.009,.001,,
ALTOA,-,23.263,-,-,-,-,-,-,-,-,-,,  opt jun13,,.001,-,-,-,.001,.001,-1.54,.005,.001,,
AYG,10267.0,129.761,203.563,.011,-.01,-,-.47,-,-,-,-,,Anittel Grp,,.005,+.1,-,-,.005,.005,+23.46,.009,.004,,
ANN,4467.81,83.011,72.052,1.749,2.31,5.8,93.30,14.4,34.00,2.74,2.54,,Ansell,,13.39,+19,13.35,13.45,13.59,13.10,-.10,15.36,11.82,,
ANO,12.000,10.356,14.107,.006,.01,1.0,-.88,-,-,-,-,,Antaria,,.01,-,-,-,.01,.01,-1.54,.038,.008,,
ADO,4858.76,254.670,1437.36,.058,-,-,-.35,-,-,-,-,,Anteo Diagnostics,,.076,+.2,.074,.075,.078,.07,+1.17,.093,.054,,
ANP,205799,1586.26,2417.55,.030,-,-,-.29,-,-,-,-,,Antisense Therapeutic,,.024,+.6,.023,.024,.024,.017,+31.80,.039,.006,,
ANPO,34166.8,160.445,251.552,.002,-,-,-,-,-,-,-,,  opt jul12,,.01,+.4,.01,.011,.011,.007,+65.13,.027,.002,,
ANZ,29733.7,1041.57,1089.34,60.507,-,-,214.80,10.5,142.00,1.51,6.29,f,ANZ Banking Grp,,22.58,+55,22.48,22.59,22.62,22.14,+.96,24.05,17.63,,
APE,41.975,.738,.214,.576,1.67,2.2,25.54,14.4,16.00,1.60,4.36,f,AP Eagers,†,3.67,+27,3.67,3.80,3.67,3.24,+6.40,3.67,1.84,,
APP,-,.047,2.619,-,.02,.4,-.08,-,-,-,-,,APA Fin Services,,.008,-,-,-,.008,.008,-1.54,.017,.005,,
APA,6963.77,496.473,128.956,3.210,1.64,3.0,17.30,28.8,34.90,.50,7.01,,APA Grp,,4.98,-1,4.95,5.00,5.05,4.91,-1.74,5.34,3.53,,
AEZ,-,284.753,98.988,-,-.20,-,-23.10,-,-,-,-,,APN European Ret,,.001,-,-,-,.001,.001,-1.54,.008,.001,,
APN,1256.87,174.826,222.258,.415,-.57,-,-7.30,-,8.50,-,13.28,p,APN News & Media,,.64,-2,.635,.65,.685,.64,-4.57,1.29,.62,,
APD,102.791,3.889,5.344,.027,.19,.9,1.34,12.3,1.25,1.07,7.58,f,APN Prop Grp,,.165,+.5,.165,.185,.165,.16,+1.59,.20,.125,,
ARP,162.890,9.955,13.447,.656,1.75,5.2,52.63,17.2,24.00,2.19,2.65,f,ARB Corp,,9.05,-5,9.00,9.10,9.13,9.00,-2.09,9.65,6.65,,
AAD,1961.16,127.298,195.214,.428,.92,1.4,10.32,12.4,11.50,.90,8.98,,Ardent Leisure Grp,,1.28,+.5,1.28,1.295,1.295,1.27,-1.14,1.35,1.005,,
ARG,657.983,22.601,21.406,3.236,5.80,.9,27.10,19.1,26.00,1.04,5.03,f,Argo Invest,,5.17,+2,5.15,5.17,5.18,5.07,-1.15,5.83,4.75,,
ARA,39.435,4.285,3.762,.076,.34,1.1,3.29,11.2,2.00,1.64,5.41,,Ariadne Aust,,.37,+2.5,.35,.37,.37,.34,+5.71,.38,.29,,
