ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 7, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4812.0 at 2011-01-07T16:41:09. Report at Friday, January 7, 2011. Processed Saturday at 2011-01-08T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,6.737,.007,.023,.089,.15,28.0,21.00,20.0,13.70,1.53,3.26,f,1300 Smiles,,4.20,+20,4.15,4.20,4.20,4.07,+5.72,4.20,2.68,,
TQH,13.621,.014,.005,.013,-.07,-,.84,9.5,-,-,-,,3Q Hldgs,,.08,+.5,.077,.10,.08,.077,+7.39,.17,.061,,
FCS,31.985,.032,.193,.005,.10,.4,-.58,-,-,-,-,,4C Sec Solution,,.035,+.2,.035,.045,.035,.033,+6.78,.048,.015,,
AAY,20.000,.020,-,.004,-,-,-,-,-,-,-,,AACL Hldgs,,.08,+.5,.08,.093,.08,.075,+7.39,.275,.03,,
ABP,1964.78,1.965,9.249,.826,.58,3.8,1.53,145.8,3.15,.49,1.41,,Abacus Prop stp,†,2.23,-6,2.23,2.28,2.37,2.23,-1.90,2.37,1.825,,
ALR,108.074,.108,.051,.077,1.35,.9,10.29,12.4,9.50,1.08,7.45,f,Aberdeen Leaders,,1.275,-4.5,1.275,1.31,1.30,1.265,-2.69,1.47,1.21,,
AKG,-,-,-,.021,.15,3.3,4.28,11.7,3.00,1.43,6.00,,Academies Aus Grp,,.50,-,.37,.56,.50,.50,+.72,.56,.365,,
ACR,801.317,.801,.556,.578,-,-,29.08,12.0,-,-,-,,Acrux,,3.48,-6,3.48,3.55,3.57,3.47,-.98,3.67,1.70,,
ACW,-,-,.096,.003,.03,2.0,-1.85,-,-,-,-,,Actinogen,,.06,-,.052,.059,.06,.06,+.72,.105,.023,,
ACWO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,.001,-,.01,.01,+.72,.014,.001,,
ACWOA,78.550,.079,-,-,-,-,-,-,-,-,-,,  opt sep15,,.015,+.3,.01,.015,.015,.015,+25.72,.015,.01,,
ACU,12337.4,12.337,.120,.006,-,-,-.34,-,-,-,-,,Acuvax,,.003,-,.002,.003,.003,.003,+.72,.011,.001,,
ADA,1.550,.002,.032,.029,.19,1.8,-3.50,-,-,-,-,,Adacel Tech,,.35,-2.5,.35,.36,.375,.35,-5.95,.69,.28,,
AAU,249.925,.250,.071,.013,.08,2.8,-11.03,-,-,-,-,,Adcorp Aust,,.22,+2,.205,.22,.22,.20,+10.72,.24,.145,,
