ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 8, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5137.5 at 2013-03-08T16:39:36. Report at Friday, March 8, 2013. Processed Saturday at 2013-03-09T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,212.205,.574,.448,.137,.65,8.91,28.92,20.0,19.20,1.51,3.32,f,1300 Smiles,,5.79,-8,5.72,5.79,5.92,5.72,-2.08,6.54,4.64,,
TIX,813.887,16.440,-,.086,-,-,-,-,-,-,-,,360 Cap Indust Fund,,.47,-1.5,.47,.48,.49,.47,-3.81,.50,.37,,
AYI,1155.00,6.085,.218,.002,-,-,-1.31,-,-,-,-,,A1 Invest & Res,,.004,-,.003,.004,.005,.004,-.72,.026,.004,,
AAY,-,3.364,4.151,.002,-.03,-,2.48,.8,-,-,-,,AACL Hldgs,,.02,-,.02,.024,.02,.02,-.72,.037,.015,,
ABP,1758.31,21.739,36.478,.988,2.30,.95,6.83,31.9,16.50,.41,7.57,,Abacus Prop,,2.18,+2,2.16,2.20,2.21,2.16,+.21,2.30,1.895,,
ALR,226.278,2.275,.937,.077,1.21,1.05,2.64,48.1,9.50,.28,7.48,f,Aberdeen Leaders,,1.27,-3,1.27,1.30,1.30,1.245,-3.03,1.36,.975,,
AKG,29.100,.771,-,.034,.12,5.92,7.01,10.1,5.00,1.40,7.04,f,Academies A'asia,,.71,+6,.68,.71,.71,.665,+8.51,.80,.44,,
ACR,3611.38,37.507,27.357,.666,.11,36.36,2.73,146.5,8.00,.34,2.00,,Acrux,,4.00,-5,3.98,4.00,4.06,3.86,-1.95,4.77,2.64,,
ACW,166.666,.695,.535,.001,-,-,-.15,-,-,-,-,,Actinogen,,.016,-,.016,.021,.02,.016,-.72,.039,.01,,
ACWOA,-,.107,.198,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,.03,.001,.001,-.72,.003,.001,,
ACU,500.000,28.813,40.053,.002,-,-,-.01,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,-.72,.002,.001,,
ADA,113.000,.205,.324,.032,.13,3.08,1.80,22.2,-,-,-,,Adacel Tech,,.40,+5,.37,.40,.40,.35,+13.57,.43,.25,,
