ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 20, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4230.6 at 2012-07-20T16:47:06. Report at Friday, July 20, 2012. Processed Saturday at 2012-07-21T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,251.282,1.934,.332,.148,.55,11.4,26.01,24.0,16.60,1.57,2.66,f,1300 Smiles,,6.25,-27,6.25,6.44,6.54,6.17,-6.87,6.54,3.00,,
TQH,-,.287,1.397,.009,-.05,-,1.79,3.0,-,-,-,,3Q Hldgs,,.054,-,-,-,.054,.054,-2.73,.08,.054,,
AYI,-,26.278,5.200,.004,.02,.5,.03,33.3,-,-,-,,A1 Invest & Res,,.01,-,-,-,.01,.01,-2.73,.059,.006,,
AAY,-,6.674,1.599,.003,.01,2.2,1.65,1.3,-,-,-,,AACL Hldgs,,.022,-,-,-,.022,.022,-2.73,.066,.02,,
AAQ,47.277,93.533,134.655,.002,-,-,-.21,-,-,-,-,,AAQ Hldgs,,.004,-.1,-,-,.005,.004,-22.73,.017,.003,,
ABP,2590.84,120.878,83.817,.866,2.43,.8,2.52,79.0,16.50,.15,8.29,,Abacus Prop,†,1.99,+1.5,1.955,2.01,2.00,1.935,-1.97,2.18,1.78,,
ALR,287.095,4.423,4.569,.060,1.11,.9,3.48,28.7,9.50,.37,9.50,f,Aberdeen Leaders,,1.00,+1.5,.99,1.01,1.00,.99,-1.20,1.17,.98,,
AKG,-,.044,.137,.023,.09,5.4,5.39,9.1,4.00,1.35,8.16,f,Academies A'asia,,.49,-,-,-,.49,.49,-2.73,.60,.44,,
ACR,6026.37,133.119,63.841,.669,.16,25.1,2.73,147.3,-,-,-,,Acrux,,4.02,-12,4.00,4.05,4.20,3.94,-5.62,4.77,2.59,,
ACW,148.432,3.889,1.642,.002,.01,3.0,-2.30,-,-,-,-,,Actinogen,,.03,-,.03,.031,.03,.03,-2.73,.06,.018,,
ACWO,10.000,.016,.009,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-2.73,.001,.001,,
ACWOA,-,.448,.160,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,.003,.005,.002,.002,-2.73,.005,.001,,
ACU,-,296.380,737.499,.002,-,-,-.03,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,-2.73,.002,.001,,
ADA,-,.890,1.476,.031,.13,3.0,.80,48.1,-,-,-,,Adacel Tech,,.385,-,-,-,.385,.385,-2.73,.43,.20,,
AAU,40.582,2.429,12.329,.011,.07,2.6,2.31,7.8,2.00,1.16,11.11,f,Adcorp Aust,,.18,+1.5,.18,.19,.19,.165,+6.36,.205,.125,,
ABN,20.000,33.239,367.902,.002,-,-,-,-,-,-,-,,AdEffective,†,.011,-.1,-,-,.012,.011,-11.06,.044,.001,,
ABNO,-,47.657,-,-,-,-,-,-,-,-,-,,  opt jun14,,.004,-,-,-,.004,.004,-2.73,.004,.002,,
ABC,6442.02,232.434,256.016,2.065,1.22,2.7,23.30,13.9,16.50,1.41,5.09,f,Adelaide Brighton,,3.24,-1,3.23,3.30,3.34,3.21,-3.03,3.34,2.22,,
ADQ,100.000,6.772,7.299,.014,.04,1.6,.65,9.7,-,-,-,,ADG Global Supply,,.063,+.1,-,-,.063,.062,-1.11,.085,.05,,
ABV,5320.80,46.847,57.965,.017,.01,1.6,-.02,-,-,-,-,,Adv Braking Tech,,.016,-,.015,.017,.016,.015,-2.73,.026,.015,,
AMT,-,.095,.369,.005,.10,1.4,-6.28,-,-,-,-,,Adv Surg Dsgn & Mnft,,.145,-,-,-,.145,.145,-2.73,.25,.145,,
ASW,96.971,1.355,2.079,.028,.13,5.2,4.42,15.2,3.85,1.15,5.75,f,Advanced Share Reg,,.67,-,-,-,.67,.67,-2.73,.825,.605,,
AEI,-,3.237,5.135,.018,-.02,-,-1.88,-,-,-,-,,Aeris Environmental,,.165,-,-,-,.165,.165,-2.73,.30,.155,,
AFT,-,50.700,354.806,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,-2.73,.001,.001,,
AGX,11914.7,133.502,33.235,.003,-,-,-.27,-,-,-,-,,Agenix,,.004,+.1,.004,.005,.005,.003,+30.61,.02,.003,,
AGK,7434.59,224.342,168.578,8.581,6.98,2.3,94.90,16.6,60.00,1.58,3.82,f,AGL Energy,,15.72,+72,15.46,15.76,15.80,15.01,+2.07,15.80,12.101,,
AGJ,-,1.814,.648,.014,.33,.4,-1.01,-,1.49,-,10.64,,Agricultural Land,,.14,-,-,-,.14,.14,-2.73,.20,.13,,
AHC,-,.079,.062,.012,4.92,.4,-6.74,-,-,-,-,,AHC,,2.05,-,-,-,2.05,2.05,-2.73,2.30,2.00,,
ENY,.550,.085,.619,.003,-,-,-,-,-,-,-,,All 200 Energy,,11.50,-9,11.84,12.03,11.50,11.50,-3.50,14.95,11.50,,
FIN,5.000,.181,.792,.002,-,-,-,-,-,-,-,,All 200 Financials,,4.33,+3,4.34,4.42,4.33,4.30,-2.03,4.46,3.55,,
FIX,-,.260,1.004,.004,-,-,-,-,-,-,-,,All 200 Fin-x-A-REIT,,5.03,-,4.90,5.25,5.03,5.03,-2.73,5.19,4.34,,
IDD,-,.099,.581,.002,-,-,-,-,-,-,-,,All 200 Industrials,,3.38,-,3.25,3.31,3.318,3.318,-2.73,3.86,3.00,,
RSR,2.646,1.104,1.129,.007,-,-,-,-,-,-,-,,All 200 Resources,,3.82,+12,3.50,3.86,3.82,3.70,+.52,5.63,3.70,,
MAM,4.000,.302,1.581,.002,-,-,-,-,-,-,-,,All 300 Metals & Mining,,3.15,-21,3.14,3.20,3.15,3.15,-8.98,5.04,3.15,,
AGI,1363.05,89.536,17.728,.721,.23,9.7,21.81,10.3,-,-,-,,Ainsworth Game Tech,,2.24,+1,2.21,2.24,2.27,2.15,-2.28,2.29,.315,,
AIZ,3.519,2.996,8.671,.781,1.07,.7,1.62,43.8,3.01,.54,4.24,,Air New Zealand,,.71,+3,.69,.71,.71,.67,+1.69,.96,.65,,
AIG,-,-,.174,-,-.19,-,-4.88,-,-,-,-,,Aircruising Aust,,.079,-,.079,.12,.079,.079,-2.73,.08,.079,,
AJL,334.198,23.836,7.833,.105,.86,1.2,-9.40,-,-,-,-,,AJ Lucas Grp,,1.02,-4,1.015,1.02,1.06,1.01,-6.50,1.50,.87,,
ACL,2000.37,60.849,28.767,.140,.06,8.3,-6.40,-,-,-,-,,Alchemia,,.50,-,.50,.51,.53,.485,-2.73,.72,.25,,
AAI,-,.012,.036,7.352,-,-,86.58,9.8,9.67,8.95,1.14,,Alcoa Inc,,8.49,-,6.08,8.30,8.49,8.49,-2.73,14.00,8.49,,
LEP,555.073,20.752,18.924,.344,2.14,1.0,6.98,30.8,17.75,.39,8.26,,ALE Prop Grp,,2.15,-5,2.14,2.17,2.20,2.15,-5.00,2.23,1.72,,
ALS,1617.59,60.851,45.424,.192,.83,2.5,21.32,9.6,10.00,2.13,4.90,f,Alesco Corp,,2.04,+7,2.01,2.05,2.06,1.975,+.83,2.879,.995,,
AJX,318.107,16.717,9.586,.010,-.02,-,-1.99,-,-,-,-,,Alexium Int'l,,.078,+.5,.064,.079,.079,.071,+4.12,.115,.06,,
AEB,241.203,23.898,7.973,.016,-,-,-1.00,-,-,-,-,,Algae.Tec,,.32,+1,.32,.33,.34,.32,+.50,.63,.30,,
AEBO,25.000,4.866,-,-,-,-,-,-,-,-,-,,  opt jan14,,.07,+.8,.055,.085,.07,.062,+10.18,.11,.035,,
AQZ,81.142,12.702,-,.184,-,-,9.30,22.0,-,-,-,,Alliance Aviation,,2.05,-5,1.995,2.10,2.10,2.05,-5.11,2.36,1.59,,
AHZ,6853.84,126.919,72.636,.013,.01,1.6,-.72,-,-,-,-,,Allied Healthcare,,.016,-.3,.015,.016,.018,.015,-18.52,.073,.015,,
AZG,3041.81,89.692,98.969,.036,.07,1.9,2.00,6.5,-,-,-,,Allmine Grp,,.13,-1,.13,.14,.15,.13,-9.87,.26,.095,,
AIQ,156.414,44.515,3.775,.051,.69,.6,-.07,-,-,-,-,,Alternative Invest,,.39,-1,.39,.40,.40,.385,-5.23,.458,.284,,
ALU,41.769,5.762,5.101,.039,-.06,-,-9.76,-,-,-,-,,Altium,,.38,+3,-,-,.395,.35,+5.85,.40,.095,,
