ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 28, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4872.5 at 2011-01-28T16:39:44. Report at Friday, January 28, 2011. Processed Saturday at 2011-01-29T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,10.004,.066,.051,.084,.15,26.3,21.00,18.8,13.70,1.53,3.47,f,1300 Smiles,,3.95,-3,3.90,3.95,4.15,3.81,-.99,4.25,2.68,,
TQH,4.200,.137,.059,.013,-.07,-,.84,9.3,-,-,-,,3Q Hldgs,,.078,-,.078,-,.078,.078,-.24,.17,.061,,
FCS,96.387,.136,1.501,.005,.10,.4,-.58,-,-,-,-,,4C Sec Solution,,.035,-,.035,.044,.035,.03,-.24,.048,.015,,
AAY,-,.110,-,.004,-,-,-,-,-,-,-,,AACL Hldgs,,.082,-,.08,.085,.082,.082,-.24,.275,.03,,
ABP,7924.72,16.309,55.550,.826,.58,3.8,1.53,145.8,9.90,.15,4.44,,Abacus Prop,†,2.23,+1,2.22,2.24,2.24,2.16,+.21,2.37,1.825,,
ALR,65.862,.474,.559,.079,1.38,.9,10.29,12.6,9.50,1.08,7.31,f,Aberdeen Leaders,,1.30,+1,1.29,1.30,1.315,1.29,+.54,1.47,1.21,,
AKG,6.250,.006,-,.021,.15,3.3,4.28,11.7,3.00,1.43,6.00,,Academies A'asia,,.50,-,.50,.56,.50,.50,-.24,.56,.365,,
ACR,1308.08,4.252,3.348,.600,-,-,29.08,12.4,-,-,-,,Acrux,,3.61,+14,3.57,3.64,3.62,3.40,+3.79,3.67,1.70,,
ACW,145.181,.709,.162,.003,.03,2.0,-1.85,-,-,-,-,,Actinogen,,.06,-,.062,.08,.06,.06,-.24,.105,.023,,
ACWO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,.002,.01,.01,.01,-.24,.014,.001,,
