ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 5, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4899.2 at 2013-04-05T16:40:35. Report at Friday, April 5, 2013. Processed Saturday at 2013-04-06T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,69.265,.707,.944,.136,.65,8.86,28.92,19.9,19.20,1.51,3.33,f,1300 Smiles,,5.76,+1,5.72,5.76,5.76,5.66,+1.79,6.54,4.64,,
TIX,2958.03,23.980,-,.090,-,-,-,-,-,-,-,,360 Cap Indust Fund,,.495,+1.4,.48,.495,.50,.471,+4.58,.50,.356,,
AYI,125.000,10.712,7.023,.002,-,-,-1.31,-,-,-,-,,A1 Invest & Res,,.004,+.1,.003,.004,.004,.004,+34.95,.015,.003,,
AAY,-,3.368,4.451,.002,-.03,-,2.48,.8,-,-,-,,AACL Hldgs,,.02,-,.02,.022,.02,.02,+1.62,.037,.015,,
ABP,2226.07,31.162,53.923,.979,2.30,.94,6.83,31.6,16.50,.41,7.64,,Abacus Prop,,2.16,+1,2.15,2.17,2.19,2.15,+2.08,2.30,1.895,,
ALR,94.330,2.988,1.406,.076,1.27,.98,2.64,47.3,9.50,.28,7.60,f,Aberdeen Leaders,,1.25,-6,1.235,1.27,1.31,1.25,-2.96,1.36,.975,,
AKG,1850.73,2.791,-,.032,.12,5.58,7.01,9.6,5.00,1.40,7.46,f,Academies A'asia,,.67,-3,.65,.675,.70,.66,-2.67,.80,.44,,
ACR,4611.07,50.495,51.477,.621,.11,33.91,2.73,136.6,8.00,.34,2.14,,Acrux,,3.73,-15,3.65,3.86,3.87,3.59,-2.25,4.77,2.64,,
ACW,201.417,1.105,.937,.002,-,-,-.15,-,-,-,-,,Actinogen,,.023,+.2,.016,.023,.024,.021,+11.14,.039,.01,,
ACWOA,-,.107,.248,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,.001,.001,.001,+1.62,.003,.001,,
ACU,-,79.931,52.928,.002,-,-,-.01,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,+1.62,.002,.001,,
ADA,5.000,.262,.545,.028,.13,2.73,1.80,19.7,-,-,-,,Adacel Tech,,.355,-1,.255,.365,.365,.355,-1.12,.414,.241,,
AAU,337.163,2.631,1.501,.007,.04,3.00,-6.79,-,.75,-,6.25,,Adcorp Aust,,.12,+.5,.115,.12,.125,.115,+5.97,.22,.10,,
ABN,52.870,13.513,3.237,.002,-,-,.15,6.7,-,-,-,,AdEffective,,.01,-,.008,.01,.01,.01,+1.62,.016,.008,,
ABNO,-,12.043,-,-,-,-,-,-,-,-,-,,  opt jun14,,.005,-,.002,.005,.005,.005,+1.62,.005,.002,,
ABC,17335.1,140.589,111.287,2.129,1.29,2.59,24.20,13.8,16.50,1.47,4.94,f,Adelaide Brighton,,3.34,-20,3.33,3.44,3.60,3.17,-4.03,3.70,2.80,,
ADQ,555.345,20.971,4.560,.013,.05,1.00,.67,7.5,-,-,-,,ADG Global Supply,,.05,-,.05,.053,.05,.05,+1.62,.08,.043,,
ADJ,2072.82,35.897,29.958,.018,.02,1.25,-.91,-,-,-,-,,Adslot,,.025,-.1,.025,.028,.027,.025,-2.23,.066,.024,,
ABV,2398.85,36.489,27.342,.019,-,-,-.07,-,-,-,-,,Adv Braking Tech,,.017,-,.016,.017,.017,.015,+1.62,.024,.013,,
AMT,-,.024,.060,.005,.10,1.05,.35,30.0,-,-,-,,Adv Surg Dsgn & Mnft,,.105,-,.06,.10,.105,.105,+1.62,.24,.105,,
ASW,11.500,.604,.484,.031,.14,5.29,3.67,20.2,3.70,.99,5.00,f,Advanced Share Reg,,.74,+3,.66,.735,.74,.74,+5.85,.76,.645,,
AEI,35.000,.393,1.624,.018,-,-,-.92,-,-,-,-,,Aeris Environmental,,.15,-,.145,.15,.15,.15,+1.62,.26,.13,,
AFT,14.750,2.015,33.700,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,.001,.001,.001,.001,+1.62,.001,.001,,
AGX,186.491,6.176,15.477,.001,-,-,-8.13,-,-,-,-,,Agenix,†,.022,-,.02,.022,.025,.022,+1.62,.315,.017,,
AGXO,-,.150,-,-,-,-,-,-,-,-,-,,  opt jun15,,.01,-,.002,.01,.01,.01,+1.62,.01,.01,,
AGK,5995.83,120.352,98.535,8.662,7.61,2.05,65.00,24.0,62.00,1.05,3.97,f,AGL Energy,,15.63,-23,15.50,15.65,15.97,15.405,+.17,16.60,13.66,,
AGJ,25.000,3.762,.268,.011,.19,.55,-10.80,-,3.18,-,30.29,,Agricultural Land,,.105,-,.10,.105,.105,.105,+1.62,.17,.089,,
AHC,-,.029,.039,.012,4.76,.44,-5.62,-,10.00,-,4.76,f,AHC,,2.10,-,2.10,-,2.10,2.10,+1.62,2.20,1.92,,
ENY,1.900,.040,.028,.002,-,-,-,-,-,-,-,p,All 200 Energy,,12.65,-55,12.52,13.20,13.20,12.65,-2.55,14.32,11.50,,
FIN,-,.088,.121,.002,-,-,-,-,-,-,-,p,All 200 Financials,,5.44,-,5.34,5.50,5.44,5.44,+1.62,5.58,4.15,,
FIX,3.780,.339,.072,.002,-,-,-,-,-,-,-,p,All 200 Fin-x-A-REIT,,6.39,-4,6.00,6.39,6.46,6.39,+1.00,6.52,4.75,,
IDD,-,.029,.056,-,-,-,-,-,-,-,-,p,All 200 Industrials,,3.85,-,3.77,3.85,3.85,3.85,+1.62,3.96,3.18,,
RSR,1.200,.103,.091,.003,-,-,-,-,-,-,-,p,All 200 Resources,,4.00,-10,3.83,3.91,4.00,4.00,-.82,4.69,3.51,,
MAM,-,.086,.110,.002,-,-,-,-,-,-,-,p,All 300 Metals & Mining,,3.32,-,3.08,3.15,3.32,3.32,+1.62,3.91,3.01,,
AGI,1333.92,30.085,35.207,1.111,.51,6.76,15.00,23.0,3.00,5.00,.87,,Ainsworth Game Tech,,3.45,-14,3.42,3.50,3.60,3.395,-2.28,3.97,1.265,,
AIZ,40.345,1.457,1.980,1.324,1.22,.98,9.65,12.4,4.75,2.03,3.96,,Air New Zealand,,1.20,-2,1.19,1.21,1.235,1.18,-.02,1.235,.65,,
AJL,259.607,8.406,14.447,.186,.35,3.71,-150.10,-,-,-,-,,AJ Lucas Grp,,1.30,+7,1.30,1.33,1.34,1.23,+7.31,2.13,.495,,
