ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 25, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4081.2 at 2012-05-25T16:39:31. Report at Friday, May 25, 2012. Processed Saturday at 2012-05-26T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,57.420,1.281,.268,.123,.55,9.5,26.01,20.0,16.60,1.57,3.19,f,1300 Smiles,,5.20,+5,5.12,5.20,5.20,5.10,+1.40,5.50,3.00,,
TQH,85.001,.287,.296,.013,-.05,-,1.79,4.5,-,-,-,,3Q Hldgs,,.08,-,-,-,.08,.08,+.43,.08,.041,,
AYI,1080.00,19.306,2.663,.004,.02,.5,.03,33.3,-,-,-,,A1 Invest & Res,,.01,+.3,.007,.01,.01,.006,+43.29,.06,.006,,
AAY,-,6.340,.946,.004,.01,2.5,1.65,1.5,-,-,-,,AACL Hldgs,,.025,-,-,-,.025,.025,+.43,.066,.02,,
AAQ,4816.08,78.973,92.249,.002,-,-,-.21,-,-,-,-,,AAQ Hldgs,,.005,-,.004,.005,.005,.004,+.43,.017,.004,,
ABP,4249.94,80.460,63.583,.837,2.43,.8,2.52,76.4,16.50,.15,8.57,,Abacus Prop,†,1.925,+.5,1.92,1.97,2.00,1.90,+.69,2.34,1.78,,
ALR,178.079,2.342,2.909,.063,1.11,.9,3.48,30.2,9.50,.37,9.05,f,Aberdeen Leaders,,1.05,+2,1.05,1.075,1.07,1.03,+2.37,1.24,.98,,
AKG,-,.040,.107,.022,.09,5.1,5.39,8.5,4.00,1.35,8.70,f,Academies A'asia,,.46,-,.46,.65,.46,.46,+.43,.60,.44,,
ACR,6717.56,95.975,42.776,.709,.16,26.6,2.73,156.0,-,-,-,,Acrux,,4.26,+46,4.26,4.27,4.37,3.79,+12.54,4.37,2.59,,
ACW,171.324,3.040,1.002,.001,.01,2.6,-2.30,-,-,-,-,,Actinogen,,.026,+.2,.026,.028,.026,.024,+8.76,.06,.018,,
ACWO,-,.006,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,+.43,.01,.001,,
ACWOA,-,.347,.142,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,-,.001,.001,+.43,.015,.001,,
ACU,8000.00,262.711,689.255,.002,-,-,-.03,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,+.43,.002,.001,,
ADA,23.500,.769,1.147,.033,.13,3.1,.80,50.6,-,-,-,,Adacel Tech,,.405,+1.5,-,-,.405,.395,+4.28,.41,.18,,
AAU,48.700,2.158,11.845,.011,.07,2.5,2.31,7.6,2.00,1.16,11.43,f,Adcorp Aust,,.175,+1,-,-,.175,.17,+6.49,.205,.125,,
