ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 14, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4595.1 at 2012-12-14T16:39:05. Report at Friday, December 14, 2012. Processed Saturday at 2012-12-15T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,44.331,2.660,1.048,.120,.59,8.61,26.60,19.1,17.80,1.49,3.50,f,1300 Smiles,,5.08,-2,5.02,5.08,5.11,5.05,-1.25,6.54,3.80,,
TIX,2485.25,2.485,-,.083,-,-,-,-,-,-,-,,360 Cap Indust Fund,,.455,-,.455,.47,.48,.45,-,.48,.45,,
TQH,203.497,1.605,2.018,.013,-.04,-,1.47,6.1,-,-,-,,3Q Hldgs,,.089,-.1,.088,.098,.091,.089,-1.97,.099,.052,,
AYI,-,32.710,8.218,.002,.02,.20,-1.20,-,-,-,-,,A1 Invest & Res,,.004,-,.003,.005,.004,.004,-.86,.04,.004,,
AAY,-,7.914,6.902,.002,-.03,-,-3.11,-,-,-,-,,AACL Hldgs,,.02,-,.016,.02,.02,.02,-.86,.041,.02,,
AAQ,300.000,333.516,296.132,.002,-,-,-.16,-,-,-,-,,AAQ Hldgs,,.005,-,.005,.006,.005,.005,-.86,.011,.003,,
ABP,3471.12,184.183,151.862,.939,2.34,.90,2.11,100.0,16.50,.13,7.82,,Abacus Prop,†,2.11,+6,2.06,2.20,2.11,2.02,+2.07,2.13,1.80,,
ALR,296.109,10.291,7.209,.066,1.08,1.01,2.98,36.6,9.50,.31,8.72,f,Aberdeen Leaders,,1.09,+2.5,1.08,1.10,1.10,1.08,+1.49,1.125,.975,,
AKG,2440.00,2.534,.415,.035,.10,7.20,6.30,11.4,4.50,1.40,6.25,f,Academies A'asia,,.72,-,.68,.745,.72,.72,-.86,.80,.44,,
ACR,4634.86,244.962,136.959,.468,.17,16.53,4.44,63.3,8.00,.56,2.85,,Acrux,,2.81,-13,2.79,2.83,2.97,2.69,-5.28,4.77,2.59,,
ACW,-,4.760,3.906,.001,-,-,-2.12,-,-,-,-,,Actinogen,,.015,-,.005,.015,.015,.015,-.86,.052,.015,,
ACWOA,-,.453,.244,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,.001,.002,.001,.001,-.86,.003,.001,,
ACU,-,312.630,971.950,.002,-,-,-.02,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,-.86,.002,.001,,
ADA,17.000,1.715,2.601,.031,.14,2.75,5.40,7.1,-,-,-,,Adacel Tech,,.385,-,.385,.395,.385,.385,-.86,.43,.20,,
AAU,80.299,4.877,15.956,.007,.09,1.33,2.57,4.7,1.75,1.47,14.58,f,Adcorp Aust,,.12,-,.11,.125,.12,.12,-.86,.22,.10,,
ABN,34.333,43.817,371.102,.003,-,-,-1.35,-,-,-,-,,AdEffective,†,.014,+.3,.014,.015,.014,.011,+26.41,.044,.001,,
ABNO,-,68.353,-,-,-,-,-,-,-,-,-,,  opt jun14,,.004,-,.003,.004,.004,.004,-.86,.005,.002,,
ABC,16526.4,402.924,479.425,1.976,1.23,2.52,24.20,12.8,16.50,1.47,5.32,f,Adelaide Brighton,,3.10,-7,3.09,3.12,3.18,3.03,-3.07,3.40,2.80,,
ADQ,347.000,16.586,15.534,.012,.05,1.08,.79,6.8,-,-,-,,ADG Global Supply,,.054,-,.054,.058,.057,.054,-.86,.08,.043,,
ADJ,3671.27,149.643,155.878,.030,.02,2.10,-1.08,-,-,-,-,,Adslot,,.042,-.3,.04,.042,.044,.038,-7.53,.089,.027,,
ABV,3747.27,97.507,76.406,.022,.01,2.00,-.01,-,-,-,-,,Adv Braking Tech,,.02,-.1,.02,.021,.021,.019,-5.62,.024,.013,,
AMT,-,.871,.432,.004,.11,.95,-.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.105,-,.105,.11,.105,.105,-.86,.25,.105,,
ASW,19.900,4.235,2.901,.029,.14,4.93,3.73,18.5,3.70,1.01,5.36,f,Advanced Share Reg,,.69,-,.67,.705,.69,.69,-.86,.76,.62,,
