ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 14, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4908.6 at 2011-01-14T16:36:32. Report at Friday, January 14, 2011. Processed Saturday at 2011-01-15T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,21.988,.029,.037,.089,.15,28.0,21.00,20.0,13.70,1.53,3.26,f,1300 Smiles,,4.20,-,4.14,4.20,4.25,4.10,-2.01,4.25,2.68,,
TQH,77.800,.091,.005,.013,-.07,-,.84,9.3,-,-,-,,3Q Hldgs,,.078,-.2,.078,.10,.08,.077,-4.51,.17,.061,,
FCS,7.884,.040,.222,.005,.10,.4,-.58,-,-,-,-,,4C Sec Solution,,.035,-,.03,.044,.035,.035,-2.01,.048,.015,,
AAY,25.000,.045,-,.004,-,-,-,-,-,-,-,,AACL Hldgs,,.08,-,.08,.085,.08,.08,-2.01,.275,.03,,
ABP,2787.31,4.752,25.160,.833,.58,3.9,1.53,147.1,9.90,.15,4.40,,Abacus Prop,†,2.25,+2,2.25,2.29,2.32,2.17,-1.11,2.37,1.825,,
ALR,211.015,.319,.234,.079,1.35,1.0,10.29,12.6,9.50,1.08,7.31,f,Aberdeen Leaders,,1.30,+2.5,1.285,1.30,1.31,1.275,-.05,1.47,1.21,,
AKG,-,-,-,.021,.15,3.3,4.28,11.7,3.00,1.43,6.00,,Academies Aus Grp,,.50,-,.37,.50,.50,.50,-2.01,.56,.365,,
ACR,1234.34,2.036,1.554,.581,-,-,29.08,12.0,-,-,-,,Acrux,,3.50,+2,3.50,3.53,3.54,3.39,-1.43,3.67,1.70,,
ACW,275.900,.276,.096,.002,.03,1.8,-1.85,-,-,-,-,,Actinogen,,.053,-.7,.053,.06,.053,.052,-13.67,.105,.023,,
ACWO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,.001,.01,.01,.01,-2.01,.014,.001,,
ACWOA,-,.079,-,-,-,-,-,-,-,-,-,,  opt sep15,,.015,-,.01,.015,.015,.015,-2.01,.015,.01,,
ACU,1334.00,13.671,.854,.006,-,-,-.34,-,-,-,-,,Acuvax,,.003,-,.002,.003,.003,.003,-2.01,.011,.001,,
ADA,89.140,.091,.047,.029,.19,1.8,-3.50,-,-,-,-,,Adacel Tech,,.35,-,.35,.37,.37,.35,-2.01,.69,.28,,
