ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 30, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5551.6 at 2015-01-30T16:40:36. Report at Friday, January 30, 2015. Processed Saturday at 2015-01-31T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,15.900,.046,.057,.142,.35,17.09,21.00,28.5,14.50,1.45,2.42,f,1300 Smiles,,5.98,+1,5.92,6.03,6.04,5.96,-1.36,6.98,5.35,,
TIX,447.937,2.595,1.164,.340,2.21,1.23,45.00,6.0,18.75,2.40,6.89,,360 Capital Indust,,2.72,+8,2.69,2.72,2.78,2.65,+1.50,2.78,1.991,,
TGP,612.696,2.322,4.377,.269,.61,1.77,12.05,9.0,5.06,2.38,4.69,,360 Capital Grp,,1.08,+1,1.07,1.08,1.085,1.04,-.59,1.085,.65,,
TOF,218.292,2.324,-,.164,-,-,-,-,-,-,-,,360 Capital Office,,2.11,-2,2.11,2.12,2.15,2.11,-2.46,2.15,1.92,,
3PL,195.816,.746,-,.303,-,-,-,-,-,-,-,,3P Learning,,2.25,+3,2.24,2.30,2.30,2.20,-.17,2.60,1.94,,
8CO,6.095,.016,-,.003,-,-,-,-,-,-,-,,8common,,.20,-,.14,.20,.20,.20,-1.53,.295,.20,,
8IH,1904.23,3.336,-,.146,-,-,-,-,-,-,-,,8I Hldgs,,.41,+1,.41,.42,.43,.40,+.97,.43,.25,,
NNW,1001.97,4.640,2.481,.057,.02,19.00,.10,380.0,-,-,-,,99 Wuxian,,.38,-1,.36,.38,.395,.355,-4.09,.73,.30,,
AYI,-,.800,-,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-1.53,.002,.001,,
ABP,2436.85,13.857,17.072,1.569,2.38,1.28,22.27,13.7,17.00,1.31,5.57,,Abacus Prop,,3.05,+1,3.05,3.07,3.12,3.02,-1.20,3.23,2.20,,
ALR,148.993,.570,.370,.069,1.18,.95,3.02,37.3,7.25,.42,6.44,f,Aberdeen Leaders,,1.125,-.5,1.12,1.125,1.13,1.11,-1.97,1.36,1.04,,
AKG,37.911,.463,.115,.074,.05,23.80,9.80,12.1,5.50,1.78,4.62,f,Academies A'asia,,1.19,-1,1.17,1.19,1.20,1.17,-2.36,1.40,.835,,
ACX,100.055,.463,-,.327,-,-,-,-,-,-,-,,Aconex,,1.99,+13,1.825,1.99,1.99,1.855,+5.46,1.99,1.65,,
ACQ,410.800,1.110,-,.037,-,-,-,-,-,-,-,,Acorn Capital Invest,,.72,-2,.715,.76,.74,.72,-4.23,.96,.715,,
ACQO,20.000,.603,-,-,-,-,-,-,-,-,-,,  opt oct15,,.003,-,.003,.01,.003,.003,-1.53,.04,.002,,
ACR,1608.66,11.010,8.212,.255,.12,12.75,16.80,9.1,8.00,2.10,5.23,f,Acrux,,1.53,+3.5,1.51,1.53,1.575,1.44,+.82,2.235,.75,,
ACW,420.222,20.720,1.069,.029,.01,5.80,-.29,-,-,-,-,,Actinogen,,.058,-.1,.054,.057,.062,.056,-3.22,.079,.011,,
ACWOA,-,.200,-,-,-,-,-,-,-,-,-,,  opt sep15,,.005,-,-,.008,.005,.005,-1.53,.005,.001,,
ACU,-,1.000,-,.002,-,-,-.04,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,-1.53,.001,.001,,
ADA,-,.085,-,.022,.09,3.11,-2.90,-,-,-,-,,Adacel Tech,,.28,-,.225,.30,.28,.28,-1.53,.49,.20,,
AAU,16.000,.059,.170,.003,-.02,-,-4.30,-,-,-,-,,Adcorp Aust,,.051,-,.051,.065,.051,.051,-1.53,.095,.04,,
ABC,3798.59,22.241,17.025,2.321,1.33,2.69,22.10,16.2,16.50,1.34,4.61,f,Adelaide Brighton,,3.58,+2,3.57,3.62,3.65,3.54,-.96,4.375,3.12,,
AHZ,4005.65,24.603,109.139,.180,.02,6.25,-.55,-,-,-,-,,ADMEDUS,,.125,-,.12,.125,.125,.115,-1.53,.185,.094,,
ADJ,3385.96,25.701,58.115,.116,-,-,-1.20,-,-,-,-,,Adslot,,.11,-1,.11,.115,.12,.11,-9.86,.17,.062,,
ABV,2300.21,4.892,2.833,.012,-,-,-.67,-,-,-,-,,Adv Braking Tech,,.008,+.1,.007,.008,.008,.007,+12.76,.014,.005,,
ABVO,400.000,.400,-,-,-,-,-,-,-,-,-,,  opt aug16,,.003,+.1,.002,.003,.003,.002,+48.47,.003,.002,,
ASW,58.880,.063,.109,.026,.14,4.36,3.68,16.6,3.85,.96,6.31,f,Advanced Share Reg,,.61,-4,.61,.64,.64,.60,-7.68,.72,.595,,
AEI,1619.65,2.680,.214,.042,-.02,-,-.91,-,-,-,-,,Aeris Environmental,,.30,+6,.30,.32,.30,.225,+23.47,.30,.08,,
AFJ,737.335,3.351,5.774,.220,.18,7.28,-4.39,-,-,-,-,,Affinity Education,,1.31,+3.5,1.305,1.33,1.33,1.28,+1.22,1.446,1.07,,
AFT,-,-,1.000,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-1.53,.001,.001,,
AHA,-,.283,.877,.006,-,-,-.60,-,-,-,-,,AG Financial,,.025,-,.017,-,.025,.025,-1.53,.063,.025,,
AGX,-,.433,23.781,.002,-,-,.65,2.2,-,-,-,,Agenix,,.014,-,.011,.013,.014,.014,-1.53,.029,.01,,
AGXO,-,.107,.043,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.012,.001,.001,-1.53,.005,.001,,
AGL,8350.18,28.232,15.844,9.560,7.75,1.83,102.20,13.9,63.00,1.62,4.44,f,AGL Energy,,14.20,+23,14.20,14.35,14.40,13.85,+.12,15.590,12.55,,
AGJ,-,.014,.694,.007,.06,1.27,-2.67,-,.52,-,6.84,,Agricultural Land,,.076,-,.076,.086,.076,.076,-1.53,.105,.075,,
APW,911.594,3.635,4.627,.057,.17,.74,5.18,2.4,.20,25.90,1.60,,AIMS Prop Sec Fund,,.125,+.3,.12,.125,.125,.12,+.93,.13,.072,,
AGI,5619.20,19.275,3.841,.951,.65,4.54,19.00,15.5,10.00,1.90,3.39,,Ainsworth Game Tech,,2.95,+24,2.92,2.95,3.035,2.75,+7.33,4.65,2.03,,
AIZ,83.106,.541,2.347,2.745,1.50,1.63,22.12,11.1,9.15,2.42,3.73,,Air New Zealand,,2.45,+7,2.41,2.46,2.53,2.39,+1.42,2.58,1.484,,
AJL,304.745,.960,1.737,.098,.40,.91,-34.60,-,-,-,-,,AJ Lucas Grp,,.365,-11.5,.365,.39,.48,.365,-25.48,1.20,.365,,
ACL,6574.12,15.674,2.910,.023,.04,1.75,-2.10,-,-,-,-,,Alchemia,,.07,-2,.068,.07,.091,.068,-23.75,.68,.068,,
AAI,.339,-,.003,.231,-,-,-246.13,-,9.50,-,.43,,Alcoa Inc,,22.00,-95,22.00,22.40,22.95,22.00,-5.66,22.95,12.70,,
LEP,182.708,1.101,2.850,.673,1.93,1.78,19.03,18.1,16.45,1.16,4.78,,ALE Prop Grp,,3.44,+7,3.36,3.47,3.44,3.36,+.55,3.47,2.81,,
