ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 21, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5224.8 at 2015-08-21T16:43:06. Report at Friday, August 21, 2015. Processed Saturday at 2015-08-22T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,203.731,.868,1.303,.170,.45,16.00,27.80,25.9,19.20,1.45,2.67,f,1300 Smiles,,7.20,+45,7.20,7.30,7.25,6.72,+9.19,7.25,5.72,,
1ST,888.259,20.260,-,.006,-,-,-,-,-,-,-,,1ST Available,,.11,-3,.11,.12,.135,.11,-18.91,.22,.11,,
TIX,618.240,26.234,18.458,.379,2.34,1.05,35.50,6.9,21.00,1.69,8.54,,360 Capital Indust,,2.46,-4,2.46,2.51,2.57,2.46,+.92,2.79,2.17,,
TGP,342.384,37.316,29.883,.255,-,-,15.09,6.8,5.75,2.62,5.61,,360 Capital Grp,,1.025,+1.5,1.01,1.025,1.03,.97,+4.01,1.41,.87,,
TOF,723.583,15.945,22.494,.152,2.14,.97,16.40,12.6,17.00,.96,8.21,,360 Capital Office,,2.07,-,2.03,2.07,2.10,2.03,+2.52,2.24,1.925,,
TOT,79.317,2.210,-,.043,-,-,-10.50,-,2.81,-,2.60,,360 Capital Total Re,,1.08,-3,1.05,1.11,1.11,1.08,-.18,1.35,1.08,,
3DM,5741.59,353.718,656.504,.019,.01,6.00,-.24,-,-,-,-,,3D Medical,†,.06,-2.5,.06,.064,.085,.057,-26.89,.195,.004,,
3PL,331.242,23.330,16.720,.270,.10,20.00,-2.29,-,-,-,-,,3P Learning,,2.00,+1,1.94,2.15,2.00,1.865,+3.03,2.85,1.865,,
8CO,1.157,1.873,-,.003,-,-,-.61,-,-,-,-,,8common,,.23,+.5,.22,.23,.23,.225,+4.74,.295,.145,,
8IH,412.801,18.672,-,.286,-,-,-,-,-,-,-,,8I Hldgs,,.80,-7.5,.79,.80,.875,.79,-6.05,1.13,.25,,
NNW,256.991,41.193,51.292,.029,.04,4.88,.13,150.0,-,-,-,,99 Wuxian,,.195,-2,.195,.21,.22,.19,-6.78,.545,.15,,
AYI,-,195.402,128.229,.010,-,-,.04,2.5,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,+2.52,.001,.001,,
ABP,2481.76,115.604,109.740,1.601,2.49,1.16,25.46,11.4,17.00,1.50,5.88,,Abacus Prop,,2.89,-11,2.89,2.91,3.06,2.86,-1.14,3.337,2.48,,
ALR,90.910,3.867,5.057,.068,1.27,.87,3.33,33.0,7.00,.48,6.36,f,Aberdeen Leaders,,1.10,-1.5,1.10,1.11,1.12,1.10,+1.18,1.25,1.04,,
AKG,61.550,5.516,4.880,.029,-.01,-,6.20,7.7,4.50,1.38,9.47,f,Academies A'asia,,.475,+3,.475,.495,.49,.445,+9.26,1.39,.44,,
ACX,508.155,15.918,-,.674,-,-,27.00,15.1,-,-,-,,Aconex,,4.09,-9,3.90,4.09,4.20,3.93,+.37,4.50,1.65,,
ACQ,166.500,11.775,6.746,.037,.91,.81,-8.05,-,-,-,-,,Acorn Capital Invest,,.735,+.5,.735,.75,.76,.73,+3.21,.925,.69,,
ACQO,-,7.174,7.264,-,-,-,-,-,-,-,-,,  opt oct15,,.001,-,-,.001,.001,.001,+2.52,.031,.001,,
ACR,2505.84,101.646,287.631,.116,.12,5.79,6.70,10.4,6.00,1.12,8.63,f,Acrux,,.695,-4.5,.685,.70,.76,.635,-3.56,2.10,.625,,
ACW,5116.44,166.710,11.720,.036,.01,5.90,-.58,-,-,-,-,,Actinogen,,.059,-.2,.056,.059,.072,.057,-.76,.15,.035,,
ACWOA,-,1.193,.260,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,.001,.002,.002,+2.52,.006,.001,,
ACU,1676.35,114.002,-,.007,-,-,-.04,-,-,-,-,,Acuvax,†,.084,-.2,.083,.089,.095,.082,+.20,.215,.001,,
ADA,453.466,5.647,.595,.079,.12,8.33,-2.60,-,.75,-,.75,,Adacel Tech,,1.00,+9,.965,1.00,1.055,.95,+12.41,1.07,.20,,
ADH,1621.71,50.669,-,.484,-,-,-,-,-,-,-,,Adairs,,2.92,-,2.87,2.97,2.95,2.82,+2.52,2.95,2.57,,
AAU,-,1.157,2.853,.002,-.03,-,-1.78,-,-,-,-,,Adcorp Aust,,.04,-,.04,.043,.04,.04,+2.52,.062,.035,,
ABC,10663.0,237.390,318.706,2.959,1.39,3.28,31.70,14.4,17.50,1.81,3.84,f,Adelaide Brighton,,4.56,-2,4.48,4.64,4.83,4.46,+2.09,5.005,3.12,,
AHZ,6998.68,737.831,653.676,.137,.01,7.40,-1.22,-,-,-,-,,ADMEDUS,,.074,-.2,.073,.074,.08,.073,-.11,.162,.057,,
ADJ,7150.43,173.343,325.567,.085,.69,.12,-1.04,-,-,-,-,,Adslot,,.08,-.8,.076,.08,.086,.07,-6.57,.17,.07,,
ABV,54300.1,141.409,73.182,.016,-,-,-.64,-,-,-,-,,Adv Braking Tech,,.011,+.6,.01,.011,.013,.003,+122.5,.013,.003,,
ABVO,2247.99,9.177,4.178,-,-,-,-,-,-,-,-,,  opt aug16,,.005,+.3,.002,.004,.005,.002,+152.5,.005,.002,,
ASW,16.815,1.016,.855,.027,.15,4.20,3.50,18.0,3.70,.95,5.87,f,Advanced Share Reg,,.63,-5.6,.64,.73,.75,.63,-5.58,.75,.575,,
AER,400.500,4.550,-,.003,-,-,-,-,-,-,-,,Aeeris,,.155,+2.5,.135,.155,.155,.13,+21.75,.25,.125,,
AEI,257.810,19.461,1.538,.065,.01,43.00,-1.36,-,-,-,-,,Aeris Environmental,,.43,-3,.415,.45,.46,.43,-4.00,.60,.12,,
AFJ,16613.0,239.154,76.160,.187,-.15,-,.49,165.3,-,-,-,,Affinity Education,,.81,-1.5,.81,.815,.83,.81,+.70,1.480,.49,,
AFT,900.000,6.772,7.521,.008,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+2.52,.001,.001,,
AHA,1100.00,30.094,22.786,.002,-,-,-.03,-,-,-,-,,AG Financial,,.007,-,.006,.01,.008,.007,+2.52,.063,.006,,
AGX,110.751,21.144,48.607,.002,.01,1.20,.79,1.5,-,-,-,,Agenix,,.012,-,.012,.013,.012,.012,+2.52,.022,.01,,
AGL,9986.72,285.611,223.136,11.281,8.22,2.03,33.30,50.2,64.00,.52,3.83,f,AGL Energy,,16.72,-21,16.65,16.90,17.24,16.61,+1.28,17.24,12.55,,
AGJ,35.022,1.663,1.764,.008,.11,.77,1.76,4.8,.52,3.38,6.12,,Agricultural Land,,.085,-,.085,.105,.085,.085,+2.52,.10,.076,,
AHL,251.663,42.282,37.024,.055,-,-,-.22,-,-,-,-,,Ahalife Hldgs,†,.40,-,.375,.40,.41,.38,+2.52,.49,.015,,
APW,1322.83,41.990,127.146,.057,-,-,5.82,2.1,.32,18.19,2.56,,AIMS Prop Sec Fund,,.125,-.5,.125,.13,.13,.125,-1.32,.15,.11,,
AGI,6883.44,129.926,70.815,1.025,.78,4.08,22.00,14.5,10.00,2.20,3.14,f,Ainsworth Game Tech,,3.18,+37,3.15,3.20,3.29,2.73,+15.69,3.77,2.03,,
AIZ,30.013,4.720,11.244,2.726,1.45,1.68,21.72,11.2,11.15,1.95,4.59,,Air New Zealand,,2.43,+13,2.36,2.50,2.45,2.33,+8.17,2.90,1.595,,
AXP,283.094,7.522,-,.151,-,-,-,-,-,-,-,,"Airxpanders,",,.735,-9.5,.705,.75,.87,.70,-8.92,.87,.48,,
AJL,143.000,16.141,13.383,.080,.30,1.00,-16.90,-,-,-,-,,AJ Lucas Grp,,.30,-1,.305,.31,.34,.30,-.70,.875,.215,,
ACL,508.164,204.286,58.289,.010,.04,.80,-5.30,-,-,-,-,,Alchemia,,.032,-.3,.032,.033,.035,.032,-6.05,.68,.03,,
AAI,-,.395,.023,.175,-,-,-246.13,-,10.47,-,.63,,Alcoa Inc,,16.70,-,10.00,13.30,16.70,16.70,+2.52,26.86,16.70,,
LEP,298.629,16.609,13.414,.724,2.27,1.63,50.77,7.3,16.85,3.01,4.55,,ALE Prop Grp,,3.70,+4,3.68,3.72,3.71,3.64,+3.62,3.94,3.07,,
AJX,14298.7,272.891,35.129,.267,-.01,-,-2.25,-,-,-,-,,Alexium Int'l,,.99,+7,.985,.99,1.11,.93,+10.13,1.11,.125,,
AEB,64.000,18.741,21.711,.017,.01,5.00,-.80,-,-,-,-,,Algae.Tec,,.05,-,.047,.05,.05,.05,+2.52,.094,.04,,
AMT,-,.537,.393,.016,.07,3.57,-.45,-,-,-,-,,Allegra Orthopaedics,,.25,-,-,.24,.25,.25,+2.52,.325,.05,,
AQZ,452.644,26.040,19.789,.063,.99,.60,-34.41,-,2.10,-,3.56,f,Alliance Aviation,,.59,+8,.52,.65,.59,.52,+18.21,1.42,.36,,
ALQ,10245.5,406.760,232.234,1.943,.05,95.40,-43.37,-,21.00,-,4.40,p,ALS,,4.77,-11,4.65,5.00,4.99,4.63,+.27,7.715,4.33,,
