ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 7, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4225.0 at 2011-10-07T16:37:10. Report at Friday, October 7, 2011. Processed Saturday at 2011-10-08T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,5.300,.704,1.619,.084,.24,14.7,24.20,14.6,15.50,1.56,4.39,f,1300 Smiles,,3.53,+6,3.53,3.76,3.53,3.47,-2.08,4.25,3.00,,
TQH,30.000,1.614,2.069,.013,-.05,-,1.84,4.3,-,-,-,,3Q Hldgs,,.08,-,-,-,.08,.08,-3.81,.08,.041,,
FCS,21.644,1.115,4.688,.003,.09,.2,.03,56.7,-,-,-,,4C Sec Solution,,.017,-,.017,.044,.017,.017,-3.81,.044,.01,,
AAY,70.054,4.401,6.300,.007,-,-,.22,22.7,-,-,-,,AACL Hldgs,,.05,+1,.05,.06,.05,.04,+21.19,.071,.029,,
AAQ,1200.00,170.852,-,.003,-,-,-.30,-,-,-,-,,AAQ Hldgs,†,.008,+.1,.008,.009,.008,.007,+10.48,.725,.007,,
ABP,2790.83,130.722,881.785,.762,2.76,.7,4.66,42.3,16.50,.28,8.38,,Abacus Prop,†,1.97,+12,1.92,2.01,2.01,1.78,+2.68,2.45,1.78,,
ALR,171.459,6.337,3.685,.062,1.11,.9,3.24,31.8,9.50,.34,9.22,f,Aberdeen Leaders,,1.03,-,1.015,1.04,1.03,1.00,-3.81,1.345,.98,,
AKG,128.000,.351,.182,.024,.09,5.7,5.40,9.4,4.00,1.35,7.84,f,Academies A'asia,,.51,-4,.51,.55,.55,.51,-11.08,.55,.45,,
ACR,2140.18,115.526,50.424,.558,-,-,34.73,9.6,-,-,-,,Acrux,,3.35,+15,3.30,3.35,3.36,3.005,+.88,4.30,1.941,,
ACW,20.000,2.024,2.260,.001,.02,1.3,-1.66,-,-,-,-,,Actinogen,,.026,+.4,.026,.035,.026,.022,+14.38,.105,.02,,
ACWO,-,.009,.058,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-3.81,.014,.001,,
ACWOA,10.000,.234,-,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-.2,-,-,.003,.001,-70.47,.015,.001,,
ACU,3350.00,824.275,71.296,.002,-,-,-.05,-,-,-,-,,Acuvax,,.001,-,.001,.002,.001,.001,-3.81,.005,.001,,
ADA,5.380,2.183,4.413,.018,.09,2.4,-3.60,-,-,-,-,,Adacel Tech,,.22,-,-,-,.22,.22,-3.81,.43,.18,,
AAU,230.000,15.284,6.656,.011,.09,2.0,2.29,7.9,2.00,1.15,11.11,f,Adcorp Aust,,.18,-1,-,-,.19,.18,-9.07,.25,.125,,
ABN,-,369.902,566.022,.005,-,-,-.02,-,-,-,-,,AdEffective,,.001,-,-,-,.001,.001,-3.81,.002,.001,,
ABC,5541.54,411.242,438.495,1.782,1.17,2.4,22.80,12.3,16.50,1.38,5.89,f,Adelaide Brighton,,2.80,+16,2.79,2.81,2.82,2.45,+2.25,3.692,2.22,,
AYT,258.264,24.352,22.833,.024,.29,.9,10.03,2.5,5.23,1.92,20.92,,Adelaide Mgd,,.25,-.5,.25,.26,.255,.25,-5.77,.26,.195,,
ADQ,-,12.924,9.332,.013,.04,1.5,.47,12.8,-,-,-,,ADG Global Supply,,.06,-,.05,.055,.06,.06,-3.81,.09,.05,,
ABV,727.383,69.759,61.109,.019,.01,2.0,.06,33.3,-,-,-,,Adv Braking Tech,,.02,+.1,.017,.02,.02,.018,+1.46,.038,.016,,
AMT,-,.411,1.162,.005,.11,1.4,-9.25,-,-,-,-,,Adv Surg Dsgn & Mnft,,.15,-,-,-,.15,.15,-3.81,.42,.15,,
AES,-,1.564,4.675,.016,.01,3.5,-.04,-,-,-,-,,Advanced Energy,,.035,-,-,-,.035,.035,-3.81,.065,.029,,
ANM,50.362,18.901,12.840,.019,.02,2.8,-.68,-,-,-,-,,Advanced Magnesium,,.055,-,.055,.06,.055,.055,-3.81,.087,.036,,
