ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 31, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5681.7 at 2015-07-31T16:43:36. Report at Friday, July 31, 2015. Processed Saturday at 2015-08-01T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,11.848,.625,1.245,.164,.38,18.18,24.60,28.1,17.00,1.45,2.46,f,1300 Smiles,,6.91,-19,6.90,7.00,7.10,6.90,-4.92,7.20,5.70,,
1ST,425.601,14.505,-,.006,-,-,-,-,-,-,-,,1ST Available,,.11,-.5,.115,.125,.125,.11,-6.60,.22,.11,,
TIX,877.160,24.049,14.994,.377,2.19,1.12,48.68,5.1,21.00,2.32,8.54,,360 Capital Indust,,2.46,+1,2.46,2.50,2.49,2.42,-1.84,2.79,2.17,,
TGP,5258.59,36.240,25.845,.261,-,-,15.09,7.0,5.75,2.62,5.48,,360 Capital Grp,,1.05,+2.5,1.045,1.06,1.055,1.005,+.19,1.41,.83,,
TOF,292.583,14.603,19.911,.152,2.10,.99,4.70,44.0,17.00,.28,8.21,,360 Capital Office,,2.07,+2,2.06,2.07,2.11,2.05,-1.27,2.24,1.925,,
TOT,105.100,1.876,-,.045,-,-,-10.50,-,2.81,-,2.46,,360 Capital Total Re,,1.14,-,1.105,1.14,1.16,1.12,-2.25,1.35,1.12,,
3DM,1813.82,344.779,478.036,.030,.01,9.40,-.24,-,-,-,-,,3D Medical,†,.094,-.5,.094,.096,.099,.093,-7.30,.195,.004,,
3PL,1263.68,22.283,15.306,.302,.10,22.40,-2.29,-,-,-,-,,3P Learning,,2.24,-2,2.23,2.24,2.38,2.21,-3.13,2.85,1.94,,
8CO,159.000,1.505,-,.003,-,-,-.61,-,-,-,-,,8common,,.24,-,.225,.25,.24,.23,-2.25,.295,.145,,
8IH,153.300,17.935,-,.298,-,-,-,-,-,-,-,,8I Hldgs,,.835,-1.5,.78,.83,.845,.80,-4.01,1.13,.25,,
