ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 16, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4364.7 at 2012-03-16T16:41:23. Report at Friday, March 16, 2012. Processed Saturday at 2012-03-17T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,227.351,.685,.130,.121,.55,9.3,26.01,19.6,16.60,1.57,3.25,f,1300 Smiles,,5.10,-30,4.80,5.18,5.35,5.10,-7.05,5.50,3.00,,
TQH,15.021,.182,.219,.011,-.05,-,1.79,3.6,-,-,-,,3Q Hldgs,,.064,+.4,-,-,.064,.06,+5.17,.08,.041,,
AYI,1477.78,1.695,1.130,.006,.02,.7,.03,46.7,-,-,-,,A1 Invest & Res,,.014,-1.3,.014,.02,.026,.014,-49.64,.065,.014,,
AAY,50.000,4.201,.438,.004,.01,3.0,1.65,1.8,-,-,-,,AACL Hldgs,,.03,+.5,-,-,.03,.025,+18.51,.066,.02,,
AAQ,3356.99,29.361,72.484,.003,-,-,-.21,-,-,-,-,,AAQ Hldgs,,.006,-,.005,.007,.007,.006,-1.49,.017,.006,,
ABP,3886.00,40.816,34.941,.840,2.43,.8,2.52,76.6,16.50,.15,8.55,,Abacus Prop,†,1.93,+1,1.92,1.935,1.96,1.92,-.97,2.45,1.78,,
ALR,133.711,1.102,1.272,.064,1.05,1.0,3.48,30.3,9.50,.37,9.00,f,Aberdeen Leaders,,1.055,+.5,1.05,1.08,1.07,1.05,-1.02,1.30,.98,,
AKG,-,-,.048,.028,.09,6.7,5.39,11.1,4.00,1.35,6.67,f,Academies A'asia,,.60,-,-,-,.58,.58,-1.49,.60,.50,,
ACR,8197.31,35.939,12.815,.649,.16,24.4,2.73,142.9,-,-,-,,Acrux,,3.90,+12,3.88,3.92,3.91,3.69,+1.68,4.30,2.49,,
ACW,10.000,.545,.842,.001,.01,2.6,-2.30,-,-,-,-,,Actinogen,,.026,-.2,.027,.03,.028,.026,-8.64,.069,.018,,
ACWO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-1.49,.01,.001,,
ACWOA,-,.198,.142,-,-,-,-,-,-,-,-,,  opt sep15,,.003,-,-,-,.003,.003,-1.49,.015,.001,,
ACU,7854.69,47.908,501.325,.002,-,-,-.03,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,-1.49,.003,.001,,
ADA,79.300,.409,.680,.024,.13,2.3,.80,37.5,-,-,-,,Adacel Tech,,.30,-1,.315,.365,.31,.30,-4.72,.36,.18,,
AAU,316.450,.970,10.799,.012,.07,2.7,2.31,8.2,2.00,1.16,10.53,f,Adcorp Aust,,.19,-.5,.185,.19,.20,.185,-4.06,.25,.125,,
ABN,344.601,1.084,118.405,.001,-,-,-,-,-,-,-,,AdEffective,†,.015,-.3,.015,.019,.015,.015,-15.78,.044,.001,,
ABNR,2000.00,3.500,-,-,-,-,-,-,-,-,-,,  rts 23mar,,.001,-,.001,.001,.001,.001,-1.49,.001,.001,,
ABC,9489.65,89.163,95.676,1.864,1.22,2.4,23.30,12.6,16.50,1.41,5.63,f,Adelaide Brighton,,2.93,+2,2.90,2.96,2.96,2.87,-.81,3.39,2.22,,
ADQ,63.000,2.455,3.230,.014,.04,1.6,.65,9.7,-,-,-,,ADG Global Supply,,.063,-.3,.06,.066,.063,.063,-6.04,.09,.05,,
ABV,565.718,16.641,24.271,.016,.01,1.7,-.02,-,-,-,-,,Adv Braking Tech,,.017,-.1,-,-,.017,.017,-7.05,.03,.016,,
AMT,-,.060,.074,.008,.10,2.4,-6.28,-,-,-,-,,Adv Surg Dsgn & Mnft,,.24,-,.08,.24,.24,.24,-1.49,.30,.15,,
ASW,28.893,.367,1.362,.030,.13,5.5,4.42,16.2,3.85,1.15,5.38,f,Advanced Share Reg,,.715,+1.5,-,-,.715,.70,+.65,.93,.605,,
AEI,41.431,1.268,1.338,.023,-.02,-,-1.88,-,-,-,-,,Aeris Environmental,,.22,-.5,.20,.22,.23,.20,-3.71,.30,.155,,
AFT,4950.00,30.650,254.432,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-1.49,.002,.001,,
AGX,1396.50,8.746,12.641,.008,-,-,-.27,-,-,-,-,,Agenix,,.011,-,.011,.012,.012,.011,-1.49,.025,.01,,
AGK,10813.0,78.540,52.262,6.811,6.98,2.1,94.90,15.4,60.00,1.58,4.09,f,AGL Energy,,14.66,+58,14.58,14.66,14.69,13.91,+2.63,15.79,12.50,,
AGJ,-,.248,.173,.016,.33,.5,-1.01,-,1.49,-,9.31,,Agricultural Land,,.16,-,-,-,.145,.145,-1.49,.20,.13,,
AHC,-,.039,.020,.012,4.92,.4,-6.74,-,10.00,-,4.55,,AHC,,2.20,-,-,-,2.20,2.20,-1.49,2.30,1.90,,
ENY,3.700,.022,.436,.003,-,-,-,-,-,-,-,p,All 200 Energy,,14.20,-5,4.77,25.17,14.25,14.20,-1.84,18.26,11.87,,
FIN,-,.076,.619,.002,-,-,-,-,-,-,-,p,All 200 Financials,,4.00,-,1.345,6.77,4.00,4.00,-1.49,4.70,3.55,,
FIX,-,.068,.569,.003,-,-,-,-,-,-,-,p,All 200 Fin-x-A-REIT,,4.85,-,1.79,8.04,4.85,4.85,-1.49,5.45,4.34,,
IDD,.814,.054,.471,.002,-,-,-,-,-,-,-,p,All 200 Industrials,,3.86,+12,1.59,3.96,3.86,3.74,+1.72,3.86,3.00,,
RSR,12.750,.065,.521,.007,-,-,-,-,-,-,-,p,All 200 Resources,,4.70,+4,1.845,7.53,4.70,4.70,-.63,6.42,4.33,,
MAM,8.184,.087,1.324,.002,-,-,-,-,-,-,-,p,All 300 Metals & Mining,,3.92,-,1.50,6.16,3.92,3.92,-1.49,5.58,3.75,,
AGI,3387.54,29.467,3.740,.391,.23,6.1,21.81,6.4,-,-,-,,Ainsworth Game Tech,,1.40,+10,1.38,1.44,1.495,1.12,+6.20,1.495,.225,,
AIZ,201.895,1.744,7.064,.751,1.07,.6,1.62,42.3,3.00,.54,4.38,,Air New Zealand,,.685,+1.5,.67,.69,.69,.66,+.75,.96,.655,,
AIG,-,-,-,-,-.19,-,-4.88,-,-,-,-,,Aircruising Aust,,.079,-,-,-,.079,.079,-1.49,.08,.035,,
AJL,529.351,9.577,3.343,.117,.86,1.3,-9.40,-,-,-,-,,AJ Lucas Grp,,1.135,-4.5,1.11,1.15,1.17,1.12,-5.31,2.04,1.005,,
