ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 7, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5184.5 at 2014-02-07T16:38:06. Report at Friday, February 7, 2014. Processed Saturday at 2014-02-08T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,12.725,.074,.216,.160,.62,10.89,26.90,25.1,18.50,1.45,2.74,f,1300 Smiles,,6.75,-20,6.75,6.80,6.98,6.61,-2.48,7.25,5.41,,
TIX,337.126,1.606,12.265,.190,.02,101.00,24.80,8.1,18.30,1.36,9.06,,360 Cap Indust Fund,†,2.02,-3,2.01,2.02,2.06,2.00,-1.07,2.26,1.731,,
TGP,298.321,4.727,.285,.167,.58,1.16,-7.40,-,3.50,-,5.22,,360 Capital Grp,†,.67,-1,.655,.67,.68,.65,-1.07,.79,.465,,
NNW,354.804,2.865,-,.024,-,-,-,-,-,-,-,,99 Wuxian,,.36,+1.5,.34,.36,.365,.33,+4.74,.60,.325,,
AYI,6.494,.006,2.968,-,-,-,-.66,-,-,-,-,,A1 Invest & Res,,.001,-,.001,.002,.001,.001,+.40,.005,.001,,
ABP,2939.22,20.270,9.998,1.109,2.32,.97,13.68,16.4,16.50,.83,7.37,,Abacus Prop,,2.24,-,2.22,2.24,2.25,2.20,+.40,2.51,2.14,,
ALR,100.669,.485,1.462,.079,1.16,1.11,2.97,43.4,9.25,.32,7.17,f,Aberdeen Leaders,,1.29,-3,1.30,1.32,1.32,1.26,-1.88,1.385,1.18,,
AKG,62.500,.177,.202,.056,.10,10.00,6.80,14.7,5.00,1.36,5.00,f,Academies A'asia,,1.00,-,.98,1.00,1.05,.965,+.40,1.10,.635,,
ACR,14262.8,23.883,16.965,.343,.14,14.71,4.16,49.5,8.00,.52,3.88,,Acrux,,2.06,-26,2.06,2.07,2.36,1.86,-10.81,4.12,1.86,,
ACW,936.727,2.605,.412,.004,-,-,-.36,-,-,-,-,,Actinogen,†,.021,-.1,.022,.03,.022,.021,-4.15,.048,.01,,
ACWOA,-,-,.107,-,-,-,-,-,-,-,-,,  opt sep15,†,-,-,-,.02,.001,.001,+.40,.001,.001,,
ADA,45.793,.046,.024,.036,.13,3.46,1.00,45.0,-,-,-,,Adacel Tech,,.45,-4,.41,.485,.49,.425,-7.77,.57,.241,,
