ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 13, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5835.5 at 2015-02-13T16:41:06. Report at Friday, February 13, 2015. Processed Saturday at 2015-02-14T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,14.617,.083,.094,.141,.35,17.00,21.00,28.3,14.50,1.45,2.44,f,1300 Smiles,,5.95,-14,5.95,6.10,6.16,5.92,-3.35,6.97,5.35,,
TIX,737.836,4.183,1.859,.326,2.19,1.19,48.68,5.4,18.75,2.60,7.18,,360 Capital Indust,,2.61,-5,2.61,2.68,2.74,2.60,-2.93,2.79,2.011,,
TGP,1079.62,7.893,5.666,.276,.61,1.82,12.05,9.2,5.06,2.38,4.56,,360 Capital Grp,,1.11,+1,1.10,1.13,1.135,1.08,-.14,1.135,.68,,
TOF,118.456,3.853,-,.169,-,-,-,-,-,-,-,,360 Capital Office,,2.17,+3,2.17,2.19,2.20,2.14,+.35,2.20,1.92,,
3PL,116.327,1.104,-,.324,-,-,-,-,-,-,-,,3P Learning,,2.40,+5,2.38,2.40,2.44,2.25,+1.07,2.60,1.94,,
8CO,274.673,.301,-,.003,-,-,-,-,-,-,-,,8common,,.225,+2.5,.225,.24,.23,.195,+11.45,.295,.195,,
8IH,277.200,4.478,-,.143,-,-,-,-,-,-,-,,8I Hldgs,,.40,+1,.38,.41,.41,.38,+1.51,.43,.25,,
NNW,528.321,6.073,3.537,.057,.02,19.00,.10,380.0,-,-,-,,99 Wuxian,,.38,+1,.37,.38,.385,.36,+1.65,.73,.30,,
AYI,-,1.800,.006,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-1.05,.002,.001,,
ABP,3344.52,21.256,21.603,1.698,2.38,1.39,22.27,14.8,17.00,1.31,5.15,,Abacus Prop,,3.30,+2,3.29,3.31,3.35,3.195,-.44,3.35,2.27,,
ALR,269.792,1.097,.569,.074,1.23,.98,3.02,39.7,7.25,.42,6.04,f,Aberdeen Leaders,,1.20,+.5,1.20,1.21,1.23,1.16,-.63,1.36,1.04,,
AKG,1527.59,2.016,.274,.045,-.01,-,6.20,11.8,4.50,1.38,6.16,f,Academies A'asia,,.73,-47,.725,.73,1.20,.725,-40.22,1.40,.725,,
ACX,28.753,.630,-,.319,-,-,-,-,-,-,-,,Aconex,,1.94,-1,1.91,1.95,1.95,1.91,-1.57,1.99,1.65,,
ACQ,596.100,2.042,-,.037,-,-,-,-,-,-,-,,Acorn Capital Invest,,.73,+.5,.73,.735,.74,.717,-.36,.96,.715,,
ACQO,675.000,1.408,-,-,-,-,-,-,-,-,-,,  opt oct15,,.003,+.1,.003,.004,.005,.001,+48.95,.04,.001,,
ACR,2946.48,17.638,29.280,.230,.12,11.50,16.80,8.2,8.00,2.10,5.80,f,Acrux,,1.38,-5,1.375,1.39,1.50,1.34,-4.55,2.20,.75,,
ACW,5880.51,28.140,3.000,.031,.01,6.30,-.29,-,-,-,-,,Actinogen,,.063,+1.3,.06,.064,.066,.05,+24.95,.079,.011,,
ACWOA,-,.200,-,-,-,-,-,-,-,-,-,,  opt sep15,,.005,-,-,.006,.005,.005,-1.05,.005,.001,,
ACUDA,705.112,.705,-,.002,-,-,-.04,-,-,-,-,,Acuvax,†,.02,-,.02,.022,.02,.016,-,.02,.016,,
ADA,5.800,.096,.061,.023,.09,3.22,-2.90,-,-,-,-,,Adacel Tech,,.29,-,.29,.31,.29,.29,-1.05,.42,.20,,
AAU,45.000,.128,.232,.003,-.02,-,-4.30,-,-,-,-,,Adcorp Aust,,.052,+.1,.051,.085,.052,.051,+.91,.095,.04,,
ABC,5003.95,35.118,30.184,2.541,1.33,2.95,22.10,17.7,16.50,1.34,4.21,f,Adelaide Brighton,,3.92,+5,3.89,3.92,3.92,3.82,+.24,4.375,3.12,,
AHZ,5887.89,42.039,193.890,.159,.02,5.50,-.55,-,-,-,-,,ADMEDUS,,.11,-,.11,.115,.115,.105,-1.05,.185,.094,,
ADJ,1641.65,29.852,95.297,.116,-,-,-1.20,-,-,-,-,,Adslot,,.11,-,.11,.115,.115,.105,-1.05,.17,.062,,
ABV,3807.45,12.239,3.735,.010,-,-,-.67,-,-,-,-,,Adv Braking Tech,,.007,-.1,.006,.008,.008,.007,-13.55,.014,.005,,
ABVO,-,.400,-,-,-,-,-,-,-,-,-,,  opt aug16,,.003,-,-,.003,.003,.003,-1.05,.003,.002,,
ASW,32.192,.146,.132,.026,.14,4.43,3.68,16.8,3.85,.96,6.21,f,Advanced Share Reg,,.62,-2.5,.62,.63,.635,.61,-4.93,.69,.595,,
AEI,2093.52,5.469,.352,.068,-.02,-,-.91,-,-,-,-,,Aeris Environmental,,.48,+14.5,.465,.48,.525,.35,+42.23,.525,.08,,
AFJ,2823.20,10.222,10.250,.243,.18,8.06,-4.39,-,-,-,-,,Affinity Education,,1.45,-1.5,1.445,1.45,1.53,1.44,-2.08,1.53,1.07,,
AFT,-,-,1.000,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-1.05,.001,.001,,
AHA,-,.932,1.026,.005,-,-,-.60,-,-,-,-,,AG Financial,,.018,-,.01,-,.018,.018,-1.05,.063,.017,,
AGX,451.270,.887,25.410,.002,-,-,.65,2.3,-,-,-,,Agenix,,.015,+.4,.015,.021,.016,.011,+35.31,.028,.01,,
AGXO,-,.107,.043,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.012,.001,.001,-1.05,.005,.001,,
AGL,11637.2,47.596,30.879,10.085,8.49,1.76,103.90,14.4,63.00,1.65,4.21,f,AGL Energy,,14.98,+32,14.95,15.00,15.08,14.27,+1.13,15.590,12.55,,
AGJ,-,.058,.694,.008,.06,1.43,-2.67,-,.52,-,6.05,,Agricultural Land,,.086,-,.086,.10,.086,.086,-1.05,.105,.075,,
APW,1811.39,8.596,9.137,.062,.17,.79,5.18,2.6,.20,25.90,1.48,,AIMS Prop Sec Fund,,.135,+1,.13,.135,.135,.125,+6.95,.135,.076,,
AGI,3334.71,25.098,5.282,.870,.65,4.15,19.00,14.2,10.00,1.90,3.70,,Ainsworth Game Tech,,2.70,-15,2.70,2.75,2.88,2.70,-6.32,4.65,2.03,,
AIZ,104.936,.862,2.577,2.813,1.50,1.67,22.12,11.3,9.15,2.42,3.65,,Air New Zealand,,2.51,+10,2.18,2.54,2.53,2.36,+3.10,2.58,1.499,,
AJL,375.106,1.774,2.014,.091,.40,.85,-34.60,-,-,-,-,,AJ Lucas Grp,,.34,-3,.35,.385,.42,.34,-9.16,1.175,.34,,
ACL,3153.95,22.059,7.324,.021,.04,1.65,-2.10,-,-,-,-,,Alchemia,,.066,-.5,.065,.068,.072,.066,-8.10,.68,.066,,
AAI,-,.001,.003,.235,-,-,-246.13,-,9.50,-,.42,,Alcoa Inc,,22.40,-,21.00,26.86,22.374,22.374,-1.05,22.95,12.70,,
