ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 9, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5440.1 at 2015-01-09T16:40:36. Report at Friday, January 9, 2015. Processed Saturday at 2015-01-10T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,8.068,.009,.012,.144,.35,17.37,21.00,29.0,14.50,1.45,2.38,f,1300 Smiles,,6.08,+6,6.08,6.19,6.34,6.05,+.53,6.98,5.35,,
TIX,281.134,.384,.298,.308,2.21,1.14,45.00,5.6,18.75,2.40,7.44,,360 Capital Indust,,2.52,+5,2.51,2.52,2.54,2.46,+1.56,2.57,1.991,,
TGP,75.152,.076,.586,.256,.61,1.69,12.05,8.5,5.06,2.38,4.91,,360 Capital Grp,,1.03,-1,1.025,1.04,1.04,1.00,-1.42,1.07,.65,,
TOF,1617.07,1.717,-,.161,-,-,-,-,-,-,-,,360 Capital Office,,2.07,+1,2.06,2.08,2.08,2.06,+.02,2.10,1.92,,
3PL,360.783,.363,-,.307,-,-,-,-,-,-,-,,3P Learning,,2.28,+2,2.10,2.28,2.30,2.00,+.42,2.60,1.94,,
8CO,-,-,-,.003,-,-,-,-,-,-,-,,8common,,.20,-,.10,.225,.20,.20,-.46,.295,.20,,
8IH,134.000,.247,-,.118,-,-,-,-,-,-,-,,8I Hldgs,,.33,-1,.325,.335,.335,.32,-3.40,.39,.25,,
NNW,576.648,.639,.666,.060,.02,20.00,.10,400.0,-,-,-,,99 Wuxian,,.40,+1.5,.355,.40,.40,.36,+3.43,.73,.30,,
AYI,-,-,-,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.46,.002,.001,,
ABP,3545.26,3.937,3.034,1.662,2.38,1.36,22.27,14.5,16.75,1.33,5.19,,Abacus Prop,,3.23,+18,3.21,3.23,3.23,3.04,+5.44,3.23,2.20,,
ALR,124.073,.124,.128,.068,1.16,.95,3.02,36.4,7.25,.42,6.59,f,Aberdeen Leaders,,1.10,+.5,1.10,1.14,1.14,1.10,-.01,1.37,1.04,,
AKG,200.283,.200,.017,.070,.05,22.60,9.80,11.5,5.50,1.78,4.87,f,Academies A'asia,,1.13,-1,1.13,1.14,1.14,1.105,-1.34,1.40,.835,,
ACX,1.586,.002,-,.284,-,-,-,-,-,-,-,,Aconex,,1.73,-3,1.65,1.83,1.76,1.70,-2.17,1.91,1.65,,
ACQ,156.700,.157,-,.038,-,-,-,-,-,-,-,,Acorn Capital Invest,,.75,+2,.745,.78,.78,.75,+2.28,.96,.72,,
ACQO,261.000,.261,-,-,-,-,-,-,-,-,-,,  opt oct15,,.003,-,.003,.01,.003,.002,-.46,.04,.002,,
ACR,1040.84,1.174,1.912,.211,.12,10.58,16.80,7.6,8.00,2.10,6.30,f,Acrux,,1.27,-5.5,1.27,1.28,1.33,1.26,-4.61,2.595,.75,,
ACW,10139.4,10.139,.055,.034,.01,6.90,-.29,-,-,-,-,,Actinogen,,.069,+2.4,.066,.069,.079,.043,+52.87,.079,.011,,
ACWOA,-,-,-,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,.001,.001,.001,-.46,.001,.001,,
ACU,1000.00,1.000,-,.002,-,-,-.04,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,-.46,.001,.001,,
ADA,-,.002,-,.023,.09,3.28,-2.90,-,-,-,-,,Adacel Tech,,.295,-,.25,.29,.295,.295,-.46,.49,.20,,
AAU,42.000,.042,.021,.003,-.02,-,-4.30,-,-,-,-,,Adcorp Aust,,.049,-.1,.051,.053,.05,.049,-2.46,.095,.04,,
ABC,4792.25,5.082,4.270,2.379,1.33,2.76,22.10,16.6,16.50,1.34,4.50,f,Adelaide Brighton,,3.67,+4,3.66,3.68,3.67,3.575,+.64,4.375,3.12,,
AHZ,7241.40,11.142,59.930,.195,.02,6.75,-.55,-,-,-,-,,ADMEDUS,,.135,+1,.13,.135,.14,.127,+7.54,.185,.094,,
ADJ,1366.22,1.536,16.098,.103,-,-,-1.20,-,-,-,-,,Adslot,,.098,-,.095,.098,.099,.092,-.46,.17,.062,,
ABV,-,.200,.125,.012,-,-,-.67,-,-,-,-,,Adv Braking Tech,,.008,-,.007,.008,.008,.008,-.46,.015,.005,,
ABVO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug16,,.002,-,.002,.003,.002,.002,-.46,.003,.002,,
ASW,1.500,.004,.005,.028,.14,4.64,3.68,17.7,3.70,.99,5.69,f,Advanced Share Reg,,.65,-,.61,.65,.65,.65,-.46,.72,.595,,
AEI,398.649,.484,.080,.040,-.02,-,-.91,-,-,-,-,,Aeris Environmental,,.285,-1.5,.275,.285,.30,.28,-5.46,.30,.08,,
AFJ,539.108,.617,1.753,.207,.18,6.86,-4.39,-,-,-,-,,Affinity Education,,1.235,+2.5,1.23,1.245,1.245,1.20,+1.60,1.446,1.07,,
AFT,-,-,-,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-.46,.001,.001,,
AHA,83.000,.083,.125,.009,-,-,-.60,-,-,-,-,,AG Financial,,.037,-,.017,.037,.037,.036,-.46,.063,.03,,
AGX,315.675,.366,.699,.002,-,-,.65,2.2,-,-,-,,Agenix,,.014,-,.014,.015,.015,.014,-.46,.042,.01,,
AGXO,106.991,.107,-,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.012,.001,.001,-.46,.005,.001,,
AGL,6212.06,6.572,3.130,9.243,7.75,1.77,102.20,13.4,63.00,1.62,4.59,f,AGL Energy,,13.73,+26,13.70,13.75,13.74,13.12,+1.47,15.590,12.55,,
