ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 3, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5105.4 at 2013-05-03T16:48:05. Report at Friday, May 3, 2013. Processed Saturday at 2013-05-04T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,42.954,.883,1.116,.133,.65,8.62,28.92,19.4,19.20,1.51,3.43,f,1300 Smiles,,5.60,-8,5.50,5.60,5.60,5.41,-1.86,6.54,5.00,,
TIX,4947.97,36.893,-,.108,-,-,-,-,-,-,-,,360 Cap Indust Fund,,.515,-1.5,.515,.52,.53,.515,-3.28,.53,.356,,
AYI,933.000,17.378,13.927,.001,-,-,-1.31,-,-,-,-,,A1 Invest & Res,,.003,-,.003,.004,.003,.003,-.45,.015,.002,,
AAY,-,3.372,6.186,.002,-.03,-,2.48,.8,-,-,-,,AACL Hldgs,,.02,-,.01,.018,.02,.02,-.45,.035,.015,,
ABP,2871.91,41.119,70.513,1.069,2.30,1.03,6.83,34.6,16.50,.41,6.99,,Abacus Prop,,2.36,+7,2.35,2.36,2.39,2.28,+2.61,2.39,1.895,,
ALR,275.863,3.826,1.753,.080,1.27,1.04,2.64,50.0,9.50,.28,7.20,f,Aberdeen Leaders,,1.32,+4.5,1.30,1.32,1.32,1.24,+3.08,1.36,.975,,
AKG,33.869,3.037,.038,.033,.12,5.75,7.01,9.8,5.00,1.40,7.25,f,Academies A'asia,,.69,+.5,.69,.75,.70,.69,+.28,.80,.46,,
ACR,3937.09,65.268,72.277,.659,.11,36.00,2.73,145.1,8.00,.34,2.02,,Acrux,,3.96,-16,3.90,3.98,4.09,3.92,-4.33,4.77,2.64,,
ACW,12.000,1.121,2.079,.001,-,-,-.15,-,-,-,-,,Actinogen,,.012,+.1,.012,.019,.012,.011,+8.64,.039,.01,,
ACWOA,-,.107,.248,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,-,.001,.001,-.45,.003,.001,,
ADA,47.931,.364,.648,.026,.13,2.54,1.80,18.3,-,-,-,,Adacel Tech,,.33,-3.5,.33,.36,.345,.33,-10.04,.414,.241,,
AAU,25.000,2.929,1.898,.006,.04,2.63,-6.79,-,.75,-,7.14,,Adcorp Aust,,.105,-,.105,.115,.105,.105,-.45,.22,.10,,
ABN,348.850,13.862,16.505,.001,-,-,.15,4.7,-,-,-,,AdEffective,,.007,-.3,.004,.01,.007,.007,-30.45,.016,.007,,
ABNO,-,12.043,7.273,-,-,-,-,-,-,-,-,,  opt jun14,,.005,-,.002,.004,.005,.005,-.45,.005,.002,,
ABC,11355.5,174.542,136.729,2.152,1.29,2.61,24.20,13.9,16.50,1.47,4.90,f,Adelaide Brighton,,3.37,-7,3.33,3.39,3.47,3.25,-2.48,3.70,2.80,,
ADQ,497.204,23.992,4.723,.012,.05,.86,.67,6.4,-,-,-,,ADG Global Supply,,.043,-.4,.025,.04,.047,.043,-8.96,.075,.043,,
ADJ,1086.62,45.137,36.865,.021,.02,1.50,-.91,-,-,-,-,,Adslot,,.03,+.1,.029,.03,.031,.028,+3.00,.059,.024,,
ABV,4388.21,44.804,30.621,.020,-,-,-.07,-,-,-,-,,Adv Braking Tech,,.018,+.2,.016,.019,.018,.016,+12.05,.024,.013,,
AMT,-,.024,.079,.005,.10,1.05,.35,30.0,-,-,-,,Adv Surg Dsgn & Mnft,,.105,-,.05,.09,.105,.105,-.45,.175,.105,,
ASW,26.344,.699,.795,.028,.14,4.71,3.67,18.0,3.70,.99,5.61,f,Advanced Share Reg,,.66,-1.5,.655,.675,.675,.66,-2.67,.76,.645,,
AEI,106.000,.532,1.788,.016,-,-,-.92,-,-,-,-,,Aeris Environmental,,.14,-,.13,.205,.16,.14,-.45,.22,.13,,
AFT,500.000,3.015,33.700,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-.45,.001,.001,,
AGX,286.800,7.713,22.559,-,-,-,-8.13,-,-,-,-,,Agenix,†,.015,-.1,.015,.018,.019,.015,-6.70,.218,.015,,
AGXO,-,.154,-,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.012,.001,.001,-.45,.01,.001,,
AGK,7750.20,147.160,119.754,8.186,7.61,1.94,65.00,22.7,62.00,1.05,4.20,f,AGL Energy,,14.77,-109,14.76,14.84,16.00,14.71,-7.32,16.60,13.66,,
AGJ,-,3.823,.593,.010,.19,.53,-10.80,-,3.18,-,31.80,,Agricultural Land,,.10,-,.091,.12,.10,.10,-.45,.17,.089,,
AHC,30.000,.065,.039,.012,4.76,.44,-5.62,-,10.00,-,4.76,f,AHC,,2.10,-,2.10,-,2.11,2.10,-.45,2.20,1.92,,
ENY,1.976,.046,.036,.002,-,-,-,-,-,-,-,p,All 200 Energy,,12.64,-26,12.61,14.50,12.95,12.64,-2.46,13.70,11.50,,
FIN,1.755,.120,.121,.002,-,-,-,-,-,-,-,p,All 200 Financials,,5.89,+7,5.81,5.92,5.77,5.77,+.78,5.77,4.15,,
FIX,17.150,.385,.080,.002,-,-,-,-,-,-,-,p,All 200 Fin-x-A-REIT,,6.91,+25,6.00,6.97,6.95,6.78,+3.28,6.95,4.75,,
IDD,2.000,.033,.058,-,-,-,-,-,-,-,-,p,All 200 Industrials,,3.90,+10,3.76,3.84,3.90,3.80,+2.18,3.96,3.18,,
RSR,-,.130,.107,.003,-,-,-,-,-,-,-,p,All 200 Resources,,3.77,-,3.73,3.81,3.77,3.77,-.45,4.69,3.51,,
MAM,10.000,.111,.120,.002,-,-,-,-,-,-,-,p,All 300 Metals & Mining,,2.98,-10,2.95,3.01,3.08,2.98,-3.69,3.84,2.89,,
AGI,1415.81,34.642,64.436,1.246,.51,7.59,15.00,25.8,3.00,5.00,.78,,Ainsworth Game Tech,,3.87,+27,3.80,3.87,4.05,3.67,+7.05,4.05,1.61,,
AIZ,45.166,2.130,2.071,1.340,1.22,1.00,9.65,12.6,4.75,2.03,3.91,,Air New Zealand,,1.215,-2.5,1.215,1.24,1.245,1.23,-2.44,1.255,.65,,
AJL,146.085,9.043,16.306,.193,.35,3.86,-150.10,-,-,-,-,,AJ Lucas Grp,,1.35,-5.5,1.31,1.34,1.35,1.25,-4.49,2.13,.495,,
ACL,1661.40,32.872,41.077,.117,.01,36.00,-5.40,-,-,-,-,,Alchemia,,.36,-6.5,.36,.375,.425,.36,-15.74,.615,.285,,
AAI,.500,1.206,.010,6.842,-,-,9.91,79.7,9.86,1.01,1.25,,Alcoa Inc,,7.90,-5,6.00,8.50,7.95,7.90,-1.08,8.87,7.90,,
LEP,718.833,16.705,7.343,.507,1.88,1.39,-13.13,-,16.00,-,6.13,,ALE Prop Grp,,2.61,-2,2.60,2.62,2.68,2.57,-1.21,2.74,2.08,,
AJX,123.314,10.355,13.129,.012,-.02,-,-1.77,-,-,-,-,,Alexium Int'l,,.08,+.6,.075,.08,.08,.07,+7.66,.10,.04,,
AEB,621.730,8.741,20.078,.062,-,-,-2.71,-,-,-,-,,Algae.Tec,,.23,-,.215,.23,.235,.20,-.45,.40,.20,,
AEBO,-,-,4.608,-,-,-,-,-,-,-,-,,  opt jan14,,.06,-,-,.04,.06,.06,-.45,.12,.06,,
AQZ,1784.30,5.909,11.450,.190,1.30,1.38,26.34,6.8,10.40,2.53,5.78,f,Alliance Aviation,,1.80,-10,1.79,1.865,1.88,1.78,-5.71,2.33,1.76,,
AHZ,5307.13,308.874,82.768,.030,.01,2.90,-1.44,-,-,-,-,,Allied Healthcare,,.029,-.1,.029,.03,.031,.028,-3.78,.033,.015,,
AZG,2747.28,51.787,66.593,.014,.07,.64,3.50,1.3,-,-,-,,Allmine Grp,,.045,-2,.042,.049,.06,.039,-31.22,.18,.039,,
ALQ,8886.35,111.320,22.920,3.144,.58,15.78,75.38,12.1,47.00,1.60,5.14,p,ALS,†,9.15,-53,9.12,9.35,10.11,9.02,-5.88,12.51,7.23,,
ATP,509.072,6.725,10.013,.011,.10,.40,.65,6.2,-,-,-,,Atlas Pearls & Perfumes,,.04,-.4,.036,.039,.045,.04,-9.54,.062,.04,,
AIQ,130.310,5.263,16.508,.042,.42,.77,1.49,21.8,-,-,-,,Alternative Invest,†,.325,+.5,.32,.33,.34,.32,+1.14,.34,.262,,
ALU,518.892,11.846,3.714,.172,.02,78.00,8.75,17.8,8.00,1.09,5.13,,Altium,,1.56,+9,1.52,1.56,1.50,1.36,+5.98,1.50,.335,,
AMA,658.067,39.154,18.723,.106,-.01,-,3.10,10.3,1.60,1.94,5.00,f,AMA Grp,,.32,-2.5,.315,.32,.345,.32,-7.69,.425,.135,,
AHD,180.526,4.867,3.408,1.353,5.20,1.65,39.70,21.6,40.00,.99,4.66,f,Amalgamated Hldgs,,8.58,+30,8.48,8.58,8.62,8.29,+3.18,8.62,6.15,,
AMO,-,.159,.385,.007,.51,.47,-13.65,-,-,-,-,,Ambertech,,.24,-,.24,.25,.24,.24,-.45,.29,.20,,
AMB,38.748,2.357,2.993,.011,.18,.94,.11,154.5,-,-,-,,Ambition Grp,,.17,-2,.17,.21,.19,.17,-10.97,.21,.15,,
AKY,.123,.009,.002,.063,81.00,1.00,433.00,18.7,519.00,.83,6.42,f,AMCB Fund No 5,,80.90,+9,80.90,80.90,80.90,80.81,-.34,81.72,78.588,,
AMH,300.604,8.550,5.315,.188,.88,1.02,4.05,22.2,2.50,1.62,2.78,,AMCIL,,.90,+4,.90,.915,.915,.865,+4.20,.94,.69,,
AMM,2085.57,56.415,19.453,.472,.32,6.03,4.83,40.0,5.20,.93,2.69,f,Amcom Telco,,1.93,+10,1.92,1.935,2.06,1.89,+4.87,2.06,.95,,
AMC,9683.19,323.063,396.159,11.850,.97,10.12,37.00,26.5,38.50,.96,3.92,,Amcor,,9.82,+22,9.77,9.87,9.90,9.57,+1.85,9.90,6.97,,
AMP,23335.2,776.447,771.293,15.901,1.13,4.78,24.70,21.9,25.00,.99,4.63,p,AMP,,5.40,+12,5.39,5.42,5.48,5.30,+1.83,5.59,3.71,,
AGF,1042.35,54.254,16.015,.247,.93,.73,5.17,13.1,2.34,2.21,3.47,,AMP Capital China,,.675,+1.5,.675,.685,.68,.65,+1.83,.78,.55,,
AYD,.470,.011,-,.091,100.55,1.00,233.00,43.2,200.00,1.17,1.99,f,Aust Masters YF1,,100.72,+14,100.75,-,100.72,100.58,-.31,101.67,100.41,,
AYH,.240,.005,-,.043,99.96,1.00,237.00,42.3,220.00,1.08,2.20,f,Aust Masters YF2,,100.22,+37,100.24,-,100.22,99.85,-.08,101.09,99.85,,
ANQ,12651.0,217.033,5.504,.023,-.04,-,-6.30,-,-,-,-,,AnaeCo,,.01,+.1,.009,.01,.01,.008,+10.66,.043,.008,,
ALT,1968.19,47.575,188.590,.012,-,-,-.23,-,-,-,-,,Analytica,,.021,-,.019,.021,.021,.019,-.45,.029,.016,,
ALTOA,-,8.432,21.725,-,-,-,-,-,-,-,-,,  opt jun13,,.001,-,-,.001,.001,.001,-.45,.004,.001,,
AYG,1015.01,100.703,78.176,.009,-,-,-.63,-,-,-,-,,Anittel Grp,,.004,-.1,.004,.005,.005,.004,-20.45,.006,.004,,
