ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 22, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5036.7 at 2013-02-22T16:48:35. Report at Friday, February 22, 2013. Processed Saturday at 2013-02-23T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,64.840,.321,.113,.139,.65,9.06,28.92,20.4,19.20,1.51,3.26,f,1300 Smiles,,5.89,-7,5.80,5.89,5.97,5.88,-.82,6.54,4.49,,
TIX,556.818,14.762,-,.083,-,-,-,-,-,-,-,,360 Cap Indust Fund,,.455,-3.5,.455,.49,.50,.45,-6.79,.50,.37,,
AYI,962.378,3.930,.125,.002,.02,.25,-1.20,-,-,-,-,,A1 Invest & Res,,.005,-,.005,.006,.005,.005,+.35,.037,.004,,
AAY,720.000,3.304,4.151,.002,-.03,-,-3.11,-,-,-,-,,AACL Hldgs,,.02,-1,.02,.024,.03,.02,-32.98,.037,.015,,
ABP,2547.87,16.275,25.657,.970,2.34,.93,2.11,103.3,16.50,.13,7.57,,Abacus Prop,†,2.18,-4,2.16,2.22,2.24,2.15,-1.45,2.30,1.89,,
ALR,273.561,1.903,.752,.078,1.21,1.06,2.64,48.5,9.50,.28,7.42,f,Aberdeen Leaders,,1.28,-2,1.24,1.28,1.36,1.27,-1.18,1.36,.975,,
AKG,62.608,.498,-,.031,.12,5.42,7.01,9.3,5.00,1.40,7.69,f,Academies A'asia,,.65,-,.64,.67,.66,.635,+.35,.80,.44,,
ACR,3704.56,27.562,16.725,.653,.11,35.64,2.73,143.6,8.00,.34,2.04,,Acrux,,3.92,+10,3.83,3.92,3.94,3.65,+2.97,4.77,2.64,,
ACW,80.143,.520,.070,.002,-,-,-2.12,-,-,-,-,,Actinogen,,.017,+.1,.016,.021,.017,.017,+6.60,.052,.01,,
ACWOA,-,.107,.198,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,-,.001,.001,+.35,.003,.001,,
ACU,1000.00,27.313,38.394,.002,-,-,-.02,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,+.35,.002,.001,,
ADA,13.898,.042,.227,.022,.14,2.00,5.40,5.2,-,-,-,,Adacel Tech,,.28,-3,.24,.31,.31,.25,-9.32,.43,.25,,
AAU,59.925,.410,.459,.008,.09,1.56,2.57,5.4,1.75,1.47,12.50,f,Adcorp Aust,,.14,+1,.13,.14,.14,.13,+8.05,.22,.10,,
ABN,20.000,13.216,.005,.002,-,-,-1.35,-,-,-,-,,AdEffective,,.01,-,.012,.013,.01,.01,+.35,.019,.001,,
ABNO,240.000,11.116,-,-,-,-,-,-,-,-,-,,  opt jun14,,.004,-.1,.004,.005,.005,.004,-19.65,.005,.002,,
ABC,16192.0,78.994,56.546,2.326,1.29,2.83,24.20,15.1,16.50,1.47,4.52,f,Adelaide Brighton,,3.65,+28,3.57,3.65,3.65,3.26,+8.66,3.65,2.80,,
ADQ,1844.30,17.189,1.814,.017,.05,1.24,.79,7.8,-,-,-,,ADG Global Supply,,.062,-.7,.062,.064,.07,.062,-9.79,.08,.043,,
ADJ,6106.81,24.637,17.934,.018,.02,1.30,-1.08,-,-,-,-,,Adslot,,.026,-.4,.026,.028,.03,.024,-12.98,.081,.024,,
ABV,4784.09,18.439,6.583,.022,.01,2.00,-.01,-,-,-,-,,Adv Braking Tech,,.02,-.2,.019,.02,.022,.019,-8.74,.024,.013,,
