ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 23, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4360.7 at 2012-03-23T16:37:03. Report at Friday, March 23, 2012. Processed Saturday at 2012-03-24T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,7.799,.693,.130,.118,.55,9.1,26.01,19.2,16.60,1.57,3.32,f,1300 Smiles,,5.00,-10,4.96,5.00,5.00,4.90,-1.87,5.50,3.00,,
TQH,7.692,.190,.219,.011,-.05,-,1.79,3.8,-,-,-,,3Q Hldgs,,.068,+.4,-,-,.068,.068,+6.34,.08,.041,,
AYI,2696.80,4.392,1.135,.004,.02,.5,.03,33.3,-,-,-,,A1 Invest & Res,,.01,-.4,.01,.012,.015,.01,-28.48,.061,.01,,
AAY,250.000,4.451,.528,.005,.01,3.5,1.65,2.1,-,-,-,,AACL Hldgs,,.035,+.5,-,-,.035,.03,+16.76,.066,.02,,
AAQ,2788.71,32.150,75.323,.003,-,-,-.21,-,-,-,-,,AAQ Hldgs,,.006,-,.006,.007,.006,.006,+.09,.017,.006,,
ABP,3749.95,44.566,39.552,.874,2.43,.8,2.52,79.8,16.50,.15,8.21,,Abacus Prop,†,2.01,+8,1.95,2.01,2.01,1.92,+4.24,2.45,1.78,,
ALR,171.960,1.274,1.620,.063,1.05,1.0,3.48,30.2,9.50,.37,9.05,f,Aberdeen Leaders,,1.05,-.5,1.05,1.075,1.08,1.05,-.38,1.30,.98,,
AKG,-,-,.048,.028,.09,6.7,5.39,11.1,4.00,1.35,6.67,f,Academies A'asia,,.60,-,-,-,.58,.58,+.09,.60,.50,,
ACR,7291.00,43.230,14.071,.669,.16,25.1,2.73,147.3,-,-,-,,Acrux,,4.02,+12,3.91,4.04,4.09,3.81,+3.17,4.30,2.49,,
ACW,261.357,.806,.912,.001,.01,2.1,-2.30,-,-,-,-,,Actinogen,,.021,-.5,.024,.025,.026,.021,-19.14,.069,.018,,
ACWO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,+.09,.01,.001,,
ACWOA,50.000,.248,.142,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-.1,.002,.002,.003,.002,-33.24,.015,.001,,
ACU,4058.00,51.966,538.947,.002,-,-,-.03,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,+.09,.003,.001,,
ADA,32.000,.441,.736,.028,.13,2.6,.80,42.5,-,-,-,,Adacel Tech,,.34,+4,.325,.34,.34,.315,+13.43,.36,.18,,
AAU,216.510,1.186,10.861,.011,.07,2.6,2.31,7.8,2.00,1.16,11.11,f,Adcorp Aust,,.18,-1,-,-,.19,.18,-5.17,.25,.125,,
ABN,458.000,1.542,152.605,.001,-,-,-,-,-,-,-,,AdEffective,†,.015,-,.015,.019,.015,.015,+.09,.044,.001,,
ABNR,2000.00,5.500,-,-,-,-,-,-,-,-,-,,  rts 23mar,,.001,-,-,.001,.001,.001,+.09,.001,.001,,
ABC,8679.93,97.843,106.216,1.845,1.22,2.4,23.30,12.4,16.50,1.41,5.69,f,Adelaide Brighton,,2.90,-3,2.88,2.91,2.94,2.85,-.93,3.39,2.22,,
