ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 24, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4565.0 at 2011-06-24T16:37:52. Report at Friday, June 24, 2011. Processed Saturday at 2011-06-25T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,1.070,.282,1.345,.075,.18,19.4,22.77,15.4,14.70,1.55,4.20,f,1300 Smiles,,3.50,-4,3.45,3.50,3.54,3.50,-1.44,4.25,2.90,,
TQH,76.500,1.345,.893,.010,-.06,-,1.08,5.6,-,-,-,,3Q Hldgs,,.06,-,.041,-,.06,.06,-.31,.11,.052,,
FCS,35.838,.870,3.004,.002,.01,1.2,-.15,-,-,-,-,,4C Sec Solution,,.012,-1.5,.012,.018,.027,.01,-55.86,.045,.01,,
AAY,155.000,1.191,3.578,.002,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.038,-,.038,.049,.04,.038,-.31,.14,.03,,
AAQ,10707.3,122.306,-,.004,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.009,-.1,.009,.01,.011,.009,-10.31,.725,.009,,
ABP,3329.93,76.460,577.701,.848,2.83,.8,2.91,77.0,9.90,.29,4.42,,Abacus Prop,†,2.24,+4,2.22,2.24,2.24,2.16,+1.51,2.45,1.90,,
ALR,259.810,3.924,2.360,.074,1.35,.9,4.77,25.6,9.50,.50,7.79,f,Aberdeen Leaders,,1.22,+2,1.21,1.22,1.22,1.19,+1.36,1.345,1.175,,
AKG,-,.137,.125,.024,.15,3.7,4.95,11.1,4.00,1.24,7.27,f,Academies A'asia,,.55,-,.50,.55,.55,.55,-.31,.55,.365,,
ACR,2808.74,53.797,39.745,.561,.77,4.4,65.08,5.2,-,-,-,,Acrux,,3.37,-5,3.33,3.39,3.41,3.27,-1.77,3.90,1.433,,
ACW,239.100,1.532,.953,.002,.02,1.6,-2.12,-,-,-,-,,Actinogen,,.031,-.2,.031,.059,.033,.031,-6.37,.105,.023,,
ACWO,4.500,.004,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-.9,.001,.009,.01,.001,-90.31,.014,.001,,
ACWOA,-,.154,-,-,-,-,-,-,-,-,-,,  opt sep15,,.015,-,.005,.015,.015,.015,-.31,.015,.01,,
ACU,4546.69,715.862,29.761,.002,-,-,-.14,-,-,-,-,,Acuvax,,.001,-,.001,.002,.001,.001,-.31,.005,.001,,
ADA,105.500,1.325,3.598,.015,.17,1.1,-2.10,-,-,-,-,,Adacel Tech,,.18,-4,.18,.20,.205,.18,-18.49,.43,.18,,
AAU,126.852,12.194,4.440,.008,.08,1.8,-9.67,-,1.00,-,7.14,f,Adcorp Aust,,.14,-,.14,.15,.145,.14,-.31,.25,.14,,
ABN,-,366.902,139.519,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,-,.001,.001,.001,-.31,.002,.001,,
ABC,4423.11,215.772,270.573,1.960,1.19,2.6,23.90,12.9,16.50,1.45,5.36,f,Adelaide Brighton,,3.08,+3,3.08,3.10,3.10,3.01,+.68,3.692,2.503,,
AYT,88.800,11.305,7.018,.024,.27,.9,11.88,2.1,8.30,1.43,32.55,,Adelaide Mgd,,.255,-,.25,.255,.26,.255,-.31,.296,.168,,
ADQ,-,6.794,5.551,.013,.03,2.3,-.86,-,-,-,-,,ADG Global Supply,,.07,-,.07,.08,.07,.07,-.31,.09,.05,,
ABV,2800.00,53.341,23.668,.021,.01,2.2,-.03,-,-,-,-,,Adv Braking Tech,,.022,+.1,.02,.023,.024,.02,+4.46,.038,.014,,
AMT,-,.369,.605,.008,.14,1.6,-6.01,-,-,-,-,,Adv Surg Dsgn & Mnft,,.23,-,.15,.24,.23,.23,-.31,.54,.15,,
AES,118.283,1.028,3.912,.020,-,-,-.06,-,-,-,-,,Advanced Energy,,.045,-.5,.045,.069,.05,.045,-10.31,.065,.035,,
ANM,393.199,11.762,6.134,.014,.02,2.5,-.65,-,-,-,-,,Advanced Magnesium,,.051,-,.051,.052,.052,.05,-.31,.087,.036,,
ASW,5.327,2.011,3.703,.038,.15,6.0,3.56,25.1,3.70,.96,4.13,f,Advanced Share Reg,,.895,+2.5,.84,.895,.90,.895,+2.57,1.20,.465,,
AEI,128.718,4.338,3.420,.019,-.02,-,-1.54,-,-,-,-,,Aeris Environmental,,.19,+1,.19,.195,.19,.19,+5.25,.39,.055,,
AFT,-,351.961,913.562,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-.31,.002,.001,,
AGX,930.050,28.598,-,.012,-,-,.57,2.8,-,-,-,,Agenix,,.016,-,.015,.017,.016,.014,-.31,.047,.014,,
AGXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun11,,.001,-,-,-,.001,.001,-.31,.01,.001,,
AGK,7501.69,146.525,169.690,6.546,6.40,2.2,91.10,15.6,59.00,1.54,4.16,,AGL Energy,,14.19,+2,14.18,14.19,14.41,14.14,-.16,16.92,13.56,,
AGJ,51.324,.283,.324,.012,.37,.4,2.23,5.8,1.88,1.19,14.46,,Agricultural Land,,.13,-2,.13,.13,.155,.13,-13.64,.195,.121,,
AHC,24.900,.062,.093,.012,4.92,.4,11.63,18.9,10.00,1.16,4.55,f,AHC,,2.20,+20,2.06,2.32,2.22,2.10,+9.69,2.22,1.80,,
ENY,3.441,.578,.007,.004,-,-,-,-,-,-,-,p,All 200 Energy,,14.89,-10,14.92,16.50,15.20,14.89,-.97,18.26,13.95,,
FIN,5.000,.767,.041,.003,-,-,-,-,-,-,-,p,All 200 Financials,,4.33,+2,4.39,4.42,4.33,4.33,+.16,4.87,4.18,,
FIX,.650,1.004,.013,.002,-,-,-,-,-,-,-,p,All 200 Fin-x-A-REIT,,5.05,-,5.06,5.09,5.05,5.05,-.31,5.54,4.83,,
IDD,-,.578,.026,.001,-,-,-,-,-,-,-,p,All 200 Industrials,,3.60,-,3.54,3.57,3.60,3.60,-.31,3.90,3.21,,
RSR,42.148,1.077,.227,.008,-,-,-,-,-,-,-,p,All 200 Resources,,5.46,-9,5.48,5.52,5.70,5.36,-1.93,6.42,4.76,,
MAM,2.500,1.527,.098,.005,-,-,-,-,-,-,-,p,All 300 Metals & Mining,,4.73,+3,4.76,4.80,4.73,4.70,+.33,5.58,4.00,,
AGI,499.474,14.450,3.589,.091,.02,16.3,1.69,19.2,-,-,-,,Ainsworth Game Tech,,.325,-1,.325,.33,.335,.325,-3.29,.36,.08,,
AIZ,66.577,8.384,12.296,.927,1.14,.7,8.87,9.6,5.34,1.66,6.28,,Air New Zealand,,.85,+1.5,.85,.855,.88,.845,+1.49,1.175,.765,,
AIG,-,.174,-,-,-.15,-,-4.06,-,-,-,-,,Aircruising Aust,,.08,-,-,.20,.08,.08,-.31,.11,.035,,
ACL,424.186,19.780,21.964,.110,.04,14.4,-6.30,-,-,-,-,,Alchemia,,.575,-4,.57,.575,.63,.555,-6.81,.77,.345,,
AAI,.250,.034,.038,14.107,-,-,23.62,69.0,10.47,2.26,.64,,Alcoa Inc,,16.29,-5,13.00,15.98,16.34,16.29,-.61,18.99,11.50,,
LEP,861.611,17.491,19.713,.302,2.26,.8,6.98,27.4,22.00,.32,11.52,,ALE Prop Grp,,1.91,+5,1.90,1.97,2.02,1.875,+2.38,2.20,1.80,,
ALS,710.974,43.602,52.349,.255,.72,3.8,-141.41,-,1.50,-,.55,f,Alesco Corp,,2.71,+5,2.69,2.79,2.74,2.55,+1.57,3.63,2.25,,
