ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 29, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4899.0 at 2011-04-29T16:36:44. Report at Friday, April 29, 2011. Processed Saturday at 2011-04-30T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,32.678,.187,.423,.078,.18,20.4,22.77,16.2,14.70,1.55,3.99,f,1300 Smiles,,3.68,-14,3.68,3.69,3.80,3.65,-1.73,4.25,2.80,,
TQH,2.302,.226,.818,.009,-.06,-,1.08,5.1,-,-,-,,3Q Hldgs,,.055,-,.055,-,.055,.055,+1.94,.11,.052,,
FCS,31.146,.671,2.475,.005,.01,3.1,-.15,-,-,-,-,,4C Sec Solution,,.031,+.1,.029,.044,.031,.031,+5.27,.048,.02,,
AAY,108.000,.778,2.074,.003,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.06,+1.5,.06,.08,.06,.05,+35.27,.24,.03,,
AAQ,367.117,82.711,-,.006,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.014,-,.014,.015,.015,.014,+1.94,.725,.013,,
ABP,2814.98,54.101,379.465,.852,2.83,.8,2.91,77.3,9.90,.29,4.40,,Abacus Prop,†,2.25,+4,2.20,2.26,2.25,2.18,+3.75,2.45,1.825,,
ALR,101.173,2.423,1.530,.077,1.38,.9,4.77,26.7,9.50,.50,7.45,f,Aberdeen Leaders,,1.275,-,1.27,1.275,1.29,1.27,+1.94,1.40,1.21,,
AKG,-,.048,.121,.022,.15,3.4,4.95,10.3,4.00,1.24,7.84,f,Academies A'asia,,.51,-,.36,-,.51,.51,+1.94,.56,.365,,
ACR,2069.67,36.341,30.184,.581,.77,4.5,65.08,5.4,-,-,-,,Acrux,,3.49,+10,3.47,3.50,3.55,3.40,+4.89,3.55,1.433,,
ACW,-,.986,.612,.003,.02,3.0,-2.12,-,-,-,-,,Actinogen,,.06,-,.062,.069,.06,.06,+1.94,.105,.023,,
ACWO,-,-,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,-,.01,.01,.01,+1.94,.014,.001,,
ACWOA,-,.142,-,-,-,-,-,-,-,-,-,,  opt sep15,,.015,-,.025,-,.015,.015,+1.94,.015,.01,,
ACU,6326.78,630.385,10.671,.004,-,-,-.14,-,-,-,-,,Acuvax,,.002,-,.002,.003,.002,.002,+1.94,.007,.001,,
ADA,4.000,1.023,2.645,.021,.17,1.5,-2.10,-,-,-,-,,Adacel Tech,,.26,+1,.25,.26,.26,.25,+5.94,.67,.25,,
AAU,90.000,11.753,2.458,.010,.08,2.1,-9.67,-,1.00,-,6.06,f,Adcorp Aust,,.165,-,.16,.19,.165,.16,+1.94,.25,.145,,
ABN,52500.0,304.961,-,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,.001,.002,.001,.001,+1.94,.003,.001,,
ABC,5215.18,150.677,174.678,2.007,1.19,2.7,23.90,13.2,16.50,1.45,5.22,f,Adelaide Brighton,,3.16,-10,3.15,3.19,3.28,3.11,-1.13,3.692,2.473,,
AYT,215.000,10.136,5.227,.024,.27,.9,11.88,2.1,8.30,1.43,33.20,,Adelaide Mgd,,.25,-,.25,.255,.25,.25,+1.94,.296,.163,,
ADQ,255.000,4.082,3.141,.013,.03,2.3,-.86,-,-,-,-,,ADG Global Supply,,.07,-1,.066,.07,.08,.07,-10.56,.082,.05,,
ABV,-,36.149,17.829,.028,.01,2.9,-.03,-,-,-,-,,Adv Braking Tech,,.029,-,.027,.028,.029,.029,+1.94,.038,.014,,
AMT,2.000,.339,.233,.008,.14,1.6,-6.01,-,-,-,-,,Adv Surg Dsgn & Mnft,,.23,-,.23,.26,.23,.23,+1.94,.54,.15,,
AES,61.500,.503,3.119,.024,-,-,-.06,-,-,-,-,,Advanced Energy,,.053,+.3,.053,.056,.056,.05,+7.94,.085,.035,,
ACE,-,2.853,7.309,.004,-.04,-,-2.65,-,-,-,-,,Advanced Engine,,.019,-,-,-,.019,.019,+1.94,.05,.015,,
ANM,611.500,6.644,4.034,.015,.02,2.7,-.65,-,-,-,-,,Advanced Magnesium,,.054,+.5,.045,.055,.057,.051,+12.14,.061,.036,,
ASW,109.997,1.726,2.752,.030,.15,4.7,3.56,19.9,3.70,.96,5.21,f,Advanced Share Reg,,.71,-9,.695,.71,.80,.69,-9.31,1.20,.375,,
AEI,50.000,2.099,1.699,.019,-.02,-,-1.54,-,-,-,-,,Aeris Environmental,,.19,-1,.175,.19,.20,.18,-3.06,.39,.055,,
AFT,5500.00,328.881,775.137,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,.001,.001,.001,.001,+1.94,.002,.001,,
AGX,510.000,20.229,-,.013,-,-,.57,3.2,-,-,-,,Agenix,,.018,-.1,.018,.02,.019,.018,-3.33,.047,.017,,
AGXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun11,,.001,-,-,.001,.001,.001,+1.94,.01,.001,,
AGK,4323.26,89.495,106.138,6.707,6.40,2.3,91.10,16.0,59.00,1.54,4.06,,AGL Energy,,14.54,+29,14.48,14.56,14.55,14.21,+3.97,16.92,13.51,,
AGJ,-,.199,.170,.018,.37,.5,2.23,8.5,1.88,1.19,9.89,,Agricultural Land,,.19,-,.195,.255,.19,.19,+1.94,.19,.121,,
AHC,-,.020,.068,.011,4.92,.4,11.63,16.3,10.00,1.16,5.26,f,AHC,,1.90,-,-,2.10,1.90,1.90,+1.94,2.10,1.80,,
ENY,2.169,.513,-,.004,-,-,-,-,-,-,-,p,AII 200 Energy,,16.90,-48,16.73,16.83,17.41,16.86,-.83,18.26,13.95,,
FIN,-,.718,.021,.003,-,-,-,-,-,-,-,p,AII 200 Financials,,4.70,-,4.67,4.69,4.70,4.70,+1.94,5.01,4.18,,
FIX,-,.948,-,.002,-,-,-,-,-,-,-,p,AII 200 Fin X-A-REIT,,5.34,-,5.45,5.48,5.34,5.34,+1.94,5.83,4.83,,
IDD,-,.535,.003,.001,-,-,-,-,-,-,-,p,AII 200 Industrials,,3.74,-,3.64,3.67,3.74,3.74,+1.94,3.94,3.21,,
RSR,25.290,.942,.048,.008,-,-,-,-,-,-,-,p,AII 200 Resources,,5.96,-20,5.94,6.30,6.30,5.96,-1.31,6.42,4.60,,
MAM,3.272,1.412,.031,.004,-,-,-,-,-,-,-,p,AII 300 Metals & Mining,,5.15,-11,5.10,5.15,5.26,5.15,-.16,5.58,3.90,,
AGI,24.815,5.175,2.366,.070,.02,12.5,1.69,14.8,-,-,-,,Ainsworth Game Tech,,.25,-,.24,.25,.25,.225,+1.94,.32,.08,,
AIZ,29.221,7.869,9.242,.893,1.14,.7,8.87,9.2,5.34,1.66,6.51,,Air New Zealand,,.82,-,.815,.825,.825,.815,+1.94,1.175,.765,,
AIG,-,.143,-,-,-.15,-,-4.06,-,-,-,-,,Aircruising Aust,,.04,-,.02,.06,.04,.04,+1.94,.11,.035,,
AJL,241.750,6.008,14.007,.112,.94,1.8,-47.00,-,-,-,-,,AJ Lucas Grp,,1.70,+7.5,1.68,1.75,1.735,1.62,+6.55,3.02,1.61,,
ACL,274.509,14.429,16.583,.130,.04,17.0,-6.30,-,-,-,-,,Alchemia,,.68,-3.5,.68,.695,.705,.68,-2.96,.77,.345,,
AAI,-,.033,.017,14.203,-,-,-14.02,-,10.88,-,.66,,Alcoa Inc,,16.40,-,15.00,17.50,16.40,16.40,+1.94,19.982,11.50,,
LEP,578.616,12.286,15.544,.316,2.26,.9,6.98,28.7,22.00,.32,11.00,,ALE Prop Grp,,2.00,-,1.99,2.00,2.05,1.97,+1.94,2.29,1.80,,
ALS,867.264,35.381,36.031,.307,.72,4.5,-141.41,-,1.50,-,.46,f,Alesco Corp,,3.26,-1,3.21,3.29,3.35,3.21,+1.63,3.63,2.25,,
AJX,-,6.311,19.460,.009,-.01,-,-4.93,-,-,-,-,,Alexium Int'l,,.13,-,.11,.12,.13,.13,+1.94,.195,.08,,
AEB,273.167,6.112,-,.011,-,-,-,-,-,-,-,,Algae.Tec,,.35,+3,.33,.36,.35,.32,+11.31,.67,.17,,
AEJ,23.984,259.250,298.839,.006,-1300.00,-,-6640.00,-,-,-,-,,Alinta Energy Grp,†,7.97,+172,7.97,8.20,8.10,6.26,+29.46,8.10,.003,,
AZG,2108.79,62.248,-,.032,-,-,-,-,-,-,-,,Allmine Grp,,.25,-1.5,.25,.255,.275,.25,-3.72,.30,.16,,
AIQ,62.648,2.223,11.252,.093,1.01,.7,-8.87,-,-,-,-,,Alternative Invest,,.71,-3,.71,.72,.74,.70,-2.12,.83,.657,,
ALU,-,4.294,2.404,.010,.01,10.0,-11.90,-,-,-,-,,Altium,,.10,-,.10,.12,.10,.10,+1.94,.265,.085,,
AMA,115.000,10.354,10.225,.033,-.06,-,3.48,3.4,-,-,-,,AMA Grp,,.12,-1,.115,.125,.13,.12,-5.76,.15,.033,,
