ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 12, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5016.0 at 2013-04-12T16:50:05. Report at Friday, April 12, 2013. Processed Saturday at 2013-04-13T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,82.323,.790,.947,.136,.65,8.86,28.92,19.9,19.20,1.51,3.33,f,1300 Smiles,,5.76,-,5.60,5.76,5.76,5.64,-2.38,6.54,4.64,,
TIX,2424.85,26.405,-,.105,-,-,-,-,-,-,-,,360 Cap Indust Fund,,.50,+.5,.48,.50,.51,.48,-1.37,.51,.356,,
AYI,5483.00,16.195,10.073,.001,-,-,-1.31,-,-,-,-,,A1 Invest & Res,,.003,-.1,.003,.004,.003,.002,-27.38,.015,.002,,
AAY,4.354,3.372,4.657,.002,-.03,-,2.48,.8,-,-,-,,AACL Hldgs,,.02,-,.001,.02,.02,.02,-2.38,.035,.015,,
ABP,2662.88,33.825,55.342,1.010,2.30,.97,6.83,32.7,16.50,.41,7.40,,Abacus Prop,,2.23,+7,2.21,2.23,2.23,2.15,+.86,2.30,1.895,,
ALR,241.538,3.230,1.423,.074,1.27,.96,2.64,46.2,9.50,.28,7.79,f,Aberdeen Leaders,,1.22,-1,1.22,1.235,1.245,1.225,-3.18,1.36,.975,,
AKG,44.747,2.835,-,.031,.12,5.33,7.01,9.1,5.00,1.40,7.81,f,Academies A'asia,,.64,-3,.615,.64,.67,.64,-6.86,.80,.44,,
ACR,2723.53,53.219,53.705,.614,.11,33.55,2.73,135.2,8.00,.34,2.17,,Acrux,,3.69,-4,3.61,3.70,3.78,3.60,-3.46,4.77,2.64,,
ACW,-,1.105,.937,.002,-,-,-.15,-,-,-,-,,Actinogen,,.023,-,.012,.022,.023,.023,-2.38,.039,.01,,
ACWOA,-,.107,.248,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,.001,.001,.001,-2.38,.003,.001,,
ACU,-,79.931,53.293,.002,-,-,-.01,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,-2.38,.002,.001,,
ADA,29.150,.291,.557,.029,.13,2.81,1.80,20.3,-,-,-,,Adacel Tech,,.365,+1,.26,.365,.365,.255,+.43,.414,.241,,
AAU,165.309,2.796,1.690,.007,.04,2.75,-6.79,-,.75,-,6.82,,Adcorp Aust,,.11,-1,.11,.12,.12,.11,-10.72,.22,.10,,
ABN,-,13.513,7.544,.002,-,-,.15,6.7,-,-,-,,AdEffective,,.01,-,.008,.01,.01,.01,-2.38,.016,.008,,
ABNO,-,12.043,5.054,-,-,-,-,-,-,-,-,,  opt jun14,,.005,-,.002,.005,.005,.005,-2.38,.005,.002,,
ABC,8525.65,149.115,116.262,2.123,1.29,2.58,24.20,13.8,16.50,1.47,4.95,f,Adelaide Brighton,,3.33,-1,3.32,3.38,3.43,3.31,-2.68,3.70,2.80,,
ADQ,1946.24,22.917,4.590,.014,.05,1.00,.67,7.5,-,-,-,,ADG Global Supply,,.05,-,.05,.052,.05,.047,-2.38,.08,.043,,
ADJ,4859.35,40.756,30.556,.023,.02,1.65,-.91,-,-,-,-,,Adslot,,.033,+.8,.033,.034,.045,.024,+29.62,.066,.024,,
ABV,868.538,37.357,27.942,.019,-,-,-.07,-,-,-,-,,Adv Braking Tech,,.017,-,.017,.019,.017,.016,-2.38,.024,.013,,
AMT,-,.024,.060,.005,.10,1.05,.35,30.0,-,-,-,,Adv Surg Dsgn & Mnft,,.105,-,.06,.10,.105,.105,-2.38,.24,.105,,
ASW,-,.604,.645,.031,.14,5.29,3.67,20.2,3.70,.99,5.00,f,Advanced Share Reg,,.74,-,.69,.73,.74,.74,-2.38,.76,.645,,
AEI,15.984,.409,1.709,.018,-,-,-.92,-,-,-,-,,Aeris Environmental,,.15,-,.145,.155,.15,.15,-2.38,.26,.13,,
AFT,500.000,2.515,33.700,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-2.38,.001,.001,,
AGX,270.732,6.447,15.977,.001,-,-,-8.13,-,-,-,-,,Agenix,†,.018,-.4,.018,.02,.02,.017,-20.56,.315,.017,,
AGXO,-,.150,-,-,-,-,-,-,-,-,-,,  opt jun15,,.01,-,.001,.012,.01,.01,-2.38,.01,.01,,
AGK,7211.22,127.563,101.648,8.601,7.61,2.04,65.00,23.9,62.00,1.05,3.99,f,AGL Energy,,15.52,-11,15.50,15.62,15.77,15.215,-3.09,16.60,13.66,,
AGJ,60.432,3.823,.268,.010,.19,.53,-10.80,-,3.18,-,31.80,,Agricultural Land,,.10,-.5,.091,.11,.10,.10,-7.15,.17,.089,,
AHC,5.000,.034,.039,.012,4.76,.44,-5.62,-,10.00,-,4.76,f,AHC,,2.10,-,2.10,-,2.20,2.10,-2.38,2.20,1.92,,
ENY,-,.040,.029,.002,-,-,-,-,-,-,-,p,All 200 Energy,,12.90,+25,12.96,14.50,12.90,12.65,-.41,14.32,11.50,,
FIN,3.964,.092,.121,.002,-,-,-,-,-,-,-,p,All 200 Financials,,5.47,+3,5.49,5.60,5.50,5.44,-1.83,5.58,4.15,,
FIX,5.080,.344,.074,.002,-,-,-,-,-,-,-,p,All 200 Fin-x-A-REIT,,6.51,+7,6.00,6.56,6.60,6.39,-1.29,6.60,4.75,,
IDD,-,.029,.056,-,-,-,-,-,-,-,-,p,All 200 Industrials,,3.85,-,3.81,3.89,3.85,3.85,-2.38,3.96,3.18,,
