ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 20, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4303.0 at 2012-01-20T16:17:01. Report at Friday, January 20, 2012. Processed Saturday at 2012-01-21T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,16.414,.031,.054,.092,.24,16.3,24.20,16.1,15.50,1.56,3.97,f,1300 Smiles,,3.90,-5,3.95,4.09,4.20,3.90,-2.38,4.20,3.00,,
TQH,-,-,.132,.013,-.05,-,1.84,4.3,-,-,-,,3Q Hldgs,,.08,-,-,-,.08,.08,-1.12,.08,.041,,
AYI,20.000,.039,.672,.018,.01,4.0,-.94,-,-,-,-,,A1 Invest & Res,,.04,-,.022,.04,.04,.038,-1.12,.082,.028,,
AAY,-,.200,.086,.005,-,-,.22,15.9,-,-,-,,AACL Hldgs,,.035,-,-,-,.035,.035,-1.12,.066,.02,,
AAQ,2029.77,6.941,-,.003,-,-,-.30,-,-,-,-,,AAQ Hldgs,,.008,-.3,.008,.009,.01,.008,-28.39,.145,.007,,
ABP,4123.73,9.128,7.878,.714,2.76,.7,4.66,39.6,16.50,.28,8.94,,Abacus Prop,,1.845,-10,1.84,1.85,1.945,1.83,-6.26,2.45,1.78,,
ALR,54.319,.315,.405,.062,1.04,1.0,3.24,31.5,9.50,.34,9.31,f,Aberdeen Leaders,,1.02,-3,1.02,1.05,1.05,1.02,-3.98,1.345,.98,,
AKG,-,-,-,.028,.09,6.7,5.40,11.1,4.00,1.35,6.67,f,Academies A'asia,,.60,-,-,-,.60,.60,-1.12,.60,.48,,
ACR,2511.42,6.699,2.827,.579,-,-,34.73,10.0,-,-,-,,Acrux,,3.48,+19,3.44,3.50,3.50,3.20,+4.66,4.30,2.49,,
ACW,-,.020,.529,.003,.02,2.5,-1.66,-,-,-,-,,Actinogen,,.05,-,.031,.05,.05,.05,-1.12,.085,.018,,
ACWO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,.001,.001,.001,-1.12,.01,.001,,
ACWOA,10.000,.010,.079,-,-,-,-,-,-,-,-,,  opt sep15,,.003,+.1,.003,-,.003,.002,+48.88,.015,.001,,
ACU,1583.33,2.108,20.171,.005,-,-,-.05,-,-,-,-,,Acuvax,,.002,+.1,.001,.002,.002,.001,+98.88,.005,.001,,
ADA,4.022,.005,.161,.019,.09,2.7,-3.60,-,-,-,-,,Adacel Tech,,.24,-1,-,-,.25,.24,-5.12,.36,.18,,
AAU,25.000,.127,.600,.010,.09,1.9,2.29,7.4,2.00,1.15,11.76,f,Adcorp Aust,,.17,-,-,-,.17,.17,-1.12,.25,.125,,
ABN,-,-,7.450,.005,-,-,-.02,-,-,-,-,,AdEffective,,.001,-,-,-,.001,.001,-1.12,.002,.001,,
ABC,9353.24,18.315,21.670,1.947,1.17,2.6,22.80,13.4,16.50,1.38,5.39,f,Adelaide Brighton,,3.06,+9,3.04,3.08,3.07,2.90,+1.91,3.514,2.22,,
ADQ,369.000,.469,.035,.012,.04,1.4,.47,11.7,-,-,-,,ADG Global Supply,,.055,-.3,-,-,.065,.055,-6.29,.09,.05,,
ABV,715.000,3.136,10.657,.018,.01,1.9,.06,31.7,-,-,-,,Adv Braking Tech,,.019,-,.017,.019,.019,.017,-1.12,.033,.016,,
AMT,-,.010,.008,.007,.11,1.8,-9.25,-,-,-,-,,Adv Surg Dsgn & Mnft,,.20,-,-,-,.20,.20,-1.12,.36,.15,,
ASW,37.750,.059,.540,.028,.13,5.2,4.17,16.1,3.85,1.08,5.75,f,Advanced Share Reg,,.67,-1,.67,.68,.68,.65,-2.59,1.18,.605,,
AEI,80.537,.167,.119,.023,.02,11.0,-2.16,-,-,-,-,,Aeris Environmental,,.22,-,-,-,.22,.22,-1.12,.30,.155,,
AFT,9805.00,15.500,14.800,.007,-,-,.03,3.3,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,-1.12,.002,.001,,
AGX,277.806,.514,2.653,.010,-,-,-.40,-,-,-,-,,Agenix,,.013,-.1,.013,.015,.014,.013,-8.26,.032,.011,,
AGK,4566.04,12.861,10.387,6.783,6.95,2.1,122.40,11.9,60.00,2.04,4.11,f,AGL Energy,,14.60,-29,14.59,14.65,14.85,14.51,-3.07,15.79,12.50,,
AGJ,-,.013,.016,.016,.36,.4,2.68,5.8,2.45,1.09,15.81,,Agricultural Land,,.155,-,-,-,.155,.155,-1.12,.20,.13,,
AHC,-,.012,-,.012,4.95,.4,3.45,64.1,10.00,.35,4.52,,AHC,,2.21,-,-,-,2.21,2.21,-1.12,2.30,1.90,,
ENY,1.800,.002,.053,.003,-,-,-,-,-,-,-,p,All 200 Energy,,13.60,+77,12.85,13.63,13.60,12.83,+4.88,18.26,11.87,,
FIN,-,.075,.489,.002,-,-,-,-,-,-,-,p,All 200 Financials,,3.99,-,3.97,4.00,3.99,3.99,-1.12,4.87,3.55,,
