ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 10, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5316.3 at 2014-01-10T16:39:06. Report at Friday, January 10, 2014. Processed Saturday at 2014-01-11T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,10.338,.012,.062,.156,.62,10.63,26.90,24.5,18.50,1.45,2.81,f,1300 Smiles,,6.59,-1,6.56,6.59,6.60,6.55,+.51,7.25,5.26,,
TIX,273.289,.369,.690,.193,.02,102.50,24.80,8.3,13.65,1.82,6.66,,360 Cap Indust Fund,†,2.05,-1,2.05,2.07,2.09,2.03,+.18,2.26,1.423,,
TGP,618.011,.641,.007,.167,.58,1.16,-7.40,-,6.25,-,9.33,,360 Capital Grp,†,.67,+5,.67,.68,.69,.63,+8.73,.79,.465,,
NNW,291.335,.666,-,.026,-,-,-,-,-,-,-,,99 Wuxian,,.38,-,.385,.39,.39,.38,+.66,.60,.35,,
AYI,-,-,.155,-,-,-,-.66,-,-,-,-,,A1 Invest & Res,,.001,-,.001,.002,.001,.001,+.66,.006,.001,,
ABP,2632.98,3.503,1.989,1.163,2.32,1.01,13.68,17.2,16.50,.83,7.02,,Abacus Prop,,2.35,+1,2.34,2.35,2.365,2.32,+1.09,2.51,2.095,,
ALR,78.077,.141,.530,.082,1.22,1.11,2.97,45.5,9.25,.32,6.85,f,Aberdeen Leaders,,1.35,-,1.325,1.35,1.37,1.31,+.66,1.385,1.16,,
AKG,17.514,.028,.008,.054,.10,9.60,6.80,14.1,5.00,1.36,5.21,f,Academies A'asia,,.96,+1,.94,1.10,.975,.945,+1.72,1.10,.55,,
ACR,1841.02,2.235,2.557,.451,.14,19.36,4.16,65.1,8.00,.52,2.95,,Acrux,,2.71,+14,2.68,2.72,2.78,2.555,+6.11,4.12,2.18,,
ACW,55.300,.055,.126,.006,-,-,-.36,-,-,-,-,,Actinogen,†,.03,+.8,.02,.03,.03,.022,+37.03,.048,.01,,
ACWOA,-,-,-,-,-,-,-,-,-,-,-,,  opt sep15,†,-,-,-,-,.001,.001,+.66,.001,.001,,
ADA,-,-,-,.039,.13,3.77,1.00,49.0,-,-,-,,Adacel Tech,,.49,-,.375,.49,.49,.49,+.66,.57,.241,,
AAU,10.270,.021,.089,.004,.02,2.90,-11.20,-,-,-,-,,Adcorp Aust,,.058,-.2,.051,.065,.06,.058,-2.67,.15,.058,,
ABC,4133.10,4.836,13.133,2.401,1.30,2.89,23.20,16.2,16.50,1.41,4.39,f,Adelaide Brighton,,3.76,+11,3.74,3.78,3.77,3.64,+3.68,3.88,3.13,,
ADQ,1515.82,1.516,1.592,.005,.04,.45,-.38,-,-,-,-,,ADG Global Supply,,.018,+.8,.015,.018,.02,.012,+80.66,.07,.009,,
AHZ,43029.5,65.776,16.034,.201,.01,16.00,-.21,-,-,-,-,,ADMEDUS,,.16,-1,.16,.165,.185,.157,-5.22,.185,.019,,
ADJ,20047.4,20.946,1.778,.119,.01,12.00,-.94,-,-,-,-,,Adslot,,.12,+1,.12,.125,.13,.115,+9.75,.155,.024,,
ABV,1145.23,1.145,1.947,.017,-,-,-.08,-,-,-,-,,Adv Braking Tech,,.015,-.2,.014,.015,.017,.015,-11.10,.024,.013,,
AMT,9.200,.009,-,.002,.09,.56,-1.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.05,-,.05,-,.05,.05,+.66,.12,.05,,
ASW,4.715,.005,.195,.030,.14,5.00,3.70,18.9,3.70,1.00,5.29,f,Advanced Share Reg,,.70,+5,.67,.695,.70,.65,+8.36,.758,.619,,
AEI,73.706,.080,.010,.017,-.01,-,-.77,-,-,-,-,,Aeris Environmental,,.145,-.5,.14,.145,.15,.145,-2.67,.205,.10,,
AFJ,1540.16,1.898,-,.108,-,-,-,-,-,-,-,,Affinity Education,,1.21,-1,1.21,1.23,1.26,1.18,-.16,1.26,.98,,
AFT,-,-,-,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+.66,.001,.001,,
AHA,125.000,.125,.054,.007,.06,.70,-9.81,-,-,-,-,,AG Financial,,.042,-,.035,.045,.042,.042,+.66,.042,.017,,
AGX,1148.91,1.299,.689,.003,-,-,-.67,-,-,-,-,,Agenix,,.021,+.3,.019,.021,.021,.018,+17.33,.037,.012,,
AGXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.002,.012,.001,.001,+.66,.01,.001,,
