ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 20, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5845.6 at 2015-02-20T16:39:36. Report at Friday, February 20, 2015. Processed Saturday at 2015-02-21T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,59.370,.143,.109,.160,.38,17.76,24.60,27.4,17.00,1.45,2.52,f,1300 Smiles,,6.75,+80,6.52,6.69,7.00,5.94,+13.27,7.00,5.35,,
TIX,530.055,4.713,2.421,.333,2.19,1.22,48.68,5.5,18.75,2.60,7.02,,360 Capital Indust,,2.67,+6,2.64,2.67,2.68,2.63,+2.13,2.79,2.021,,
TGP,817.194,8.711,7.010,.298,.61,1.97,12.05,10.0,5.06,2.38,4.22,,360 Capital Grp,,1.20,+9,1.17,1.20,1.20,1.10,+7.94,1.20,.68,,
TOF,341.850,4.195,-,.167,2.10,1.02,4.70,45.7,8.50,.55,3.95,,360 Capital Office,,2.15,-2,2.15,2.17,2.24,2.15,-1.09,2.24,1.92,,
3DM,38531.9,38.532,6.727,.019,-,-,-.05,-,-,-,-,,3D Medical,†,.094,+8.9,.093,.094,.10,.005,+1779.8,.10,.001,,
3PL,397.881,1.502,-,.334,-,-,-,-,-,-,-,,3P Learning,,2.48,+8,2.43,2.48,2.50,2.29,+3.16,2.60,1.94,,
8CO,134.708,.435,-,.003,-,-,-,-,-,-,-,,8common,,.21,-1.5,.21,.23,.235,.21,-6.84,.295,.195,,
8IH,183.800,4.662,-,.146,-,-,-,-,-,-,-,,8I Hldgs,,.41,+1,.38,.41,.41,.385,+2.33,.43,.25,,
NNW,927.794,7.000,3.874,.051,.02,17.00,.10,340.0,-,-,-,,99 Wuxian,,.34,-4,.34,.365,.38,.34,-10.70,.73,.30,,
AYI,-,1.800,.006,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.17,.002,.001,,
ABP,3642.87,24.899,24.414,1.569,2.42,1.26,24.24,12.6,17.00,1.43,5.57,,Abacus Prop,,3.05,-25,3.05,3.07,3.30,3.05,-7.75,3.35,2.27,,
ALR,78.665,1.176,.630,.074,1.23,.98,2.86,42.0,7.25,.39,6.04,f,Aberdeen Leaders,,1.20,-,1.19,1.21,1.21,1.175,-.17,1.36,1.04,,
AKG,670.785,2.687,.346,.045,-.01,-,6.20,11.6,4.50,1.38,6.25,f,Academies A'asia,,.72,-1,.70,.72,.75,.70,-1.54,1.40,.70,,
ACX,252.212,.882,-,.316,-,-,-,-,-,-,-,,Aconex,,1.92,-2,1.92,1.99,2.00,1.90,-1.20,2.00,1.65,,
ACQ,373.947,2.416,-,.037,-,-,-,-,-,-,-,,Acorn Capital Invest,,.73,-,.73,.74,.76,.73,-.17,.96,.715,,
ACQO,606.000,2.014,-,-,-,-,-,-,-,-,-,,  opt oct15,,.003,-,.003,.005,.004,.002,-.17,.04,.001,,
ACR,3237.15,20.875,36.791,.220,.12,11.00,16.80,7.9,8.00,2.10,6.06,f,Acrux,,1.32,-6,1.32,1.34,1.39,1.27,-4.52,2.20,.75,,
ACW,6016.27,34.157,4.210,.033,.01,6.80,-.29,-,-,-,-,,Actinogen,,.068,+.5,.068,.07,.076,.06,+7.76,.079,.011,,
ACWOA,50.000,.250,-,-,-,-,-,-,-,-,-,,  opt sep15,,.006,+.1,-,.006,.006,.005,+19.83,.006,.001,,
ACUDA,8269.78,8.975,-,.002,-,-,-.04,-,-,-,-,,Acuvax,†,.029,+.9,.027,.029,.029,.019,+44.83,.029,.016,,
ADA,-,.096,.086,.023,.09,3.22,-2.90,-,-,-,-,,Adacel Tech,,.29,-,.30,.365,.29,.29,-.17,.42,.20,,
AAU,-,.128,.297,.003,-.02,-,-4.30,-,-,-,-,,Adcorp Aust,,.052,-,.052,.06,.052,.052,-.17,.095,.04,,
ABC,7050.41,42.168,37.793,2.463,1.33,2.86,22.10,17.2,16.50,1.34,4.34,f,Adelaide Brighton,,3.80,-12,3.80,3.83,3.93,3.73,-3.23,4.375,3.12,,
AHZ,7928.50,49.967,206.058,.151,.02,5.25,-.55,-,-,-,-,,ADMEDUS,,.105,-.5,.105,.11,.115,.105,-4.72,.185,.094,,
ADJ,3305.13,33.157,103.573,.111,-,-,-1.20,-,-,-,-,,Adslot,,.105,-.5,.105,.11,.11,.10,-4.72,.17,.062,,
ABV,1791.37,14.030,4.335,.009,-,-,-.67,-,-,-,-,,Adv Braking Tech,,.006,-.1,.006,.007,.007,.006,-14.46,.014,.005,,
ABVO,-,.400,-,-,-,-,-,-,-,-,-,,  opt aug16,,.003,-,-,.003,.003,.003,-.17,.003,.002,,
ASW,65.370,.211,.145,.026,.14,4.32,3.68,16.4,3.85,.96,6.36,f,Advanced Share Reg,,.605,-1.5,.605,.62,.62,.605,-2.59,.69,.595,,
AEI,2462.14,7.931,.352,.077,-.02,-,-.91,-,-,-,-,,Aeris Environmental,,.55,+7,.555,.59,.60,.45,+14.41,.60,.08,,
AFJ,4139.45,14.361,11.294,.233,.18,7.72,-4.39,-,-,-,-,,Affinity Education,,1.39,-6,1.38,1.39,1.465,1.315,-4.31,1.53,1.07,,
AFT,-,-,1.000,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-.17,.001,.001,,
AHA,12.500,.945,1.171,.005,-,-,-.60,-,-,-,-,,AG Financial,,.02,+.2,.02,.025,.02,.018,+10.94,.063,.017,,
AGX,253.082,1.140,25.702,.002,-,-,.65,2.3,-,-,-,,Agenix,,.015,-,.015,.018,.015,.014,-.17,.028,.01,,
AGXO,-,.107,.043,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.012,.001,.001,-.17,.005,.001,,
AGL,9870.67,57.467,40.779,10.368,8.49,1.81,103.90,14.8,63.00,1.65,4.09,f,AGL Energy,,15.40,+42,15.30,15.42,15.55,14.91,+2.63,15.590,12.55,,
