ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 11, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4733.8 at 2013-01-11T16:53:35. Report at Friday, January 11, 2013. Processed Saturday at 2013-01-12T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,37.377,.072,.013,.125,.59,8.92,26.60,19.8,17.80,1.49,3.38,f,1300 Smiles,,5.26,-12,5.26,5.35,5.38,5.26,-2.04,6.54,3.86,,
TIX,616.267,.832,-,.071,-,-,-,-,-,-,-,,360 Cap Indust Fund,,.39,-1,.39,.40,.41,.38,-2.31,.48,.38,,
TQH,-,-,-,.013,-.04,-,1.47,6.1,-,-,-,,3Q Hldgs,,.089,-,.089,.098,.089,.089,+.19,.099,.052,,
AYI,155.000,.155,.019,.002,.02,.25,-1.20,-,-,-,-,,A1 Invest & Res,,.005,-,.005,.007,.005,.005,+.19,.04,.004,,
AAY,-,.035,.200,.002,-.03,-,-3.11,-,-,-,-,,AACL Hldgs,,.02,-,.01,.02,.02,.02,+.19,.037,.015,,
AAQ,1086.11,1.336,4.911,.002,-,-,-.16,-,-,-,-,,AAQ Hldgs,,.005,+.1,.004,.005,.005,.004,+25.19,.01,.003,,
ABP,1841.65,2.416,4.547,.979,2.34,.94,2.11,104.3,16.50,.13,7.50,,Abacus Prop,†,2.20,+2,2.19,2.22,2.22,2.15,+1.11,2.30,1.80,,
ALR,280.013,.594,.261,.070,1.11,1.05,2.98,39.1,9.50,.31,8.15,f,Aberdeen Leaders,,1.165,-1.5,1.165,1.17,1.195,1.16,-1.08,1.20,.975,,
AKG,8.680,.009,-,.031,.10,6.45,6.30,10.2,4.50,1.40,6.98,f,Academies A'asia,,.645,-.5,-,.695,.695,.645,-.58,.80,.44,,
ACR,1931.32,2.992,2.928,.478,.17,16.88,4.44,64.6,8.00,.56,2.79,,Acrux,,2.87,+2,2.85,2.90,3.00,2.83,+.89,4.77,2.64,,
ACW,151.106,.206,-,-,-,-,-2.12,-,-,-,-,,Actinogen,,.011,-.1,.011,.014,.012,.01,-8.14,.052,.01,,
ACWOA,8.000,.008,-,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,.001,.002,.001,.001,+.19,.003,.001,,
ACU,5005.00,7.505,.525,.002,-,-,-.02,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,+.19,.002,.001,,
ADA,-,-,-,.029,.14,2.57,5.40,6.7,-,-,-,,Adacel Tech,,.36,-,.30,.35,.36,.36,+.19,.43,.20,,
AAU,29.500,.089,.102,.008,.09,1.56,2.57,5.4,1.75,1.47,12.50,f,Adcorp Aust,,.14,-.5,.13,.145,.145,.12,-3.26,.22,.10,,
ABN,35.847,.036,-,.003,-,-,-1.35,-,-,-,-,,AdEffective,†,.014,-.1,.01,.013,.014,.014,-6.48,.044,.001,,
ABNO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,.004,-,.003,.004,.004,.004,+.19,.005,.002,,
ABC,9678.71,14.628,7.617,2.084,1.23,2.66,24.20,13.5,16.50,1.47,5.05,f,Adelaide Brighton,,3.27,+7,3.26,3.29,3.30,3.17,+2.38,3.40,2.80,,
ADQ,1207.00,1.767,.100,.013,.05,1.18,.79,7.5,-,-,-,,ADG Global Supply,,.059,-.6,.059,.063,.066,.059,-9.04,.08,.043,,
ADJ,2183.52,3.232,.701,.026,.02,1.85,-1.08,-,-,-,-,,Adslot,,.037,-.3,.036,.037,.04,.037,-7.31,.089,.027,,
ABV,850.251,1.947,2.421,.022,.01,2.00,-.01,-,-,-,-,,Adv Braking Tech,,.02,+.1,.019,.02,.021,.019,+5.45,.024,.013,,
AMT,-,-,-,.004,.11,.95,-.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.105,-,.105,.12,.105,.105,+.19,.25,.105,,
ASW,178.200,.199,.019,.031,.14,5.14,3.73,19.3,3.70,1.01,5.14,f,Advanced Share Reg,,.72,-,.715,.72,.72,.71,+.19,.76,.62,,
AEI,10.000,.010,.027,.020,-.02,-,-1.23,-,-,-,-,,Aeris Environmental,,.17,+.5,.16,.18,.17,.165,+3.22,.26,.13,,
AFT,-,-,5.695,.007,-,-,-,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+.19,.001,.001,,
AGX,613.006,.689,.216,.001,-,-,-5.00,-,-,-,-,,Agenix,†,.033,+.8,.027,.035,.035,.022,+32.19,.375,.018,,
AGK,5970.66,8.992,7.616,8.473,7.26,2.12,23.80,64.7,61.00,.39,3.96,f,AGL Energy,,15.40,+5,15.30,15.56,15.57,15.22,+.52,16.01,13.031,,
AGJ,26.240,.026,.013,.011,.21,.52,-10.73,-,3.18,-,28.91,,Agricultural Land,,.11,+2,.091,.11,.11,.09,+22.41,.19,.089,,
AHC,-,.020,.012,.011,4.90,.41,-4.64,-,10.00,-,5.00,f,AHC,,2.00,-,2.03,2.29,2.00,2.00,+.19,2.21,1.92,,
ENY,.496,.012,-,.002,-,-,-,-,-,-,-,,All 200 Energy,,12.60,+8,12.45,12.52,12.60,12.50,+.83,14.60,11.50,,
FIN,10.471,.010,.075,.002,-,-,-,-,-,-,-,,All 200 Financials,,4.79,+1.5,4.75,4.85,4.86,4.79,+.51,4.99,3.99,,
