ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 14, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5347.1 at 2014-03-14T16:46:36. Report at Friday, March 14, 2014. Processed Saturday at 2014-03-15T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,109.570,.414,.588,.143,.61,9.87,20.85,28.9,15.00,1.39,2.49,f,1300 Smiles,,6.02,+13,5.95,6.16,6.16,5.89,+4.58,7.25,5.35,,
TIX,234.270,3.631,16.771,.197,1.94,1.08,17.12,12.2,18.30,.94,8.76,,360 Cap Indust Fund,†,2.09,-1,2.09,2.15,2.17,2.07,+1.90,2.26,1.750,,
TGP,688.087,9.530,1.082,.180,.60,1.21,7.66,9.5,3.50,2.19,4.83,,360 Capital Grp,†,.725,-,.725,.73,.73,.71,+2.37,.79,.465,,
NNW,563.779,6.749,-,.023,-,-,-,-,-,-,-,,99 Wuxian,,.345,-1.5,.33,.35,.365,.34,-1.79,.60,.30,,
AYI,-,17.998,7.665,-,-,-,-.54,-,-,-,-,,A1 Invest & Res,,.001,-,.001,.002,.001,.001,+2.37,.005,.001,,
ABP,2252.88,32.418,23.396,1.170,2.34,.99,18.46,12.6,16.50,1.12,7.11,,Abacus Prop,,2.32,-6,2.31,2.33,2.38,2.30,-.15,2.51,2.14,,
ALR,62.887,.946,2.428,.080,1.16,1.13,2.93,44.7,9.25,.32,7.06,f,Aberdeen Leaders,,1.31,+1,1.32,1.355,1.36,1.31,+3.14,1.385,1.18,,
AKG,21.500,.502,.800,.055,.16,6.16,8.70,11.3,5.00,1.74,5.08,f,Academies A'asia,,.985,-1.5,.965,.99,.985,.96,+.87,1.10,.64,,
ACR,7154.42,60.269,40.067,.299,.22,8.16,17.87,10.0,8.00,2.23,4.46,,Acrux,,1.795,-18.5,1.795,1.86,2.05,1.765,-6.97,3.901,1.761,,
ACW,1815.83,7.925,.695,.006,.01,3.00,-.47,-,-,-,-,,Actinogen,†,.03,+.5,.03,.039,.03,.023,+22.37,.048,.01,,
ACWOA,-,-,.107,-,-,-,-,-,-,-,-,,  opt sep15,†,-,-,-,.02,.001,.001,+2.37,.001,.001,,
ADA,23.000,.153,.247,.033,.14,3.00,.70,60.0,-,-,-,,Adacel Tech,,.42,+2,.40,.42,.42,.40,+7.37,.57,.255,,
AAU,29.000,.659,2.048,.002,-.01,-,-5.55,-,-,-,-,,Adcorp Aust,,.04,-.5,.041,.05,.045,.04,-8.74,.125,.04,,
ABC,16138.8,72.053,104.833,2.394,1.38,2.72,23.70,15.8,16.50,1.44,4.40,f,Adelaide Brighton,,3.75,-60,3.74,3.76,4.36,3.75,-11.42,4.375,3.108,,
ADQ,4657.72,22.847,19.099,.003,.04,.25,-2.11,-,-,-,-,,ADG Global Supply,,.01,-,.01,.012,.011,.009,+2.37,.056,.009,,
AHZ,12525.1,291.978,248.225,.189,.01,15.00,-.03,-,-,-,-,,ADMEDUS,,.15,-1,.15,.155,.16,.15,-3.88,.185,.024,,
ADJ,4451.34,138.548,31.359,.086,.63,.14,-1.12,-,-,-,-,,Adslot,,.087,-.6,.086,.087,.099,.085,-4.08,.155,.024,,
ABV,1140.00,14.223,29.878,.011,-,-,-.20,-,-,-,-,,Adv Braking Tech,,.01,-,.01,.012,.012,.01,+2.37,.02,.009,,
AMT,-,.039,.024,.002,.09,.50,-.91,-,-,-,-,,Adv Surg Dsgn & Mnft,,.045,-,.01,-,.045,.045,+2.37,.105,.045,,
ASW,5.000,.186,.519,.028,.14,4.71,3.43,19.2,3.70,.93,5.61,f,Advanced Share Reg,,.66,+2,.64,.68,.66,.66,+5.50,.738,.619,,
AEI,-,.477,.328,.016,-.01,-,-1.03,-,-,-,-,,Aeris Environmental,,.135,-,.08,.125,.135,.135,+2.37,.205,.10,,
AFJ,3611.78,21.124,-,.119,-,-,-,-,-,-,-,,Affinity Education,,1.335,-4.5,1.33,1.36,1.45,1.33,-.89,1.555,.98,,
AFT,-,1.000,2.000,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+2.37,.001,.001,,
AHA,52.100,1.571,.103,.007,-,-,-6.31,-,-,-,-,,AG Financial,,.041,+.1,.039,-,.042,.041,+4.87,.045,.017,,
AGX,250.851,32.395,4.733,.002,-,-,5.19,.3,-,-,-,,Agenix,,.016,-,.016,.017,.017,.016,+2.37,.042,.012,,
AGXO,-,.143,.150,-,-,-,-,-,-,-,-,,  opt jun15,,.005,-,.001,.005,.005,.005,+2.37,.01,.001,,
AGK,5987.87,66.589,93.280,8.415,7.56,1.99,51.10,29.5,63.00,.81,4.18,f,AGL Energy,,15.07,-27,15.05,15.10,15.48,14.98,+.61,16.52,13.85,,
AGJ,38.750,.764,3.235,.012,.11,.73,-3.71,-,2.82,-,35.25,,Agricultural Land,,.08,-,.076,.08,.08,.08,+2.37,.145,.073,,
APW,6250.73,23.099,13.028,.040,.13,.62,-4.40,-,.09,-,1.13,,AIMS Prop Sec Fund,,.08,+.1,.08,.081,.082,.079,+3.64,.084,.060,,
AGI,2357.38,14.374,24.640,1.324,.63,6.52,20.00,20.6,10.00,2.00,2.43,,Ainsworth Game Tech,,4.11,-29,4.10,4.12,4.47,4.06,-4.22,4.79,3.26,,
AIZ,200.758,3.359,1.218,1.946,1.43,1.22,18.53,9.4,8.52,2.17,4.87,,Air New Zealand,,1.75,+4.5,1.75,1.80,1.76,1.68,+5.01,1.80,1.14,,
AJL,140.828,3.053,7.250,.259,.47,2.06,-91.50,-,-,-,-,,AJ Lucas Grp,,.97,+5.5,.93,.97,.99,.925,+8.38,1.61,.75,,
ACL,688.005,12.201,21.243,.177,.04,13.63,-1.20,-,-,-,-,,Alchemia,,.545,-3.5,.545,.56,.59,.545,-3.66,.675,.30,,
