ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 21, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4860.9 at 2011-01-21T16:38:33. Report at Friday, January 21, 2011. Processed Saturday at 2011-01-22T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,27.600,.056,.048,.085,.15,26.5,21.00,19.0,13.70,1.53,3.44,f,1300 Smiles,,3.98,-22,3.95,4.15,4.20,3.97,-4.27,4.25,2.68,,
TQH,41.000,.132,.005,.013,-.07,-,.84,9.3,-,-,-,,3Q Hldgs,,.078,-,.078,.10,.078,.078,+.97,.17,.061,,
FCS,-,.040,.461,.005,.10,.4,-.58,-,-,-,-,,4C Sec Solution,,.035,-,.03,.044,.035,.035,+.97,.048,.015,,
AAY,65.000,.110,-,.004,-,-,-,-,-,-,-,,AACL Hldgs,,.082,+.2,.08,.082,.082,.08,+3.47,.275,.03,,
ABP,3631.97,8.384,40.296,.822,.58,3.8,1.53,145.1,9.90,.15,4.46,,Abacus Prop,†,2.22,-3,2.22,2.23,2.30,2.16,-.36,2.37,1.825,,
ALR,89.450,.409,.353,.078,1.35,1.0,10.29,12.5,9.50,1.08,7.36,f,Aberdeen Leaders,,1.29,-1,1.29,1.315,1.315,1.285,+.20,1.47,1.21,,
AKG,-,-,-,.021,.15,3.3,4.28,11.7,3.00,1.43,6.00,,Academies Aus Grp,,.50,-,.41,.50,.50,.50,+.97,.56,.365,,
ACR,907.857,2.944,2.843,.576,-,-,29.08,11.9,-,-,-,,Acrux,,3.47,-3,3.47,3.50,3.54,3.44,+.11,3.67,1.70,,
ACW,288.000,.564,.096,.003,.03,2.0,-1.85,-,-,-,-,,Actinogen,,.06,+.7,.052,.06,.06,.053,+14.18,.105,.023,,
ACWO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,.001,.01,.01,.01,+.97,.014,.001,,
