ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 30, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5473.8 at 2014-05-30T16:52:36. Report at Friday, May 30, 2014. Processed Saturday at 2014-05-31T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,21.968,1.058,1.050,.142,.61,9.84,20.85,28.8,15.00,1.39,2.50,f,1300 Smiles,,6.00,-,5.95,6.00,6.00,5.91,-.06,7.25,5.35,,
TIX,301.700,10.162,60.435,.202,1.94,1.14,17.12,12.9,18.45,.93,8.35,,360 Cap Indust Fund,†,2.21,-,2.21,2.26,2.25,2.21,-.06,2.25,1.96,,
TGP,350.079,20.233,22.193,.192,.60,1.28,7.66,10.1,4.75,1.61,6.17,,360 Capital Grp,†,.77,+1.5,.77,.79,.795,.755,+1.92,.815,.465,,
TOF,1546.75,5.369,-,.155,-,-,-,-,-,-,-,,360 Capital Office,,2.00,-.5,1.985,2.03,2.01,1.99,-.31,2.04,1.92,,
NNW,935.730,21.147,-,.026,-,-,-,-,-,-,-,,99 Wuxian,,.39,-,.39,.41,.405,.37,-.06,.60,.30,,
AYI,-,67.643,25.813,-,-,-,-.54,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.06,.005,.001,,
ABP,3821.39,67.211,50.907,1.243,2.34,1.03,18.46,13.1,16.50,1.12,6.82,,Abacus Prop,,2.42,-3,2.41,2.43,2.48,2.42,-1.29,2.51,2.14,,
ALR,208.442,2.690,4.682,.077,1.20,1.05,2.93,42.8,8.75,.33,6.97,f,Aberdeen Leaders,,1.255,-1,1.255,1.28,1.28,1.245,-.86,1.385,1.18,,
AKG,73.590,1.780,3.157,.062,.16,6.88,8.70,12.6,5.00,1.74,4.55,f,Academies A'asia,,1.10,+6.5,1.05,1.10,1.10,1.05,+6.22,1.10,.77,,
ACQ,200.098,2.709,-,.046,-,-,-,-,-,-,-,,Acorn Capital Invest,,.91,+1.5,.90,.92,.91,.89,+1.61,.96,.89,,
ACQO,127.571,3.145,-,.002,-,-,-,-,-,-,-,,  opt oct15,,.032,+.1,.032,.035,.035,.031,+3.16,.04,.03,,
ACR,7044.54,162.510,77.711,.145,.22,3.95,17.87,4.9,8.00,2.23,9.20,,Acrux,,.87,-6,.865,.87,.955,.855,-6.52,3.646,.855,,
ACW,-,11.188,1.195,.004,.01,2.10,-.47,-,-,-,-,,Actinogen,†,.021,-,.02,.028,.021,.021,-.06,.045,.01,,
ACWOA,-,-,.107,-,-,-,-,-,-,-,-,,  opt sep15,†,-,-,-,.01,.001,.001,-.06,.001,.001,,
ADA,34.219,.232,.723,.021,.14,1.86,.70,37.1,-,-,-,,Adacel Tech,,.26,-4,.235,.25,.30,.25,-13.40,.57,.25,,
AAU,-,2.271,3.246,.004,-.01,-,-5.55,-,-,-,-,,Adcorp Aust,,.066,-,.066,.08,.066,.066,-.06,.125,.04,,
ABC,14116.7,181.026,214.075,2.159,1.38,2.44,23.70,14.2,16.50,1.44,4.90,f,Adelaide Brighton,,3.37,-10,3.36,3.43,3.50,3.37,-2.95,4.375,3.108,,
ADQ,38.000,43.434,25.257,.004,.04,.32,-2.11,-,-,-,-,,ADG Global Supply,,.013,-.1,.011,.013,.013,.013,-7.21,.025,.009,,
AHZ,6073.86,470.202,499.874,.141,.01,10.50,-.03,-,-,-,-,,ADMEDUS,,.105,-,.10,.105,.105,.10,-.06,.185,.037,,
ADJ,15060.5,211.791,74.060,.104,.63,.17,-1.12,-,-,-,-,,Adslot,,.105,-,.105,.11,.115,.10,-.06,.155,.035,,
ABV,1028.98,35.950,52.367,.008,-,-,-.20,-,-,-,-,,Adv Braking Tech,,.006,-,.006,.007,.007,.006,-.06,.018,.006,,
AMT,39.460,.222,.024,.003,.09,.67,-.91,-,-,-,-,,Adv Surg Dsgn & Mnft,,.06,-.2,.06,.07,.062,.06,-3.29,.105,.045,,
ASW,40.948,.363,.898,.027,.14,4.61,3.43,18.8,3.70,.93,5.74,f,Advanced Share Reg,,.645,-,.645,.65,.65,.64,-.06,.72,.619,,
AEI,9.600,.829,.535,.011,-.01,-,-1.03,-,-,-,-,,Aeris Environmental,,.09,-,.085,.10,.09,.09,-.06,.205,.08,,
AFJ,806.861,46.332,-,.204,-,-,-,-,-,-,-,,Affinity Education,,1.30,+3,1.275,1.30,1.30,1.27,+2.30,1.446,.911,,
AFT,-,3.521,4.015,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-.06,.001,.001,,
AHA,9.141,12.058,15.306,.007,-,-,-6.31,-,-,-,-,,AG Financial,,.04,-,.037,.04,.04,.04,-.06,.045,.021,,
AGX,154.492,37.896,9.802,.002,-,-,5.19,.2,-,-,-,,Agenix,,.012,-.1,.012,.014,.013,.012,-7.76,.042,.012,,
AGXO,.313,.144,.154,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.012,.001,.001,-.06,.005,.001,,
AGK,7707.39,131.013,179.936,8.620,7.56,2.04,51.10,30.1,63.00,.81,4.09,f,AGL Energy,,15.40,-31,15.38,15.60,15.84,15.39,-2.04,16.27,13.85,,
AGJ,10.000,1.107,3.884,.008,.11,.75,-3.71,-,2.82,-,33.98,,Agricultural Land,,.083,+.4,.084,.105,.083,.079,+5.00,.145,.073,,
APW,4252.88,95.975,43.149,.056,.13,.92,-4.40,-,.09,-,.75,,AIMS Prop Sec Fund,,.12,-,.115,.12,.12,.11,-.06,.12,.065,,
AGI,1705.07,48.757,44.313,1.269,.63,6.25,20.00,19.7,10.00,2.00,2.54,,Ainsworth Game Tech,,3.94,-5,3.93,3.95,4.06,3.89,-1.32,4.79,3.33,,
AIZ,49.783,7.279,2.503,2.172,1.43,1.36,18.53,10.5,8.52,2.17,4.37,,Air New Zealand,,1.95,-8,1.95,2.00,2.04,1.95,-4.01,2.05,1.15,,
AJL,959.078,8.451,9.920,.243,.47,1.94,-91.50,-,-,-,-,,AJ Lucas Grp,,.91,-2,.865,.91,.92,.85,-2.22,1.61,.72,,
ACL,1078.00,33.507,37.238,.156,.04,12.00,-1.20,-,-,-,-,,Alchemia,,.48,-3.5,.48,.505,.53,.48,-6.86,.675,.30,,
AAI,.414,.019,1.209,.162,-,-,-239.16,-,10.32,-,.67,,Alcoa Inc,,15.40,+90,13.00,15.40,15.40,14.50,+6.14,15.40,7.873,,
LEP,175.883,8.206,19.804,.573,1.96,1.49,24.62,11.9,16.20,1.52,5.53,,ALE Prop Grp,,2.93,+1,2.92,2.95,2.95,2.91,+.28,2.98,2.42,,
AJX,654.877,24.877,12.689,.022,-.02,-,-2.08,-,-,-,-,,Alexium Int'l,,.11,-,.11,.12,.13,.105,-.06,.19,.09,,
AEB,720.871,14.701,11.371,.023,-,-,-1.36,-,-,-,-,,Algae.Tec,,.078,-1.9,.075,.078,.095,.075,-19.65,.27,.075,,
AQZ,860.175,12.096,7.246,.122,1.37,.84,18.33,6.3,9.20,1.99,7.97,f,Alliance Aviation,,1.155,-2.5,1.155,1.19,1.185,1.12,-2.18,1.895,1.12,,
ALQ,14852.7,138.733,162.022,3.529,.02,447.50,40.74,22.0,39.00,1.04,4.36,p,ALS,,8.95,+165,8.72,8.99,8.99,7.28,+22.54,10.64,7.05,,
AIQ,50.000,4.774,5.880,.018,.21,.64,4.94,2.7,-,-,-,,Alternative Invest,,.135,+.5,.13,.135,.135,.13,+3.78,.14,.041,,
ALU,145.314,25.668,13.238,.249,.03,73.33,8.87,24.8,12.00,.74,5.45,,Altium,,2.20,+7,2.14,2.20,2.20,2.07,+3.22,2.90,1.34,,
AMA,193.287,48.653,54.053,.082,.03,8.17,1.83,13.4,1.60,1.14,6.53,p,AMA Grp,,.245,-.5,.245,.25,.255,.24,-2.06,.39,.23,,
AHD,849.044,6.434,5.748,1.514,5.17,1.85,53.70,17.9,42.00,1.28,4.38,f,Amalgamated Hldgs,,9.59,+11,9.50,9.89,9.96,9.35,+1.10,9.96,7.45,,
AMO,-,1.153,.184,.005,.37,.42,-7.00,-,-,-,-,,Ambertech,,.155,-,.15,.195,.155,.155,-.06,.26,.155,,
AMB,99.771,.429,2.449,.007,.17,.62,-2.14,-,-,-,-,,Ambition Grp,,.105,-4.5,.115,.145,.15,.105,-30.06,.20,.105,,
AKY,.256,.007,.012,.057,72.79,1.01,379.00,19.3,379.00,1.00,5.17,f,AMCB Fund No 5,,73.25,+14,73.27,-,73.30,73.11,+.13,74.20,72.717,,
AMH,417.966,6.418,9.426,.206,.93,.97,3.18,28.5,3.00,1.06,3.31,,AMCIL,,.905,-3.5,.905,.93,.94,.905,-3.79,1.019,.800,,
