ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 15, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5730.0 at 2015-05-15T16:43:06. Report at Friday, May 15, 2015. Processed Saturday at 2015-05-16T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,12.626,.339,1.020,.153,.38,17.00,24.60,26.3,17.00,1.45,2.63,f,1300 Smiles,,6.46,+20,6.46,6.55,6.47,6.30,+1.52,7.00,5.70,,
TIX,971.978,15.346,9.261,.360,2.19,1.15,48.68,5.2,19.58,2.49,7.77,,360 Capital Indust,,2.52,+5,2.47,2.52,2.53,2.36,+.35,2.79,2.156,,
TGP,591.837,20.797,19.349,.276,-,-,15.09,7.4,5.52,2.73,4.97,,360 Capital Grp,,1.11,+1.5,1.10,1.11,1.13,1.08,-.31,1.41,.75,,
TOF,362.021,10.274,3.107,.166,2.10,1.01,4.70,45.3,17.00,.28,7.98,,360 Capital Office,,2.13,+5,2.12,2.13,2.14,2.06,+.72,2.24,1.925,,
TOT,96.691,.931,-,.050,-,-,-,-,-,-,-,,360 Capital Total Re,,1.25,-,1.20,1.25,1.26,1.25,-1.68,1.35,1.25,,
3DM,13403.3,297.045,34.055,.027,.01,13.50,-.24,-,-,-,-,,3D Medical,†,.135,+2,.135,.14,.14,.115,+15.71,.195,.001,,
3PL,619.823,14.177,-,.360,.10,26.70,-2.29,-,-,-,-,,3P Learning,,2.67,+4,2.61,2.67,2.85,2.58,-.16,2.85,1.94,,
8CO,22.000,.835,-,.003,-,-,-.61,-,-,-,-,,8common,,.195,+.5,.18,.195,.195,.19,+.95,.295,.145,,
8IH,651.203,14.224,-,.357,-,-,-,-,-,-,-,,8I Hldgs,,1.00,-5,1.00,1.055,1.06,.98,-6.44,1.13,.25,,
NNW,608.720,32.116,19.209,.027,.04,4.50,.13,138.5,-,-,-,,99 Wuxian,,.18,-.5,.175,.18,.195,.175,-4.38,.73,.15,,
AYI,-,5.000,67.643,.004,-,-,.04,2.5,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-1.68,.002,.001,,
ABP,4224.95,64.311,60.959,1.610,2.42,1.20,24.24,12.0,17.00,1.43,5.84,,Abacus Prop,,2.91,-,2.90,2.92,2.965,2.90,-1.68,3.337,2.401,,
ALR,120.803,2.408,2.353,.072,1.30,.90,2.86,41.1,6.50,.44,5.53,f,Aberdeen Leaders,,1.175,+.5,1.16,1.17,1.18,1.15,-1.25,1.295,1.04,,
AKG,13.604,4.362,1.655,.049,-.01,-,6.20,12.7,4.50,1.38,5.70,f,Academies A'asia,,.79,+3,.76,.79,.79,.75,+2.27,1.40,.645,,
ACX,148.887,4.832,-,.426,-,-,27.00,9.6,-,-,-,,Aconex,,2.59,+9,2.57,2.59,2.60,2.50,+1.92,2.60,1.65,,
