ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 31, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5205.1 at 2014-01-31T16:47:05. Report at Friday, January 31, 2014. Processed Saturday at 2014-02-01T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,15.419,.061,.189,.165,.62,11.21,26.90,25.8,18.50,1.45,2.66,f,1300 Smiles,,6.95,+33,6.80,6.98,6.98,6.60,+5.92,7.25,5.41,,
TIX,339.915,1.269,10.032,.193,.02,102.50,24.80,8.3,18.30,1.36,8.93,,360 Cap Indust Fund,†,2.05,+1,2.04,2.06,2.06,2.01,+1.43,2.24,.433,,
TGP,2875.77,4.429,.208,.169,.58,1.17,-7.40,-,3.50,-,5.15,,360 Capital Grp,†,.68,+1,.68,.69,.69,.675,+2.43,.79,.465,,
NNW,543.416,2.510,-,.023,-,-,-,-,-,-,-,,99 Wuxian,,.345,-1.5,.345,.365,.37,.325,-3.23,.60,.325,,
AYI,-,-,.988,-,-,-,-.66,-,-,-,-,,A1 Invest & Res,,.001,-,.001,.002,.001,.001,+.94,.006,.001,,
ABP,3253.31,17.331,8.204,1.109,2.32,.97,13.68,16.4,16.50,.83,7.37,,Abacus Prop,,2.24,-3,2.24,2.26,2.27,2.22,-.38,2.51,2.12,,
ALR,59.903,.385,1.183,.081,1.16,1.14,2.97,44.4,9.25,.32,7.01,f,Aberdeen Leaders,,1.32,-4.5,1.32,1.34,1.35,1.30,-2.36,1.385,1.18,,
AKG,20.000,.115,.085,.056,.10,10.00,6.80,14.7,5.00,1.36,5.00,f,Academies A'asia,,1.00,+5,.95,1.04,1.00,.97,+6.20,1.10,.635,,
ACR,3085.25,9.620,11.558,.386,.14,16.57,4.16,55.8,8.00,.52,3.45,,Acrux,,2.32,-5,2.32,2.33,2.59,2.32,-1.17,4.12,2.18,,
ACW,1585.75,1.669,.399,.004,-,-,-.36,-,-,-,-,,Actinogen,†,.022,-.5,.022,.03,.027,.02,-17.58,.048,.01,,
ACWOA,-,-,.107,-,-,-,-,-,-,-,-,,  opt sep15,†,-,-,-,.02,.001,.001,+.94,.001,.001,,
ADA,-,-,.024,.039,.13,3.77,1.00,49.0,-,-,-,,Adacel Tech,,.49,-,.40,.425,.49,.49,+.94,.57,.241,,
AAU,15.900,.170,.314,.004,.02,3.00,-11.20,-,-,-,-,,Adcorp Aust,,.06,-.5,.06,.07,.06,.06,-6.76,.15,.058,,
ABC,4355.94,17.942,42.263,2.413,1.30,2.91,23.20,16.3,16.50,1.41,4.37,f,Adelaide Brighton,,3.78,+10,3.72,3.81,3.78,3.61,+3.65,3.88,3.13,,
ADQ,371.625,2.552,3.808,.005,.04,.43,-.38,-,-,-,-,,ADG Global Supply,,.017,+.5,.012,.015,.017,.014,+42.60,.07,.009,,
AHZ,15515.7,111.172,53.725,.201,.01,16.00,-.21,-,-,-,-,,ADMEDUS,,.16,+.5,.155,.16,.165,.15,+4.16,.185,.021,,
ADJ,9727.15,59.459,9.452,.114,.01,11.50,-.94,-,-,-,-,,Adslot,,.115,-.5,.115,.12,.12,.115,-3.23,.155,.024,,
ABV,850.300,3.139,4.647,.015,-,-,-.08,-,-,-,-,,Adv Braking Tech,,.014,-.1,.014,.015,.015,.014,-5.73,.024,.013,,
AMT,9.920,.039,-,.002,.09,.50,-1.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.045,-.5,.035,-,.045,.045,-9.06,.12,.045,,
ASW,60.325,.109,.359,.029,.14,4.93,3.70,18.6,3.70,1.00,5.36,f,Advanced Share Reg,,.69,-1.8,.69,.72,.70,.671,-1.74,.758,.619,,
AEI,118.435,.302,.129,.016,-.01,-,-.77,-,-,-,-,,Aeris Environmental,,.14,-,.135,.14,.14,.14,+.94,.205,.10,,
AFJ,474.857,5.905,-,.121,-,-,-,-,-,-,-,,Affinity Education,,1.35,-5,1.335,1.37,1.39,1.30,-2.63,1.43,.98,,
AFT,-,1.000,-,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+.94,.001,.001,,
AHA,-,.877,.054,.008,.06,.75,-9.81,-,-,-,-,,AG Financial,,.045,-,.036,.045,.045,.045,+.94,.045,.017,,
AGX,1621.44,23.781,1.403,.003,-,-,-.67,-,-,-,-,,Agenix,,.026,-.4,.026,.029,.029,.025,-12.40,.042,.012,,
AGXO,-,.043,-,-,-,-,-,-,-,-,-,,  opt jun15,,.005,-,.006,.01,.005,.005,+.94,.01,.001,,
