ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 28, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4685.3 at 2012-12-28T16:55:05. Report at Friday, December 28, 2012. Processed Saturday at 2012-12-29T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,9.345,2.680,1.062,.125,.59,8.98,26.60,19.9,17.80,1.49,3.36,f,1300 Smiles,,5.30,-10,5.30,5.45,5.40,5.30,-2.93,6.54,3.86,,
TIX,64.980,5.482,-,.075,-,-,-,-,-,-,-,,360 Cap Indust Fund,,.41,-,.41,.42,.40,.40,-1.08,.48,.40,,
TQH,-,1.605,2.018,.013,-.04,-,1.47,6.1,-,-,-,,3Q Hldgs,,.089,-,.089,.10,.089,.089,-1.08,.099,.052,,
AYI,-,32.820,8.248,.002,.02,.25,-1.20,-,-,-,-,,A1 Invest & Res,,.005,-,.003,.005,.005,.005,-1.08,.04,.004,,
AAY,1.600,8.176,7.088,.002,-.03,-,-3.11,-,-,-,-,,AACL Hldgs,,.016,-,.01,.015,.016,.016,-1.08,.037,.016,,
AAQ,-,334.829,301.995,.002,-,-,-.16,-,-,-,-,,AAQ Hldgs,,.004,-,.004,.005,.004,.004,-1.08,.011,.003,,
ABP,461.531,197.448,156.327,.965,2.34,.93,2.11,102.8,16.50,.13,7.60,,Abacus Prop,†,2.17,+2,2.16,2.18,2.20,2.13,-.15,2.30,1.80,,
ALR,12.000,10.642,7.278,.070,1.11,1.05,2.98,38.9,9.50,.31,8.19,f,Aberdeen Leaders,,1.16,-2,1.125,1.16,1.12,1.10,-2.87,1.125,.975,,
AKG,-,2.534,.415,.033,.10,6.80,6.30,10.8,4.50,1.40,6.62,f,Academies A'asia,,.68,-,.65,.695,.72,.72,-1.08,.80,.44,,
ACR,631.054,249.055,141.024,.475,.17,16.76,4.44,64.2,8.00,.56,2.81,,Acrux,,2.85,+6,2.85,2.87,2.88,2.79,+1.07,4.77,2.64,,
ACW,5.000,4.862,3.914,-,-,-,-2.12,-,-,-,-,,Actinogen,,.01,-.2,.01,.012,.012,.01,-17.75,.052,.01,,
ACWOA,-,.453,.244,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,.001,.002,.001,.001,-1.08,.003,.001,,
ACU,2000.00,406.625,982.026,.002,-,-,-.02,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,-1.08,.002,.001,,
ADA,1.220,1.746,2.711,.031,.14,2.75,5.40,7.1,-,-,-,,Adacel Tech,,.385,-,-,.36,.385,.385,-1.08,.43,.20,,
AAU,-,4.951,16.062,.007,.09,1.28,2.57,4.5,1.75,1.47,15.22,f,Adcorp Aust,,.115,-,.105,.14,.115,.115,-1.08,.22,.10,,
ABN,-,43.925,371.102,.003,-,-,-1.35,-,-,-,-,,AdEffective,†,.015,-,.012,.014,.015,.015,-1.08,.044,.001,,
ABNO,-,69.040,-,-,-,-,-,-,-,-,-,,  opt jun14,,.003,-,.003,.004,.003,.003,-1.08,.005,.002,,
ABC,3294.54,436.082,487.158,1.995,1.23,2.54,24.20,12.9,16.50,1.47,5.27,f,Adelaide Brighton,,3.13,+2,3.12,3.15,3.14,3.085,-.44,3.40,2.80,,
ADQ,-,16.754,15.812,.013,.05,1.16,.79,7.3,-,-,-,,ADG Global Supply,,.058,-,.058,.061,.058,.058,-1.08,.08,.043,,
ADJ,2717.32,155.015,161.376,.032,.02,2.30,-1.08,-,-,-,-,,Adslot,,.046,+.6,.045,.047,.046,.04,+13.92,.089,.027,,
ABV,974.000,100.460,77.547,.023,.01,2.10,-.01,-,-,-,-,,Adv Braking Tech,,.021,-.1,.02,.021,.022,.021,-5.63,.024,.013,,
AMT,-,.871,.440,.004,.11,.95,-.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.105,-,.055,.11,.105,.105,-1.08,.25,.105,,
ASW,2.000,4.247,2.915,.030,.14,5.00,3.73,18.8,3.70,1.01,5.29,f,Advanced Share Reg,,.70,-2.5,.70,.72,.685,.685,-4.60,.76,.62,,
AEI,53.000,5.115,8.955,.019,-.02,-,-1.23,-,-,-,-,,Aeris Environmental,,.165,-,.16,.20,.165,.165,-1.08,.26,.13,,
AFT,-,52.700,434.877,.007,-,-,-,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-1.08,.001,.001,,
AGX,323.534,220.502,50.440,-,-,-,-5.00,-,-,-,-,,Agenix,†,.022,-.6,.022,.027,.028,.018,-22.51,.375,.018,,
AGK,1653.48,418.107,348.421,8.539,7.26,2.14,23.80,65.2,61.00,.39,3.93,f,AGL Energy,,15.52,+23,15.50,15.55,15.605,15.34,+.42,16.01,13.031,,
AGJ,-,5.497,1.701,.009,.21,.43,-10.73,-,3.18,-,35.33,,Agricultural Land,,.09,-,.092,.115,.09,.09,-1.08,.19,.089,,
AHC,-,.079,.145,.011,4.90,.41,-4.64,-,10.00,-,4.95,f,AHC,,2.02,-,2.00,2.29,1.92,1.92,-1.08,2.21,1.92,,
ENY,-,.117,.863,.002,-,-,-,-,-,-,-,,All 200 Energy,,12.49,-,12.41,12.61,12.34,12.34,-1.08,14.60,11.50,,
FIN,.110,.338,1.289,.002,-,-,-,-,-,-,-,,All 200 Financials,,4.99,+1,4.80,5.04,4.99,4.99,-.88,4.99,3.962,,
FIX,-,.864,1.641,.002,-,-,-,-,-,-,-,,All 200 Fin-x-A-REIT,,5.99,-,5.93,6.03,5.97,5.97,-1.08,5.97,4.62,,
IDD,-,.157,1.137,-,-,-,-,-,-,-,-,,All 200 Industrials,,3.52,-,3.29,3.75,3.52,3.52,-1.08,3.86,3.18,,
RSR,-,2.601,2.326,.004,-,-,-,-,-,-,-,,All 200 Resources,,4.35,-,4.32,4.70,4.35,4.35,-1.08,4.89,3.51,,
MAM,.150,.517,2.394,.002,-,-,-,-,-,-,-,,All 300 Metals & Mining,,3.69,-1,3.67,3.73,3.65,3.65,-1.35,4.17,3.01,,
AGI,174.185,147.195,32.631,.892,.36,7.69,23.00,12.0,-,-,-,,Ainsworth Game Tech,,2.77,+6,2.77,2.80,2.78,2.72,+1.13,2.80,.49,,
AIZ,-,7.878,10.931,1.140,1.16,.89,5.09,20.3,3.64,1.40,3.52,,Air New Zealand,,1.035,-,1.03,1.05,1.01,1.01,-1.08,1.10,.65,,
AIG,-,-,.174,-,-.21,-,-5.37,-,-,-,-,,Aircruising Aust,,.079,-,-,-,.079,.079,-1.08,.079,.079,,
AJL,95.011,37.523,8.472,.163,.45,2.73,-133.20,-,-,-,-,,AJ Lucas Grp,,1.23,-4.5,1.23,1.24,1.30,1.22,-4.64,1.50,.495,,
ACL,2055.05,104.956,81.510,.110,.03,13.00,-6.20,-,-,-,-,,Alchemia,,.39,-.5,.38,.39,.395,.365,-2.35,.615,.27,,
AAI,-,.015,.046,6.885,-,-,86.58,9.2,9.83,8.81,1.24,,Alcoa Inc,,7.95,-,5.01,9.88,7.95,7.95,-1.08,11.39,7.95,,
LEP,49.497,46.907,28.983,.449,1.95,1.19,-10.70,-,16.00,-,6.90,,ALE Prop Grp,,2.32,-1,2.29,2.32,2.35,2.33,-1.51,2.47,1.92,,
ALS,2.525,87.491,62.004,.153,.75,2.17,-14.72,-,8.00,-,4.92,f,Alesco Corp,,1.625,-1,1.62,1.63,1.62,1.62,-1.69,1.85,.872,,
AJX,-,20.770,12.245,.008,-.01,-,-2.11,-,-,-,-,,Alexium Int'l,,.055,-,.05,.059,.055,.055,-1.08,.115,.055,,
AEB,199.365,33.855,10.847,.017,-,-,-2.51,-,-,-,-,,Algae.Tec,,.315,+.5,.29,.31,.315,.29,+.53,.63,.22,,
AEBO,-,6.927,-,-,-,-,-,-,-,-,-,,  opt jan14,,.06,-,.04,.095,.06,.06,-1.08,.12,.035,,
AQZ,48.000,20.296,2.066,.194,1.15,1.61,24.38,7.6,5.60,4.35,3.03,f,Alliance Aviation,,1.85,-,1.77,1.85,1.85,1.82,-1.08,2.36,1.63,,
AHZ,1432.73,258.564,210.773,.020,.01,2.20,-1.51,-,-,-,-,,Allied Healthcare,,.022,-.1,.021,.022,.022,.021,-5.63,.04,.015,,
AZG,5378.01,190.551,184.103,.043,-,-,5.00,2.8,-,-,-,,Allmine Grp,,.14,+2,.14,.145,.15,.115,+15.59,.23,.10,,
ALQ,307.121,187.928,67.902,3.755,.58,18.84,75.38,14.5,47.00,1.60,4.30,p,ALS,†,10.93,-23,10.72,11.00,10.80,10.42,-3.22,13.984,7.23,,
AIQ,-,81.865,7.402,.052,.54,.74,1.55,25.8,-,-,-,,Alternative Invest,,.40,-,.40,.41,.40,.40,-1.08,.458,.349,,
ALU,11.000,16.139,9.435,.139,.07,18.00,6.11,20.6,5.00,1.22,3.97,,Altium,,1.26,-,1.26,1.28,1.29,1.25,-1.08,1.35,.12,,
AMA,179.282,96.679,36.307,.109,.02,19.00,2.72,14.0,1.60,1.70,4.21,f,AMA Grp,,.38,+.5,.37,.38,.39,.38,+.24,.40,.125,,
AHD,13.359,15.268,14.545,1.072,5.12,1.33,50.60,13.4,39.00,1.30,5.74,f,Amalgamated Hldgs,,6.80,-5,6.78,6.85,6.80,6.72,-1.82,7.16,5.56,,
AMO,-,.858,1.280,.009,.50,.58,-15.40,-,-,-,-,,Ambertech,,.29,-,.25,.29,.29,.29,-1.08,.29,.20,,
AMB,-,10.023,5.591,.013,.19,1.00,1.59,11.9,-,-,-,,Ambition Grp,,.19,-,.175,.22,.19,.19,-1.08,.21,.12,,
AKY,-,.009,.013,.063,79.67,1.00,496.00,16.1,419.00,1.18,5.24,f,AMCB Fund No 5,,79.96,-,80.03,-,79.96,79.96,-1.08,81.212,78.588,,
AKX,-,.006,.009,.018,4.02,6.34,344.00,7.4,169.00,2.04,6.63,f,AMCB Fund No 4,†,25.50,-,-,-,22.420,22.420,-1.08,22.420,3.70,,
AMH,48.295,21.369,22.145,.166,.81,.98,4.27,18.6,6.00,.71,7.55,f,AMCIL,,.795,+1.5,.795,.81,.81,.795,+.81,.81,.65,,
AMM,121.116,112.444,175.594,.363,.32,4.64,11.76,12.6,5.00,2.35,3.37,f,Amcom Telco,,1.485,+.5,1.455,1.485,1.41,1.40,-.72,1.45,.815,,
AMC,602.059,975.020,1095.70,9.774,.96,8.44,34.00,23.8,37.00,.92,4.57,,Amcor,,8.10,+2,8.05,8.12,8.06,7.93,-.83,8.19,6.72,,
AMP,2405.37,2146.40,3035.83,14.213,1.06,4.58,25.40,19.1,26.50,.96,5.46,p,AMP,,4.85,-2,4.84,4.86,4.875,4.80,-1.50,4.875,3.71,,
AGF,233.524,84.720,64.321,.238,.75,.89,-16.10,-,2.05,-,3.06,,AMP Capital China,,.67,-,.665,.68,.675,.665,-1.08,.72,.55,,
AYD,-,-,-,.091,-,-,-,-,-,-,-,,Aust Masters YF1,,101.07,-,101.17,-,101.07,101.07,-1.08,101.07,100.81,,
ANQ,200.000,36.721,14.982,.014,-.05,-,-6.20,-,-,-,-,,AnaeCo,,.028,-,.028,.034,.028,.028,-1.08,.063,.024,,
ALT,100.000,270.311,146.293,.013,-,-,-.40,-,-,-,-,,Analytica,,.024,-,.023,.024,.025,.025,-1.08,.034,.016,,
ALTOA,-,30.103,9.393,-,-,-,-,-,-,-,-,,  opt jun13,,.002,-,.001,.003,.001,.001,-1.08,.005,.001,,
AYG,1100.00,206.651,348.251,.009,-,-,-.40,-,-,-,-,,Anittel Grp,,.004,-,.004,.005,.004,.004,-1.08,.007,.004,,
ANN,328.071,161.350,153.438,2.022,2.43,6.36,99.10,15.6,35.50,2.79,2.30,,Ansell,,15.46,+5,15.40,15.53,15.53,15.44,-.76,16.87,12.76,,
ANO,-,35.495,33.431,.008,.01,1.40,-.40,-,-,-,-,,Antaria,,.014,-,.013,.014,.013,.013,-1.08,.017,.008,,
ADO,1166.21,351.632,1922.90,.048,.01,6.20,-.30,-,-,-,-,,Anteo Diagnostics,,.062,+.1,.061,.062,.062,.058,+.56,.093,.051,,
ANP,1598.00,3044.36,5550.91,.016,-,-,-.18,-,-,-,-,,Antisense Therapeutic,,.011,-,.011,.012,.012,.012,-1.08,.028,.01,,
ANZ,921.329,1812.16,2347.98,68.590,12.22,2.05,213.40,11.7,145.00,1.47,5.80,f,ANZ Banking Grp,,25.00,+2,24.99,25.00,25.02,24.90,-1.00,27.63,20.26,,
APE,58.198,6.849,.576,.742,1.74,2.50,29.30,14.8,17.40,1.68,4.00,f,AP Eagers,†,4.35,+5,4.30,4.38,4.40,4.26,+.08,15.42,2.87,,
APP,-,2.196,3.624,-,.01,1.20,-.08,-,-,-,-,,APA Fin Services,,.012,-,.001,.014,.012,.012,-1.08,.015,.005,,
APA,2407.70,927.475,311.444,4.633,1.58,3.54,20.40,27.5,35.00,.58,6.25,,APA Grp,,5.60,+22,5.47,5.62,5.63,5.39,+3.01,5.80,4.32,,
APN,3863.77,495.737,530.754,.162,-.22,-,-41.10,-,6.50,-,26.53,p,APN News & Media,,.245,-1.5,.245,.25,.265,.245,-6.85,.96,.245,,
APD,-,7.065,8.463,.029,.18,1.00,1.51,11.9,1.25,1.21,6.94,,APN Prop Grp,,.18,-,.18,.24,.18,.18,-1.08,.185,.125,,
ARP,15.928,20.888,23.751,.798,1.93,5.70,53.12,20.7,25.00,2.12,2.27,f,ARB Corp,,11.01,-6,10.98,11.20,11.34,10.94,-1.62,11.36,7.66,,
AAD,1081.30,251.980,301.891,.573,.80,1.80,3.87,37.2,11.70,.33,8.13,,Ardent Leisure Grp,,1.44,+4.5,1.44,1.45,1.45,1.40,+2.15,1.565,1.005,,
ARG,176.651,43.204,44.569,3.854,6.02,1.02,26.80,22.9,26.00,1.03,4.24,f,Argo Invest,,6.13,-8,6.13,6.18,6.19,6.13,-2.37,6.23,4.96,,
ARA,-,8.006,5.953,.064,.29,1.09,2.55,12.4,1.00,2.55,3.17,,Ariadne Aust,,.315,-,.305,.31,.315,.315,-1.08,.38,.29,,
ALL,243.561,527.032,617.227,1.737,.33,9.55,14.00,22.5,10.00,1.40,3.17,,Aristocrat Leisure,,3.15,+7,3.12,3.17,3.17,3.05,+1.21,3.31,2.16,,
AIK,-,1.244,8.607,.008,.06,.78,-1.47,-,-,-,-,,Armidale Invest,,.047,-,.049,.08,.047,.047,-1.08,.075,.045,,
ARI,9127.70,3649.92,2441.82,1.237,1.20,.76,4.30,21.3,6.00,.72,6.56,,Arrium,,.915,+1.5,.91,.915,.92,.88,+.59,1.375,.50,,
AEM,230.000,180.143,169.339,.005,-,-,-.11,-,-,-,-,,Artist & Entertain,,.012,-,.011,.012,.012,.012,-1.08,.019,.006,,
AIO,1726.22,907.878,3776.65,4.584,.65,7.23,24.70,19.0,7.50,3.29,1.60,f,Asciano,,4.70,+7,4.69,4.73,4.72,4.62,+.42,4.97,4.09,,
AFA,-,12.464,11.650,.068,.09,2.44,6.88,3.2,-,-,-,,ASF Grp,,.22,-,.22,.225,.23,.23,-1.08,.245,.11,,
