ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 15, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4939.3 at 2011-04-15T16:39:15. Report at Friday, April 15, 2011. Processed Saturday at 2011-04-16T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,13.528,.151,.405,.083,.18,21.7,22.77,17.1,14.70,1.55,3.77,f,1300 Smiles,,3.90,+7,3.85,3.90,3.95,3.85,+3.76,4.25,2.75,,
TQH,2.000,.223,.814,.009,-.06,-,1.08,5.1,-,-,-,,3Q Hldgs,,.055,+.3,.055,-,.055,.052,+7.70,.11,.052,,
FCS,4.423,.596,2.191,.005,.01,2.8,-.15,-,-,-,-,,4C Sec Solution,,.028,-,.02,.027,.028,.028,+1.93,.048,.017,,
AAY,30.000,.670,1.154,.002,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.045,-.3,.048,.06,.048,.045,-4.32,.25,.03,,
AAQ,908.000,80.391,-,.006,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.015,-.1,.015,.016,.016,.015,-4.32,.725,.013,,
ABP,2859.17,48.981,335.816,.852,2.83,.8,2.91,77.3,9.90,.29,4.40,,Abacus Prop,†,2.25,-8,2.24,2.27,2.36,2.21,-1.50,2.45,1.825,,
ALR,233.430,2.248,1.366,.078,1.38,.9,4.77,27.1,9.50,.50,7.34,f,Aberdeen Leaders,,1.295,+1,1.285,1.295,1.295,1.275,+2.71,1.45,1.21,,
AKG,-,.048,.121,.022,.15,3.4,4.95,10.3,4.00,1.24,7.84,f,Academies A'asia,,.51,-,.40,.53,.51,.51,+1.93,.56,.365,,
ACR,2623.57,32.819,27.572,.549,.77,4.3,65.08,5.1,-,-,-,,Acrux,,3.30,+7,3.30,3.31,3.39,3.25,+4.10,3.39,1.433,,
ACW,7.500,.941,.457,.003,.02,3.5,-2.12,-,-,-,-,,Actinogen,,.069,+1.9,.05,.06,.069,.069,+39.93,.105,.023,,
ACWO,-,-,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,-,.01,.01,.01,+1.93,.014,.001,,
ACWOA,-,.142,-,-,-,-,-,-,-,-,-,,  opt sep15,,.015,-,.02,-,.015,.015,+1.93,.015,.01,,
ACU,3763.33,586.523,10.156,.006,-,-,-.14,-,-,-,-,,Acuvax,,.003,-,.002,.003,.003,.002,+1.93,.007,.001,,
ADA,150.253,1.010,1.588,.020,.17,1.5,-2.10,-,-,-,-,,Adacel Tech,,.25,-3,.25,.28,.28,.25,-8.79,.69,.25,,
AAU,651.765,11.603,2.342,.010,.08,2.1,-9.67,-,1.00,-,6.06,f,Adcorp Aust,,.165,-2.5,.165,.20,.19,.165,-11.23,.25,.145,,
ABN,53800.0,214.211,-,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,.001,.002,.001,.001,+1.93,.003,.001,,
ABC,9838.03,136.750,158.052,2.083,1.19,2.8,23.90,13.7,16.50,1.45,5.03,f,Adelaide Brighton,,3.28,+4,3.27,3.29,3.39,3.25,+3.16,3.692,2.473,,
AYT,477.358,9.877,4.414,.024,.27,.9,11.88,2.1,8.30,1.43,33.20,,Adelaide Mgd,,.25,-,.25,.255,.25,.245,+1.93,.296,.163,,
ADQ,230.240,3.746,2.728,.014,.03,2.5,-.86,-,-,-,-,,ADG Global Supply,,.075,-,.075,.079,.075,.075,+1.93,.082,.05,,
ABV,1125.00,34.899,17.176,.028,.01,2.9,-.03,-,-,-,-,,Adv Braking Tech,,.029,-,.027,.03,.029,.027,+1.93,.038,.014,,
AMT,123.174,.267,.192,.007,.14,1.4,-6.01,-,-,-,-,,Adv Surg Dsgn & Mnft,,.20,-1.5,.16,.20,.255,.15,-5.05,.54,.15,,
AES,-,.441,2.818,.022,-,-,-.06,-,-,-,-,,Advanced Energy,,.05,-,.035,.05,.05,.05,+1.93,.115,.035,,
ACE,-,2.853,7.203,.004,-.04,-,-2.65,-,-,-,-,,Advanced Engine,,.019,-,-,-,.019,.019,+1.93,.05,.015,,
ANM,1075.67,5.540,3.887,.013,.02,2.4,-.65,-,-,-,-,,Advanced Magnesium,,.048,-.2,.048,.05,.051,.046,-2.07,.062,.036,,
ASW,27.200,1.517,2.547,.036,.15,5.7,3.56,23.9,3.70,.96,4.35,f,Advanced Share Reg,,.85,-2,.85,.87,.87,.85,-.37,1.20,.375,,
AEI,92.840,1.782,1.539,.016,-.02,-,-1.54,-,-,-,-,,Aeris Environmental,,.165,-2.5,.17,.19,.19,.165,-11.23,.39,.055,,
AFT,4050.00,316.900,703.779,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+1.93,.002,.001,,
AGX,382.875,16.567,-,.016,-,-,.57,3.7,-,-,-,,Agenix,,.021,-,.02,.023,.022,.02,+1.93,.047,.017,,
AGXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun11,,.001,-,-,.001,.001,.001,+1.93,.01,.001,,
