ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 8, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4716.0 at 2011-07-08T16:37:44. Report at Friday, July 8, 2011. Processed Saturday at 2011-07-09T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,23.400,.323,1.369,.078,.18,20.3,22.77,16.0,14.70,1.55,4.03,f,1300 Smiles,,3.65,+6,3.60,3.74,3.65,3.59,+.21,4.25,3.11,,
TQH,50.000,1.397,.893,.010,-.06,-,1.08,5.6,-,-,-,,3Q Hldgs,,.06,+1.9,.06,.06,.06,.041,+44.88,.11,.041,,
FCS,46.486,.935,3.235,.003,.01,1.7,-.15,-,-,-,-,,4C Sec Solution,,.017,+.5,.017,.023,.018,.012,+40.20,.045,.01,,
AAY,-,1.485,3.715,.004,-,-,-3.00,-,-,-,-,,AACL Hldgs,*,.06,-,.045,.08,.045,.045,-1.46,.083,.022,,
AAQ,3740.50,129.405,-,.004,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.01,-.1,.01,.011,.012,.01,-10.56,.725,.008,,
ABP,1421.23,80.940,647.949,.867,2.83,.8,2.91,78.7,16.50,.18,7.21,,Abacus Prop,†,2.29,-3,2.22,2.30,2.32,2.15,-2.76,2.45,1.90,,
ALR,49.805,4.097,2.629,.072,1.35,.9,4.77,24.9,9.50,.50,7.98,f,Aberdeen Leaders,,1.19,+1,1.17,1.19,1.19,1.17,-.62,1.345,1.16,,
AKG,-,.137,.125,.026,.15,3.7,4.95,11.1,4.00,1.24,7.27,f,Academies A'asia,,.55,-,.36,.545,.55,.55,-1.46,.55,.365,,
ACR,2599.14,59.460,41.322,.623,.77,4.9,65.08,5.7,-,-,-,,Acrux,,3.74,+30,3.73,3.74,3.78,3.51,+7.26,3.90,1.433,,
ACW,.500,1.632,.965,.002,.02,1.6,-2.12,-,-,-,-,,Actinogen,,.031,-,.031,.044,.031,.031,-1.46,.105,.023,,
ACWO,-,.008,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,.001,.01,.001,.001,-1.46,.014,.001,,
ACWOA,-,.160,-,-,-,-,-,-,-,-,-,,  opt sep15,,.005,-,.006,-,.005,.005,-1.46,.015,.005,,
ACU,2086.00,736.127,38.512,.004,-,-,-.14,-,-,-,-,,Acuvax,,.002,+.1,.001,.002,.002,.001,+98.54,.005,.001,,
ADA,35.103,1.380,3.747,.016,.17,1.2,-2.10,-,-,-,-,,Adacel Tech,,.20,+1.5,.21,.22,.20,.19,+6.64,.43,.18,,
AAU,21.600,12.250,4.732,.008,.08,1.8,-9.67,-,1.00,-,7.14,f,Adcorp Aust,,.14,+.5,.14,.15,.14,.135,+2.24,.25,.13,,
ABN,1000.00,367.902,171.469,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,-,.001,.001,.001,-1.46,.002,.001,,
ABC,8228.04,232.051,301.039,1.883,1.19,2.5,23.90,12.4,16.50,1.45,5.57,f,Adelaide Brighton,,2.96,-14,2.95,2.97,3.14,2.92,-5.98,3.692,2.898,,
AYT,278.528,12.083,7.445,.024,.27,.9,11.88,2.1,8.30,1.43,33.20,,Adelaide Mgd,,.25,-,.25,.255,.255,.245,-1.46,.296,.177,,
ADQ,46.000,6.891,5.651,.018,.03,2.7,-.86,-,-,-,-,,ADG Global Supply,,.08,+1,.07,.08,.08,.07,+12.82,.09,.05,,
ABV,876.568,56.898,25.203,.020,.01,2.1,-.03,-,-,-,-,,Adv Braking Tech,,.021,+.2,.02,.022,.021,.019,+9.06,.038,.014,,
AMT,-,.369,.625,.008,.14,1.6,-6.01,-,-,-,-,,Adv Surg Dsgn & Mnft,,.23,-,.15,.20,.23,.23,-1.46,.54,.15,,
AES,60.633,1.173,4.012,.023,-,-,-.06,-,-,-,-,,Advanced Energy,,.051,+.6,.032,.051,.051,.051,+11.87,.065,.035,,
ANM,671.559,13.171,8.054,.021,.02,3.5,-.65,-,-,-,-,,Advanced Magnesium,,.069,+2,.065,.069,.08,.053,+39.35,.087,.036,,
ASW,10.100,2.050,4.832,.035,.15,5.4,3.56,22.9,3.70,.96,4.54,f,Advanced Share Reg,,.815,-1,.815,.86,.835,.815,-2.68,1.20,.55,,
AEI,6.950,4.697,3.517,.019,-.02,-,-1.54,-,-,-,-,,Aeris Environmental,,.19,+1,.18,.195,.19,.18,+4.09,.39,.055,,
AFT,1000.00,353.056,928.027,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-1.46,.002,.001,,
AGX,1656.79,32.125,-,.013,-,-,.57,3.2,-,-,-,,Agenix,,.018,+.4,.017,.025,.018,.014,+27.11,.047,.014,,
