ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 16, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4218.8 at 2011-12-16T16:49:22. Report at Friday, December 16, 2011. Processed Saturday at 2011-12-17T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,11.590,1.057,1.738,.091,.24,16.1,24.20,16.0,15.50,1.56,4.02,f,1300 Smiles,,3.86,-14,-,-,4.00,3.86,-2.44,4.25,3.00,,
TQH,-,2.018,2.123,.013,-.05,-,1.84,4.3,-,-,-,,3Q Hldgs,,.08,-,-,-,.08,.08,+1.06,.08,.041,,
AYI,34.923,8.238,14.250,.018,.01,4.0,-.94,-,-,-,-,,A1 Invest & Res,,.04,-.7,-,-,.041,.04,-13.83,.09,.028,,
AAY,196.530,6.902,8.670,.005,-,-,.22,16.4,-,-,-,,AACL Hldgs,,.036,-.4,-,-,.04,.035,-8.94,.066,.02,,
AAQ,6166.37,297.650,-,.004,-,-,-.30,-,-,-,-,,AAQ Hldgs,†,.01,-,-,-,.01,.009,+1.06,.725,.007,,
ABP,3033.65,153.877,974.442,.774,2.76,.7,4.66,42.9,16.50,.28,8.25,,Abacus Prop,,2.00,+7.5,1.90,2.00,2.00,1.90,+4.96,2.45,1.78,,
ALR,28.250,7.214,4.903,.063,1.04,1.0,3.24,32.1,9.50,.34,9.13,f,Aberdeen Leaders,,1.04,+1,1.03,1.04,1.05,1.02,+2.03,1.345,.98,,
AKG,4.000,.415,.222,.028,.09,6.7,5.40,11.1,4.00,1.35,6.67,f,Academies A'asia,,.60,-,-,-,.60,.60,+1.06,.60,.48,,
ACR,1992.32,137.919,82.770,.496,-,-,34.73,8.6,-,-,-,,Acrux,,2.98,+11,2.88,2.98,3.00,2.86,+4.89,4.30,2.49,,
ACW,277.000,3.906,3.349,.003,.02,2.5,-1.66,-,-,-,-,,Actinogen,,.05,-,-,-,.05,.05,+1.06,.085,.018,,
ACWO,-,.015,.159,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,+1.06,.01,.001,,
ACWOA,-,.244,.150,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,-,.002,.002,+1.06,.015,.001,,
ACU,7933.56,974.745,528.561,.002,-,-,-.05,-,-,-,-,,Acuvax,,.001,-,.001,.002,.001,.001,+1.06,.005,.001,,
ADA,45.581,2.646,4.959,.023,.09,3.2,-3.60,-,-,-,-,,Adacel Tech,,.285,+.5,.29,.30,.285,.28,+2.85,.375,.18,,
AAU,89.863,16.027,7.621,.010,.09,1.9,2.29,7.4,2.00,1.15,11.76,f,Adcorp Aust,,.17,+.5,.16,.175,.17,.165,+4.09,.25,.125,,
ABN,-,371.102,878.338,.005,-,-,-.02,-,-,-,-,,AdEffective,,.001,-,-,-,.001,.001,+1.06,.002,.001,,
ABC,7296.38,482.419,575.546,1.902,1.17,2.6,22.80,13.1,16.50,1.38,5.52,f,Adelaide Brighton,,2.99,+5,2.92,3.02,3.08,2.92,+2.76,3.514,2.22,,
AYT,5429.54,62.613,35.745,.005,.29,.2,10.03,.5,2.27,4.42,45.40,,Adelaide Mgd,,.05,+.6,-,-,.052,.048,+14.70,.052,.022,,
ADQ,73.330,15.543,27.842,.013,.04,1.5,.47,12.8,-,-,-,,ADG Global Supply,,.06,+.5,.06,.065,.06,.055,+10.15,.09,.05,,
ABV,685.260,76.406,103.392,.019,.01,2.0,.06,33.3,-,-,-,,Adv Braking Tech,,.02,-.1,-,-,.021,.02,-3.70,.038,.016,,
AMT,-,.432,1.286,.005,.11,1.4,-9.25,-,-,-,-,,Adv Surg Dsgn & Mnft,,.155,-,.021,.17,.155,.155,+1.06,.36,.15,,
ASW,-,2.901,7.924,.029,.13,5.3,4.17,16.4,3.85,1.08,5.62,f,Advanced Share Reg,,.685,-,-,-,.685,.685,+1.06,1.20,.605,,
AEI,182.128,8.686,10.114,.031,.02,14.5,-2.16,-,-,-,-,,Aeris Environmental,,.29,+3.5,.27,.28,.30,.275,+14.79,.30,.155,,
AFT,500.001,433.877,1325.68,.007,-,-,.03,3.3,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,+1.06,.002,.001,,
AGX,865.303,50.088,32.842,.011,-,-,-.40,-,-,-,-,,Agenix,,.014,-.1,.012,.014,.015,.012,-5.61,.032,.011,,
AGK,10208.1,341.326,340.270,6.816,6.95,2.1,122.40,12.0,60.00,2.04,4.09,f,AGL Energy,,14.67,+25,14.53,14.67,14.72,14.34,+2.80,15.79,12.50,,
AGJ,5.123,1.535,1.591,.018,.36,.5,2.68,6.5,2.45,1.09,14.00,,Agricultural Land,,.175,-.5,-,-,.18,.16,-1.72,.20,.13,,
AHC,-,.133,.217,.013,4.95,.5,3.45,65.8,10.00,.35,4.41,,AHC,,2.27,-,2.21,-,2.27,2.27,+1.06,2.30,1.80,,
ENY,2.920,.860,.138,.003,-,-,-,-,-,-,-,p,All 200 Energy,,13.14,-78,13.13,13.21,13.77,13.14,-4.54,18.26,11.87,,
FIN,-,1.286,.359,.002,-,-,-,-,-,-,-,p,All 200 Financials,,4.30,-,4.23,4.26,4.30,4.30,+1.06,4.87,3.55,,
FIX,4.354,1.636,.632,.003,-,-,-,-,-,-,-,p,All 200 Fin-x-A-REIT,,4.91,-6,4.88,4.92,5.03,4.84,-.15,5.54,4.34,,
IDD,-,1.137,.133,.002,-,-,-,-,-,-,-,p,All 200 Industrials,,3.50,-,3.45,3.49,3.50,3.50,+1.06,3.90,3.00,,
RSR,126.158,1.905,2.526,.007,-,-,-,-,-,-,-,p,All 200 Resources,,4.49,-17,4.51,4.55,4.66,4.47,-2.59,6.42,4.33,,
MAM,1.935,2.354,1.092,.002,-,-,-,-,-,-,-,p,All 300 Metals & Mining,,3.91,-22,3.89,3.92,4.13,3.91,-4.27,5.58,3.80,,
AGI,1255.87,32.225,8.630,.124,.09,4.9,8.00,5.6,-,-,-,,Ainsworth Game Tech,,.445,+2,.445,.46,.48,.40,+5.77,.48,.185,,
AIZ,66.005,10.892,21.017,.729,1.03,.6,5.87,11.3,3.90,1.51,5.86,,Air New Zealand,,.665,-3.5,.65,.67,.71,.665,-3.94,1.175,.665,,
AIG,-,.174,-,-,-.16,-,-5.00,-,-,-,-,,Aircruising Aust,,.079,-,-,-,.079,.079,+1.06,.08,.035,,
ACL,3636.35,79.558,47.140,.070,.01,31.5,-7.00,-,-,-,-,,Alchemia,,.315,+1.5,.30,.32,.32,.29,+6.06,.86,.25,,
AAI,2.600,.046,.092,9.526,-,-,23.62,46.6,9.70,2.44,.88,,Alcoa Inc,,11.00,+10,8.00,11.00,11.00,10.90,+1.98,18.99,10.50,,
LEP,514.107,28.467,41.033,.334,2.22,.9,32.49,6.5,19.75,1.65,9.40,,ALE Prop Grp,,2.10,+10,2.04,2.10,2.15,2.00,+6.06,2.15,1.72,,
ALS,545.458,61.499,98.579,.102,.84,1.3,15.56,6.9,8.50,1.83,7.87,f,Alesco Corp,,1.08,-9,1.065,1.10,1.17,1.03,-6.63,3.554,1.03,,
AJX,139.444,12.147,39.324,.006,-.01,-,-2.37,-,-,-,-,,Alexium Int'l,,.064,+.4,.061,.075,.066,.06,+7.73,.145,.06,,
AEB,630.590,10.423,-,.018,-,-,-,-,-,-,-,,Algae.Tec,,.525,+10.5,.51,.525,.575,.42,+26.06,.67,.17,,
AHZ,2929.34,208.277,8.569,.026,.01,4.0,-.70,-,-,-,-,,Allied Healthcare,,.04,-.3,.04,.041,.047,.04,-5.92,.095,.026,,
AHZOA,555.347,26.929,4.486,-,-,-,-,-,-,-,-,,  opt dec11,,.001,-.4,.001,.003,.005,.001,-78.94,.05,.001,,
AZG,1145.74,182.577,-,.039,-,-,-,-,-,-,-,,Allmine Grp,,.14,-1,.135,.14,.155,.135,-5.61,.30,.095,,
AIQ,452.811,7.057,24.721,.078,.85,.7,-16.06,-,-,-,-,,Alternative Invest,,.60,+2,.60,.65,.61,.58,+4.51,.655,.513,,
ALU,12.870,9.355,11.419,.017,-,-,-6.80,-,-,-,-,,Altium,,.165,-,.11,.165,.165,.165,+1.06,.19,.082,,
AMA,434.908,35.917,46.973,.037,.05,2.6,4.37,3.0,1.00,4.37,7.69,f,AMA Grp,,.13,-1.5,.13,.135,.145,.125,-9.28,.155,.09,,
AHD,91.765,14.225,34.874,.882,5.07,1.1,87.70,6.4,37.00,2.37,6.61,f,Amalgamated Hldgs,,5.60,+4,5.60,5.62,5.70,5.57,+1.78,6.73,5.10,,
AMO,11.700,1.262,3.295,.006,.55,.4,.40,51.2,.50,.80,2.44,,Ambertech,,.205,-2.5,.205,.245,.245,.205,-9.81,.38,.205,,
