ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 27, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4348.5 at 2012-01-27T16:37:48. Report at Friday, January 27, 2012. Processed Saturday at 2012-01-28T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,16.000,.047,.061,.091,.24,16.1,24.20,16.0,15.50,1.56,4.02,f,1300 Smiles,,3.86,-4,3.90,4.03,4.05,3.86,-2.08,4.20,3.00,,
TQH,-,-,.137,.013,-.05,-,1.84,4.3,-,-,-,,3Q Hldgs,,.08,-,-,-,.08,.08,-1.06,.08,.041,,
AYI,-,.039,.742,.018,.01,4.0,-.94,-,-,-,-,,A1 Invest & Res,,.04,-,-,-,.04,.04,-1.06,.082,.028,,
AAY,-,.200,.110,.005,-,-,.22,15.9,-,-,-,,AACL Hldgs,,.035,-,-,-,.035,.035,-1.06,.066,.02,,
AAQ,981.111,7.922,-,.003,-,-,-.30,-,-,-,-,,AAQ Hldgs,,.008,-,.008,.009,.009,.008,-1.06,.145,.007,,
ABP,1816.02,10.944,10.602,.704,2.76,.7,4.66,39.1,16.50,.28,9.07,,Abacus Prop,,1.82,-2.5,1.82,1.845,1.85,1.80,-2.41,2.45,1.78,,
ALR,137.370,.452,.467,.062,1.04,1.0,3.24,31.8,9.50,.34,9.22,f,Aberdeen Leaders,,1.03,+1,1.02,1.03,1.03,1.01,-.08,1.345,.98,,
AKG,-,-,.006,.028,.09,6.7,5.40,11.1,4.00,1.35,6.67,f,Academies A'asia,,.60,-,-,-,.60,.60,-1.06,.60,.48,,
ACR,1347.84,8.046,3.468,.559,-,-,34.73,9.7,-,-,-,,Acrux,,3.36,-12,3.35,3.40,3.50,3.27,-4.51,4.30,2.49,,
ACW,20.000,.040,.709,.003,.02,2.5,-1.66,-,-,-,-,,Actinogen,,.05,-,.031,.055,.05,.05,-1.06,.085,.018,,
ACWO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-1.06,.01,.001,,
ACWOA,-,.010,.079,-,-,-,-,-,-,-,-,,  opt sep15,,.003,-,-,-,.003,.003,-1.06,.015,.001,,
ACU,26250.0,28.358,116.661,.005,-,-,-.05,-,-,-,-,,Acuvax,,.002,-,.001,.002,.002,.001,-1.06,.004,.001,,
ADA,10.000,.015,.173,.019,.09,2.7,-3.60,-,-,-,-,,Adacel Tech,,.24,-,-,-,.24,.24,-1.06,.36,.18,,
AAU,-,.127,9.803,.010,.09,1.9,2.29,7.4,2.00,1.15,11.76,f,Adcorp Aust,,.17,-,.165,.18,.17,.17,-1.06,.25,.125,,
ABN,-,-,8.008,.005,-,-,-.02,-,-,-,-,,AdEffective,,.001,-,-,-,.001,.001,-1.06,.002,.001,,
ABC,4473.43,22.789,26.928,1.947,1.17,2.6,22.80,13.4,16.50,1.38,5.39,f,Adelaide Brighton,,3.06,-,3.06,3.10,3.10,3.00,-1.06,3.514,2.22,,
ADQ,123.442,.593,.037,.014,.04,1.6,.47,13.2,-,-,-,,ADG Global Supply,,.062,+.7,.065,.069,.062,.055,+11.67,.09,.05,,
ABV,577.454,3.713,12.695,.017,.01,1.8,.06,30.0,-,-,-,,Adv Braking Tech,,.018,-.1,.017,.018,.019,.018,-6.32,.033,.016,,
AMT,-,.010,.008,.007,.11,1.8,-9.25,-,-,-,-,,Adv Surg Dsgn & Mnft,,.20,-,-,-,.20,.20,-1.06,.36,.15,,
ASW,16.900,.076,.612,.029,.13,5.2,4.17,16.3,3.85,1.08,5.66,f,Advanced Share Reg,,.68,+1,.65,.68,.68,.68,+.44,1.18,.605,,
AEI,17.500,.185,.282,.023,.02,11.0,-2.16,-,-,-,-,,Aeris Environmental,,.22,-,.22,.24,.22,.22,-1.06,.30,.155,,
AFT,500.000,16.000,25.100,.007,-,-,.03,3.3,-,-,-,,AFT Corp,,.001,-,.001,.001,.001,.001,-1.06,.002,.001,,
AGX,1422.71,1.937,2.736,.009,-,-,-.40,-,-,-,-,,Agenix,,.012,-.1,.012,.014,.014,.012,-8.75,.032,.011,,
AGK,3795.65,16.657,13.696,6.727,6.95,2.1,122.40,11.8,60.00,2.04,4.14,f,AGL Energy,,14.48,-12,14.45,14.56,14.70,14.36,-1.88,15.79,12.50,,
