ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 13, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4404.2 at 2012-04-13T16:40:34. Report at Friday, April 13, 2012. Processed Saturday at 2012-04-14T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,22.179,.966,.144,.113,.55,8.7,26.01,18.3,16.60,1.57,3.48,f,1300 Smiles,,4.77,-13,4.70,4.77,4.98,4.70,-2.70,5.50,3.00,,
TQH,-,.190,.221,.011,-.05,-,1.79,3.8,-,-,-,,3Q Hldgs,,.068,-,.08,.15,.068,.068,-.04,.08,.041,,
AYI,3050.00,10.073,1.961,.004,.02,.4,.03,30.0,-,-,-,,A1 Invest & Res,,.009,-.3,-,-,.012,.009,-25.04,.06,.009,,
AAY,205.850,4.657,.670,.005,.01,3.5,1.65,2.1,-,-,-,,AACL Hldgs,,.035,-,-,-,.037,.035,-.04,.066,.02,,
AAQ,4682.62,43.912,80.385,.003,-,-,-.21,-,-,-,-,,AAQ Hldgs,,.006,-,.006,.007,.006,.005,-.04,.017,.005,,
ABP,2664.38,56.588,48.137,.887,2.43,.8,2.52,81.0,16.50,.15,8.09,,Abacus Prop,†,2.04,+4,2.00,2.04,2.05,1.95,+1.96,2.34,1.78,,
ALR,16.784,1.423,2.049,.064,1.07,1.0,3.48,30.5,9.50,.37,8.96,f,Aberdeen Leaders,,1.06,-2,1.07,1.09,1.07,1.06,-1.89,1.29,.98,,
AKG,-,-,.048,.028,.09,6.7,5.39,11.1,4.00,1.35,6.67,f,Academies A'asia,,.60,-,.42,.55,.58,.58,-.04,.60,.50,,
ACR,3203.15,54.680,32.063,.658,.16,24.7,2.73,144.7,-,-,-,,Acrux,,3.95,-2,3.92,3.95,3.99,3.82,-.55,4.30,2.59,,
ACW,-,.937,.941,.001,.01,2.3,-2.30,-,-,-,-,,Actinogen,,.023,-,-,-,.023,.023,-.04,.069,.018,,
ACWO,-,.006,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-.04,.01,.001,,
ACWOA,-,.248,.142,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,-,.002,.002,-.04,.015,.001,,
ACU,365.000,53.293,584.243,.002,-,-,-.03,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,-.04,.003,.001,,
ADA,12.878,.557,.926,.028,.13,2.7,.80,43.7,-,-,-,,Adacel Tech,,.35,-1,.35,.365,.36,.35,-2.82,.36,.18,,
AAU,195.662,1.697,11.261,.011,.07,2.6,2.31,7.8,2.00,1.16,11.11,f,Adcorp Aust,,.18,-,.18,.19,.185,.18,-.04,.20,.125,,
ABN,4465.64,7.702,209.111,.001,-,-,-,-,-,-,-,,AdEffective,†,.012,-.1,.008,.012,.012,.008,-7.73,.044,.001,,
ABNO,5054.00,5.054,-,-,-,-,-,-,-,-,-,,  opt jun14,,.003,-,-,-,.003,.003,-,.003,.003,,
