ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 24, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4389.0 at 2012-02-24T16:37:45. Report at Friday, February 24, 2012. Processed Saturday at 2012-02-25T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,11.073,.114,.112,.106,.55,8.2,26.01,17.3,16.60,1.57,3.70,f,1300 Smiles,,4.49,+14,4.32,4.49,4.49,4.35,+.51,4.49,3.00,,
TQH,-,.120,.219,.010,-.05,-,1.84,3.4,-,-,-,,3Q Hldgs,,.063,-,-,-,.063,.063,-2.71,.08,.041,,
AYI,55.000,.125,.843,.016,.01,3.7,-.94,-,-,-,-,,A1 Invest & Res,,.037,-.3,-,-,.04,.026,-10.21,.075,.026,,
AAY,2351.00,4.151,.270,.003,-,-,.22,11.4,-,-,-,,AACL Hldgs,,.025,-,-,-,.025,.025,-2.71,.066,.02,,
AAQ,3445.00,21.418,53.530,.003,-,-,-.30,-,-,-,-,,AAQ Hldgs,,.008,-,.007,.008,.008,.007,-2.71,.02,.007,,
ABP,5539.40,29.195,27.275,.744,2.76,.7,4.66,41.3,16.50,.28,8.57,,Abacus Prop,,1.925,+8,1.92,1.93,1.93,1.845,+1.63,2.45,1.78,,
ALR,106.370,.765,.943,.063,1.05,1.0,3.48,30.0,9.50,.37,9.09,f,Aberdeen Leaders,,1.045,-,1.05,1.06,1.06,1.045,-2.71,1.33,.98,,
AKG,-,-,.046,.028,.09,6.7,5.39,11.1,4.00,1.35,6.67,f,Academies A'asia,,.60,-,.44,.70,.58,.58,-2.71,.60,.50,,
ACR,2628.65,17.342,9.218,.608,.16,22.8,2.73,133.7,-,-,-,,Acrux,,3.65,+32,3.65,3.67,3.67,3.32,+6.90,4.30,2.49,,
ACW,-,.070,.782,.003,.02,2.6,-1.66,-,-,-,-,,Actinogen,,.052,-,-,-,.052,.052,-2.71,.08,.018,,
ACWO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-2.71,.01,.001,,
ACWOA,-,.198,.142,-,-,-,-,-,-,-,-,,  opt sep15,,.003,-,-,-,.003,.003,-2.71,.015,.001,,
ACU,-,38.394,334.907,.002,-,-,-.05,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,-2.71,.003,.001,,
ADA,237.312,.254,.365,.023,.09,3.2,-3.60,-,-,-,-,,Adacel Tech,,.29,+7,.29,.35,.35,.25,+29.11,.36,.18,,
AAU,155.000,.549,10.443,.010,.09,1.9,2.29,7.4,2.00,1.15,11.76,f,Adcorp Aust,,.17,-.5,.17,.18,.175,.17,-5.57,.25,.125,,
ABNDA,5.026,.005,-,.002,-,-,-1.00,-,-,-,-,,Adeffective,†,.018,-,-,-,.018,.017,-,.018,.017,,
ABC,10568.2,58.649,63.646,1.890,1.22,2.4,23.30,12.7,16.50,1.41,5.56,f,Adelaide Brighton,,2.97,-1,2.96,2.98,3.05,2.93,-3.04,3.39,2.22,,
ADQ,360.037,1.838,2.564,.015,.04,1.7,.65,10.2,-,-,-,,ADG Global Supply,,.066,+.1,.066,.069,.069,.061,-1.17,.09,.05,,
ABV,28.275,6.583,20.111,.017,.01,1.8,.06,30.0,-,-,-,,Adv Braking Tech,,.018,-,-,-,.018,.018,-2.71,.03,.016,,
AMT,18.748,.052,.029,.008,.11,2.2,-9.25,-,-,-,-,,Adv Surg Dsgn & Mnft,,.24,+3,.24,.25,.24,.21,+11.58,.31,.15,,
ASW,68.399,.187,1.097,.028,.13,5.0,4.17,15.7,3.85,1.08,5.88,f,Advanced Share Reg,,.655,+.5,.64,.645,.665,.62,-1.94,1.05,.605,,
AEI,20.000,1.182,.762,.024,.02,11.3,-2.16,-,-,-,-,,Aeris Environmental,,.225,+.5,-,-,.225,.22,-.44,.30,.155,,
AFT,1200.00,25.700,198.380,.007,-,-,.03,3.3,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,-2.71,.002,.001,,
AGX,138.334,5.573,8.394,.008,-,-,-.27,-,-,-,-,,Agenix,,.011,-.1,.011,.013,.012,.011,-11.04,.03,.011,,
AGK,7691.97,42.260,35.915,6.351,6.95,2.0,122.40,11.2,60.00,2.04,4.39,f,AGL Energy,,13.67,-50,13.67,13.78,14.39,13.61,-6.24,15.79,12.50,,
