ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 20, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5936.3 at 2015-03-20T16:35:36. Report at Friday, March 20, 2015. Processed Saturday at 2015-03-21T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,28.393,.233,.446,.154,.38,17.13,24.60,26.5,17.00,1.45,2.61,f,1300 Smiles,,6.51,-15,6.51,6.60,6.66,6.50,-4.82,7.00,5.62,,
TIX,941.229,9.201,3.750,.328,2.19,1.20,48.68,5.4,18.75,2.60,7.13,,360 Capital Indust,,2.63,+5,2.63,2.67,2.71,2.55,-.62,2.79,2.121,,
TGP,790.697,17.395,11.105,.336,-,-,15.09,8.9,5.06,2.98,3.75,,360 Capital Grp,,1.35,+13,1.28,1.35,1.35,1.20,+8.09,1.35,.74,,
TOF,458.270,6.510,-,.166,2.10,1.02,4.70,45.5,8.50,.55,3.97,,360 Capital Office,,2.14,+2,2.14,2.16,2.17,2.11,-1.62,2.24,1.92,,
3DM,31595.2,217.176,15.950,.022,.01,11.00,-.24,-,-,-,-,,3D Medical,†,.11,-2.5,.105,.11,.16,.10,-21.08,.195,.001,,
3PL,491.581,3.828,-,.317,.10,23.50,-2.29,-,-,-,-,,3P Learning,,2.35,-8,2.30,2.39,2.41,2.26,-5.86,2.68,1.94,,
8CO,50.000,.485,-,.003,-,-,-.61,-,-,-,-,,8common,,.195,-1.5,.15,.195,.21,.195,-9.71,.295,.195,,
8IH,480.726,6.981,-,.180,-,-,-,-,-,-,-,,8I Hldgs,,.505,+4.5,.50,.51,.505,.46,+7.22,.505,.25,,
NNW,694.646,21.079,6.994,.035,.04,5.75,.13,176.9,-,-,-,,99 Wuxian,,.23,+.5,.225,.235,.235,.21,-.34,.73,.17,,
AYI,500.000,2.800,23.998,.004,-,-,.04,2.5,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-2.56,.002,.001,,
ABP,3702.85,37.700,35.979,1.478,2.42,1.19,24.24,11.8,17.00,1.43,5.92,,Abacus Prop,,2.87,-8.8,2.86,2.90,2.958,2.85,-5.55,3.337,2.266,,
ALR,110.809,1.837,1.105,.075,1.36,.90,2.86,42.7,7.25,.39,5.94,f,Aberdeen Leaders,,1.22,+5,1.22,1.24,1.24,1.16,+1.71,1.33,1.04,,
AKG,206.357,4.109,.506,.045,-.01,-,6.20,11.8,4.50,1.38,6.16,f,Academies A'asia,,.73,-1.5,.50,.74,.745,.71,-4.58,1.40,.645,,
ACX,421.511,2.020,-,.314,-,-,27.00,7.1,-,-,-,,Aconex,,1.91,+6,1.90,1.92,1.91,1.77,+.68,2.02,1.65,,
ACQ,89.393,3.678,-,.040,.85,.92,-8.05,-,-,-,-,,Acorn Capital Invest,,.785,-1.5,.795,.80,.80,.77,-4.44,.96,.715,,
ACQO,650.000,3.553,-,-,-,-,-,-,-,-,-,,  opt oct15,,.004,-,.004,.005,.004,.004,-2.56,.04,.001,,
ACR,3953.79,45.536,66.269,.131,.09,8.72,6.01,13.1,8.00,.75,10.19,f,Acrux,,.785,-3,.785,.81,.815,.76,-6.24,2.10,.75,,
ACW,6944.96,55.944,7.930,.040,.01,8.10,-.58,-,-,-,-,,Actinogen,,.081,-.4,.082,.09,.095,.071,-7.27,.095,.011,,
ACWOA,-,.350,-,-,-,-,-,-,-,-,-,,  opt sep15,,.005,-,.002,.005,.005,.005,-2.56,.006,.001,,
ADA,9.367,.266,.159,.028,.12,2.96,-2.60,-,.75,-,2.11,,Adacel Tech,,.355,-,.365,.40,.36,.355,-2.56,.40,.20,,
AAU,68.132,.216,.784,.003,-.03,-,-1.78,-,-,-,-,,Adcorp Aust,,.051,-,.051,.079,.051,.051,-2.56,.095,.04,,
ABC,11272.8,89.219,89.359,2.885,1.35,3.30,26.90,16.5,17.00,1.58,3.82,f,Adelaide Brighton,,4.45,+4,4.44,4.47,4.49,4.28,-1.66,4.56,3.12,,
AHZ,36846.3,171.511,313.761,.115,.01,8.00,-1.22,-,-,-,-,,ADMEDUS,,.08,-1.8,.078,.08,.098,.076,-20.93,.17,.076,,
ADJ,2086.24,46.612,141.388,.096,.69,.13,-1.04,-,-,-,-,,Adslot,,.091,-,.09,.093,.093,.09,-2.56,.17,.064,,
ABV,281.364,20.813,18.549,.009,-,-,-.64,-,-,-,-,,Adv Braking Tech,,.006,-,.006,.007,.006,.006,-2.56,.011,.005,,
ABVO,-,.400,-,-,-,-,-,-,-,-,-,,  opt aug16,,.003,-,-,.003,.003,.003,-2.56,.003,.002,,
ASW,10.000,.275,.196,.026,.15,4.10,3.69,16.7,3.85,.96,6.26,f,Advanced Share Reg,,.615,+.5,.60,.66,.615,.61,-1.74,.68,.595,,
AEI,1173.97,12.635,.477,.066,.01,47.00,-1.36,-,-,-,-,,Aeris Environmental,,.47,-1,.47,.485,.50,.45,-4.65,.60,.08,,
AFJ,10549.3,37.455,23.049,.189,-.15,-,-2.90,-,-,-,-,,Affinity Education,,1.13,-16.6,1.125,1.16,1.296,1.13,-15.37,1.480,1.035,,
AFT,-,-,1.000,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-2.56,.001,.001,,
AHA,681.228,1.795,1.871,.003,-,-,-.03,-,-,-,-,,AG Financial,,.01,-.5,.01,.013,.02,.01,-35.90,.063,.01,,
AGX,542.900,3.202,33.146,.002,.01,1.70,.79,2.2,-,-,-,,Agenix,,.017,+.4,.018,.025,.017,.014,+28.21,.019,.01,,
AGXO,-,.115,.143,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.012,.001,.001,-2.56,.005,.001,,
AGL,8764.14,92.427,73.332,9.883,8.49,1.73,103.90,14.1,63.00,1.65,4.29,f,AGL Energy,,14.68,+10,14.52,14.70,14.75,14.35,-1.88,15.590,12.55,,
AGJ,53.865,.596,.781,.009,.11,.85,1.76,5.3,.52,3.38,5.53,,Agricultural Land,,.094,+.8,.09,.094,.094,.086,+6.74,.105,.075,,
APW,632.747,16.447,28.960,.064,-,-,5.82,2.4,.23,25.30,1.64,,AIMS Prop Sec Fund,,.14,-,.14,.145,.145,.14,-2.56,.15,.083,,
AGI,4769.86,51.264,16.157,.935,.71,4.08,19.00,15.3,10.00,1.90,3.45,f,Ainsworth Game Tech,,2.90,+26,2.89,2.91,2.92,2.57,+7.29,4.21,2.03,,
AIZ,155.593,1.741,4.958,3.094,1.45,1.90,21.72,12.7,11.15,1.95,4.04,,Air New Zealand,,2.76,+2,2.65,2.80,2.80,2.70,-1.83,2.90,1.595,,
AJL,489.225,3.337,3.205,.071,.38,.70,-9.60,-,-,-,-,,AJ Lucas Grp,,.265,-3.5,.25,.265,.29,.225,-14.23,.95,.225,,
ACL,3756.63,36.365,12.735,.019,.04,1.47,-5.30,-,-,-,-,,Alchemia,,.059,+.3,.058,.059,.062,.056,+2.79,.68,.056,,
AAI,.500,.391,.009,.249,-,-,-246.13,-,9.50,-,.40,,Alcoa Inc,,23.69,-11,-,37.00,23.80,23.69,-3.03,26.86,13.01,,
LEP,504.436,7.742,5.241,.714,1.96,1.86,15.98,22.8,16.65,.96,4.56,,ALE Prop Grp,,3.65,-,3.53,3.65,3.73,3.54,-2.56,3.81,2.82,,
AJX,15390.0,130.603,16.401,.166,-.01,-,-2.25,-,-,-,-,,Alexium Int'l,,.695,+3,.69,.70,.745,.635,+1.95,.80,.082,,
AEB,156.500,6.148,8.225,.016,.01,5.10,-.80,-,-,-,-,,Algae.Tec,,.051,-.9,.051,.059,.06,.051,-17.56,.145,.04,,
AMT,135.000,.262,.039,.010,.07,2.14,-.45,-,-,-,-,,Allegra Orthopaedics,,.15,+5,.125,-,.15,.10,+47.44,.15,.044,,
AQZ,50.000,11.013,7.884,.054,-,-,-20.80,-,5.70,-,11.29,f,Alliance Aviation,,.505,+2,.50,.505,.51,.485,+1.56,1.455,.36,,
ALQ,10846.6,92.768,71.726,2.105,-.02,-,28.41,18.2,31.00,.92,6.00,p,ALS,,5.17,-10,5.15,5.17,5.49,4.98,-4.46,9.30,4.33,,
AIQ,930.660,4.774,1.629,.020,.18,.86,.58,26.7,-,-,-,,Alternative Invest,,.155,+.5,.155,.16,.16,.15,+.77,.16,.125,,
