ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 2, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5415.0 at 2015-01-02T16:44:06. Report at Friday, January 2, 2015. Processed Saturday at 2015-01-03T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,45.559,-,-,.143,.35,17.20,21.00,28.7,14.50,1.45,2.41,f,1300 Smiles,,6.02,-10,6.02,6.15,6.13,6.02,-2.48,6.98,5.35,,
TIX,493.276,.103,.041,.302,2.21,1.12,45.00,5.5,18.75,2.40,7.59,,360 Capital Indust,,2.47,-10,2.47,2.51,2.57,2.47,-4.74,2.57,1.991,,
TGP,34.234,-,.008,.259,.61,1.70,12.05,8.6,5.06,2.38,4.87,,360 Capital Grp,,1.04,-1,1.01,1.05,1.065,1.02,-1.80,1.07,.63,,
TOF,380.057,.100,-,.160,-,-,-,-,-,-,-,,360 Capital Office,,2.06,-,2.06,2.08,2.06,2.03,-.85,2.10,1.92,,
3PL,343.879,.002,-,.305,-,-,-,-,-,-,-,,3P Learning,,2.26,+17,2.00,2.29,2.29,2.06,+7.29,2.60,1.94,,
8CO,4.300,-,-,.003,-,-,-,-,-,-,-,,8common,,.20,-,.20,.23,.20,.20,-.85,.295,.20,,
8IH,373.700,.113,-,.121,-,-,-,-,-,-,-,,8I Hldgs,,.34,-,.32,.34,.345,.29,-.85,.39,.25,,
NNW,509.891,.063,.290,.058,.02,19.25,.10,385.0,-,-,-,,99 Wuxian,,.385,+2.5,.375,.385,.40,.35,+6.10,.73,.30,,
AYI,-,-,-,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.85,.002,.001,,
ABP,3025.42,.392,.496,1.569,2.38,1.28,22.27,13.7,16.75,1.33,5.49,,Abacus Prop,,3.05,+5,3.03,3.05,3.10,2.965,+.82,3.10,2.20,,
ALR,81.950,-,.031,.067,1.16,.94,3.02,36.3,7.25,.42,6.62,f,Aberdeen Leaders,,1.095,+.5,1.10,1.115,1.12,1.09,-.39,1.37,1.04,,
AKG,87.614,-,-,.071,.05,22.80,9.80,11.6,5.50,1.78,4.82,f,Academies A'asia,,1.14,+1.5,1.105,1.135,1.14,1.10,+.49,1.40,.835,,
