ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 3, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5351.8 at 2014-01-03T17:18:05. Report at Friday, January 3, 2014. Processed Saturday at 2014-01-04T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,5.458,.002,.031,.156,.62,10.65,26.90,24.5,18.50,1.45,2.80,f,1300 Smiles,,6.60,+5,6.55,6.60,6.60,6.55,+.24,7.25,5.26,,
TIX,137.973,.096,.107,.194,.02,103.00,24.80,8.3,13.65,1.82,6.63,,360 Cap Indust Fund,†,2.06,-,2.04,2.08,2.09,2.03,-.53,2.26,1.423,,
TGP,647.087,.023,.006,.154,.58,1.07,-7.40,-,6.25,-,10.08,,360 Capital Grp,†,.62,-,.62,.63,.625,.60,-.53,.79,.465,,
NNW,753.533,.375,-,.026,-,-,-,-,-,-,-,,99 Wuxian,,.38,-.5,.38,.395,.39,.36,-1.82,.60,.35,,
AYI,-,-,-,-,-,-,-.66,-,-,-,-,,A1 Invest & Res,,.001,-,.001,.002,.001,.001,-.53,.006,.001,,
ABP,1832.89,.870,.385,1.158,2.32,1.01,13.68,17.1,16.50,.83,7.05,,Abacus Prop,,2.34,-1,2.32,2.34,2.36,2.30,-.95,2.51,2.095,,
ALR,156.167,.063,.234,.082,1.22,1.11,2.97,45.5,9.25,.32,6.85,f,Aberdeen Leaders,,1.35,+.5,1.34,1.35,1.385,1.325,-.15,1.385,1.16,,
AKG,20.015,.010,-,.053,.10,9.50,6.80,14.0,5.00,1.36,5.26,f,Academies A'asia,,.95,-4,.91,1.10,.99,.95,-4.57,1.10,.55,,
ACR,989.050,.394,.853,.428,.14,18.36,4.16,61.8,8.00,.52,3.11,,Acrux,,2.57,+16,2.56,2.57,2.60,2.40,+6.11,4.12,2.18,,
ACW,.956,-,.045,.004,-,-,-.36,-,-,-,-,,Actinogen,†,.022,-,.016,.03,.022,.022,-.53,.048,.01,,
