Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, May 15, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5730.0 at 2015-05-15T16:43:06. Report at Friday, May 15, 2015. Processed Saturday at 2015-05-16T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,137.938,84.75,+211,96.69,73.57,416.00,f,4.91,7.01,10.2,552.40,15.3,12.0,2.726,24.46,6.2,25.1,,
2,3,BHP,BHP Billiton,104.348,32.49,+119,39.74,26.50,147.02,f,4.53,6.46,11.2,203.47,16.0,12.2,1.109,18.54,-11.5,3.1,,
3,2,WBC,Westpac Banking,103.122,33.05,-100,40.07,31.33,185.00,f,5.60,8.00,4.6,243.00,13.6,9.8,2.153,11.84,4.5,26.0,,
4,4,ANZ,ANZ Banking Grp,91.609,33.12,+77,37.25,30.47,181.00,f,5.46,7.81,8.5,270.70,12.2,21.3,1.816,15.75,2.1,22.3,,
5,5,NAB,National Aust Bank,83.577,34.52,-18.4,39.15,30.888,198.00,f,5.74,8.19,4.2,244.10,14.1,-13.8,1.779,15.65,11.3,23.4,,
6,6,TLS,Telstra Corp,75.799,6.20,+3,6.735,5.16,30.00,f,4.84,6.91,5.4,37.60,16.5,24.3,5.403,.41,21.5,27.3,,
7,7,WES,Wesfarmers,50.535,44.97,+123,46.95,39.61,193.94,f,4.31,6.16,4.5,231.34,19.4,-.7,1.891,4.92,5.7,19.8,,
8,8,CSL,CSL,41.796,89.36,-30,96.60,63.77,139.23,,1.56,1.56,17.9,316.08,28.3,9.0,12.493,5.52,29.2,35.9,,
9,9,WOW,Woolworths,36.732,29.00,+162,38.05,27.02,139.00,f,4.79,6.85,3.0,192.40,15.1,3.6,3.295,3.52,-23.8,5.4,,
10,10,WPL,Woodside Petroleum,28.837,35.00,+120,44.23,31.97,303.22,f,8.66,12.38,43.4,357.23,9.8,54.8,1.371,23.42,-13.3,8.1,,
11,11,MQG,Macquarie Grp,27.527,82.55,+337,84.19,54.65,330.00,p,4.00,4.68,26.9,538.15,15.3,32.4,1.834,38.19,34.8,49.8,,
12,12,RIO,Rio Tinto,24.646,58.10,-33,67.89,52.00,256.07,f,4.41,6.30,16.9,430.50,13.5,-19.4,.372,25.82,2.8,4.6,,
13,13,SCG,Scentre Grp,20.871,3.92,+14,4.00,3.07,-,p,-,-,2.8,-,-,-68.1,1.225,3.04,36.3,21.9,,
14,15,QBE,QBE Insurance Grp,19.990,14.60,+81,14.66,10.13,37.00,f,2.53,3.62,15.6,69.98,20.9,-,1.397,6.46,24.8,6.8,,
15,16,AMP,AMP,19.521,6.60,+23,6.83,5.02,26.00,p,3.94,5.21,13.0,30.30,21.8,29.2,2.247,1.42,25.8,23.7,,
16,14,WFD,Westfield Corp,19.368,9.32,-14,10.66,6.70,15.85,,1.70,1.70,29.8,-14.18,-,-40.6,2.085,4.54,44.1,23.1,,
17,17,TCL,Transurban Grp,19.279,10.07,+33,10.42,7.22,37.50,p,3.72,4.02,14.4,3.10,324.8,54.5,3.128,3.23,37.3,26.3,,
18,18,BXB,Brambles,17.471,11.15,+23,11.95,8.91,27.50,p,2.47,2.78,-,39.67,28.1,-12.2,5.859,.65,16.5,21.7,,
19,19,SUN,Suncorp Grp,17.305,13.45,+50,15.08,12.68,78.00,f,5.80,8.28,36.4,63.58,21.2,48.6,1.207,6.12,4.5,26.9,,
20,20,AMC,Amcor,16.708,14.00,+52,14.78,9.88,47.90,,3.42,3.42,17.3,66.03,21.2,52.1,7.133,-.06,32.0,30.6,,
21,21,ORG,Origin Energy,14.491,13.06,+63,16.21,10.28,50.00,,3.83,3.83,-,16.50,79.2,-7.0,.912,6.58,-14.6,2.6,,
22,22,IAG,Insurance Aust Grp,13.441,5.74,+24,6.61,5.43,39.00,f,6.79,8.74,8.3,50.08,11.5,11.9,1.896,1.28,-1.6,25.3,,
23,23,RHC,Ramsay Health Care,12.897,63.82,+172,69.22,43.76,91.50,f,1.43,2.05,20.6,161.00,39.6,20.5,7.197,-1.69,33.3,45.0,,
24,26,SYD,Sydney Airport,11.657,5.26,+7,5.50,4.05,24.50,,4.66,4.66,4.4,2.67,197.0,-13.8,7.593,-2.77,24.5,28.9,,
25,25,OSH,Oil Search,11.451,7.52,-5,9.88,6.87,12.68,,1.69,1.69,170.5,29.07,25.9,69.5,1.881,3.13,-17.8,4.8,,
26,28,NCM,Newcrest Min,11.153,14.55,+80,15.34,8.51,-,,-,-,-100.0,-268.90,-,-4.3,1.368,10.81,41.2,-17.6,,
27,27,GMG,Goodman Grp,11.027,6.29,+7,6.63,5.02,21.45,,3.41,3.41,6.7,58.36,10.8,7.0,1.750,3.15,27.1,27.9,,
28,29,AZJ,Aurizon Hldgs,11.002,5.18,+32,5.19,4.15,18.60,,3.59,3.59,34.2,21.20,24.4,30.8,1.620,2.98,2.3,16.2,,
29,30,SGP,Stockland,10.392,4.40,+5,4.82,3.75,24.00,,5.45,5.45,-100.0,29.66,14.8,6.9,1.238,-,18.3,18.4,,
30,31,AGL,AGL Energy,10.154,15.05,+28,15.58,12.55,63.00,f,4.19,5.98,-,103.90,14.5,-14.2,1.313,8.49,.2,3.3,,
31,32,APA,APA Grp,9.873,8.86,-8,9.88,6.487,36.25,,4.09,4.09,2.1,82.16,10.8,3.2,3.990,2.47,40.5,30.4,,
32,24,RMD,ResMed Inc,9.846,6.99,-133,9.84,5.19,11.46,,1.64,1.64,43.7,27.95,25.0,13.9,6.279,-,56.3,40.2,,
33,34,CWN,Crown Resorts,9.593,13.17,+34,16.47,11.66,37.00,p,2.81,3.41,-,65.22,20.2,30.4,2.347,4.14,-18.9,18.1,,
34,33,LLC,Lend Lease Grp,9.572,16.49,+26,17.72,12.95,76.00,,4.61,4.61,69.0,162.10,10.2,47.9,1.935,6.16,27.1,36.3,,
35,35,CTX,Caltex Aust,8.691,32.19,-90,38.81,21.07,70.00,f,2.17,3.11,105.9,7.40,435.0,-48.8,3.528,8.64,51.2,37.0,,
36,36,STO,Santos,8.480,8.46,-13,15.32,6.92,35.00,f,4.14,5.91,16.7,-95.60,-,5.1,.915,-,-38.9,-8.2,,
37,37,ASX,ASX,8.257,42.65,+56,45.37,34.07,182.20,f,4.27,6.10,4.6,202.90,21.0,-,2.220,6.97,22.6,18.9,,
38,40,GPT,GPT Grp,7.946,4.47,+11,4.89,3.77,21.20,,4.74,4.74,3.9,38.27,11.7,-22.0,1.118,3.94,17.7,16.0,,
39,42,ORI,Orica,7.914,21.31,+97,22.57,16.87,96.00,p,4.50,5.19,2.1,157.60,13.5,-2.1,1.723,5.50,3.5,-3.7,,
40,44,QAN,Qantas Airways,7.907,3.60,+20,3.79,1.197,-,,-,-,-,-108.60,-,126.2,2.606,.63,142.0,31.6,,
41,38,SHL,Sonic Healthcare,7.855,19.54,+9,21.47,16.50,69.00,p,3.53,4.36,8.1,95.20,20.5,13.3,2.515,2.81,13.9,21.6,,
42,41,NVN,Novion Prop Grp,7.847,2.55,+4,2.70,1.94,13.70,,5.37,5.42,-,20.60,12.4,-.7,1.266,1.97,30.6,17.8,,
43,43,CCL,Coca-Cola Amatil,7.789,10.20,+31,11.00,8.19,42.00,p,4.12,5.44,-25.0,35.60,28.7,-25.4,4.477,1.76,9.1,-4.2,,
44,45,CIM,Cimic Grp,7.542,22.28,+73,23.48,18.08,110.00,f,4.94,6.23,4.8,200.47,11.1,-,1.929,9.53,13.2,12.4,,
45,46,MGR,Mirvac Grp,7.340,1.985,+3.5,2.19,1.635,9.10,,4.58,4.58,3.5,13.05,15.2,7.3,1.167,1.69,13.3,22.6,,
46,48,DXS,DEXUS Prop Grp,7.201,7.50,+16,8.25,1.10,38.82,,5.18,5.18,4.3,42.27,17.7,-26.7,1.164,6.47,16.1,15.6,,
47,47,TPM,TPG Telecom,7.144,9.00,-6,9.72,5.23,10.25,f,1.14,1.63,23.3,23.60,38.1,15.1,8.640,.26,54.2,74.9,,
48,39,FMG,Fortescue Metals Grp,7.131,2.29,-21,5.03,1.75,13.00,f,5.68,8.11,100.0,44.86,5.1,75.0,.967,2.96,-40.8,-15.9,,
49,51,JHX,James Hardie Ind,6.966,15.63,+70,16.19,11.16,43.98,,2.81,2.81,151.0,16.58,94.3,78.9,-,.74,9.2,33.5,,
50,49,CPU,Computershare,6.836,12.29,+6,13.56,10.875,30.00,p,2.44,2.65,3.6,23.36,52.6,8.1,5.057,-2.69,-1.6,19.4,,
51,50,AFI,Aust Foundation,6.790,6.23,+9,6.35,5.80,23.00,f,3.69,5.27,-,23.54,26.5,3.6,1.291,6.19,5.7,19.2,,
52,53,TOL,Toll Hldgs,6.471,9.02,+2,9.03,5.01,28.00,f,3.10,4.43,3.7,34.60,26.1,5.5,2.363,1.60,73.0,30.9,,
53,54,AIO,Asciano,6.399,6.56,+16,6.79,5.19,16.75,f,2.55,3.65,23.9,26.10,25.1,.7,1.680,.93,17.3,14.6,,
54,52,IPL,Incitec Pivot,6.250,3.73,-18,4.40,2.65,11.70,,3.14,3.22,17.4,16.70,22.3,18.3,1.487,.77,45.8,15.0,,
55,55,MPL,Medibank Private,5.949,2.16,+1,2.59,2.08,-,,-,-,-,5.20,41.5,-,4.248,.38,-,-,,
56,56,TTS,Tatts Grp,5.902,4.04,+13,4.16,2.95,14.50,f,3.59,5.13,-12.9,15.10,26.8,-7.8,2.014,-1.19,33.8,20.4,,
57,58,BEN,Bendigo&Adelaide Bk,5.647,12.45,+29,14.45,11.20,66.00,f,5.30,7.57,4.9,94.40,13.2,12.2,1.109,7.22,9.2,25.8,,
58,60,SEK,Seek,5.526,16.06,+37,18.99,15.17,35.00,f,2.18,3.11,36.4,57.70,27.8,21.0,3.676,-.13,-5.4,34.6,,
59,59,FBU,Fletcher Bldg,5.517,8.01,+5,8.70,7.40,31.40,,3.92,3.92,19.7,41.09,19.5,22.0,1.708,2.59,.9,22.5,,
60,57,REA,REA Grp,5.499,41.75,-24,51.38,39.45,64.50,f,1.54,2.21,37.4,155.90,26.8,36.5,13.545,3.04,-6.5,46.3,,
61,63,ARG,Argo Invest,5.300,7.95,+29,8.44,7.25,28.50,f,3.58,5.12,5.7,30.20,26.3,8.9,1.191,7.84,7.8,19.3,,
62,62,ALL,Aristocrat Leisure,5.140,8.11,-2,8.74,4.90,16.00,,1.97,1.97,-3.0,-2.90,-,48.8,7.298,.91,57.3,44.3,,
63,64,AST,AusNet Services,5.131,1.48,+3.5,1.545,1.29,8.36,p,5.65,6.69,2.0,3.09,47.9,-18.1,1.454,.86,8.0,19.2,,
64,68,HVN,Harvey Norman,5.109,4.60,+25,4.70,2.879,17.00,f,3.70,5.28,55.6,22.63,20.3,8.2,1.939,2.37,49.7,37.5,,
65,61,AIA,Auckland Airport,5.036,4.23,-12,4.73,3.29,13.31,,3.15,3.15,-35.8,17.05,24.8,25.8,1.909,2.34,27.8,34.2,,
66,67,BLD,Boral,4.996,6.40,+21,6.66,4.68,16.50,f,2.58,3.68,36.4,38.93,16.4,8.6,1.443,4.18,20.3,23.7,,
67,66,HSO,Healthscope,4.971,2.87,+6,3.15,2.09,3.30,,1.15,1.15,-,3.70,77.6,-,2.229,.25,-,-,,
68,65,SPK,Spark New Zealand,4.934,2.68,-,3.35,2.42,16.82,,6.28,6.28,20.1,22.73,11.8,5.4,3.108,.22,16.1,17.8,,
69,69,BOQ,Bank of Qld,4.852,13.22,+15,14.73,11.45,70.00,f,5.30,7.56,124.9,77.60,17.0,15.4,1.436,7.01,15.0,33.0,,
70,70,AWC,Alumina,4.785,1.705,+2,2.10,1.317,2.04,f,1.20,1.71,-,-4.27,-,-,1.600,.94,19.8,20.1,,
71,72,FLT,Flight Centre Travel,4.733,46.95,+311,50.99,31.41,152.00,f,3.24,4.62,10.9,195.20,24.1,5.6,4.026,7.66,-8.7,39.0,,
