Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, May 1, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5798.8 at 2015-05-01T16:17:07. Report at Friday, May 1, 2015. Processed Saturday at 2015-05-02T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,144.726,88.92,-318,96.69,73.57,416.00,f,4.68,6.68,10.2,552.40,16.1,12.0,3.037,24.46,22.4,27.6,,
2,2,WBC,Westpac Banking,114.604,36.73,-169,40.07,31.33,182.00,f,4.96,7.08,4.6,243.70,15.1,9.8,2.460,11.57,16.9,27.4,,
3,3,BHP,BHP Billiton,104.380,32.50,+45,39.74,26.50,147.02,f,4.52,6.46,11.2,203.47,16.0,12.2,1.062,18.54,-17.0,-1.9,,
4,4,ANZ,ANZ Banking Grp,94.458,34.15,-157,37.25,30.47,178.00,f,5.21,7.45,8.5,267.10,12.8,21.3,1.998,14.65,9.0,20.9,,
5,5,NAB,National Aust Bank,89.121,36.81,-126,39.71,31.33,198.00,f,5.38,7.68,4.2,222.10,16.6,-13.8,1.957,15.15,16.4,23.1,,
6,6,TLS,Telstra Corp,76.288,6.24,-8,6.735,5.16,30.00,f,4.81,6.87,5.4,37.60,16.6,24.3,5.377,.41,23.6,27.2,,
7,7,WES,Wesfarmers,49.041,43.64,+101,46.95,39.61,193.94,f,4.44,6.35,4.5,231.34,18.9,-.7,1.859,4.92,5.4,17.7,,
8,8,CSL,CSL,42.099,90.01,-520,96.60,63.77,139.23,,1.55,1.55,17.9,316.08,28.5,9.0,13.141,5.52,39.8,39.3,,
9,9,WOW,Woolworths,36.732,29.00,+9,38.05,28.05,139.00,f,4.79,6.85,3.0,192.40,15.1,3.6,3.424,3.52,-20.2,7.5,,
10,10,WPL,Woodside Petroleum,29.043,35.25,-15,44.23,31.97,303.22,f,8.60,12.29,43.4,357.23,9.9,54.8,1.437,23.42,-6.1,6.8,,
11,11,MQG,Macquarie Grp,26.233,78.67,-473,84.19,54.65,290.00,p,3.69,4.32,32.2,483.86,16.3,55.7,2.273,32.50,47.7,48.4,,
12,12,RIO,Rio Tinto,24.726,58.29,+50,67.89,52.00,256.07,f,4.39,6.28,16.9,430.50,13.5,-19.4,.351,25.82,-6.8,-2.6,,
13,14,SCG,Scentre Grp,19.806,3.72,-8,4.00,3.07,-,p,-,-,2.8,-,-,-68.1,1.215,3.04,35.3,21.6,,
14,13,WFD,Westfield Corp,19.763,9.51,-44,10.66,6.70,-,,-,-,29.8,-14.18,-,-40.6,2.136,4.54,44.2,23.2,,
15,15,AMP,AMP,19.373,6.55,-15,6.83,5.02,26.00,p,3.97,5.25,13.0,30.30,21.6,29.2,2.349,1.42,37.7,21.6,,
16,16,TCL,Transurban Grp,19.125,9.99,-1,10.09,7.05,37.50,p,3.75,4.05,14.4,3.10,322.3,54.5,3.137,3.23,42.7,25.0,,
17,17,QBE,QBE Insurance Grp,18.566,13.56,-29,14.28,10.13,37.00,f,2.73,3.90,15.6,69.98,19.4,-,1.381,6.46,21.6,2.7,,
18,19,BXB,Brambles,17.205,10.98,-6,11.95,8.74,27.50,p,2.50,2.83,-,39.67,27.7,-12.2,6.208,.65,25.9,20.8,,
19,18,SUN,Suncorp Grp,16.790,13.05,-75,15.08,12.675,78.00,f,5.98,8.54,36.4,63.58,20.5,48.6,1.299,6.12,15.2,27.9,,
20,20,AMC,Amcor,16.284,13.55,-70,14.78,9.88,47.90,,3.54,3.54,17.3,66.03,20.5,52.1,7.620,-.06,45.4,33.2,,
21,21,ORG,Origin Energy,14.469,13.04,+17,16.21,10.28,50.00,,3.83,3.83,-,16.50,79.0,-7.0,.920,6.58,-12.7,1.9,,
22,22,IAG,Insurance Aust Grp,13.464,5.75,-23,6.61,5.53,39.00,f,6.78,8.72,8.3,50.08,11.5,11.9,2.082,1.28,12.0,26.7,,
23,23,RHC,Ramsay Health Care,12.632,62.51,-261,69.22,43.76,91.50,f,1.46,2.09,20.6,161.00,38.8,20.5,7.606,-1.69,48.9,51.5,,
24,24,OSH,Oil Search,12.471,8.19,-13,9.88,6.87,12.68,,1.55,1.55,170.5,29.07,28.2,69.5,2.020,3.13,-6.4,4.6,,
25,25,SYD,Sydney Airport,11.812,5.33,-13,5.50,4.05,23.50,,4.41,4.41,4.4,2.67,199.6,-13.8,7.856,-2.77,34.0,30.3,,
26,26,RMD,ResMed Inc,11.550,8.20,-26,9.84,5.19,11.46,,1.40,1.40,43.7,27.95,29.3,13.9,6.920,-,72.8,43.3,,
27,28,NCM,Newcrest Min,11.084,14.46,+29,15.34,8.51,-,,-,-,-100.0,-268.90,-,-4.3,1.410,10.81,35.6,-18.3,,
28,27,GMG,Goodman Grp,11.044,6.30,-2,6.63,4.865,21.45,,3.40,3.40,6.7,58.36,10.8,7.0,1.775,3.15,31.8,25.8,,
29,31,APA,APA Grp,10.697,9.60,+16,9.69,6.41,36.25,,3.78,3.78,2.1,82.16,11.7,3.2,4.097,2.47,51.4,29.9,,
30,29,SGP,Stockland,10.510,4.45,-7,4.82,3.75,24.00,,5.39,5.39,-100.0,29.66,15.0,6.9,1.281,-,22.7,20.9,,
31,30,AZJ,Aurizon Hldgs,10.407,4.90,-10,5.15,4.15,18.60,,3.80,3.80,34.2,21.20,23.1,30.8,1.556,2.98,-6.3,12.1,,
32,32,AGL,AGL Energy,10.148,15.04,-40,15.590,12.55,63.00,f,4.19,5.98,-,103.90,14.5,-14.2,1.332,8.49,-.8,4.3,,
33,35,CTX,Caltex Aust,9.574,35.46,-4,38.81,21.07,70.00,f,1.97,2.82,105.9,7.40,479.2,-48.8,3.724,8.64,60.2,39.1,,
34,33,CWN,Crown Resorts,9.455,12.98,-76,16.60,11.66,37.00,p,2.85,3.46,-,65.22,19.9,30.4,2.422,4.14,-15.2,16.6,,
35,34,LLC,Lend Lease Grp,9.427,16.24,-61,17.72,12.84,76.00,,4.68,4.68,69.0,162.10,10.0,47.9,2.032,6.16,38.2,37.9,,
36,40,STO,Santos,8.409,8.39,+39,15.32,6.92,35.00,f,4.17,5.96,16.7,-95.60,-,5.1,.848,-,-40.2,-15.0,,
37,37,ASX,ASX,8.150,42.10,-75,45.37,34.07,182.20,f,4.33,6.18,4.6,202.90,20.7,-,2.235,6.97,25.0,15.9,,
38,36,SHL,Sonic Healthcare,7.955,19.79,-115,21.47,16.50,69.00,p,3.49,4.31,8.1,95.20,20.8,13.3,2.661,2.81,20.6,22.5,,
39,38,GPT,GPT Grp,7.946,4.47,-13,4.89,3.77,21.20,,4.74,4.74,3.9,38.27,11.7,-22.0,1.182,3.94,23.8,18.4,,
40,39,CCL,Coca-Cola Amatil,7.796,10.21,-30,11.00,8.19,42.00,p,4.11,5.44,-25.0,35.60,28.7,-25.4,4.821,1.76,20.2,-.8,,
41,44,ORI,Orica,7.597,20.38,-2,22.57,16.87,96.00,p,4.71,5.47,2.1,163.70,12.4,-2.1,1.734,5.03,-4.5,-5.7,,
42,41,NVN,Novion Prop Grp,7.570,2.46,-6,2.70,1.94,13.70,,5.57,5.61,-,20.60,11.9,-.7,1.271,1.97,33.8,17.0,,
43,42,MGR,Mirvac Grp,7.506,2.03,-5,2.19,1.635,9.10,,4.48,4.48,3.5,13.05,15.6,7.3,1.194,1.69,19.9,21.6,,
44,45,QAN,Qantas Airways,7.468,3.40,+1,3.49,1.197,-,,-,-,-,-108.60,-,126.2,2.537,.63,171.3,26.5,,
45,51,FMG,Fortescue Metals Grp,7.380,2.37,+16,5.03,1.75,13.00,f,5.49,7.84,100.0,44.86,5.3,75.0,.723,2.96,-61.3,-28.6,,
46,49,CIM,Cimic Grp,7.322,21.63,+80,23.48,18.08,110.00,f,5.09,6.42,-,200.47,10.8,-,-,9.53,-,-,,
47,47,DXS,DEXUS Prop Grp,7.144,7.44,-,8.25,1.08,38.82,,5.22,5.22,4.3,42.27,17.6,-26.7,1.129,6.47,17.3,16.9,,
48,43,TPM,TPG Telecom,7.065,8.90,-70,9.72,5.23,10.25,f,1.15,1.64,23.3,23.60,37.7,15.1,8.945,.26,59.9,75.8,,
49,46,CPU,Computershare,6.864,12.34,-58,13.56,10.875,30.00,p,2.43,2.64,3.6,23.36,52.8,8.1,5.218,-2.69,4.7,17.6,,
50,52,AFI,Aust Foundation,6.779,6.22,-3,6.35,5.80,23.00,f,3.70,5.28,-,23.54,26.4,3.6,1.306,6.30,8.1,17.3,,
51,48,IPL,Incitec Pivot,6.753,4.03,-21,4.40,2.65,10.80,p,2.68,3.03,17.4,15.00,26.9,18.3,1.570,.85,48.9,12.2,,
52,50,JHX,James Hardie Ind,6.569,14.74,-95,16.19,11.16,43.98,,2.98,2.98,151.0,16.58,88.9,78.9,-,.74,21.4,35.9,,
53,53,AIO,Asciano,6.486,6.65,-1,6.79,5.19,16.75,f,2.52,3.60,23.9,26.10,25.5,.7,1.696,.93,22.6,13.4,,
54,54,TOL,Toll Hldgs,6.443,8.98,-1,9.00,5.01,28.00,f,3.12,4.45,3.7,34.60,26.0,5.5,2.358,1.60,76.8,20.8,,
55,55,REA,REA Grp,6.243,47.40,-80,51.38,39.45,64.50,f,1.36,1.94,37.4,155.90,30.4,36.5,15.358,3.04,3.2,52.8,,
56,56,MPL,Medibank Private,6.004,2.18,-6,2.59,2.08,-,,-,-,-,5.20,41.9,-,4.584,.38,-,-,,
57,57,TTS,Tatts Grp,5.871,4.02,-4,4.16,2.95,14.50,f,3.61,5.15,-12.9,15.10,26.6,-7.8,2.060,-1.19,37.8,22.0,,
58,61,BEN,Bendigo&Adelaide Bk,5.608,12.38,+28,14.45,11.00,66.00,f,5.33,7.62,4.9,94.40,13.1,12.2,1.125,7.22,13.0,25.1,,
59,58,SEK,Seek,5.591,16.25,-55,18.99,15.17,35.00,f,2.15,3.08,36.4,57.70,28.2,21.0,3.934,-.13,2.5,35.6,,
60,59,FBU,Fletcher Bldg,5.517,8.01,+4,9.12,7.40,31.40,,3.92,3.92,19.7,41.09,19.5,22.0,1.768,2.59,-5.6,23.4,,
61,63,ARG,Argo Invest,5.333,8.00,-2,8.44,7.20,28.50,f,3.56,5.09,5.7,30.20,26.5,8.9,1.247,7.93,15.4,19.7,,
62,60,ALL,Aristocrat Leisure,5.267,8.31,-34,8.74,4.90,16.00,,1.93,1.93,-3.0,-2.90,-,48.8,7.379,.91,67.9,42.2,,
63,65,SPK,Spark New Zealand,5.246,2.85,+6,3.35,2.405,16.82,,5.90,5.90,20.1,22.73,12.5,5.4,3.292,.22,18.2,18.6,,
64,62,AIA,Auckland Airport,5.214,4.38,-12,4.73,3.29,13.31,,3.04,3.04,-35.8,17.05,25.7,25.8,2.019,2.34,31.1,38.3,,
65,64,AST,AusNet Services,5.114,1.475,-2.5,1.545,1.29,8.36,p,5.67,6.71,2.0,3.09,47.7,-18.1,1.520,.86,14.6,18.7,,
66,69,BOQ,Bank of Qld,4.947,13.48,+16,14.73,11.45,70.00,f,5.19,7.42,124.9,77.60,17.4,15.4,1.485,7.01,16.3,31.4,,
67,66,BLD,Boral,4.931,6.30,-20,6.66,4.68,16.50,f,2.62,3.74,36.4,38.93,16.2,8.6,1.517,4.18,17.5,22.8,,
68,70,HVN,Harvey Norman,4.864,4.38,+6,4.59,2.879,17.00,f,3.88,5.54,55.6,22.63,19.4,8.2,1.926,2.37,45.1,36.1,,
69,67,HSO,Healthscope,4.850,2.80,-11,3.15,2.09,3.30,,1.18,1.18,-,3.70,75.7,-,2.324,.25,-,-,,
70,68,COH,Cochlear,4.738,83.01,-496,93.97,58.15,217.00,p,2.61,2.91,.8,252.90,32.8,-29.3,15.389,1.58,55.5,14.6,,
71,71,AWC,Alumina,4.546,1.62,+1,2.10,1.285,2.04,f,1.26,1.80,-,-4.27,-,-,1.548,.94,22.3,12.5,,
72,72,PTM,Platinum Asset,4.449,7.60,-10,9.50,5.72,37.00,f,4.87,6.95,54.5,32.00,23.8,43.7,12.324,.64,28.5,28.4,,
73,74,FLT,Flight Centre Travel,4.346,43.11,+31,53.60,31.41,152.00,f,3.53,5.04,10.9,195.20,22.1,5.6,3.719,7.66,-21.9,28.9,,
74,75,FDC,Federation Cntres,4.226,2.96,-,3.19,2.385,16.20,,5.47,5.47,8.5,30.63,9.7,7.6,1.201,2.44,28.9,25.2,,
75,73,ANN,Ansell,4.035,26.35,-220,30.40,17.90,49.24,,1.87,1.87,11.5,45.53,57.9,11.2,3.535,.63,57.9,26.3,,
76,78,HGG,Henderson Grp,4.023,5.50,-,5.90,3.40,17.17,,3.12,3.12,17.6,45.19,12.2,-11.7,2.121,.57,27.7,49.5,,
77,79,CGF,Challenger,4.017,7.05,+1,8.27,5.81,28.00,p,3.97,4.92,30.0,58.20,12.1,4.6,1.742,3.43,2.5,25.9,,
78,77,TAH,Tabcorp Hldgs,4.006,4.83,-5,4.97,3.106,18.00,f,3.73,5.32,-15.8,23.30,20.7,4.2,2.637,1.44,41.8,27.4,,
79,76,MYT,Mighty River Power,4.004,2.86,-7.5,3.49,2.03,12.82,,4.48,4.48,106.0,6.60,43.3,48.1,1.381,-,46.6,-,,
80,80,DUE,DUET Grp,3.764,2.52,-6,2.70,2.154,17.25,,6.85,6.85,3.0,3.23,78.0,3.9,2.118,1.37,27.5,20.8,,
81,81,EGP,Echo Entertainment,3.740,4.53,+2,4.775,2.655,9.00,f,1.99,2.84,33.3,19.10,23.7,14.0,1.296,-,67.1,4.2,,
82,82,TWE,Treasury Wine,3.595,5.52,-19,5.89,3.88,13.00,,2.36,2.36,-,-25.40,-,28.7,1.289,3.39,52.3,12.5,,
83,84,FPH,Fisher & Paykel Hlth,3.565,6.39,+1,6.92,3.80,11.87,,1.86,1.86,14.5,17.16,37.2,47.4,10.048,.62,87.8,64.1,,
84,83,SOL,Soul Pattinson WH,3.529,14.74,-21,15.44,12.18,49.00,f,3.32,4.75,4.3,52.36,28.2,-34.5,.944,12.44,5.7,6.5,,
85,85,ILU,Iluka Res,3.525,8.42,+25,9.23,5.57,19.00,f,2.26,3.22,111.1,-15.00,-,-53.5,2.224,3.38,-12.3,-21.7,,
86,86,REH,Reece Aust,3.401,34.15,+15,35.50,29.19,66.00,f,1.93,2.76,3.2,145.00,23.6,3.3,4.242,6.29,19.7,26.9,,
87,87,MFG,Magellan Fin Grp,3.201,19.97,-102,21.68,10.55,58.90,f,2.95,4.21,78.1,78.50,25.4,67.9,16.261,1.62,74.0,121.2,,
88,88,DMP,Domino's Pizza,3.181,36.75,-19,38.57,18.55,43.60,f,1.19,1.69,21.8,62.70,58.6,28.1,11.743,-.01,80.3,61.2,,
89,91,IFL,IOOF Hldgs,3.016,10.05,+7,10.73,8.01,50.00,f,4.98,7.11,13.1,46.40,21.7,12.6,3.745,-.21,26.2,24.1,,
90,92,QUB,Qube Holdings,2.969,2.81,+2,3.05,2.06,5.40,f,1.92,2.74,13.3,9.99,28.1,.2,2.032,.73,27.7,23.4,,
91,89,ABC,Adelaide Brighton,2.950,4.55,-11,4.75,3.12,17.00,f,3.74,5.34,3.0,26.90,16.9,18.6,2.595,1.35,21.6,19.9,,
92,94,MLT,Milton Corp,2.926,4.57,-1,4.896,4.11,17.90,f,3.92,5.60,-100.0,19.76,23.1,5.6,1.216,4.66,10.0,18.6,,
93,90,AIZ,Air New Zealand,2.883,2.57,-11,2.90,1.595,11.15,,4.34,4.34,40.3,21.72,11.8,72.8,1.773,1.45,59.2,69.4,,
94,93,SKI,Spark Infrastructure,2.852,1.945,-5.5,2.29,1.755,11.50,,5.91,5.91,4.5,9.10,21.4,-16.6,1.549,1.89,17.2,17.6,,
95,96,MEZ,Meridian Energy,2.837,2.26,-,2.26,1.88,-,,-,-,-,8.36,27.0,-,-,-,-,-,,
96,97,WOR,WorleyParsons,2.798,11.45,-8,18.97,8.52,85.00,p,7.42,7.93,-8.1,97.70,11.7,-18.4,1.226,-.05,-30.2,-23.4,,
97,95,BTT,BT Invest Mgt,2.766,9.46,-28,10.97,5.65,36.00,p,3.81,4.41,94.4,41.90,22.6,101.8,4.397,.41,52.0,75.8,,
98,98,ORA,Orora,2.655,2.20,-10,2.44,1.34,6.50,,2.95,2.95,-,5.70,38.6,-,1.965,.95,67.4,-,,
99,101,PRY,Primary Health Care,2.590,5.02,-12,5.52,4.09,20.00,f,3.98,5.69,14.3,27.70,18.1,7.9,.982,1.38,17.0,27.7,,
100,99,XRO,Xero,2.586,19.00,-132,30.80,13.76,-,,-,-,-,-53.95,-,157.2,13.314,-,-19.3,-,,
