Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, February 18, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 5026.1 at 2011-02-18T16:38:24. Report at Friday, February 18, 2011. Processed Saturday at 2011-02-19T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,156.259,46.56,+18,47.63,35.58,94.45,f,2.03,2.90,-9.2,331.41,14.0,6.1,2.689,9.91,15.5,8.0,,
2,2,CBA,C'wlth Bank  of Aust,83.952,54.20,-92,60.00,47.05,302.00,f,5.57,7.96,27.2,350.70,15.5,26.4,2.400,-,8.2,16.0,,
3,3,WBC,Westpac Banking,72.840,24.21,+15,28.43,20.56,139.00,f,5.74,8.20,19.8,214.20,11.3,55.7,1.804,8.96,-2.0,7.5,,
4,4,ANZ,ANZ Banking Grp,64.617,24.89,-2,26.23,19.95,126.00,f,5.06,7.23,23.5,178.90,13.9,17.1,1.893,10.38,13.8,10.9,,
5,5,NAB,National Aust Bank,57.298,26.41,+72,29.03,22.23,152.00,f,5.76,8.22,4.1,191.80,13.8,10.1,1.431,12.63,7.7,2.8,,
6,6,NWS,News Corp,46.018,18.27,+66,20.18,15.40,13.90,,.76,.76,6.9,131.81,13.9,-63.3,.469,-,.9,-4.3,,
7,7,WES,Wesfarmers,39.296,33.92,+24,35.26,27.09,135.00,f,3.98,5.69,13.6,161.10,21.1,-20.6,1.371,-,10.6,3.3,,
8,8,RIO,Rio Tinto,38.177,87.61,+33,89.04,58.86,111.21,f,1.27,1.81,128.8,718.78,12.2,75.2,.592,18.72,24.7,-5.5,,
9,9,TLS,Telstra Corp,36.832,2.96,+5,3.46,2.55,28.00,f,9.46,13.51,-,26.00,11.4,-5.0,2.784,.36,3.0,-8.7,,
10,10,WPL,Woodside Petroleum,33.483,42.74,+48,48.25,39.63,111.34,f,2.61,3.72,-17.8,268.28,15.9,-36.1,3.191,16.79,-.1,-7.2,,
11,11,WOW,Woolworths,32.699,26.96,+72,30.18,25.38,115.00,f,4.27,6.09,10.6,164.01,16.4,9.0,4.071,2.03,1.8,.4,,
12,12,NCM,Newcrest Min,29.857,39.02,+186,43.71,29.73,30.00,,.77,.77,66.7,144.10,27.1,53.0,5.676,13.16,19.4,-.3,,
13,13,WDC,Westfield Grp,22.790,9.87,+10,10.508,9.073,63.56,,6.44,6.44,-11.7,48.14,20.5,-19.4,.928,7.18,6.9,-5.1,,
14,14,FMG,Fortescue Metals Grp,21.415,6.88,+16,7.34,3.28,-,,-,-,-,31.06,22.2,481.1,12.073,.29,44.5,-5.0,,
15,16,QBE,QBE Insurance Grp,20.025,19.04,+60,23.93,16.09,128.00,p,6.72,7.23,1.6,144.33,13.2,-6.2,1.883,.49,-7.8,-1.6,,
16,15,CSL,CSL,19.533,35.86,-82,38.07,30.45,80.00,,2.23,2.30,14.3,170.88,21.0,-4.1,4.740,5.54,9.2,2.1,,
17,17,ORG,Origin Energy,14.963,16.91,+33,17.30,13.85,50.00,f,2.96,4.22,-,69.70,24.3,-,-,8.46,-,-,,
18,18,MQG,Macquarie Grp,13.640,39.33,-4,51.97,33.01,186.00,,4.73,4.73,.5,289.20,13.6,2.9,1.160,25.21,-8.8,-4.8,,
19,19,AXA,AXA Asia Pacific,13.353,6.46,+5,6.46,4.86,18.50,,2.86,2.92,-,29.19,22.1,-,2.961,1.01,2.5,7.6,,
20,20,STO,Santos,12.475,14.27,+42,15.10,11.24,37.00,f,2.59,3.70,8.3,59.80,23.9,-67.0,1.738,-,8.7,7.6,,
21,21,AMP,AMP,11.729,5.60,+23,6.56,4.85,30.00,p,5.36,6.73,-25.0,37.90,14.8,28.9,4.270,.98,-7.0,-7.4,,
22,23,SUN,Suncorp Grp,11.187,8.73,+20,9.76,7.56,35.00,f,4.01,5.73,-12.5,61.81,14.1,107.0,.783,5.75,4.1,-7.7,,
23,22,FGL,Foster's Grp,11.109,5.74,+1,6.44,5.11,27.25,f,4.75,6.78,-,-26.30,-,-1.8,4.084,.54,9.1,6.7,,
24,25,BXB,Brambles,10.633,7.33,+25,7.75,5.11,25.50,p,3.48,3.78,-24.2,35.59,20.6,-21.1,5.362,8.25,5.8,-8.3,,
25,24,CNA,Coal & Allied Ind,10.276,118.68,-202,134.99,78.05,588.00,f,4.95,7.08,15.3,812.60,14.6,-37.4,6.885,.17,61.6,13.8,,
26,26,ORI,Orica,9.705,26.72,+40,26.93,22.836,95.00,f,3.56,4.68,3.0,370.97,7.2,153.9,2.632,1.44,14.9,3.6,,
27,27,LEI,Leighton Hldgs,9.481,31.37,+66,39.92,27.61,145.00,f,4.62,6.60,30.4,179.70,17.5,-4.3,3.614,7.60,-15.0,-8.8,,
28,29,OSH,Oil Search,9.243,7.04,+23,7.20,5.11,4.31,,.61,.61,-52.7,13.71,51.3,-68.5,3.092,-,31.4,18.4,,
29,28,SGP,Stockland,9.079,3.81,+4,4.23,3.50,22.80,,5.98,5.98,-35.9,29.00,13.1,-45.5,1.029,3.63,-7.1,-13.4,,
30,30,CCL,Coca-Cola Amatil,8.739,11.56,+39,12.74,10.67,45.50,f,3.94,5.62,11.5,63.10,18.3,10.1,5.278,1.47,1.3,8.7,,
